source,draft_year,listed_name,reason,n_occurrences
dx_board,2015,Lucas Dias,no_candidate,1
dx_board,2015,Andzejs Pasecniks,no_candidate,1
dx_board,2015,George Lucas,no_candidate,1
dx_board,2015,Jarvis Threatt,no_candidate,1
dx_board,2016,Alex Caruso,no_candidate,1
dx_board,2016,Shevon Thompson,no_candidate,1
dx_board,2016,Brandon Austin,no_candidate,1
dx_board,2016,Rasheed Sulaimon,no_candidate,1
dx_board,2016,Egidijus Mockevicius,no_candidate,1
dx_board,2016,Thomas Walkup,no_candidate,1
dx_board,2016,Jameel Warney,no_candidate,1
dx_board,2016,Elgin Cook,ambiguous_last,1
dx_board,2016,Blaz Mesicek,no_candidate,1
dx_board,2016,Mathias Lessort,no_candidate,1
dx_board,2016,Caleb Swanigan,no_candidate,1
dx_board,2017,V.J. Beachem,no_candidate,1
dx_board,2017,Rolands Smits,no_candidate,1
dx_board,2017,Deonte Burton,no_candidate,1
dx_board,2017,Malcolm Hill,no_candidate,1
dx_board,2017,Michael Young,no_candidate,1
dx_board,2017,Tidjan Keita,no_candidate,1
dx_board,2017,Wesley Alves Da Silva,no_candidate,1
dx_board,2017,Sidy Djitte,no_candidate,1
dx_board,2017,Przemek Karnowski,no_candidate,1
dx_board,2017,T.J. Williams,ambiguous_last,1
dx_board,2017,Andrew Jones,ambiguous_last,1
dx_board,2017,Viny Okouo,no_candidate,1
dx_board,2017,Vince Edwards,no_candidate,1
dx_board,2017,Drew Eubanks,no_candidate,1
dx_board,2017,Chandler Hutchison,no_candidate,1
dx_board,2017,Laurynas Birutis,no_candidate,1
dx_board,2017,Elie Okobo,no_candidate,1
dx_mock,2008,Chase Budinger,no_candidate,1
dx_mock,2008,Tywon Lawson,no_candidate,1
dx_mock,2008,Darren Collison,no_candidate,1
dx_mock,2008,Tyler Hansbrough,no_candidate,1
dx_mock,2008,Terrence Williams,ambiguous_last,1
dx_mock,2008,Brandon Costner,no_candidate,1
dx_mock,2008,Hasheem Thabeet,no_candidate,1
dx_mock,2008,Derrick Caracter,no_candidate,1
dx_mock,2008,Tyler Smith,no_candidate,1
dx_mock,2008,Sam Young,no_candidate,1
dx_mock,2008,John Riek,no_candidate,1
dx_mock,2008,Earl Clark,no_candidate,1
dx_mock,2008,Ty Lawson,no_candidate,1
dx_mock,2009,DeAndre Jordan,no_candidate,1
dx_mock,2009,J.J. Hickson,no_candidate,1
dx_mock,2009,Marreese Speights,no_candidate,1
dx_mock,2009,Donte Greene,no_candidate,1
dx_mock,2009,Ante Tomic,no_candidate,1
dx_mock,2009,Jerryd Bayless,no_candidate,1
dx_mock,2009,Davon Jefferson,no_candidate,1
dx_mock,2009,Derrick Caracter,no_candidate,1
dx_mock,2009,Anthony Randolph,no_candidate,1
dx_mock,2009,Serge Ibaka,no_candidate,1
dx_mock,2009,Trent Plaisted,no_candidate,1
dx_mock,2009,Michael Washington,no_candidate,1
dx_mock,2010,Austin Daye,no_candidate,1
dx_mock,2010,Patrick Mills,no_candidate,1
dx_mock,2010,Johnny Flynn,no_candidate,1
dx_mock,2010,Dar Tucker,no_candidate,1
dx_mock,2010,Derrick Brown,no_candidate,1
dx_mock,2010,DeJuan Blair,no_candidate,1
dx_mock,2010,Victor Claver,no_candidate,1
dx_mock,2010,David Lighty,no_candidate,1
dx_mock,2010,Jonny Flynn,no_candidate,1
dx_mock,2010,Jeff Teague,no_candidate,1
dx_mock,2010,Ricky Rubio,no_candidate,1
dx_mock,2010,Tyreke Evans,ambiguous_last,1
dx_mock,2010,Nick Calathes,no_candidate,1
dx_mock,2010,Demar DeRozan,no_candidate,1
dx_mock,2010,Gerald Henderson,no_candidate,1
dx_mock,2010,James Johnson,ambiguous_last,1
dx_mock,2010,Omri Casspi,no_candidate,1
dx_mock,2010,Jodie Meeks,no_candidate,1
dx_mock,2010,Malcolm Delaney,no_candidate,1
dx_mock,2010,Jrue Holiday,no_candidate,1
dx_mock,2011,C.J. Leslie,ambiguous_last,1
dx_mock,2011,Tomas Satoransky,no_candidate,1
dx_mock,2011,Gordon Hayward,no_candidate,1
dx_mock,2011,Kevin Seraphin,no_candidate,1
dx_mock,2011,Jeff Taylor,no_candidate,1
dx_mock,2011,Keith Gallon,no_candidate,1
dx_mock,2011,Elliot Williams,ambiguous_last,1
dx_mock,2011,Tony Woods,no_candidate,1
dx_mock,2011,Avery Bradley,no_candidate,1
dx_mock,2011,Terrico White,no_candidate,1
dx_mock,2011,Armon Johnson,ambiguous_last,1
dx_mock,2011,Sylven Landesberg,no_candidate,1
dx_mock,2011,Tibor Pleiss,no_candidate,1
dx_mock,2011,Eric Bledsoe,no_candidate,1
dx_mock,2011,Howard Thompkins,ambiguous_last,1
dx_mock,2011,Daniel Orton,no_candidate,1
dx_mock,2011,Jordan Crawford,no_candidate,1
dx_mock,2012,Nikola Mirotic,no_candidate,1
dx_mock,2012,Tarik Black,no_candidate,1
dx_mock,2012,Augusto Cesar Lima,no_candidate,1
dx_mock,2012,C.J. Leslie,no_candidate,1
dx_mock,2013,Bradley Beal,no_candidate,1
dx_mock,2013,DaJuan Coleman,ambiguous_last,1
dx_mock,2013,Josiah Turner,no_candidate,1
dx_mock,2013,P.J. Hairston,no_candidate,1
dx_mock,2013,Philip Neumann,no_candidate,1
dx_mock,2013,Tarik Black,no_candidate,1
dx_mock,2013,Linos Chrysikopoulos,no_candidate,1
dx_mock,2013,Dmitry Kulagin,no_candidate,1
dx_mock,2013,Meyers Leonard,no_candidate,1
dx_mock,2013,Tony Wroten,no_candidate,1
dx_mock,2013,Terrence Ross,no_candidate,1
dx_mock,2013,Mateusz Ponitka,no_candidate,1
dx_mock,2013,Przemyslaw Karnowski,no_candidate,1
dx_mock,2013,Trent Lockett,no_candidate,1
dx_mock,2013,Toni Katic,no_candidate,1
dx_mock,2013,Dion Waiters,no_candidate,1
dx_mock,2013,Marquis Teague,no_candidate,1
dx_mock,2013,Maurice Harkless,no_candidate,1
dx_mock,2013,Mouphtaou Yarou,no_candidate,1
dx_mock,2013,C.J. Wilcox,no_candidate,1
dx_mock,2013,Reggie Johnson,no_candidate,1
dx_mock,2013,Josep Franch,no_candidate,1
dx_mock,2013,Fab Melo,no_candidate,1
dx_mock,2013,Aaron Craft,no_candidate,1
dx_mock,2013,Khris Middleton,no_candidate,1
dx_mock,2013,Moe Harkless,no_candidate,1
dx_mock,2013,Quincy Miller,no_candidate,1
dx_mock,2015,A.J. Hammons,no_candidate,1
dx_mock,2015,Kenan Sipahi,no_candidate,1
dx_mock,2015,Yogi Ferrell,no_candidate,1
dx_mock,2015,Rasmus Larsen,no_candidate,1
dx_mock,2015,Georges Niang,no_candidate,1
dx_mock,2015,Nenad Miljenovic,no_candidate,1
dx_mock,2016,Rashad Vaughn,no_candidate,1
dx_mock,2016,Kevon Looney,no_candidate,1
dx_mock,2016,Yankuba Sima,no_candidate,1
dx_mock,2016,Devin Booker,no_candidate,1
dx_mock,2016,Trey Lyles,no_candidate,1
dx_mock,2016,E.C. Matthews,no_candidate,1
dx_mock,2016,Axel Bouteille,no_candidate,1
dx_mock,2016,Nigel Williams-Goss,no_candidate,1
dx_mock,2016,Michael Qualls,no_candidate,1
dx_mock,2016,Terry Rozier,no_candidate,1
dx_mock,2016,Isaiah Hicks,no_candidate,1
dx_mock,2016,Sindarius Thornwell,no_candidate,1
dx_mock,2016,Marcus Foster,no_candidate,1
dx_mock,2016,Timothe Luwanu,no_candidate,1
dx_mock,2016,Austin Nichols,no_candidate,1
dx_mock,2016,Terran Petteway,no_candidate,1
dx_mock,2016,Guillermo Hernangomez,ambiguous_last,1
dx_mock,2016,Nikola Milutinov,no_candidate,1
dx_mock,2016,Boris Dallo,no_candidate,1
dx_mock,2016,Joel James,no_candidate,1
dx_mock,2016,Kennedy Meeks,no_candidate,1
dx_mock,2016,Rysheed Jordan,no_candidate,1
dx_mock,2016,Kasey Hill,no_candidate,1
dx_mock,2016,Winston Shepard,no_candidate,1
dx_mock,2016,Alex Hamilton,ambiguous_last,1
dx_mock,2016,Josh Scott,no_candidate,1
dx_mock,2016,Dejan Todorovic,no_candidate,1
dx_mock,2016,Xavier Johnson,ambiguous_last,1
dx_mock,2016,Justin Anderson,ambiguous_last,1
dx_mock,2016,DaJuan Coleman,no_candidate,1
dx_mock,2016,Romelo Trimble,no_candidate,1
dx_mock,2016,J.P. Tokoto,no_candidate,1
dx_mock,2016,Marc Garcia,no_candidate,1
dx_mock,2016,Jordan Mickey,no_candidate,1
dx_mock,2016,Jabari Bird,no_candidate,1
dx_mock,2016,Aleksa Ilic,no_candidate,1
dx_mock,2016,Andzejs Pasecniks,no_candidate,1
dx_mock,2016,Rasmus Larsen,no_candidate,1
dx_mock,2016,Chris McCullough,no_candidate,1
dx_mock,2016,Cameron Payne,no_candidate,1
dx_mock,2016,Malcolm Hill,no_candidate,1
dx_mock,2016,Michael Frazier,no_candidate,1
dx_mock,2016,Tyler Harvey,no_candidate,1
dx_mock,2016,Wang Zhelin,no_candidate,1
dx_mock,2016,Ricardo Gathers,no_candidate,1
dx_mock,2016,George De Paula,no_candidate,1
dx_mock,2016,David Walker,no_candidate,1
dx_mock,2017,Stephen Zimmerman,no_candidate,1
dx_mock,2017,Edrice Adebayo,ambiguous_last,1
dx_mock,2017,Ivica Zubac,no_candidate,1
dx_mock,2017,Thon Maker,no_candidate,1
dx_mock,2017,Vasilis Charalampopoulos,no_candidate,1
dx_mock,2017,Tadas Sedekerskis,no_candidate,1
dx_mock,2017,Edin Atic,no_candidate,1
dx_mock,2017,Derryck Thornton,no_candidate,1
dx_mock,2017,Theo Pinson,no_candidate,1
dx_mock,2017,Ante Zizic,no_candidate,1
dx_mock,2017,Youssoufa Fall,no_candidate,1
dx_mock,2017,Verners Kohs,no_candidate,1
dx_mock,2017,Diego Flaccadori,no_candidate,1
dx_mock,2017,Tyler Ulis,no_candidate,1
dx_mock,2017,Wade Baldwin,no_candidate,1
dx_mock,2017,Daniel Hamilton,no_candidate,1
dx_mock,2017,Dusan Ristic,no_candidate,1
dx_mock,2017,Reid Travis,no_candidate,1
dx_mock,2017,Marko Arapovic,no_candidate,1
dx_mock,2017,Wayne Selden,no_candidate,1
dx_mock,2017,E.C. Matthews,no_candidate,1
dx_mock,2017,Brannen Greene,no_candidate,1
dx_mock,2017,Emircan Kosut,no_candidate,1
dx_mock,2017,Rade Zagorac,no_candidate,1
dx_mock,2017,Ilimane Diop,no_candidate,1
dx_mock,2017,Deyonta Davis,no_candidate,1
dx_mock,2017,Patrick McCaw,no_candidate,1
dx_mock,2017,Blaz Mesicek,no_candidate,1
dx_mock,2017,Pascal Siakam,no_candidate,1
dx_mock,2017,Malik Beasley,no_candidate,1
dx_mock,2017,Axel Bouteille,no_candidate,1
dx_mock,2017,Isaiah Taylor,ambiguous_last,1
dx_mock,2017,Marquese Chriss,no_candidate,1
dx_mock,2017,Dejounte Murray,no_candidate,1
dx_mock,2017,Robert Carter,no_candidate,1
dx_mock,2017,Troy Williams,ambiguous_last,1
dx_mock,2017,Benjamin Bentil,no_candidate,1
dx_mock,2017,Zhou Qi,no_candidate,1
dx_mock,2017,Isaiah Whitehead,no_candidate,1
dx_mock,2017,Kay Felder,no_candidate,1
dx_mock,2017,Santiago Yusta,no_candidate,1
dx_mock,2017,Junghyun Lee,ambiguous_last,1
dx_mock,2017,Joel Berry,no_candidate,1
dx_mock,2018,Ike Anigbogu,no_candidate,1
dx_mock,2018,Frank Jackson,ambiguous_last,1
dx_mock,2018,Tony Bradley,no_candidate,1
dx_mock,2018,Carlton Bragg,no_candidate,1
dx_mock,2018,Felipe Dos Anjos,no_candidate,1
dx_mock,2018,Ray Smith,ambiguous_last,1
dx_mock,2018,Donovan Mitchell,no_candidate,1
dx_mock,2018,Chance Comanche,no_candidate,1
dx_mock,2018,Tadas Sedekerskis,no_candidate,1
dx_mock,2018,L.J. Peak,no_candidate,1
dx_mock,2018,Viny Okouo,no_candidate,1
dx_mock,2018,Antonio Blakeney,no_candidate,1
dx_mock,2018,Isaac Copeland,no_candidate,1
dx_mock,2018,John Egbunu,no_candidate,1
dx_mock,2018,Ludde Hakanson,no_candidate,1
dx_mock,2018,Wesley Alves Da Silva,no_candidate,1
dx_mock,2018,George De Paula,no_candidate,1
dx_mock,2018,Vasilis Charalampopoulos,no_candidate,1
dx_mock,2018,Caleb Swanigan,no_candidate,1
dx_mock,2018,William Lee,no_candidate,1
dx_mock,2018,James Blackmon,no_candidate,1
dx_mock,2018,John Collins,no_candidate,1
dx_mock,2018,Tyler Hall,ambiguous_last,1
dx_mock,2018,OG Anunoby,no_candidate,1
dx_mock,2018,Justin Patton,no_candidate,1
dx_mock,2018,Jarrett Allen,ambiguous_last,1
dx_mock,2018,Zach Collins,no_candidate,1
dx_mock,2018,Luke Kennard,no_candidate,1
dx_mock,2018,P.J. Dozier,no_candidate,1
dx_mock,2018,Kyle Kuzma,no_candidate,1
dx_mock,2018,Tacko Fall,no_candidate,1
dx_mock,2018,Blaz Mesicek,no_candidate,1
dx_mock,2018,Vlatko Cancar,no_candidate,1
dx_mock,2018,Eric Mika,no_candidate,1
dx_mock,2018,Dedric Lawson,no_candidate,1
dx_mock,2018,Santiago Yusta,no_candidate,1
dx_mock,2018,V.J. King,ambiguous_last,1
dx_mock,2018,Edmond Sumner,no_candidate,1
dx_mock,2018,Nigel Williams-Goss,no_candidate,1
dx_mock,2018,Abdoulaye N'doye,no_candidate,1
stepien_grid,2018,Jarrey Foster,no_candidate,1
stepien_grid,2018,Admiral Schofield,no_candidate,1
stepien_grid,2018,Tremont Waters,no_candidate,1
stepien_grid,2018,Juwan Morgan,no_candidate,1
stepien,2019,Jalen Pickett,no_candidate,1
stepien,2019,De'Andre Hunterx,no_candidate,1
stepien_grid,2019,Yovel Zoosman,no_candidate,1
stepien_grid,2019,Xavier Johnson,ambiguous_last,1
stepien_grid,2019,Neemias Queta,no_candidate,1
stepien_grid,2019,Jon Teske,no_candidate,1
stepien_grid,2019,Tyrese Haliburton,no_candidate,1
stepien_grid,2019,Isaiah Joe,no_candidate,1
stepien_grid,2019,Aaron Nesmith,no_candidate,1
stepien_grid,2019,Cassius Winston,no_candidate,1
stepien_grid,2019,Ethan Happ,no_candidate,1
stepien_grid,2019,Josh LeBlanc,no_candidate,1
stepien_grid,2019,Tadas Sedekerskis,no_candidate,1
stepien_grid,2019,Vrenz Bleijenbergh,no_candidate,1
stepien_grid,2019,Zoran Paunovic,no_candidate,1
stepien_grid,2019,Arturs Zagars,no_candidate,1
stepien_grid,2019,AJ Lawson,ambiguous_last,1
stepien_grid,2019,Myles Powell,no_candidate,1
stepien_grid,2019,Simisola Shittu,no_candidate,1
