pid,draft_year,source_id,publisher,archive_url,source_url,capture_utc,draft_date,source_last_updated_date,table_sha256,html_sha256,rank_facts_sha256,cell_sha256,profile_href,source_row_ordinal,age_precision_years,layout,raw_typed_tokens_json,missing_reasons_json
Pba3a4faeb9,2017,dx_2017,dx,https://web.archive.org/web/20170621152558id_/http://www.draftexpress.com/nba-mock-draft/2017/,http://www.draftexpress.com/nba-mock-draft/2017/,2017-06-21T15:25:58+00:00,2017-06-22,2017-06-20,1e199914662a00b2dad618c3a9b809ced1257ec1d0a4a09e589b6349d492e856,a33da22d6411b9f9ea4e75f46ef86bd84084a0e939f6e931d52f7cfe0ed5b868,3b55795b0684b6f7a5cf5284510c8ecd0c43543686ff0f3a6129214a1805d87e,09ae5c58d25332cffe62b55f3752cc3e383d191af9664d00a246fa86154c3aac,/profile/Nigel-Williams-Goss-7093/,60,0.1,dx_table,"{""age"": ""22.8"", ""height"": ""6'4\"""", ""position"": ""PG"", ""weight"": ""182""}",{}
P5a591d3e24,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,5ed3051c277a47ed264240e5e3c557631e7e04b53885e4c94fbcec797a5c8ad3,/players/karl-anthony-towns,1,,ndnet,"{""class"": ""Fr."", ""height"": ""7-0"", ""position"": ""C"", ""weight"": ""250""}",{}
Pb9c495a67d,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,deb1880fae82d32ddaf40f40ee3a9ab6fe00587daa9e644457ab2099cfd7f8a4,/players/jahlil-okafor,2,,ndnet,"{""class"": ""Fr."", ""height"": ""6-11"", ""position"": ""C"", ""weight"": ""270""}",{}
P67cf99c3eb,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,12d2b0f5aea5bc833df97b96b8f77eba53c49170d193d6e78c3e351d3140e1d8,/players/dangelo-russell,3,,ndnet,"{""class"": ""Fr."", ""height"": ""6-4"", ""position"": ""PG/SG"", ""weight"": ""195""}",{}
P3e493925a2,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,6802a6fe029b0927c92c2207c3db6129a6589d3c9ec421d2d0b7157fca70daf1,/players/emmanuel-mudiay,4,,ndnet,"{""class"": ""Intl."", ""height"": ""6-5"", ""position"": ""PG"", ""weight"": ""200""}",{}
Pf1eb0b11c1,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,a6e7dc60e418dd5c2fcdbbaf7e14211105402fcbf2cff20039685cc0a84fc314,/players/kristaps-porzingis,5,,ndnet,"{""class"": ""Intl."", ""height"": ""7-1"", ""position"": ""PF"", ""weight"": ""230""}",{}
Pc3390f55d0,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,34d6dc6e86ad7e593bd61b5dcc6e5a4ce35b4affe18b80bb763f018bbf9bb3c0,/players/justise-winslow,6,,ndnet,"{""class"": ""Fr."", ""height"": ""6-6"", ""position"": ""SG/SF"", ""weight"": ""222""}",{}
P11ed05516e,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,1a42863b12751630d3cdcf4ff94b1b133ac5741ffa0b8af28d82c859ceac1582,/players/mario-hezonja,7,,ndnet,"{""class"": ""Intl."", ""height"": ""6-8"", ""position"": ""SG/SF"", ""weight"": ""215""}",{}
P2297a93a7f,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,0611850743f557a2dc6033dedd95ba7972dc189cabb4b28217ac089076e4d393,/players/trey-lyles,8,,ndnet,"{""class"": ""Fr."", ""height"": ""6-10"", ""position"": ""PF"", ""weight"": ""240""}",{}
Pce2a43b358,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,7805544748821a451687d32d79af1a9db16789088b12c126584547f4eab86fd9,/players/cameron-payne,9,,ndnet,"{""class"": ""So."", ""height"": ""6-2"", ""position"": ""PG"", ""weight"": ""185""}",{}
Pff77feae98,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,19273909c7b110099349257a42acda1c66a31e3426581f7dc90c4e1ef3424b64,/players/stanley-johnson,10,,ndnet,"{""class"": ""Fr."", ""height"": ""6-6"", ""position"": ""SF"", ""weight"": ""242""}",{}
Peaf1686cc0,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,1689223f812a3263d490fec570326febbab5dcfef1499b5239c66a6052b88d94,/players/myles-turner,12,,ndnet,"{""class"": ""Fr."", ""height"": ""6-11"", ""position"": ""C"", ""weight"": ""240""}",{}
P5492e07ad3,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,78d1eab82b55857ad706b9549064f5c4cacd04d23b63a587113da548f55b2374,/players/bobby-portis,13,,ndnet,"{""class"": ""So."", ""height"": ""6-11"", ""position"": ""PF"", ""weight"": ""245""}",{}
Pec96a14b85,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,c7c68775f5b97eed7485ddf912061f60de9618396e43713cc9a97da9dd0eb5cc,/players/frank-kaminsky,14,,ndnet,"{""class"": ""Sr."", ""height"": ""7-1"", ""position"": ""C"", ""weight"": ""230""}",{}
P7d77f683c0,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,332e1ccf96528dfece4633b3bf060886e046f0695ea48d146c241879a43f4773,/players/devin-booker,15,,ndnet,"{""class"": ""Fr."", ""height"": ""6-6"", ""position"": ""SG"", ""weight"": ""205""}",{}
P94d904f95a,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,a6d60ef83604e2db1e54983acbac0468ff50a204184ee38804e8f79884956c20,/players/sam-dekker,16,,ndnet,"{""class"": ""Jr."", ""height"": ""6-9"", ""position"": ""SF"", ""weight"": ""220""}",{}
Pcf63b744fe,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,04180e409d95b42d91120641a2220bd7006b34ae7657dc2abb042d24568206e3,/players/rashad-vaughn,17,,ndnet,"{""class"": ""Fr."", ""height"": ""6-5"", ""position"": ""SG"", ""weight"": ""200""}",{}
P9a02cf437c,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,4a482365b4bb57776d008e54be7b9ca8d05f63895944897e3722665e8ea62164,/players/tyus-jones,18,,ndnet,"{""class"": ""Fr."", ""height"": ""6-1"", ""position"": ""PG"", ""weight"": ""185""}",{}
P1b292d5147,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,7fcc4fe220493d462f5a25c955d6e9f199acfdce90bea6f3750e766428770afa,/players/montrezl-harrell,19,,ndnet,"{""class"": ""Jr."", ""height"": ""6-8"", ""position"": ""PF"", ""weight"": ""255""}",{}
P8d6369038a,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,ba09ec57da117956054c46d25338e203d7b29255f4372d4e33f4505d98ee561b,/players/jerian-grant,21,,ndnet,"{""class"": ""Sr."", ""height"": ""6-4"", ""position"": ""PG"", ""weight"": ""200""}",{}
P1c43036b93,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,23c80b13073dedd96c4f81e968610c878fa82d0b6f6b7482c981295910969a17,/players/kevon-looney,22,,ndnet,"{""class"": ""Fr."", ""height"": ""6-9"", ""position"": ""PF"", ""weight"": ""222""}",{}
Pe71646e585,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,95fc99aac5258d5390e082a9cd924bd7b01a35d15bdc4df9ac46d7d8181a40e2,/players/terry-rozier,24,,ndnet,"{""class"": ""So."", ""height"": ""6-2"", ""position"": ""PG"", ""weight"": ""190""}",{}
P16f77dc0c6,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,fe530706a23599012c96686d106d055c7524608b34b15d59499d81a307bb96ed,/players/delon-wright,25,,ndnet,"{""class"": ""Sr."", ""height"": ""6-5"", ""position"": ""PG/SG"", ""weight"": ""180""}",{}
Pb067831a66,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,cbb3abc6f24af9c7636e6c3c8b7e9e1f3469370ef9d8de0c0bb7d186e49db6e6,/players/justin-anderson,27,,ndnet,"{""class"": ""Jr."", ""height"": ""6-6"", ""position"": ""SG/SF"", ""weight"": ""230""}",{}
P3cfad83e39,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,8c7a14dd1b8ee7b1989e03a9840b7ddf83bcc83621a5b468dd27ed18ca799c5a,/players/rj-hunter,28,,ndnet,"{""class"": ""Jr."", ""height"": ""6-6"", ""position"": ""SG"", ""weight"": ""185""}",{}
Pd0eaa15469,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,8aed5be10d9b2c7dd8db2ab3bb988bc97883a2b2de69b73a566f99864b9e444d,/players/jarell-martin,29,,ndnet,"{""class"": ""So."", ""height"": ""6-9"", ""position"": ""PF"", ""weight"": ""240""}",{}
Pe7f5f31a46,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,8721953992f5d3e181a2938d796597113ade2b27c6fee52af3c656156c8efc5f,/players/richaun-holmes,30,,ndnet,"{""class"": ""Sr."", ""height"": ""6-9"", ""position"": ""PF"", ""weight"": ""245""}",{}
P5849f19551,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,d2f91067edd0b17a3bf776a77133fe0a93f1169de49e588fa7c1af26510d712e,/players/cedi-osman,31,,ndnet,"{""class"": ""Intl."", ""height"": ""6-8"", ""position"": ""SF"", ""weight"": ""215""}",{}
P831df49905,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,0d7a8624230968f15f4435d380b72103ad52220265d18832d69dd83666a062d8,/players/norman-powell,32,,ndnet,"{""class"": ""Sr."", ""height"": ""6-4"", ""position"": ""SG"", ""weight"": ""215""}",{}
P4a125216bc,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,8d61a2c030bf81f15599fe2cecb3222dd7e893bd0cb51482e437bf1425274de8,/players/jordan-mickey,33,,ndnet,"{""class"": ""So."", ""height"": ""6-8"", ""position"": ""PF"", ""weight"": ""240""}",{}
P128f74a48f,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,f2d52583bc5bd021e4ef81fc64587a11c824fd864f7ac3551ef02337e878d8ed,/players/chris-mccullough,34,,ndnet,"{""class"": ""Fr."", ""height"": ""6-9"", ""position"": ""PF"", ""weight"": ""200""}",{}
Pa24dadc449,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,ce6aae4227f12d15fbe6014a4feee7f3b7393cced60474d44feb739e0bd80c6e,/players/cliff-alexander,36,,ndnet,"{""class"": ""Fr."", ""height"": ""6-8"", ""position"": ""PF/C"", ""weight"": ""240""}",{}
P84b2e1b413,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,8a9a80e8245eee93cf3a9f539a9172f2dde37cfa025bcf96a737c0ed1c776e81,/players/christian-wood,37,,ndnet,"{""class"": ""So."", ""height"": ""6-10"", ""position"": ""PF"", ""weight"": ""215""}",{}
Pfd690eb68d,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,fd8013190ab0e7c49d1b927bbeeb4f6ad27bd1d2b6d7bc60da74fc75c59ec326,/players/terran-petteway,38,,ndnet,"{""class"": ""Jr."", ""height"": ""6-6"", ""position"": ""SF"", ""weight"": ""210""}",{}
Pcfe0d93659,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,d931c4d2fdda1d023dddd65396677c5dc973258774160eecaf16630ff3ae31d0,/players/olivier-hanlan,39,,ndnet,"{""class"": ""Jr."", ""height"": ""6-4"", ""position"": ""PG/SG"", ""weight"": ""185""}",{}
P2e8c779b09,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,18700fe9c25711cba5dfb0624c9f6c20f70897ff734806088fc207e0298bff93,/players/rakeem-christmas,41,,ndnet,"{""class"": ""Sr."", ""height"": ""6-9"", ""position"": ""PF/C"", ""weight"": ""245""}",{}
P4ba2b4830d,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,3fcb8abaca7c3fde70d7bc1578f6c6a29d797e8ee46504bb5189356ea68bdd94,/players/luis-montero,43,,ndnet,"{""class"": ""So."", ""height"": ""6-7"", ""position"": ""SG/SF"", ""weight"": ""180""}",{}
Pf21d262b1c,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,67e956f2a2537f4275aba692fd438e2881b46b73d53ec783935a7bdb6ea65f36,/players/dakari-johnson,45,,ndnet,"{""class"": ""So."", ""height"": ""7-0"", ""position"": ""C"", ""weight"": ""260""}",{}
P83f630794b,2015,nbadraft_2015,nbadraft,https://web.archive.org/web/20150624022313id_/http://www.nbadraft.net:80/2015mock_draft,http://www.nbadraft.net:80/2015mock_draft,2015-06-24T02:23:13+00:00,2015-06-25,2015-06-22,5b7e09faef50262025253c0889030bb12ea46be3f1773ca9bbf475e10e521c3e,e1f5688afe86471892f35a36859dd7c37897f57ea7719c59b7bb016c0b534a86,bb3c19252a65a8bab4dc79a034dffda6bee8386123af42e6446d2897bced8819,db3cc330dbbf0a0a678128ddc0755e513123f075a92530d2f9f77c3d83f0642c,/players/jp-tokoto,46,,ndnet,"{""class"": ""Jr."", ""height"": ""6-6"", ""position"": ""SG/SF"", ""weight"": ""195""}",{}
