pid,draft_year,ctx_base_ast_pct,ctx_base_ast_pg,ctx_base_ast_tov,ctx_base_blk_pct,ctx_base_blk_pg,ctx_base_drb,ctx_base_dreb_pg,ctx_base_dunk_attempts,ctx_base_dunk_made,ctx_base_efg,ctx_base_fg2_pct,ctx_base_fg2a,ctx_base_fg2m,ctx_base_fg3_pct,ctx_base_fg3a,ctx_base_fg3m,ctx_base_fouls40,ctx_base_ft_pct,ctx_base_ftr,ctx_base_gp,ctx_base_mid_attempts,ctx_base_minutes_share,ctx_base_mpg,ctx_base_orb,ctx_base_oreb_pg,ctx_base_pts_pg,ctx_base_rim_attempts,ctx_base_rim_made,ctx_base_stl_pct,ctx_base_stl_pg,ctx_base_three_share,ctx_base_tov_pct,ctx_base_ts,ctx_base_usage,ctx_skill_creation_control,ctx_skill_defense_discipline,ctx_skill_ft_volume,ctx_skill_usage_efficiency,slot_037,slot_038,slot_039,slot_040,slot_041,slot_042
P684bfaf734,2023,4.4,0.4375,0.4375,3.8,0.7812,16.4,3.0,35.0,28.0,42.7,0.458,131.0,60.0,0.229,48.0,11.0,4.7,0.589,31.3,32.0,34.0,46.8,19.375,8.6,1.4688,5.8125,97.0,56.0,1.3,0.4375,0.2681564245810056,15.0,45.23,19.7,0.275,0.894736842105263,2.38135719675455,0.014310000000000043,,,,,3.399999999998651,0.5826771653543307
Pc451072a63,2023,10.4,1.6,2.07415099,2.1,0.4857,12.8,3.1429,17.0,16.0,61.1,0.634,123.0,78.0,0.4,250.0,100.0,3.4,0.734,21.2,35.0,17.0,72.3,29.1429,2.9,0.7143,14.6857,106.0,76.0,5.1,2.6,0.6702412868632708,7.5,62.6,20.1,1.223529411764706,1.636363636363636,3.216407549850629,0.01260000000000018,,,,,-1.1500000000001178,0.6911764705882353
Pf92c037d4b,2023,42.9,8.25,2.24997962,0.2,0.0556,9.7,3.1389,0.0,0.0,48.1,0.422,218.0,92.0,0.355,248.0,88.0,2.2,0.889,44.6,36.0,92.0,90.7,36.9167,1.2,0.3611,17.5833,126.0,61.0,3.9,2.5556,0.5321888412017167,20.4,56.04,27.6,2.004672897196262,1.2812499999999998,4.749335149996717,0.45904000000000006,,,,,0.8600000000000096,0.5064102564102564
Pb7b7147bb1,2023,23.9,4.3333,1.58886086,2.2,0.7273,15.6,5.3636,12.0,12.0,50.7,0.489,237.0,116.0,0.358,134.0,48.0,1.9,0.752,29.4,33.0,167.0,89.2,35.8182,3.0,0.8788,13.8788,70.0,49.0,1.7,1.0606,0.3611859838274933,19.6,54.17,22.7,1.1601941747572815,1.3448275862068968,3.5347612350758975,0.11259000000000002,,,,,1.179999999999992,0.67
Pe46a376580,2023,8.3,1.4706,1.42859921,0.4,0.1176,26.1,8.2353,19.0,18.0,59.5,0.578,154.0,89.0,0.405,205.0,83.0,2.0,0.838,30.9,34.0,71.0,86.2,34.7353,4.7,1.2941,15.2941,83.0,60.0,1.6,0.9412,0.5710306406685237,9.1,63.15,19.2,0.8217821782178218,0.6666666666666666,3.954102054145289,-0.10520000000000009,,,,,1.0399999999999354,0.6902654867256637
Paf63a5d230,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P59007d3b10,2023,6.2,1.1351,1.35485793,0.2,0.0541,9.0,2.7027,0.0,0.0,60.4,0.557,79.0,44.0,0.412,272.0,112.0,1.1,0.867,12.8,37.0,38.0,84.8,34.4865,1.1,0.2973,12.5135,41.0,28.0,1.0,0.5405,0.7749287749287749,9.1,62.17,16.6,0.6138613861386139,0.5714285714285714,3.3194320907560453,-0.41377999999999987,,,,,0.6499999999996975,0.647887323943662
P3a22280810,2023,21.6,3.4857,1.64863069,1.9,0.4857,17.8,4.3143,6.0,5.0,49.1,0.511,264.0,135.0,0.15,20.0,3.0,3.6,0.688,45.1,35.0,171.0,64.9,28.4571,5.4,1.2857,10.4857,92.0,59.0,1.8,0.9143,0.07042253521126761,19.1,53.22,22.1,1.0746268656716418,0.8043478260869567,3.34355093420083,0.06762000000000003,,,,,-0.3899999999999193,0.6311475409836066
P88b17e8559,2023,30.3,4.9355,1.9367055,5.0,1.4839,16.1,4.9355,11.0,8.0,53.3,0.528,233.0,123.0,0.363,102.0,37.0,2.3,0.685,27.5,31.0,116.0,80.3,33.6774,4.6,1.2903,13.5484,117.0,71.0,2.7,1.5161,0.3044776119402985,18.9,55.45,23.8,1.5226130653266332,2.3333333333333335,3.104830652809981,0.20710000000000015,,,,,5.350000000000692,0.6054421768707483
P4e1f6ff7ed,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0252f7ff7f,2023,8.8,1.2353,1.27271784,2.9,0.6176,17.5,4.4118,10.0,8.0,47.3,0.481,131.0,63.0,0.31,142.0,44.0,2.7,0.771,30.4,34.0,64.0,69.8,28.7353,5.6,1.3529,9.4706,67.0,42.0,1.6,0.7647,0.5201465201465202,12.0,51.53,16.8,0.676923076923077,1.2162162162162162,3.4161597519081948,-0.048960000000000024,,,,,-0.22999999999992418,0.6185567010309279
P52f2ddbdea,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7f722372b8,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P55fe66b9ce,2023,3.4,0.5128,0.48777699,7.3,1.7179,24.6,5.7436,48.0,44.0,57.6,0.576,231.0,133.0,0.0,0.0,0.0,4.5,0.64,49.4,38.0,90.0,61.8,25.1538,11.7,2.6923,9.1282,141.0,104.0,1.2,0.5641,0.0,13.8,59.44,16.5,0.22972972972972971,1.5454545454545454,3.03675656215248,-0.3303999999999999,,,,,1.2600000000000025,0.7134502923976608
Pf091cf9935,2023,8.1,0.9286,0.68425319,3.0,0.6429,27.8,5.8929,8.0,6.0,51.4,0.55,131.0,72.0,0.305,82.0,25.0,3.1,0.655,27.2,28.0,54.0,52.6,24.25,7.8,1.7143,9.1786,77.0,54.0,3.0,1.2143,0.38497652582159625,15.8,53.42,21.0,0.4821428571428571,1.4634146341463417,2.6707870257582464,0.034200000000000015,,,,,0.48999999999991406,0.6728971962616822
Pf07b0c62fd,2023,20.2,3.6562,1.31461241,0.8,0.25,12.0,3.6875,4.0,4.0,46.3,0.449,292.0,131.0,0.333,111.0,37.0,2.9,0.776,18.9,32.0,216.0,75.3,33.0625,1.6,0.4375,13.5,76.0,41.0,1.4,0.8125,0.27543424317617865,19.4,49.19,25.2,0.9901960784313726,0.5641025641025642,3.370793007358459,-0.042120000000000116,,,,,,0.5566037735849056
P41704425e7,2023,5.1,0.5641,0.55001955,9.8,1.6667,21.7,3.8205,24.0,23.0,52.5,0.522,161.0,84.0,0.5,2.0,1.0,4.0,0.648,55.8,38.0,84.0,52.3,20.7436,12.1,2.1282,6.0,77.0,54.0,1.9,0.6667,0.012269938650306749,17.8,55.76,16.8,0.2712765957446808,2.3400000000000003,2.9301189979277784,-0.18431999999999987,,,,,0.27999999999995373,0.6728971962616822
P7329b5e7c4,2023,17.1,2.8235,2.99989361,0.5,0.1471,13.2,3.5882,0.0,0.0,53.8,0.379,116.0,44.0,0.426,183.0,78.0,1.6,0.811,12.4,34.0,68.0,84.1,33.7647,1.2,0.3529,10.3529,48.0,24.0,1.2,0.6765,0.6120401337792643,11.1,55.6,15.5,1.413223140495868,0.6538461538461539,2.950082375538099,-0.25200000000000006,,,,,-3.400000000000531,0.5384615384615384
P4d55024373,2023,16.6,2.6667,1.02858126,1.0,0.2963,9.0,2.5185,5.0,4.0,55.7,0.563,213.0,120.0,0.362,105.0,38.0,2.6,0.749,53.8,27.0,90.0,61.4,31.963,0.8,0.2222,17.8519,123.0,84.0,2.1,1.1852,0.330188679245283,18.1,60.37,25.3,0.8691099476439791,0.8611111111111112,3.8554733631332763,0.5496099999999999,,,,,0.8500000000001517,0.6666666666666666
P4048f3366a,2023,29.0,4.1176,1.52171183,0.1,0.0294,11.4,2.9118,0.0,0.0,42.3,0.41,217.0,89.0,0.295,146.0,43.0,2.8,0.842,52.3,34.0,86.0,70.3,28.2353,1.4,0.3529,13.7353,131.0,63.0,3.5,1.7059,0.4022038567493113,19.6,51.52,28.3,1.407766990291262,0.9473684210526316,4.422414226415262,0.12616000000000027,,,,,-0.350000000000078,0.5031055900621118
Pa12a517258,2023,14.0,2.0,0.8333333,2.3,0.6857,21.8,6.4857,24.0,22.0,58.0,0.588,449.0,264.0,0.313,32.0,10.0,3.7,0.764,37.0,35.0,171.0,75.6,30.2286,10.6,2.6571,19.8286,278.0,193.0,2.1,1.1429,0.06652806652806653,15.3,61.36,28.4,0.8588957055214723,0.9361702127659575,3.963162755662337,0.9542399999999998,55.0,55.0,,1.0,1.8500000000002446,0.685064935064935
