pid,draft_year,ctx_base_ast_pct,ctx_base_ast_pg,ctx_base_ast_tov,ctx_base_blk_pct,ctx_base_blk_pg,ctx_base_drb,ctx_base_dreb_pg,ctx_base_dunk_attempts,ctx_base_dunk_made,ctx_base_efg,ctx_base_fg2_pct,ctx_base_fg2a,ctx_base_fg2m,ctx_base_fg3_pct,ctx_base_fg3a,ctx_base_fg3m,ctx_base_fouls40,ctx_base_ft_pct,ctx_base_ftr,ctx_base_gp,ctx_base_mid_attempts,ctx_base_minutes_share,ctx_base_mpg,ctx_base_orb,ctx_base_oreb_pg,ctx_base_pts_pg,ctx_base_rim_attempts,ctx_base_rim_made,ctx_base_stl_pct,ctx_base_stl_pg,ctx_base_three_share,ctx_base_tov_pct,ctx_base_ts,ctx_base_usage,ctx_skill_creation_control,ctx_skill_defense_discipline,ctx_skill_ft_volume,ctx_skill_usage_efficiency,slot_037,slot_038,slot_039,slot_040,slot_041,slot_042
P519f028bfb,2019,29.0,5.0909,2.58460679,0.9,0.2727,10.3,3.1515,2.0,2.0,52.2,0.517,292.0,151.0,0.353,184.0,65.0,2.3,0.836,38.4,33.0,119.0,84.3,35.1212,3.1,0.9697,19.697,172.0,102.0,4.1,2.6061,0.3865546218487395,11.3,57.73,27.6,2.357723577235772,1.5151515151515151,4.359686293361112,0.5874799999999999,,,,,2.04999999999916,0.594059405940594
P5277c76d51,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,,1.0,,
P4f7a1b04a6,2019,11.8,1.7941,0.88405438,3.4,0.7941,18.0,5.2941,19.0,16.0,43.3,0.445,263.0,117.0,0.27,111.0,30.0,2.5,0.66,40.1,34.0,102.0,82.2,33.0,7.5,2.2059,12.4412,161.0,88.0,1.8,0.9706,0.2967914438502674,15.6,47.5,23.3,0.7108433734939759,1.4857142857142858,3.31140469229785,-0.08250000000000002,,,,,0.7000000000001351,0.5549738219895288
P47c5a2733b,2019,22.9,3.4545,1.25271971,2.3,0.6667,17.5,4.6667,19.0,14.0,52.5,0.5,228.0,114.0,0.371,175.0,65.0,3.4,0.772,25.1,33.0,114.0,77.2,31.0,4.5,1.1212,15.1818,114.0,72.0,3.1,1.6364,0.43424317617866004,19.4,55.55,26.8,1.1225490196078431,1.2272727272727273,3.5704790118554572,0.3773999999999999,,,,,3.2399999999998177,0.625
Pbea2d75e26,2019,9.3,1.5405,0.83823051,2.4,0.7297,17.0,5.0811,60.0,58.0,60.8,0.606,429.0,260.0,0.417,36.0,15.0,2.6,0.739,47.7,37.0,171.0,75.5,30.2162,5.8,1.3784,19.7027,257.0,185.0,1.8,0.9459,0.07741935483870968,12.9,63.9,26.4,0.6690647482014389,1.1666666666666667,3.995899939109028,0.8895999999999996,10.0,10.0,0.0,2.0,-0.09999999999986892,0.7073170731707317
Pc3b8b90cf8,2019,16.5,2.4242,0.86954341,2.0,0.5455,20.1,5.4848,60.0,51.0,51.0,0.519,335.0,174.0,0.0,6.0,0.0,3.0,0.644,59.2,33.0,123.0,71.9,30.8485,8.2,2.1515,14.4848,212.0,139.0,1.3,0.7273,0.017595307917888565,19.5,54.7,26.3,0.8048780487804879,0.825,3.421704650502911,0.2961000000000002,50.0,50.0,,1.0,0.7499999999997584,0.6487603305785123
P60e6add6f8,2019,11.1,2.0,0.8333333,1.5,0.4571,18.4,5.3143,15.0,13.0,52.8,0.514,319.0,164.0,0.364,261.0,95.0,2.1,0.844,26.6,35.0,162.0,87.3,35.6857,3.2,0.9429,21.2286,157.0,97.0,1.2,0.7429,0.45,13.7,56.88,28.4,0.7551020408163266,0.8709677419354839,4.2566507986798445,0.5779200000000001,,,,,0.4400000000001182,0.6149732620320856
Pa9b6b7ec3f,2019,4.1,0.5405,0.48777182,5.4,1.0811,16.2,3.5946,9.0,7.0,54.8,0.495,91.0,45.0,0.396,106.0,42.0,5.3,0.625,28.4,37.0,31.0,57.5,23.0811,9.1,1.7568,6.7838,61.0,34.0,2.0,0.8108,0.5380710659898477,18.3,56.13,14.9,0.21243523316062174,1.1746031746031746,2.526907042396594,-0.31263000000000013,,,,,0.40000000000001845,0.5714285714285714
Pbec5e357b6,2019,22.9,3.7667,1.28411687,0.9,0.3667,11.0,3.8333,9.0,9.0,54.7,0.489,262.0,128.0,0.394,340.0,134.0,2.4,0.838,23.6,30.0,157.0,85.4,37.8667,2.7,0.9,25.9,96.0,59.0,2.2,1.5,0.5647840531561462,14.1,58.03,30.4,1.5165562913907285,0.911764705882353,4.1588638001578015,0.83512,,,,,3.1942857142857877,0.6111111111111112
P2061b46d22,2019,38.5,7.8056,3.05431225,0.7,0.2222,9.9,2.9444,4.0,3.0,52.5,0.482,218.0,105.0,0.397,136.0,54.0,1.2,0.746,33.3,36.0,93.0,87.0,35.2778,2.5,0.7222,12.7778,125.0,66.0,3.3,2.0,0.384180790960452,18.9,56.09,22.4,1.934673366834171,1.8181818181818181,3.565226125861201,0.14615999999999998,,,,,-0.7700000000000708,0.5419354838709678
P9406d39f17,2019,20.9,3.25,2.73684211,0.7,0.1875,7.1,1.8125,0.0,0.0,53.8,0.519,158.0,82.0,0.373,142.0,53.0,4.0,0.805,27.3,30.0,85.0,75.6,29.125,0.4,0.0938,12.4062,66.0,40.0,2.2,1.0938,0.47333333333333333,11.9,57.38,20.8,1.6201550387596897,0.5800000000000001,3.557166689276262,0.05904000000000007,,,,,0.5400000000000367,0.6041666666666666
P63de5d6c2a,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P76650bc6e2,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pd00fce6a5a,2019,18.9,3.1765,1.04855746,3.0,0.7941,27.0,8.1765,45.0,40.0,55.4,0.543,243.0,132.0,0.44,25.0,11.0,3.4,0.618,69.4,34.0,84.0,79.6,32.2941,7.3,2.1471,12.1176,159.0,110.0,1.4,0.8235,0.09328358208955224,24.1,57.81,21.3,0.7529880478087648,1.0,3.2328251252161344,0.10153000000000009,,,,,-0.12857142857143855,0.6772486772486772
P4862cd71b2,2019,19.4,2.8485,1.11903358,1.0,0.3333,14.0,4.303,15.0,12.0,53.6,0.56,266.0,149.0,0.346,370.0,128.0,2.2,0.863,42.5,30.0,87.0,93.9,36.6061,2.5,0.7576,30.0909,179.0,112.0,2.5,1.4848,0.5817610062893082,10.8,59.86,37.4,1.6440677966101693,1.09375,4.834628542419182,1.7156399999999996,,,,,2.7999999999998435,0.6220095693779905
P1d6fd5f29a,2019,19.9,3.1944,1.38549626,0.7,0.2222,9.6,2.9444,26.0,22.0,48.1,0.492,319.0,157.0,0.304,135.0,41.0,1.7,0.738,48.7,36.0,147.0,87.6,35.1667,2.2,0.6944,16.6667,172.0,106.0,1.5,0.9167,0.2973568281938326,15.4,53.67,24.8,1.2134146341463414,0.8148148148148149,3.987175907821742,0.1761600000000001,,,,,2.7999999999991987,0.6138613861386139
Pcb86ff794b,2019,4.2,0.4545,0.25420885,11.5,2.5758,21.2,5.0606,89.0,88.0,74.8,0.748,206.0,154.0,0.0,0.0,0.0,4.5,0.362,79.1,33.0,37.0,62.1,24.9394,12.4,2.5455,11.1212,169.0,137.0,0.6,0.2424,0.0,19.4,64.74,21.9,0.2058823529411765,2.1999999999999997,1.84615164687236,0.2800599999999997,,,,,1.1399999999999375,0.7788944723618091
P8534216773,2019,32.6,5.75,2.42105263,0.2,0.05,8.1,2.175,4.0,4.0,50.1,0.429,191.0,82.0,0.369,260.0,96.0,2.2,0.828,39.9,39.0,54.0,82.3,32.925,1.0,0.3,15.325,137.0,68.0,2.0,1.125,0.5764966740576497,16.9,56.01,25.1,1.8212290502793298,0.6875,4.304355541888103,0.30651,,,,,1.049999999999759,0.5149700598802395
P8a97dbabe6,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5a277fef0e,2019,14.5,1.8065,1.09804276,5.2,1.2258,16.0,4.2903,25.0,22.0,58.4,0.612,152.0,93.0,0.366,123.0,45.0,4.3,0.755,40.0,31.0,39.0,67.5,28.0968,5.5,1.2903,13.0323,113.0,81.0,2.0,1.0,0.44727272727272727,15.2,61.73,22.0,0.8950617283950618,1.358490566037736,3.555695301990812,0.23459999999999995,,,,,2.5571428571423485,0.6923076923076923
P18facb688d,2019,15.6,2.5405,1.44609509,1.2,0.3243,14.3,4.0,41.0,38.0,55.7,0.547,214.0,117.0,0.39,77.0,30.0,2.8,0.79,42.6,37.0,49.0,78.3,31.7297,9.1,2.4865,11.4054,165.0,107.0,1.2,0.6757,0.2646048109965636,17.3,60.3,18.4,0.8524590163934426,0.631578947368421,3.8143678524688185,-0.1648000000000001,53.0,53.0,,1.0,1.3399999999999184,0.6410256410256411
P3022e1c032,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P224fa713e4,2019,12.2,1.9706,0.73626002,0.8,0.2353,11.7,3.5294,10.0,10.0,57.1,0.568,278.0,158.0,0.384,185.0,71.0,2.5,0.878,26.6,34.0,146.0,79.9,32.8824,5.1,1.3824,18.7353,132.0,97.0,1.7,0.9412,0.39956803455723544,17.6,61.08,26.9,0.6559139784946235,0.7142857142857143,4.232207214601223,0.7645199999999996,,,,,2.77428571428537,0.7098765432098766
P82887a653c,2019,11.3,2.2,1.10000002,1.6,0.4857,14.7,4.8,15.0,13.0,53.3,0.517,230.0,119.0,0.363,311.0,113.0,3.1,0.842,28.1,35.0,120.0,90.3,37.4286,3.5,1.1143,20.1429,110.0,74.0,1.4,0.9429,0.5748613678373382,12.7,57.49,23.4,0.8248175182481753,0.7317073170731708,4.23562872981243,0.25466,,,,,1.4710719676806676e-15,0.6571428571428571
Pdee21247bb,2019,17.6,2.9143,1.12088464,0.6,0.2,11.4,3.6857,17.0,16.0,59.6,0.568,382.0,217.0,0.425,254.0,108.0,2.0,0.863,32.1,34.0,228.0,92.8,37.7429,1.2,0.3429,27.0857,154.0,106.0,1.4,0.8571,0.39937106918238996,13.2,63.72,31.5,1.23943661971831,0.6666666666666666,4.5937576119964465,1.5777999999999996,,,,,3.219999999999809,0.6739130434782609
P273938bb97,2019,9.5,1.0,0.5,12.9,2.7778,29.0,7.4444,18.0,15.0,61.0,0.57,107.0,61.0,0.52,25.0,13.0,2.2,0.757,28.0,9.0,53.0,17.6,29.8889,9.7,2.3333,21.0,54.0,39.0,1.8,0.8889,0.1893939393939394,13.5,63.18,30.4,0.6551724137931034,4.59375,2.7536527229128738,1.3707199999999997,18.0,18.0,,1.0,,0.6785714285714286
P00e7133fc6,2019,15.0,2.0606,0.87180573,5.8,1.7879,18.0,5.3636,79.0,72.0,70.8,0.747,364.0,272.0,0.338,71.0,24.0,2.8,0.64,46.7,33.0,51.0,64.9,29.9697,12.8,3.5152,22.6061,313.0,247.0,3.9,2.1212,0.1632183908045977,15.2,70.19,28.2,0.9259259259259259,2.552631578947368,3.4035967960602984,1.6555799999999996,1.0,1.0,0.0,2.0,,0.7725947521865889
Pa9cae64430,2019,23.5,4.3158,1.33335401,1.2,0.4211,17.2,6.0263,42.0,40.0,50.6,0.529,465.0,246.0,0.308,237.0,73.0,2.1,0.665,31.9,38.0,204.0,87.9,35.2632,4.8,1.5526,22.6316,262.0,168.0,1.4,0.8947,0.33760683760683763,15.9,53.19,31.3,1.3905325443786984,0.8387096774193546,3.6017067674659398,0.36046999999999974,3.0,3.0,0.0,2.0,,0.636986301369863
P2f61c21e93,2019,10.7,1.9444,0.7291409,1.9,0.5833,10.6,3.1389,11.0,7.0,45.9,0.394,165.0,65.0,0.333,267.0,89.0,3.2,0.772,26.4,36.0,85.0,70.1,29.6944,2.0,0.5556,13.4722,80.0,41.0,2.9,1.5556,0.6180555555555556,20.7,49.88,23.6,0.4930875576036866,1.1428571428571428,3.6630876030964292,-0.00431999999999991,,,,,,0.5363636363636364
Pfe4fcea486,2019,51.4,9.9394,1.92941848,2.2,0.8182,12.6,4.4848,31.0,28.0,54.7,0.545,356.0,194.0,0.368,152.0,56.0,1.6,0.815,51.0,31.0,92.0,93.5,36.6061,4.1,1.2121,24.4848,264.0,160.0,2.4,1.7576,0.2992125984251969,22.0,60.77,36.0,2.234782608695652,1.769230769230769,4.5319555292776545,1.7232000000000005,2.0,2.0,0.0,2.0,,0.6054421768707483
P846172a369,2019,13.0,1.9737,1.44234148,2.4,0.5789,13.4,3.7105,19.0,19.0,57.9,0.55,289.0,159.0,0.438,105.0,46.0,2.5,0.783,39.8,38.0,156.0,80.4,32.4737,5.6,1.3684,15.2368,133.0,92.0,1.2,0.5789,0.26649746192893403,11.8,61.78,23.5,1.015625,1.0285714285714285,3.964011910860115,0.41230000000000006,4.5,4.0,1.0,2.0,-1.9000000000003705,0.6748466257668712
P43dec358d1,2019,24.4,4.0857,1.52127942,1.3,0.3143,11.4,3.2,6.0,5.0,51.6,0.502,211.0,106.0,0.352,233.0,82.0,2.7,0.8,29.3,35.0,112.0,69.2,28.5714,1.3,0.3429,16.0571,99.0,66.0,2.0,1.0857,0.5247747747747747,19.0,55.56,26.1,1.22,0.8918918918918918,3.900157858560921,0.33916000000000024,5.5,5.0,1.0,2.0,,0.6511627906976745
Pbc4309c829,2019,25.9,3.7105,1.36893562,2.2,0.5526,17.3,4.9737,29.0,28.0,50.5,0.526,390.0,205.0,0.304,161.0,49.0,2.4,0.707,37.7,38.0,169.0,80.6,32.4474,5.7,1.4211,18.5263,221.0,147.0,2.7,1.4474,0.29219600725952816,15.5,54.17,32.2,1.5696969696969696,1.4411764705882355,3.777030316139121,0.5087400000000003,5.5,4.0,3.0,2.0,10.900000000002116,0.6573705179282868
Peecc71d248,2019,12.1,1.8649,1.21058094,10.8,3.0,19.7,5.4865,61.0,60.0,69.3,0.705,359.0,253.0,0.267,15.0,4.0,3.0,0.694,42.0,37.0,118.0,70.2,28.0811,13.9,3.0811,16.9459,241.0,192.0,2.3,1.1622,0.040106951871657755,12.7,69.89,24.0,0.8832116788321168,3.2750000000000004,3.513440952920715,0.7956,23.0,23.0,,1.0,1.7500000000002327,0.7749077490774908
P9540818d9f,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,0.0,2.0,,
P297d12820e,2019,25.7,2.6,0.86666663,1.5,0.4,13.7,3.4,0.0,0.0,63.9,0.581,31.0,18.0,0.478,23.0,11.0,2.0,0.75,29.6,5.0,15.0,10.8,27.8,1.6,0.4,16.2,16.0,10.0,1.7,0.8,0.42592592592592593,23.2,65.75,26.9,1.06198347107438,1.0666666666666667,2.1249100080421623,1.0867499999999999,6.5,6.0,1.0,2.0,,0.6086956521739131
Ped6b9a1a7c,2019,2.6,0.2812,0.31030677,10.6,2.2188,16.2,3.25,75.0,74.0,72.8,0.728,169.0,123.0,0.0,0.0,0.0,5.7,0.74,59.2,32.0,46.0,50.0,23.3438,8.8,1.75,10.0,123.0,105.0,1.5,0.5938,0.0,13.9,73.9,16.9,0.174496644295302,1.8059701492537312,3.415189182462532,-0.7409000000000004,9.0,9.0,0.0,2.0,,0.803921568627451
P6f1d3c64d2,2019,24.6,3.9706,1.39177674,2.3,0.5294,13.1,3.6176,12.0,12.0,54.6,0.537,246.0,132.0,0.374,155.0,58.0,2.7,0.778,35.9,34.0,96.0,82.8,34.3235,1.8,0.4706,16.1765,150.0,91.0,3.4,1.8824,0.3865336658354115,19.6,58.59,26.4,1.1941747572815533,1.5405405405405403,3.871898851603207,0.54976,11.0,11.0,,1.0,5.400000000001048,0.6055555555555555
P4ebfdd4833,2019,15.2,2.4865,1.5333621,1.1,0.3243,14.0,4.0811,5.0,4.0,53.6,0.538,234.0,126.0,0.355,169.0,60.0,1.6,0.935,23.1,37.0,150.0,81.0,32.6216,1.6,0.4054,14.027,84.0,56.0,2.0,1.1081,0.41935483870967744,14.8,58.03,20.0,0.9620253164556961,1.1923076923076923,4.247980621422454,0.0,21.0,21.0,,1.0,,0.6491228070175439
Pa4c28f80ad,2019,10.6,1.6486,1.01665019,0.6,0.1622,16.5,4.5405,20.0,16.0,52.1,0.498,255.0,127.0,0.381,118.0,45.0,2.9,0.703,41.6,37.0,139.0,76.2,30.7027,5.5,1.3243,13.4595,116.0,69.0,1.5,0.7568,0.3163538873994638,14.5,55.75,21.7,0.6838709677419355,0.5384615384615385,3.5500487730964245,0.09774999999999995,15.0,15.0,,1.0,,0.5958904109589042
P714602a9aa,2019,14.2,2.3438,1.10296474,2.7,0.8125,12.8,3.9688,14.0,10.0,49.1,0.53,270.0,143.0,0.272,125.0,34.0,2.2,0.722,49.1,32.0,132.0,76.8,34.0625,4.8,1.4062,16.5,138.0,91.0,1.3,0.7812,0.31645569620253167,14.2,54.19,25.5,0.9342105263157895,1.25,3.807105681283025,0.23044999999999988,17.0,17.0,,1.0,,0.6488095238095238
P6a5f6ac2d8,2019,6.1,0.6389,0.47918697,3.3,0.5278,16.9,3.0278,38.0,35.0,50.5,0.529,221.0,117.0,0.269,52.0,14.0,3.6,0.77,36.6,36.0,95.0,45.3,18.1944,9.2,1.5833,9.8056,126.0,86.0,1.5,0.5278,0.19047619047619047,16.1,55.07,24.0,0.35672514619883033,1.0434782608695652,3.55364279796777,0.2028,13.0,11.0,4.0,2.0,,0.6666666666666666
P7c5888ec9d,2019,12.6,1.9211,1.1231219,5.5,1.2105,16.6,4.0526,26.0,24.0,57.7,0.574,197.0,113.0,0.388,139.0,54.0,2.6,0.722,26.8,37.0,64.0,69.0,29.0789,11.0,2.7895,12.0,133.0,93.0,3.7,1.8158,0.41369047619047616,16.6,59.8,20.9,0.7159090909090908,2.5555555555555554,3.2568405637051656,0.08819999999999985,38.0,38.0,,1.0,4.500000000000875,0.6809815950920245
Pd17e70140c,2019,13.0,2.0,0.69878763,1.4,0.5172,14.9,4.5172,22.0,21.0,50.7,0.493,280.0,138.0,0.368,87.0,32.0,3.1,0.671,47.1,29.0,116.0,76.1,32.6897,4.1,1.1724,16.8276,164.0,93.0,1.7,1.0,0.23705722070844687,18.3,54.32,26.6,0.6735751295336787,0.7560975609756098,3.461726105772949,0.2851200000000001,16.0,16.0,,1.0,,0.5721649484536082
Pba03162225,2019,12.0,1.4286,0.76926388,2.6,0.5238,15.0,3.0476,20.0,17.0,56.1,0.517,89.0,46.0,0.412,68.0,28.0,3.8,0.522,29.3,21.0,41.0,34.6,22.0952,4.8,0.9524,9.5238,48.0,33.0,2.1,0.8095,0.43312101910828027,20.8,55.91,22.8,0.5504587155963303,0.9791666666666667,2.0097770480926505,0.16547999999999996,,,,,,0.6538461538461539
Pb15c668c3a,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2c24c6affb,2019,30.5,5.8108,2.94515962,0.4,0.1081,8.2,2.6757,4.0,4.0,52.3,0.514,249.0,128.0,0.36,139.0,50.0,1.6,0.831,22.9,36.0,155.0,81.5,32.973,2.0,0.5135,13.4595,94.0,53.0,1.2,0.7027,0.3582474226804124,15.9,55.78,21.9,1.804733727810651,0.6153846153846154,3.73934183604445,0.10981999999999995,,,,,-0.39999999999977576,0.5725806451612904
Pd50729b5d0,2019,6.1,0.8378,0.6739061,1.7,0.4865,16.1,4.2703,14.0,14.0,53.1,0.5,264.0,132.0,0.392,143.0,56.0,2.9,0.773,36.9,37.0,98.0,74.1,29.6486,4.6,1.1622,14.8108,166.0,103.0,1.5,0.7027,0.35135135135135137,10.5,57.29,24.6,0.5304347826086956,0.8205128205128206,3.8783573138579364,0.3353400000000001,49.0,49.0,,1.0,,0.6173469387755102
Pe661d7acde,2019,12.2,1.8125,0.86565094,8.0,2.5312,20.6,6.3125,42.0,39.0,49.0,0.509,234.0,119.0,0.281,64.0,18.0,3.6,0.641,64.4,32.0,123.0,79.0,31.5938,8.4,2.25,12.9688,111.0,78.0,1.9,1.0625,0.21476510067114093,16.9,53.31,22.2,0.6815642458100559,2.1521739130434785,3.3733844110880318,0.07282000000000002,,,,,5.200000000001008,0.6808510638297872
P37457bff4f,2019,15.0,2.3235,0.79796002,0.8,0.2059,10.0,2.9706,43.0,36.0,46.7,0.472,254.0,120.0,0.307,176.0,54.0,3.8,0.7,48.1,34.0,45.0,77.8,31.5588,4.5,1.2941,16.0882,209.0,107.0,2.7,1.5294,0.40930232558139534,18.7,51.77,27.1,0.7614213197969544,0.7291666666666667,3.736276655790922,0.12567000000000025,46.0,46.0,,1.0,,0.5230125523012552
P2f4b26e6e1,2019,6.0,0.7188,0.30265264,8.4,1.9688,22.7,5.8125,91.0,86.0,65.9,0.659,323.0,213.0,0.0,0.0,0.0,3.8,0.591,59.8,32.0,99.0,67.0,28.6875,11.2,2.8438,16.875,224.0,182.0,1.8,0.9062,0.0,18.2,65.11,25.2,0.3125,2.1250000000000004,3.1133041720064267,0.7857199999999999,22.0,22.0,,1.0,1.400000000000271,0.7874015748031497
Pb69fbd28c6,2019,11.9,2.0526,1.47171423,0.2,0.0526,12.6,3.7895,2.0,2.0,58.5,0.491,159.0,78.0,0.426,282.0,120.0,1.2,0.833,19.0,38.0,96.0,87.6,35.3947,2.7,0.7105,15.4211,63.0,42.0,1.3,0.6842,0.6394557823129252,12.2,60.93,21.2,0.9015151515151516,0.6818181818181818,3.7007284966564336,0.13115999999999992,52.0,52.0,,1.0,0.24999999999980863,0.6451612903225806
P5c11762ec9,2019,16.2,2.3429,1.36668027,2.7,0.6571,16.7,4.1714,10.0,8.0,47.0,0.475,223.0,106.0,0.308,159.0,49.0,3.3,0.625,23.0,35.0,102.0,67.9,27.1714,2.9,0.6571,11.8286,121.0,84.0,2.8,1.2857,0.4162303664921466,14.6,48.84,25.1,1.0384615384615385,1.2790697674418605,2.8053977310825875,-0.059159999999999845,,,,,,0.6754966887417219
Pb16e641fe9,2019,32.6,5.4595,3.31159766,0.1,0.027,13.0,3.7568,0.0,0.0,53.2,0.469,211.0,99.0,0.399,198.0,79.0,2.0,0.736,22.2,37.0,142.0,81.8,33.9459,1.8,0.4595,13.5676,69.0,44.0,3.0,1.5405,0.4841075794621027,13.3,55.5,24.1,2.2797202797202796,1.0333333333333334,3.3280363927080936,0.2255000000000001,30.0,30.0,,1.0,2.8499999999991608,0.6262626262626263
Pb14f594f0a,2019,13.8,2.3889,1.59260003,1.1,0.2778,13.4,3.9444,10.0,9.0,62.0,0.553,208.0,115.0,0.457,210.0,96.0,2.0,0.818,26.3,36.0,114.0,74.6,29.9444,6.5,1.8333,16.8889,94.0,67.0,2.1,1.1944,0.5023923444976076,12.8,64.65,20.7,1.0,1.0666666666666667,3.852395704673489,0.10254999999999993,29.0,29.0,,1.0,0.8199999999999538,0.6854838709677419
P8209ad6040,2019,3.2,0.2973,0.22916828,8.3,1.5135,20.0,3.8108,48.0,44.0,53.8,0.534,262.0,140.0,0.369,65.0,24.0,4.8,0.761,55.0,37.0,96.0,53.1,21.5405,11.5,2.1351,13.2162,166.0,107.0,1.5,0.5676,0.19877675840978593,12.6,59.27,27.5,0.23529411764705885,1.6896551724137934,3.9560562407932935,0.6952500000000001,18.5,12.0,13.0,2.0,3.100000000000603,0.6377551020408163
P6a3fce0af3,2019,9.0,1.25,0.625,1.0,0.2188,16.0,4.0625,6.0,3.0,52.2,0.476,187.0,89.0,0.386,153.0,59.0,3.3,0.785,23.2,32.0,97.0,61.8,29.5625,5.4,1.2812,13.0312,90.0,52.0,1.7,0.8438,0.45,17.5,55.23,23.7,0.4864864864864865,0.6279069767441862,3.439890908218997,0.19350999999999985,31.0,31.0,,1.0,,0.5833333333333334
P6b5b70ee01,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,57.0,,1.0,,
