pid,draft_year,ctx_base_ast_pct,ctx_base_ast_pg,ctx_base_ast_tov,ctx_base_blk_pct,ctx_base_blk_pg,ctx_base_drb,ctx_base_dreb_pg,ctx_base_dunk_attempts,ctx_base_dunk_made,ctx_base_efg,ctx_base_fg2_pct,ctx_base_fg2a,ctx_base_fg2m,ctx_base_fg3_pct,ctx_base_fg3a,ctx_base_fg3m,ctx_base_fouls40,ctx_base_ft_pct,ctx_base_ftr,ctx_base_gp,ctx_base_mid_attempts,ctx_base_minutes_share,ctx_base_mpg,ctx_base_orb,ctx_base_oreb_pg,ctx_base_pts_pg,ctx_base_rim_attempts,ctx_base_rim_made,ctx_base_stl_pct,ctx_base_stl_pg,ctx_base_three_share,ctx_base_tov_pct,ctx_base_ts,ctx_base_usage,ctx_skill_creation_control,ctx_skill_defense_discipline,ctx_skill_ft_volume,ctx_skill_usage_efficiency,slot_037,slot_038,slot_039,slot_040,slot_041,slot_042
P0326e23b0d,2021,5.6,0.6786,0.30646256,11.5,3.1071,30.8,8.3214,75.0,70.0,61.7,0.652,270.0,176.0,0.305,59.0,18.0,3.1,0.759,35.3,28.0,92.0,72.8,30.4286,13.2,3.2857,17.6429,178.0,138.0,0.7,0.3929,0.17933130699088146,16.6,64.31,25.4,0.3181818181818181,2.975609756097561,3.614490016511497,0.7727399999999999,34.0,34.0,,1.0,1.5500000000006828,0.75
P88205fde52,2021,12.6,1.9667,1.07276494,1.2,0.3,14.1,4.1,8.0,8.0,52.3,0.41,178.0,73.0,0.403,248.0,100.0,2.7,0.788,26.5,30.0,107.0,79.4,32.8,5.4,1.6,17.8333,71.0,42.0,2.6,1.4,0.5821596244131455,13.5,55.77,25.3,0.8689655172413793,1.027027027027027,3.7321243773348627,0.3058100000000002,,,,,3.550000000000589,0.594059405940594
P90932c4b0a,2021,18.4,2.6552,1.11595842,13.4,3.3448,26.8,7.2759,45.0,42.0,55.8,0.562,290.0,163.0,0.0,2.0,0.0,3.2,0.707,47.9,28.0,102.0,76.1,30.0345,10.7,2.8621,14.931,188.0,124.0,2.0,1.069,0.00684931506849315,18.2,59.27,24.9,0.9583333333333333,3.6666666666666665,3.4987732424973648,0.45423,54.0,54.0,,1.0,1.2000000000003719,0.6513761467889908
P90d6ceb081,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P37de3fe8d7,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P6e0353adf2,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P18f1dedfcb,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P86aa3b2a5e,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pa9952fefb0,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P30aaba02d5,2021,10.3,1.4545,0.69563346,3.0,0.7879,23.3,5.5758,26.0,24.0,56.5,0.573,361.0,207.0,0.182,11.0,2.0,2.6,0.655,64.0,33.0,139.0,64.5,25.8788,10.9,2.3636,17.4545,222.0,147.0,1.3,0.6061,0.02956989247311828,14.5,59.38,30.4,0.6645161290322581,1.1944444444444444,3.58708362651514,0.97552,46.0,46.0,,1.0,7.699999999999117,0.6547619047619048
Pb52cacc824,2021,10.4,1.1923,0.52542743,6.1,1.4615,24.2,6.0769,30.0,26.0,53.9,0.549,295.0,162.0,0.214,14.0,3.0,4.1,0.753,30.1,26.0,206.0,55.2,27.1923,15.4,3.7692,15.5,89.0,61.0,0.9,0.4615,0.045307443365695796,16.9,57.05,27.6,0.5810055865921788,1.3725490196078431,3.421100971049313,0.5357999999999999,,,,,2.7571428571428496,0.6638655462184874
P82dc635a40,2021,27.8,4.8,1.69413758,1.3,0.3667,11.3,2.8667,6.0,5.0,57.3,0.524,191.0,100.0,0.416,185.0,77.0,3.2,0.78,24.2,30.0,89.0,75.8,30.4333,1.7,0.4333,16.7333,102.0,65.0,3.7,1.9667,0.4920212765957447,20.0,59.87,26.9,1.3238095238095238,1.1904761904761905,3.526995090098252,0.6810299999999997,29.0,29.0,,1.0,2.800000000000636,0.6287878787878788
P64263ced9d,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,1.0,,
Pb1d56c9c96,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,31.0,,1.0,,
Pe225c37146,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,49.0,,1.0,,
P7dcdc4ccdd,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,1.0,,
P6675265e20,2021,17.5,2.4231,1.31247969,1.3,0.2692,15.7,3.2308,31.0,26.0,55.3,0.543,127.0,69.0,0.375,128.0,48.0,3.6,0.795,15.3,24.0,41.0,58.0,27.4615,9.1,1.9615,13.2308,86.0,57.0,3.3,1.7308,0.5019607843137255,17.1,57.22,24.1,0.9668508287292817,1.0,2.9326591660205796,0.29602000000000006,,,,,0.1999999999999815,0.646551724137931
P9fd480084b,2021,29.2,5.25,1.58065879,0.6,0.2143,15.8,5.2143,10.0,10.0,52.6,0.513,347.0,178.0,0.386,83.0,32.0,2.4,0.783,33.3,28.0,174.0,78.4,35.1429,3.9,1.1071,20.1429,174.0,113.0,1.8,1.1071,0.1930232558139535,18.0,56.64,29.4,1.5368421052631578,0.7058823529411765,3.8913638135680086,0.6241599999999999,32.0,32.0,,1.0,2.8000000000001544,0.6421568627450981
P72f09d9c22,2021,7.7,1.129,0.74467378,6.1,1.8387,18.8,4.7742,20.0,19.0,50.5,0.544,226.0,123.0,0.246,65.0,16.0,3.5,0.714,31.3,31.0,119.0,68.8,27.8387,8.3,1.9677,11.5806,106.0,72.0,2.1,1.0,0.22336769759450173,14.0,53.71,22.6,0.5133333333333333,1.822222222222222,3.228557044013015,0.09646000000000007,,,,,3.140000000000259,0.6617647058823529
P2e4a40f74c,2021,12.1,1.6875,1.05879035,1.3,0.3125,14.8,3.875,14.0,9.0,44.1,0.426,190.0,81.0,0.304,194.0,59.0,3.4,0.69,43.8,32.0,114.0,81.1,32.5625,3.1,0.875,14.2188,76.0,38.0,3.3,1.8125,0.5052083333333334,12.0,49.05,24.1,0.9307692307692308,1.0454545454545452,3.5396301132969206,-0.03895000000000013,,,,,1.4700000000000726,0.5283018867924528
Pe896f378ca,2021,16.2,2.0968,1.0,2.9,0.7419,18.0,5.0,16.0,15.0,52.5,0.506,346.0,175.0,0.411,73.0,30.0,3.1,0.731,43.4,30.0,141.0,80.7,32.1935,4.6,1.2581,18.7097,205.0,117.0,2.1,1.2258,0.17422434367541767,12.8,56.68,29.0,1.1739130434782608,1.2195121951219514,3.808134377727079,0.6012,,,,,2.85000000000025,0.574468085106383
P7f3328bd09,2021,43.4,7.8667,2.45834377,0.4,0.1333,12.2,3.7667,1.0,1.0,52.5,0.519,231.0,120.0,0.36,86.0,31.0,3.1,0.574,29.7,30.0,81.0,80.7,33.7667,2.4,0.7,12.9,150.0,95.0,1.7,1.0,0.27129337539432175,21.2,53.5,25.9,1.954954954954955,0.5121951219512195,2.6139253357787102,0.20649999999999996,,,,,3.5500000000003697,0.6277777777777778
P29e5d27062,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P48e5247a2d,2021,17.8,3.2069,2.81826162,0.8,0.2759,8.7,2.8621,6.0,6.0,48.2,0.458,236.0,108.0,0.36,100.0,36.0,1.4,0.757,30.7,29.0,158.0,85.3,35.5862,1.9,0.6552,13.8621,78.0,46.0,2.0,1.3103,0.2976190476190476,9.4,52.22,18.8,1.7115384615384615,1.1666666666666667,3.515803910650019,-0.02663999999999997,,,,,1.6400000000002193,0.5925925925925926
P46419801dd,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0d7f7c89fd,2021,15.8,2.3871,1.48000493,0.3,0.0645,12.8,3.6452,4.0,2.0,44.8,0.429,168.0,72.0,0.317,123.0,39.0,2.9,0.825,27.5,31.0,115.0,76.6,31.6452,1.9,0.5161,10.5484,53.0,36.0,2.2,1.1935,0.422680412371134,15.6,49.7,19.1,0.9518072289156626,0.6410256410256411,3.625420552604762,0.0026999999999999702,,,,,1.1100000000000902,0.6506024096385542
Ped12721a79,2021,12.5,1.8788,1.03332969,0.3,0.0909,16.2,4.303,1.0,1.0,52.7,0.528,142.0,75.0,0.35,234.0,82.0,3.0,0.874,25.3,31.0,73.0,78.2,30.5758,2.5,0.6364,15.3636,69.0,35.0,0.8,0.4242,0.6223404255319149,14.4,56.87,24.2,0.8116883116883117,0.275,3.9892403193428887,0.28853999999999985,,,,,1.699999999999998,0.5353535353535354
Pd7c45f2e6c,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P152905cef4,2021,19.1,3.2105,1.0,0.9,0.2632,15.4,4.8947,4.0,4.0,48.4,0.426,136.0,58.0,0.386,83.0,32.0,3.1,0.7,18.3,19.0,84.0,82.9,35.1053,2.9,0.8947,12.6316,52.0,31.0,1.8,1.0526,0.3789954337899543,23.9,50.42,23.3,0.7670682730923696,0.6585365853658538,2.5995004466930154,0.01386000000000006,45.0,45.0,,1.0,-4.4000000000006665,0.5975609756097561
P5480a34012,2021,13.5,2.2,1.37500001,2.3,0.64,21.2,6.0,25.0,23.0,53.4,0.574,230.0,132.0,0.28,82.0,23.0,2.6,0.714,26.9,25.0,110.0,85.8,34.48,8.6,2.48,15.72,120.0,88.0,1.7,0.96,0.26282051282051283,11.8,55.84,24.1,1.0546875,1.1111111111111112,3.172052997134086,0.23944000000000024,,,,,4.300000000000651,0.7066666666666667
Pf6213e9937,2021,9.8,1.4,0.80770784,1.9,0.5333,16.2,4.0667,11.0,10.0,48.3,0.496,117.0,58.0,0.305,59.0,18.0,4.3,0.8,31.3,15.0,73.0,44.2,29.7333,2.4,0.6667,14.2667,44.0,32.0,2.7,1.4667,0.3352272727272727,13.2,52.94,24.3,0.6901408450704226,0.8679245283018867,3.22028135258812,0.12641999999999992,22.0,22.0,,1.0,,0.6756756756756757
P21372aaded,2021,21.7,3.2727,1.16127313,4.0,1.1212,15.2,4.0909,25.0,22.0,48.1,0.47,232.0,109.0,0.351,57.0,20.0,4.2,0.715,45.0,33.0,47.0,67.9,27.2727,9.4,2.4848,11.2424,186.0,99.0,3.4,1.7273,0.1972318339100346,22.9,52.89,24.3,0.9079497907949791,1.4230769230769231,3.485766086088823,0.12427000000000005,41.0,41.0,,1.0,2.209999999999964,0.5416666666666666
P54240b8a24,2021,8.2,1.2,1.57894745,1.8,0.44,11.7,2.8,24.0,23.0,63.9,0.62,71.0,44.0,0.433,120.0,52.0,2.7,0.927,21.5,25.0,24.0,73.5,29.56,2.8,0.6,11.28,47.0,33.0,1.8,0.8,0.6282722513089005,9.8,66.99,17.3,0.7592592592592592,0.9729729729729729,3.4648197361486828,-0.45872999999999975,,,,,0.40000000000042163,0.6623376623376623
P90b2305671,2021,24.1,2.92,1.21666665,2.2,0.48,10.9,2.48,5.0,4.0,51.1,0.475,181.0,86.0,0.435,46.0,20.0,3.1,0.81,44.1,25.0,106.0,60.0,25.92,4.6,1.04,12.52,76.0,50.0,2.7,1.2,0.2026431718061674,20.6,57.01,26.2,1.1157407407407407,1.1951219512195124,3.7382476186414206,0.43461999999999984,27.0,27.0,,1.0,,0.6415094339622641
Pb2632428b5,2021,17.4,3.0,2.33335933,3.2,1.0357,19.6,5.8214,11.0,11.0,54.4,0.563,158.0,89.0,0.343,102.0,35.0,2.8,0.835,30.4,28.0,65.0,78.8,31.6786,2.9,0.7143,12.4643,93.0,63.0,2.3,1.25,0.3923076923076923,12.5,58.65,19.4,1.2888888888888888,1.4473684210526316,3.6589922399526906,-0.05190000000000011,9.0,9.0,,1.0,0.8000000000001142,0.6585365853658537
P9e82692a6d,2021,16.4,2.2,0.75862068,2.2,0.55,16.4,4.05,11.0,10.0,43.1,0.427,124.0,53.0,0.291,79.0,23.0,3.4,0.796,24.1,20.0,75.0,50.7,27.9,2.4,0.5,10.7,49.0,26.0,1.7,0.85,0.3891625615763547,23.2,47.29,25.8,0.6776859504132231,0.8863636363636364,3.1139703123208045,-0.15718000000000007,14.0,14.0,,1.0,,0.5569620253164557
P6680e3073f,2021,3.8,0.3846,0.16665946,5.0,1.0,25.7,4.9615,21.0,14.0,49.7,0.5,102.0,51.0,0.33,91.0,30.0,5.8,0.708,37.3,26.0,30.0,48.9,20.5769,6.8,1.1923,9.3462,72.0,39.0,1.6,0.5769,0.47150259067357514,25.0,53.48,25.8,0.14615384615384613,0.9705882352941176,3.0376452843330606,0.20183999999999983,,,,,,0.5588235294117647
P1e1b55c58c,2021,51.9,8.0833,1.93997645,0.7,0.25,11.3,3.5833,1.0,1.0,42.7,0.465,127.0,59.0,0.228,57.0,13.0,3.2,0.825,56.0,12.0,34.0,36.4,33.0833,2.2,0.6667,20.1667,93.0,46.0,1.6,1.0,0.30978260869565216,19.9,51.95,34.4,2.4832535885167464,0.5476190476190476,3.831622491791632,0.2808000000000004,35.0,35.0,,1.0,,0.5203252032520326
P05f9ca4653,2021,14.9,2.6154,1.15256477,2.8,0.8077,14.0,3.8846,15.0,14.0,63.3,0.631,157.0,99.0,0.424,144.0,61.0,1.6,0.81,26.2,26.0,67.0,79.1,34.0769,2.8,0.7692,17.1154,90.0,63.0,3.3,1.9231,0.47840531561461797,17.5,65.73,22.5,0.8054054054054054,2.346153846153846,3.549441574085844,0.3932500000000001,15.0,15.0,,1.0,-0.20000000000003496,0.675
P61d8f8df57,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P69549f38f2,2021,5.4,0.6154,0.44446049,4.2,0.9231,13.4,2.8846,50.0,46.0,62.6,0.642,109.0,70.0,0.382,34.0,13.0,4.6,0.689,51.7,26.0,27.0,54.2,22.8462,10.0,1.9615,8.8462,82.0,61.0,2.1,0.8462,0.23776223776223776,19.1,64.55,18.2,0.26865671641791045,1.1250000000000002,2.9747493102265175,-0.2619,11.0,11.0,,1.0,5.000000000000756,0.7053571428571429
P606c98790a,2021,28.6,4.8621,2.66037433,1.0,0.3103,9.2,2.7241,8.0,8.0,49.3,0.437,252.0,110.0,0.414,111.0,46.0,2.0,0.813,33.9,29.0,180.0,84.3,34.1724,3.7,1.1724,15.7931,72.0,43.0,3.2,1.8966,0.30578512396694213,13.2,54.34,23.0,2.0140845070422535,1.4000000000000001,3.918888912836895,0.1302000000000001,19.0,19.0,,1.0,0.9000000000001314,0.5980392156862745
Pa0882490f6,2021,8.0,1.5625,0.96153846,2.0,0.6562,11.8,3.75,11.0,10.0,50.3,0.478,224.0,107.0,0.358,162.0,58.0,2.7,0.812,48.2,32.0,114.0,84.2,33.8125,6.3,2.0,16.8438,110.0,62.0,1.6,1.0,0.41968911917098445,11.8,56.81,21.6,0.625,0.9729729729729729,4.247660196885925,0.10896000000000013,18.0,18.0,,1.0,,0.5714285714285714
P87ada0d006,2021,7.5,0.72,0.47368424,12.8,2.6,23.4,4.48,25.0,23.0,54.0,0.548,135.0,74.0,0.0,2.0,0.0,5.8,0.7,65.7,25.0,54.0,51.1,20.64,11.3,2.12,8.44,81.0,55.0,2.1,0.76,0.014598540145985401,19.8,58.69,21.3,0.3605769230769231,2.1911764705882355,3.1576016545617946,0.11297000000000003,21.0,21.0,,1.0,,0.6576576576576577
Pfce02776de,2021,22.3,3.4583,1.22059082,0.6,0.1667,17.1,4.9583,0.0,0.0,53.6,0.494,178.0,88.0,0.402,112.0,45.0,3.0,0.831,30.7,24.0,105.0,76.2,31.9167,2.6,0.6667,16.0417,73.0,43.0,2.4,1.375,0.38620689655172413,19.6,57.93,25.9,1.0825242718446602,0.75,3.73934183604445,0.46786999999999984,28.0,28.0,,1.0,6.100000000000919,0.5922330097087378
Pa090759337,2021,12.8,1.8,0.64285714,0.9,0.2667,15.0,4.1333,12.0,12.0,49.8,0.528,144.0,76.0,0.293,75.0,22.0,2.4,0.778,37.0,15.0,65.0,51.4,31.6667,5.3,1.5333,18.7333,79.0,52.0,2.2,1.1333,0.3424657534246575,17.7,54.57,30.2,0.6844919786096257,0.911764705882353,3.428427574371589,0.46614,7.0,7.0,,1.0,5.700000000000857,0.6422018348623854
Pe728a39ea0,2021,15.4,1.4483,0.73686085,5.1,0.8966,23.8,4.2069,21.0,20.0,51.9,0.523,214.0,112.0,0.0,2.0,0.0,4.2,0.505,46.8,29.0,64.0,47.9,19.1724,18.3,3.3793,9.4828,150.0,90.0,2.3,0.7931,0.009259259259259259,20.6,52.09,27.5,0.7129629629629629,1.423076923076923,2.3356112707085566,0.15675000000000025,51.0,51.0,,1.0,,0.6
Pc624860c4a,2021,7.1,0.8519,0.54763432,5.8,1.3704,15.3,3.4074,24.0,20.0,49.7,0.53,117.0,62.0,0.297,74.0,22.0,3.5,0.741,44.5,27.0,50.0,57.6,23.2593,7.7,1.6296,9.3704,67.0,44.0,1.9,0.8148,0.387434554973822,18.5,54.67,19.7,0.3641025641025641,1.711111111111111,3.300671346523849,-0.014010000000000038,40.0,40.0,,1.0,,0.6391752577319587
P85bbbd5241,2021,10.4,1.55,1.0333333,4.3,1.25,25.6,7.65,15.0,14.0,51.6,0.534,208.0,111.0,0.311,74.0,23.0,2.0,0.711,34.4,20.0,86.0,78.1,34.35,10.8,3.4,18.0,122.0,78.0,2.0,1.15,0.2624113475177305,10.3,54.87,24.6,0.9203539823008849,2.1,3.2599118773347766,0.22401999999999994,,,,,4.5000000000006795,0.631578947368421
P392363bcf2,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,1.0,,
P721d8fa8f9,2021,21.2,2.4815,0.9436796,1.9,0.4074,11.2,2.4444,20.0,15.0,47.4,0.49,198.0,97.0,0.271,48.0,13.0,3.8,0.703,41.1,27.0,107.0,62.5,25.0,4.8,1.037,11.2593,92.0,53.0,2.6,1.1111,0.1951219512195122,22.5,51.71,27.3,0.902127659574468,0.9375,3.251355887738842,0.12483000000000008,8.0,8.0,,1.0,,0.5819672131147541
P30169adef4,2021,37.6,7.25,2.41666667,0.9,0.25,21.3,6.2,2.0,2.0,56.9,0.565,154.0,87.0,0.385,78.0,30.0,1.5,0.596,20.3,19.0,68.0,68.4,34.55,3.8,1.05,15.7,86.0,59.0,2.1,1.45,0.33620689655172414,19.6,57.41,24.9,1.8252427184466018,1.2,2.307235802501103,0.36308999999999975,,,,,6.050000000001478,0.6637931034482759
P3364db28a5,2021,7.2,1.2222,0.67346265,3.7,1.2222,18.5,5.5926,11.0,11.0,55.2,0.538,195.0,105.0,0.383,115.0,44.0,2.6,0.887,31.3,25.0,121.0,83.6,33.9259,4.2,1.2222,17.2222,74.0,49.0,1.4,0.963,0.3709677419354839,13.5,60.1,22.2,0.496551724137931,1.4166666666666665,4.066866153580798,0.22219999999999995,52.0,52.0,,1.0,2.550000000000154,0.6442307692307693
P0057628fa2,2021,9.0,1.8125,1.38095238,1.4,0.4375,13.9,4.0312,9.0,9.0,64.4,0.628,188.0,118.0,0.44,207.0,91.0,2.1,0.878,24.8,32.0,58.0,79.2,31.8125,3.8,0.9375,18.5938,130.0,98.0,1.5,0.9062,0.5240506329113924,10.7,67.38,20.7,0.7692307692307693,0.9354838709677419,4.03451522841817,0.12165999999999984,17.0,17.0,,1.0,1.830000000000465,0.725
P2c8aa67899,2021,28.3,5.5,2.26030492,1.3,0.3667,8.1,2.2,2.0,2.0,61.3,0.565,168.0,95.0,0.447,141.0,63.0,2.9,0.652,21.4,30.0,57.0,80.8,32.4667,1.7,0.4667,14.0667,111.0,70.0,3.4,1.9,0.4563106796116505,20.1,62.0,21.6,1.3412322274881516,1.2051282051282053,2.7414595878429098,0.19200000000000017,13.0,13.0,,1.0,2.7142857142852184,0.624113475177305
P41bcb3bebd,2021,27.0,4.64,1.54666662,1.0,0.32,15.1,4.64,3.0,2.0,49.4,0.512,209.0,107.0,0.305,105.0,32.0,1.9,0.865,54.1,25.0,113.0,78.7,34.48,2.8,0.84,18.28,96.0,59.0,1.5,0.92,0.3343949044585987,17.7,57.88,28.4,1.4438502673796791,0.8620689655172414,4.447538976374801,0.6619200000000001,,,,,3.4600000000000484,0.6111111111111112
Pe28113186c,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P44ea7b86af,2021,27.3,4.7692,1.51220744,0.8,0.2692,16.4,5.3462,13.0,12.0,45.6,0.386,241.0,93.0,0.389,131.0,51.0,3.2,0.792,33.6,26.0,109.0,90.9,37.0769,3.0,1.0,16.8462,132.0,60.0,1.9,1.1923,0.3521505376344086,18.3,50.77,27.5,1.4145077720207253,0.6428571428571429,3.8303352703055706,0.05775000000000023,,,,,4.150000000000008,0.48148148148148145
P4e35bd6add,2021,6.5,0.8333,0.60971681,1.3,0.3,10.5,2.3333,3.0,3.0,54.1,0.5,82.0,41.0,0.381,113.0,43.0,3.0,0.75,22.6,30.0,19.0,50.9,22.4667,4.7,1.0333,8.1333,63.0,37.0,1.3,0.5333,0.5794871794871795,19.3,56.51,16.9,0.32019704433497537,0.65,2.8549968673277397,-0.20181000000000004,25.0,25.0,,1.0,,0.5913978494623656
P2b13664da5,2021,16.1,2.2,1.0,3.1,0.72,20.1,4.92,13.0,12.0,53.6,0.558,181.0,101.0,0.267,30.0,8.0,4.0,0.763,44.1,25.0,81.0,65.1,26.32,7.0,1.48,11.88,100.0,66.0,2.6,1.2,0.14218009478672985,20.4,58.2,23.5,0.752336448598131,1.1400000000000001,3.466533918872013,0.2870000000000001,,,,,2.2000000000001725,0.6461538461538462
Pc9a85d9349,2021,25.2,3.6071,1.26250394,4.1,1.2857,14.6,4.25,13.0,10.0,48.2,0.493,282.0,139.0,0.296,81.0,24.0,2.7,0.762,28.9,28.0,178.0,80.9,32.5,4.8,1.3929,15.3571,104.0,57.0,2.4,1.3214,0.2231404958677686,19.0,52.07,26.9,1.26,1.7567567567567566,3.553540589713395,0.14282999999999998,,,,,5.600000000000373,0.5597014925373134
P45a39b68c1,2021,31.6,4.0833,1.66102588,2.1,0.4583,11.0,2.5417,21.0,19.0,53.1,0.561,155.0,87.0,0.275,40.0,11.0,3.5,0.621,33.8,24.0,66.0,58.9,24.7917,7.4,1.4583,10.3333,89.0,61.0,3.4,1.4583,0.20512820512820512,22.4,54.78,25.3,1.3504273504273505,1.2222222222222223,2.6111141166417897,0.2533400000000001,6.0,6.0,,1.0,,0.6638655462184874
P60da7b4537,2021,12.1,1.7419,1.14893471,5.2,1.6129,18.2,5.7419,12.0,12.0,59.6,0.581,408.0,237.0,0.44,100.0,44.0,2.9,0.709,39.2,31.0,152.0,78.8,31.6452,10.4,3.0,24.0968,256.0,176.0,1.2,0.6774,0.1968503937007874,8.9,61.99,30.4,1.222222222222222,1.6410256410256412,3.7565070128825577,1.24696,,,,,2.680000000000369,0.6783216783216783
Pc37129efde,2021,15.6,2.9286,1.10810098,2.0,0.6071,16.8,5.7143,4.0,4.0,50.6,0.512,297.0,152.0,0.316,57.0,18.0,2.9,0.651,42.9,28.0,174.0,83.1,34.5714,5.3,1.6786,16.3214,123.0,88.0,1.8,1.1071,0.16101694915254236,16.9,53.61,24.9,0.8715083798882682,0.9743589743589743,3.2748150868264756,0.17688999999999994,,,,,1.8000000000002667,0.6928104575163399
P624b2b5afe,2021,20.6,3.2222,0.97752024,1.7,0.5556,18.5,5.7037,28.0,22.0,48.8,0.481,262.0,126.0,0.336,125.0,42.0,2.0,0.714,34.4,27.0,83.0,87.8,35.5926,6.1,1.8519,17.5185,179.0,100.0,1.8,1.0741,0.32299741602067183,19.0,52.54,28.6,1.03,1.1666666666666667,3.4970576171649506,0.21843999999999997,,,,,4.5100000000005815,0.5645933014354066
Pcf11d56327,2021,11.6,1.8,1.73076925,1.4,0.4,21.6,5.96,1.0,1.0,61.1,0.596,141.0,84.0,0.417,151.0,63.0,1.8,0.896,16.4,25.0,102.0,85.2,34.24,3.4,0.84,16.0,39.0,27.0,1.1,0.56,0.5171232876712328,9.0,63.53,22.2,1.16,0.8928571428571429,3.4870709871071215,0.2976599999999999,60.0,60.0,,1.0,1.9771428571428256,0.6521739130434783
