pid,draft_year,report_text_athleticism_per1k,report_text_catchshoot_per1k,report_text_creation_per1k,report_text_decisions_per1k,report_text_defense_per1k,report_text_development_per1k,report_text_efficiency_per1k,report_text_effort_per1k,report_text_finishing_per1k,report_text_injury_per1k,report_text_length_per1k,report_text_limitations_per1k,report_text_passing_per1k,report_text_pickroll_per1k,report_text_pullup_per1k,report_text_rebounding_per1k,report_text_shooting_per1k,report_text_strength_per1k,report_text_words
P8209ad6040,2019,6.4412238325281805,0.0,0.0,1.6103059581320451,17.713365539452496,3.2206119162640903,0.0,3.2206119162640903,4.830917874396135,0.0,14.492753623188406,3.2206119162640903,0.0,0.0,0.0,8.051529790660226,6.4412238325281805,8.051529790660226,621
Pe6c9de6d86,2020,1.5748031496062993,1.5748031496062993,1.5748031496062993,0.0,7.874015748031496,1.5748031496062993,1.5748031496062993,1.5748031496062993,1.5748031496062993,3.1496062992125986,7.874015748031496,1.5748031496062993,0.0,0.0,0.0,4.724409448818897,22.04724409448819,9.448818897637794,635
Pc9a85d9349,2021,5.486968449931413,0.0,8.23045267489712,1.3717421124828533,8.23045267489712,4.11522633744856,2.7434842249657065,2.7434842249657065,2.7434842249657065,0.0,4.11522633744856,1.3717421124828533,5.486968449931413,0.0,1.3717421124828533,2.7434842249657065,5.486968449931413,2.7434842249657065,729
Pa95793f720,2022,2.7548209366391183,2.7548209366391183,6.887052341597796,1.3774104683195592,6.887052341597796,6.887052341597796,8.264462809917354,0.0,2.7548209366391183,2.7548209366391183,8.264462809917354,2.7548209366391183,1.3774104683195592,0.0,0.0,0.0,12.396694214876034,11.019283746556473,726
P1999b4880f,2023,21.50537634408602,0.0,0.0,0.0,17.921146953405017,3.5842293906810037,0.0,0.0,3.5842293906810037,0.0,3.5842293906810037,0.0,14.336917562724015,0.0,0.0,7.168458781362007,0.0,3.5842293906810037,279
P84e9dcbb3e,2024,9.174311926605505,0.0,0.0,0.0,9.174311926605505,9.174311926605505,9.174311926605505,0.0,6.8807339449541285,0.0,2.293577981651376,0.0,4.587155963302752,0.0,0.0,4.587155963302752,9.174311926605505,4.587155963302752,436
P12ee990c18,2025,0.0,0.0,0.0,0.0,7.8431372549019605,5.882352941176471,0.0,0.0,3.9215686274509802,0.0,7.8431372549019605,1.9607843137254901,3.9215686274509802,0.0,0.0,1.9607843137254901,11.764705882352942,1.9607843137254901,510
P03f35a2855,2026,0.0,0.0,0.0,1.615508885298869,12.924071082390952,4.846526655896607,0.0,1.615508885298869,3.231017770597738,0.0,1.615508885298869,0.0,8.077544426494345,0.0,1.615508885298869,1.615508885298869,4.846526655896607,0.0,619
