pid,draft_year,ordinal,season_end,war
P6258e82584,2013,4,2017,-0.863071619
P6258e82584,2013,5,2018,1.893622567
Pf22b67943e,2013,1,2014,-0.035765985
Pf22b67943e,2013,2,2015,-0.319990877
Pf22b67943e,2013,3,2018,-0.093205446
Pca1c024cab,2013,1,2014,2.577865553
Pca1c024cab,2013,2,2015,2.725331434
Pca1c024cab,2013,3,2016,6.155999419
Pca1c024cab,2013,4,2017,5.15755525
Pca1c024cab,2013,5,2018,15.0540816
P2ad610b277,2013,1,2014,1.784034014
P2ad610b277,2013,2,2015,2.211484865
P2ad610b277,2013,3,2016,4.707738546
P2ad610b277,2013,4,2017,12.5596554
P2ad610b277,2013,5,2018,12.90944367
P824176de50,2013,1,2014,-0.673826232
P824176de50,2013,2,2015,0.824966927
P824176de50,2013,3,2016,0.443676238
Pd2b56a96a1,2013,1,2017,0.35119523
P9702e35c0a,2013,1,2015,-0.101562937
P9702e35c0a,2013,2,2016,0.275227262
P9702e35c0a,2013,3,2017,2.054379278
P9702e35c0a,2013,4,2018,0.791841083
Pb10604e423,2013,1,2014,-0.51562995
P591a253b3e,2013,1,2014,1.014702191
P591a253b3e,2013,2,2015,0.160175253
P591a253b3e,2013,3,2016,0.233375503
P5f6276e4dd,2013,1,2015,0.787466469
P5f6276e4dd,2013,2,2016,0.228933786
P5f6276e4dd,2013,3,2017,1.065242373
P5f6276e4dd,2013,4,2018,1.957958518
P56b91ee390,2013,1,2017,1.249007678
P56b91ee390,2013,2,2018,0.77730446
P1497c83aba,2013,1,2014,0.118405232
P24a562f4ba,2013,1,2014,0.02734421
P24a562f4ba,2013,2,2015,1.247648083
P24a562f4ba,2013,3,2016,2.682319603
P24a562f4ba,2013,4,2017,2.573641044
P24a562f4ba,2013,5,2018,-0.335467161
P15f2c20d7d,2013,1,2014,0.944672666
P15f2c20d7d,2013,2,2015,-0.875061122
P15f2c20d7d,2013,3,2016,0.08028947
P15f2c20d7d,2013,4,2017,-0.017850481
Pa0a2c9503f,2013,1,2015,-0.548630734
Pa0a2c9503f,2013,2,2016,-0.375921316
Pa0a2c9503f,2013,3,2017,-0.232933484
Pa0a2c9503f,2013,4,2018,-1.274818547
P05c9e8e43e,2013,1,2014,-1.060915278
P05c9e8e43e,2013,2,2015,-0.034282111
P7d52184fb7,2013,1,2014,-0.175566764
P7d52184fb7,2013,2,2015,0.346000416
P15c3bdbcba,2013,1,2014,-0.34223719
Pe364fefd34,2013,1,2014,1.297095537
Pe364fefd34,2013,2,2015,1.700127352
Paf55ace901,2013,1,2014,0.158311688
Paf55ace901,2013,2,2015,-0.102219295
P45450124ed,2013,1,2014,-0.249987632
P45450124ed,2013,2,2015,0.148272948
P45450124ed,2013,3,2016,-1.246904488
P45450124ed,2013,4,2017,0.44282636
P45450124ed,2013,5,2018,-0.668281769
P38145d33eb,2013,1,2014,-0.010306677
P8d3cc27d9f,2013,1,2014,0.148027923
P8d3cc27d9f,2013,2,2015,-0.105656853
P8d3cc27d9f,2013,3,2016,0.322896279
P8d3cc27d9f,2013,4,2017,4.629249836
P2100fc35c8,2013,1,2014,0.027964199
P2100fc35c8,2013,2,2015,-0.321260883
P1108cb2921,2014,1,2015,-0.040183746
Pf0c15e8037,2014,1,2015,-0.315694479
Pe8dc26218f,2013,1,2014,-0.050920866
P17aee771c1,2014,1,2015,-0.495773778
P17aee771c1,2014,2,2018,-0.157921086
P33a3ea1e89,2013,1,2014,0.445055262
P33a3ea1e89,2013,2,2015,0.137237987
P33a3ea1e89,2013,3,2016,-0.003856559
P33a3ea1e89,2013,4,2017,1.883603769
P33a3ea1e89,2013,5,2018,-1.36570994
Pe666c9e1f4,2016,1,2017,0.971934496
Pe666c9e1f4,2016,2,2018,0.288311428
P8bea6ece5d,2017,1,2018,-0.003101179
P0a16bf5dcd,2000,1,2001,-1.335241591
P0a16bf5dcd,2000,2,2002,-3.621954615
P0a16bf5dcd,2000,3,2003,-0.5378596
P0a16bf5dcd,2000,4,2004,-0.570481651
P0a16bf5dcd,2000,5,2005,-0.841207466
Pca83b848d1,2015,1,2016,0.466487655
Pca83b848d1,2015,2,2017,1.628006746
Pca83b848d1,2015,3,2018,0.349770487
P25150e1302,2014,1,2016,-0.014824454
Paec8fae19e,2017,1,2018,-0.005631502
P4d044e6517,2000,1,2001,-1.360494138
P4d044e6517,2000,2,2002,0.228598086
P4d044e6517,2000,3,2003,4.610893723
P4d044e6517,2000,4,2004,5.347607523
P4d044e6517,2000,5,2005,4.660110893
P5a43e18763,2017,1,2018,0.303199003
P122cdb8b56,2017,1,2018,0.810945951
Pfe357344e4,2014,1,2015,0.555433184
Pfe357344e4,2014,2,2016,-1.617179319
P332366fd23,2000,1,2001,-0.40460562
P332366fd23,2000,2,2002,-0.361655093
P332366fd23,2000,3,2003,-0.299919655
P332366fd23,2000,4,2004,-0.66259798
P332366fd23,2000,5,2005,2.266958849
P9c40b5aa37,2014,1,2015,-0.038753558
Pbe299942e3,2013,1,2014,0.459066742
Pcc25131c3d,2013,1,2014,-0.029645797
Pcc25131c3d,2013,2,2018,-0.047591434
P83de6de3ec,2014,1,2015,0.088164096
P83de6de3ec,2014,2,2016,-0.279779395
P5c19a79a93,2014,1,2015,-0.194227895
P5c19a79a93,2014,2,2016,-0.120124566
P5c19a79a93,2014,3,2017,0.993835015
P5c19a79a93,2014,4,2018,3.733120899
P9da0cf7014,2014,1,2016,0.321157751
P9da0cf7014,2014,2,2017,-0.488827452
P96c6ba4e0f,2014,1,2015,-5.428714861
P96c6ba4e0f,2014,2,2016,0.054443409
P96c6ba4e0f,2014,3,2017,1.129927064
P96c6ba4e0f,2014,4,2018,-0.065727053
Pea7725adea,2014,1,2015,-0.432883167
Pea7725adea,2014,2,2016,-0.079898957
Pea7725adea,2014,3,2017,1.345664325
Pea7725adea,2014,4,2018,0.743964667
Pf596e595fa,2000,1,2001,0.616923119
Pf596e595fa,2000,2,2002,-0.124425378
Pf596e595fa,2000,3,2003,-0.48334304
Pf596e595fa,2000,4,2004,-0.314659871
Pf596e595fa,2000,5,2005,0.469344498
Pb59be03b24,2014,1,2015,0.519914013
Pb59be03b24,2014,2,2016,-0.666374434
Pb59be03b24,2014,3,2018,-0.061215784
P7f1d080745,2014,1,2015,4.452388551
P7f1d080745,2014,2,2016,1.950517308
P7f1d080745,2014,3,2017,4.480804058
P7f1d080745,2014,4,2018,0.579888476
Pb8a773b356,2014,1,2017,-2.169333741
P6cee28a4f3,2014,1,2015,0.977336337
P6cee28a4f3,2014,2,2016,0.143719802
P6cee28a4f3,2014,3,2017,1.345934747
P6cee28a4f3,2014,4,2018,2.630692161
Pc0fff42784,2014,1,2015,0.059879732
Pc0fff42784,2014,2,2016,-0.088469466
P24fc987f38,2014,1,2015,-0.303151866
P24fc987f38,2014,2,2016,0.71517342
P24fc987f38,2014,3,2017,-0.263223505
Pb51c66667f,2014,1,2015,-0.726463623
Pe966e23e9c,2014,1,2015,-0.332552524
Pe966e23e9c,2014,2,2016,0.431847867
Pe966e23e9c,2014,3,2017,-0.239685191
P331cffbdbb,2014,1,2015,-1.407179121
P465ab55c02,2014,1,2015,-1.42244405
P465ab55c02,2014,2,2016,1.604580638
P465ab55c02,2014,3,2017,3.848939942
P465ab55c02,2014,4,2018,5.715490095
Pab87e9a8b8,2014,1,2015,0.006867039
Pab87e9a8b8,2014,2,2016,-0.264912714
Pab87e9a8b8,2014,3,2017,1.876555758
Pab87e9a8b8,2014,4,2018,6.073954975
P12d1ca8d35,2014,1,2015,-1.255492404
P12d1ca8d35,2014,2,2016,-0.548570092
P12d1ca8d35,2014,3,2017,0.744167416
P12d1ca8d35,2014,4,2018,-0.085921734
P2f95e0c256,2014,1,2015,1.166610361
P2f95e0c256,2014,2,2016,4.876834252
P2f95e0c256,2014,3,2017,1.82188604
P2f95e0c256,2014,4,2018,-0.708965353
Pd907989bcb,2014,1,2015,0.715004586
Pd907989bcb,2014,2,2016,-0.028101725
Pd3b81c81b9,2017,1,2018,1.043290507
Pd5729dac8f,2014,1,2015,-0.734165914
Pd5729dac8f,2014,2,2016,-0.210253493
Pdd79d6ef7f,2014,1,2015,-0.111436537
Pdd79d6ef7f,2014,2,2016,0.295687436
Pdd79d6ef7f,2014,3,2017,1.025238842
Pdd79d6ef7f,2014,4,2018,0.381672901
Pf7c7a85a9a,2014,1,2015,-0.216620669
Pf7c7a85a9a,2014,2,2016,-0.479974221
Pf7c7a85a9a,2014,3,2017,0.049896661
Pf7c7a85a9a,2014,4,2018,-0.075080367
Pd8244d9a42,2014,1,2015,0.308240653
Pd8244d9a42,2014,2,2016,1.222232355
Pd8244d9a42,2014,3,2017,0.320730042
Pd8244d9a42,2014,4,2018,2.535654892
P944e30c99c,2014,1,2015,-1.258080168
P944e30c99c,2014,2,2016,-0.201459398
P944e30c99c,2014,3,2017,-0.297273953
P944e30c99c,2014,4,2018,2.925280567
Pc7e0f691c6,2014,1,2015,-1.378352348
Pc7e0f691c6,2014,2,2016,-0.994853006
Pc7e0f691c6,2014,3,2017,-1.246458389
Pc7e0f691c6,2014,4,2018,-0.017734263
Pa47459a77d,2014,1,2015,1.005961644
Pa47459a77d,2014,2,2016,0.083948299
P59ddf4705a,2014,1,2015,0.039649666
P59ddf4705a,2014,2,2016,-0.298887302
P59ddf4705a,2014,3,2017,0.473653998
P59ddf4705a,2014,4,2018,-1.136277205
P11fb43c4ea,2014,1,2015,0.357701529
P11fb43c4ea,2014,2,2016,3.505305488
P11fb43c4ea,2014,3,2017,4.228521971
P11fb43c4ea,2014,4,2018,4.354286776
P49827cf895,2014,1,2015,-0.124721266
P49827cf895,2014,2,2016,0.847596095
P49827cf895,2014,3,2017,2.72191532
P49827cf895,2014,4,2018,2.60526812
P9e30954b9f,2014,1,2016,-0.116096982
P9e30954b9f,2014,2,2017,-0.027647779
P1044a073cf,2014,1,2015,4.289168711
P1044a073cf,2014,2,2016,4.406167888
P1044a073cf,2014,3,2017,5.365513794
P1044a073cf,2014,4,2018,4.706808385
P4f181909b7,2014,1,2015,-0.673229133
P4f181909b7,2014,2,2016,0.842850635
P4f181909b7,2014,3,2017,2.855148252
P4f181909b7,2014,4,2018,5.713083694
P6e49424689,2014,1,2015,-0.023890102
P6e49424689,2014,2,2016,1.610505056
P6e49424689,2014,3,2017,0.920808906
P6e49424689,2014,4,2018,5.222555707
Pa9426d162d,2014,1,2015,-2.284284533
Pa9426d162d,2014,2,2016,-1.04016349
Pa9426d162d,2014,3,2017,-0.052925527
Pa9426d162d,2014,4,2018,-0.111438657
P0a4bbd8b0a,2014,1,2015,-0.187436306
P0a4bbd8b0a,2014,2,2016,-0.275831728
P0a4bbd8b0a,2014,3,2017,0.507168293
P0a4bbd8b0a,2014,4,2018,0.392635531
P1dca1ecf2b,2014,1,2015,-0.207814088
P1dca1ecf2b,2014,2,2016,0.121999494
P1dca1ecf2b,2014,3,2017,-1.587938606
P1dca1ecf2b,2014,4,2018,2.98195984
Pee1a8f2e9d,2014,1,2015,-0.074852758
P8c383a7533,2014,1,2015,-0.157321994
P8c383a7533,2014,2,2016,-0.138074898
Pd6e0b051bb,2014,1,2015,-2.3100724
Pd6e0b051bb,2014,2,2016,-1.829195063
Pd6e0b051bb,2014,3,2017,-0.322863941
Pd6e0b051bb,2014,4,2018,-1.120809178
Pa380a0ce3c,2014,1,2015,0.092353363
Pa380a0ce3c,2014,2,2016,-0.668669861
Pa380a0ce3c,2014,3,2017,-0.428590585
Pa380a0ce3c,2014,4,2018,0.052530743
P31e153a014,2014,1,2015,0.093332894
P31e153a014,2014,2,2016,0.153030698
P31e153a014,2014,3,2017,0.067904909
P26e74779f0,2015,1,2016,-0.02415162
Pdb1689c286,2014,1,2015,0.499637899
Pdb1689c286,2014,2,2016,3.695434525
Pdb1689c286,2014,3,2017,5.367522987
Pdb1689c286,2014,4,2018,3.413421304
P23f1ba707f,2014,1,2015,-0.820220616
P23f1ba707f,2014,2,2016,-1.351511572
P23f1ba707f,2014,3,2017,1.440175757
P23f1ba707f,2014,4,2018,0.340290271
P2171d2817b,2014,1,2017,2.792342633
P2171d2817b,2014,2,2018,8.01277715
P1b1aa3dc82,2014,1,2015,-0.272947886
P1b1aa3dc82,2014,2,2016,-0.179716965
Pc9a1f10582,2014,1,2015,-0.786954475
Pc9a1f10582,2014,2,2017,1.138286817
Pc9a1f10582,2014,3,2018,0.696630667
Pd856b04e96,2014,1,2015,-0.102565477
Pbda800ed55,2014,1,2015,-1.177216978
Pbda800ed55,2014,2,2016,-1.899877079
Pbda800ed55,2014,3,2018,0.591355238
Pa76f81d8c3,2014,1,2015,0.014501738
Pa76f81d8c3,2014,2,2016,0.012346281
Pa76f81d8c3,2014,3,2018,0.756562961
P2dde5c1214,2014,1,2015,-0.173709091
P2dde5c1214,2014,2,2016,-0.082785759
P8df71877a2,2017,1,2018,0.476629003
P3997afa4f2,2014,1,2017,0.960452962
P3997afa4f2,2014,2,2018,4.565806897
P23026d4d13,2014,1,2015,-0.003235385
P360c31499c,2014,1,2015,0.100887913
P360c31499c,2014,2,2016,3.34418762
P360c31499c,2014,3,2017,3.523056969
P360c31499c,2014,4,2018,8.439725989
P44154d877a,2014,1,2018,2.012245231
Paf95fb158c,2014,1,2015,2.134866807
Paf95fb158c,2014,2,2016,0.503220091
Paf95fb158c,2014,3,2017,1.973211927
Paf95fb158c,2014,4,2018,3.164660626
Pf78412d8c5,2014,1,2016,-0.183644294
Pe73b4eac92,2014,1,2015,-0.340554307
Pe73b4eac92,2014,2,2016,-0.394383744
Pe73b4eac92,2014,3,2017,0.203573358
Pe73b4eac92,2014,4,2018,0.100941347
P962232fdc6,2014,1,2016,9.664219471
P962232fdc6,2014,2,2017,10.58467979
P962232fdc6,2014,3,2018,10.27493138
P2225ba1e79,2000,1,2001,-0.464685847
P2225ba1e79,2000,2,2002,-0.167595742
P2225ba1e79,2000,3,2003,0.544439669
P2225ba1e79,2000,4,2004,0.080635347
P2225ba1e79,2000,5,2005,-0.106671734
Pf1eb0b11c1,2015,1,2016,6.361807399
Pf1eb0b11c1,2015,2,2017,3.400759962
Pf1eb0b11c1,2015,3,2018,4.372766077
Pbac4f67696,2014,1,2016,-0.050665669
Pbac4f67696,2014,2,2017,0.28277402
Pb59dd639f9,2014,1,2015,-0.757272611
Pb59dd639f9,2014,2,2016,-0.299565221
Pb59dd639f9,2014,3,2017,-0.747415294
P2dd4d0a4f4,2014,1,2015,0.906205503
P2dd4d0a4f4,2014,2,2016,1.770702985
P2dd4d0a4f4,2014,3,2017,5.126885836
P2dd4d0a4f4,2014,4,2018,3.348752161
Pcb993abaa5,2014,1,2015,0.018886029
Pceb2ff7429,2014,1,2015,0.215126406
Pceb2ff7429,2014,2,2018,0.398748113
P0ee95e3925,2014,1,2015,0.060868952
P0ee95e3925,2014,2,2016,0.893558402
P0ee95e3925,2014,3,2017,2.23936778
P0ee95e3925,2014,4,2018,-0.111963642
Pfa73181e89,2014,1,2015,-0.017079405
Pbbdf67d0e0,2014,1,2015,-0.661925177
Pbbdf67d0e0,2014,2,2018,0.406971832
P0acc99bae4,2014,1,2015,-0.345805714
P187235ce4e,2014,1,2015,1.390250696
P187235ce4e,2014,2,2016,0.573084382
P187235ce4e,2014,3,2017,6.71521289
P187235ce4e,2014,4,2018,8.429749455
P68a89b7756,2014,1,2015,0.130673367
P68a89b7756,2014,2,2018,-0.063923123
P5aa610b7ff,2017,1,2018,-0.441664617
Pa2709c7876,2015,1,2016,-0.071951771
Pa2709c7876,2015,2,2017,0.024069793
Pa2709c7876,2015,3,2018,0.021811907
P88b9812a96,2014,1,2015,-0.326572087
P9990134f41,2015,1,2016,0.516020742
P9990134f41,2015,2,2018,-0.132151918
Pa1cb69e2d5,2000,1,2002,0.571291627
Pa1cb69e2d5,2000,2,2003,0.231774922
Pa1cb69e2d5,2000,3,2004,0.425187749
Pa1cb69e2d5,2000,4,2005,-1.040833795
Pa1cb69e2d5,2000,5,2006,0.048316164
P3fe5b0aa24,2017,1,2018,-0.062952708
Pbd1bd31363,2000,1,2001,-1.951800724
Pbd1bd31363,2000,2,2002,0.034136283
Pbd1bd31363,2000,3,2003,-1.266865927
P049a006ba4,2000,1,2001,-1.006215469
P049a006ba4,2000,2,2002,-0.377943658
P049a006ba4,2000,3,2003,-0.308020145
P049a006ba4,2000,4,2004,-0.010971866
P049a006ba4,2000,5,2005,-0.019418191
Pf2b2bf7c90,2000,1,2001,-0.60853794
Pf2b2bf7c90,2000,2,2002,-0.545420926
Pf2b2bf7c90,2000,3,2003,0.045085471
Pf2b2bf7c90,2000,4,2004,0.1252334
Pf2b2bf7c90,2000,5,2005,-2.900665931
Pe00e8a81b3,2015,1,2016,2.155352017
Pe00e8a81b3,2015,2,2017,2.13318418
Pe00e8a81b3,2015,3,2018,3.060007649
P382ba08b06,2000,1,2001,1.764742997
P382ba08b06,2000,2,2002,5.521062975
P382ba08b06,2000,3,2003,0.234945331
P382ba08b06,2000,4,2004,8.075216274
P382ba08b06,2000,5,2005,2.110476902
Pdfcccbc0ee,2000,1,2001,-0.155576559
Pdfcccbc0ee,2000,2,2002,3.175283294
Pdfcccbc0ee,2000,3,2003,3.147557163
Pdfcccbc0ee,2000,4,2004,5.343725021
Pdfcccbc0ee,2000,5,2005,0.25506505
P180bfe573f,2000,1,2001,2.00331453
P180bfe573f,2000,2,2002,6.032934742
P180bfe573f,2000,3,2003,0.535748717
P180bfe573f,2000,4,2004,3.609656307
P180bfe573f,2000,5,2005,8.975384515
P5ea8063b82,2000,1,2001,0.198181802
P5ea8063b82,2000,2,2002,2.39711625
P5ea8063b82,2000,3,2003,2.69296657
P5ea8063b82,2000,4,2004,-0.0579863
P5ea8063b82,2000,5,2005,-0.506507582
P8b55924f31,2000,1,2002,1.668596071
P8b55924f31,2000,2,2003,1.23362137
P8b55924f31,2000,3,2004,4.373924891
P8b55924f31,2000,4,2005,3.515855661
P8b55924f31,2000,5,2006,4.071073746
P360a02c8f3,2000,1,2001,3.099649022
P360a02c8f3,2000,2,2002,4.357757177
P360a02c8f3,2000,3,2003,3.581880465
P360a02c8f3,2000,4,2004,5.277699759
P360a02c8f3,2000,5,2005,5.059497464
P8df0a8788c,2000,1,2001,-0.074092084
P8df0a8788c,2000,2,2002,0.823300002
P8df0a8788c,2000,3,2003,0.37842211
P8df0a8788c,2000,4,2004,-1.034279137
P8df0a8788c,2000,5,2005,0.082556149
P22993a7ac8,2000,1,2001,-0.570984414
P22993a7ac8,2000,2,2002,-1.826304376
P22993a7ac8,2000,3,2003,-1.719174899
P22993a7ac8,2000,4,2004,-0.699413286
P22993a7ac8,2000,5,2005,-1.562567309
P52ae6ebde1,2000,1,2001,-0.771259903
P52ae6ebde1,2000,2,2002,-1.241095332
P52ae6ebde1,2000,3,2003,-0.091794976
P3ef49a42d2,2000,1,2001,-1.026035216
P3ef49a42d2,2000,2,2002,0.840515273
P3ef49a42d2,2000,3,2003,-0.334070251
P3ef49a42d2,2000,4,2004,-0.191462826
P3ef49a42d2,2000,5,2005,0.032692174
Pa5a2a6e8b9,2000,1,2001,-0.014961891
Pa5a2a6e8b9,2000,2,2002,0.090671916
Pa5a2a6e8b9,2000,3,2003,-0.091780058
Pa5a2a6e8b9,2000,4,2004,-0.26867227
Pa5a2a6e8b9,2000,5,2005,0.009096531
P91ba0ccfb7,2000,1,2002,-0.083859352
P91ba0ccfb7,2000,2,2003,-0.056677563
P91ba0ccfb7,2000,3,2004,-0.113327639
P91ba0ccfb7,2000,4,2005,-0.245477299
P91ba0ccfb7,2000,5,2006,-2.780822597
P8b719e2981,2000,1,2001,-0.04664648
P8b719e2981,2000,2,2002,0.030957204
Pc3df7f8dbd,2000,1,2001,-0.432770324
Pc3df7f8dbd,2000,2,2002,0.753534805
Pc3df7f8dbd,2000,3,2003,-0.814957312
Pc3df7f8dbd,2000,4,2004,0.988579075
Pc3df7f8dbd,2000,5,2005,0.130556306
P98015d62ae,2000,1,2001,0.256980927
P98015d62ae,2000,2,2002,4.047202367
P98015d62ae,2000,3,2003,3.376521078
P98015d62ae,2000,4,2004,0.819725946
P98015d62ae,2000,5,2005,-0.03569938
P39bae689b5,2000,1,2003,3.549771458
P39bae689b5,2000,2,2004,3.583185006
P39bae689b5,2000,3,2005,4.222394499
P39bae689b5,2000,4,2006,4.81341044
P39bae689b5,2000,5,2007,1.758666492
Pd5c75d3b01,2000,1,2001,-0.448692703
Pd5c75d3b01,2000,2,2002,-0.728876418
Pd5c75d3b01,2000,3,2003,0.135516429
Pd5c75d3b01,2000,4,2004,-0.058645289
P189ad0416e,2000,1,2001,-0.324015126
P189ad0416e,2000,2,2002,0.127747786
P189ad0416e,2000,3,2003,-0.036385489
Pefcb67dee7,2000,1,2001,-0.265193997
Pefcb67dee7,2000,2,2002,-0.24155165
Pefcb67dee7,2000,3,2003,0.970248139
Pefcb67dee7,2000,4,2004,0.903721371
Pefcb67dee7,2000,5,2005,-0.2945184
P07fb065f28,2000,1,2001,0.556030127
P6c17983aad,2000,1,2001,-0.043690667
P0b8d4db24c,2000,1,2001,-0.231467877
P0b8d4db24c,2000,2,2003,-0.014929676
P1d1b852c8c,2000,1,2001,-0.594673029
P1d1b852c8c,2000,2,2002,-0.077328729
P1d1b852c8c,2000,3,2003,0.548959461
P1d1b852c8c,2000,4,2004,0.530722387
P1d1b852c8c,2000,5,2005,0.873635945
P620c88aaa1,2000,1,2001,-0.222582395
P620c88aaa1,2000,2,2002,-0.057865618
P620c88aaa1,2000,3,2003,-0.140597054
P69d740b582,2000,1,2001,-2.255354077
P69d740b582,2000,2,2002,-2.655705079
P9c1ee88716,2000,1,2001,0.016357563
P9c1ee88716,2000,2,2002,-0.101146449
P9c1ee88716,2000,3,2003,-0.086335312
Pfdb326aa01,2000,1,2001,-0.164782149
Pfdb326aa01,2000,2,2002,0.080224456
Pfdb326aa01,2000,3,2003,0.009017833
Pfdb326aa01,2000,4,2004,5.468163021
Pfdb326aa01,2000,5,2005,2.99575231
Pd764197a9d,2000,1,2001,0.010517143
Pd764197a9d,2000,2,2002,0.039212258
Pd764197a9d,2000,3,2004,-0.333555909
Pd764197a9d,2000,4,2005,-0.810871102
P7903308993,2000,1,2001,-0.034511625
P7903308993,2000,2,2002,0.136658178
P7903308993,2000,3,2004,1.184353881
P7903308993,2000,4,2005,3.378052442
P7903308993,2000,5,2006,-1.16551021
Paff659398c,2000,1,2003,-0.190807
P1f7c85948b,2000,1,2002,-0.145420078
P0e7eb7e056,2000,1,2001,-0.069563383
P497243f189,2000,1,2001,-1.074014394
P7cf0118ef7,2000,1,2001,-0.019221767
P7b63dad40c,2000,1,2001,-0.009066665
P7b63dad40c,2000,2,2002,0.699905223
P7b63dad40c,2000,3,2003,-0.903618467
P7b63dad40c,2000,4,2004,0.339500048
P7b63dad40c,2000,5,2005,-0.341834169
Pbc657442d8,2000,1,2001,0.155004596
Pa0da0f38dc,2000,1,2001,-0.543849548
Pa0da0f38dc,2000,2,2003,-0.064260474
P9a587a1a63,2000,1,2001,-0.125704759
P9a587a1a63,2000,2,2002,-0.489345851
P9a587a1a63,2000,3,2004,0.035059562
P9a587a1a63,2000,4,2005,0.451528031
P9a587a1a63,2000,5,2006,0.008577971
P2899765f70,2000,1,2001,-0.077438885
P1f84c6033c,2000,1,2001,-0.085874699
Pd1e82d8666,2001,1,2002,0.162898917
Pd1e82d8666,2001,2,2003,-3.19988899
Pd1e82d8666,2001,3,2004,-0.364762038
Pd1e82d8666,2001,4,2005,-0.30173692
Pd1e82d8666,2001,5,2006,-0.093188278
Pcb83527531,2000,1,2001,0.374414738
Pcb83527531,2000,2,2002,0.067915239
P3b6ec2df2f,2003,1,2004,-0.030256847
P3b6ec2df2f,2003,2,2006,-0.046831662
P3b6ec2df2f,2003,3,2007,5.32671978
P3b6ec2df2f,2003,4,2008,2.894296539
P3b6ec2df2f,2003,5,2009,1.275544666
P9aa2c80a45,2000,1,2001,0.296065998
P9aa2c80a45,2000,2,2003,0.089354514
Pd49ad433a6,2000,1,2001,-0.063421126
P3f83cdea39,2001,1,2002,-0.81535505
P3f83cdea39,2001,2,2003,-0.486007637
P3f83cdea39,2001,3,2004,1.910207961
P3f83cdea39,2001,4,2005,-1.402126618
P3f83cdea39,2001,5,2006,-0.709362545
Pff73e1eace,2001,1,2002,4.029490471
Pff73e1eace,2001,2,2003,5.065723166
Pff73e1eace,2001,3,2004,4.661656952
Pff73e1eace,2001,4,2005,4.355081911
Pff73e1eace,2001,5,2006,8.548157425
Pe88af25410,2001,1,2002,-1.405578224
Pe88af25410,2001,2,2003,-0.408935291
Pe88af25410,2001,3,2004,-1.886489779
Pe88af25410,2001,4,2005,0.424101485
Pe88af25410,2001,5,2006,-1.431465509
P854c694553,2001,1,2002,3.827388555
P854c694553,2001,2,2003,3.082158512
P854c694553,2001,3,2004,6.879121955
P854c694553,2001,4,2005,5.93650898
P854c694553,2001,5,2006,8.630233753
Peca9b04dbf,2001,1,2002,1.51729449
Peca9b04dbf,2001,2,2003,3.782529783
Peca9b04dbf,2001,3,2005,2.804299987
Peca9b04dbf,2001,4,2006,-0.25377643
Peca9b04dbf,2001,5,2007,-0.264952038
P0fd2ff4395,2001,1,2002,-0.364952832
P0fd2ff4395,2001,2,2003,-0.951927073
P0fd2ff4395,2001,3,2004,0.510266071
P0fd2ff4395,2001,4,2005,-0.347732675
P0fd2ff4395,2001,5,2006,4.621307391
Pac419c235c,2001,1,2002,-0.115274062
Pac419c235c,2001,2,2003,-1.680975621
Pac419c235c,2001,3,2004,0.684406369
Pac419c235c,2001,4,2005,-0.179228941
P704a5fd478,2001,1,2002,1.891401283
P704a5fd478,2001,2,2003,1.871545198
P704a5fd478,2001,3,2004,3.596057171
P704a5fd478,2001,4,2005,9.464399079
P704a5fd478,2001,5,2006,6.538366656
P0d7e76d154,2001,1,2002,0.398638674
P0d7e76d154,2001,2,2003,0.001115359
P0d7e76d154,2001,3,2004,1.69329345
P0d7e76d154,2001,4,2005,-0.010516927
P98f905fdef,2001,1,2002,1.193971674
P98f905fdef,2001,2,2003,2.877751408
P98f905fdef,2001,3,2004,2.946529529
P98f905fdef,2001,4,2005,3.92770643
P98f905fdef,2001,5,2006,2.313530796
Pdcd864f0fb,2001,1,2002,1.942699256
Pdcd864f0fb,2001,2,2003,7.910490164
Pdcd864f0fb,2001,3,2004,7.961829302
Pdcd864f0fb,2001,4,2005,0.33121441
Pdcd864f0fb,2001,5,2006,8.824115754
P842a2f3c2e,2001,1,2002,-2.110327898
P842a2f3c2e,2001,2,2003,2.547417361
P842a2f3c2e,2001,3,2004,-0.063599455
P842a2f3c2e,2001,4,2005,1.621432076
P842a2f3c2e,2001,5,2006,0.712533398
P563df84956,2001,1,2002,-0.198050361
P563df84956,2001,2,2003,-0.308564625
P3a25271b04,2001,1,2002,-0.159635561
P3a25271b04,2001,2,2003,-1.130417646
P3a25271b04,2001,3,2004,-0.179463165
P3a25271b04,2001,4,2005,-0.022595504
P3a25271b04,2001,5,2006,-0.528961617
P75d87cd190,2001,1,2002,1.512489702
P75d87cd190,2001,2,2003,5.074090459
P75d87cd190,2001,3,2004,4.944683301
P75d87cd190,2001,4,2005,4.607556641
P75d87cd190,2001,5,2006,-0.320797006
P2ee25c689c,2001,1,2002,1.650383373
P2ee25c689c,2001,2,2003,2.124815587
P2ee25c689c,2001,3,2004,2.641166738
P2ee25c689c,2001,4,2005,6.084503835
P2ee25c689c,2001,5,2006,1.075502858
P1bd862cc0f,2001,1,2002,-0.06613085
P1bd862cc0f,2001,2,2003,-0.236456008
P9650bb1a40,2001,1,2002,-0.034211418
P9650bb1a40,2001,2,2003,-0.336120381
Pcba63fe240,2001,1,2002,-0.286152916
Pcba63fe240,2001,2,2003,-0.091625586
