pid,draft_year,vmb_age_reported_years,vmb_listed_height_in,vmb_listed_weight_lb,vmb_listed_bmi,vmb_college_class_year,vmb_position_pg,vmb_position_sg,vmb_position_sf,vmb_position_pf,vmb_position_c
P473b24f6eb,2007,20.0,80.0,210.0,23.06947058190991,2.0,0.0,0.0,1.0,1.0,0.0
P1311f2955b,2007,21.0,77.0,206.0,24.427784349075193,3.0,0.0,1.0,1.0,0.0,0.0
Pd1415c96b7,2007,22.0,86.0,272.0,25.856534026751124,4.0,0.0,0.0,0.0,0.0,1.0
P544e2d56ac,2007,21.0,76.0,185.0,22.51867594065867,3.0,1.0,0.0,0.0,0.0,0.0
P93e1b535ab,2007,22.0,85.0,265.0,25.78732714247436,,0.0,0.0,0.0,0.0,1.0
P168e9ad8d4,2007,22.0,72.0,160.0,21.699678383924674,4.0,1.0,0.0,0.0,0.0,0.0
Pcb5c1e8ac6,2007,22.0,82.0,232.0,24.258200844182777,4.0,0.0,0.0,0.0,1.0,1.0
Pa610141ccc,2007,22.0,77.0,199.0,23.597714007116327,4.0,0.0,1.0,0.0,0.0,0.0
P56d107e80a,2007,23.0,81.0,248.0,26.575408588707745,4.0,0.0,0.0,0.0,1.0,0.0
Pf6d18cb839,2007,22.0,83.0,230.0,23.47307349644457,4.0,0.0,0.0,0.0,1.0,1.0
P9bd8ef5672,2007,22.0,82.0,241.0,25.19925173900021,4.0,0.0,0.0,0.0,0.0,1.0
P722aa856f7,2008,19.0,81.0,235.0,25.18234281591258,1.0,0.0,0.0,0.0,1.0,0.0
P2d45174d7f,2008,19.0,75.0,190.0,23.74812802336716,1.0,1.0,0.0,0.0,0.0,0.0
P5f07dfebd6,2008,19.0,75.0,199.0,24.873039350789814,1.0,1.0,1.0,0.0,0.0,0.0
Pab86c7dfaf,2008,20.0,84.0,260.0,25.906758886930472,2.0,0.0,0.0,0.0,0.0,1.0
P552ea773e2,2008,20.0,77.0,195.0,23.123388097425547,1.0,1.0,1.0,0.0,0.0,0.0
Peda84f3898,2008,19.0,81.0,209.0,22.396211270322254,,0.0,0.0,1.0,0.0,0.0
Pd43d378f42,2008,19.0,75.0,215.0,26.87288171065231,1.0,0.0,1.0,0.0,0.0,0.0
Pdfe2a49906,2008,19.0,81.0,255.0,27.325520927905142,1.0,0.0,0.0,0.0,1.0,1.0
P7c81e9aca5,2008,18.0,83.0,220.0,22.452505083555675,1.0,0.0,0.0,1.0,1.0,0.0
P376f10f64c,2008,20.0,71.0,175.0,24.407295464561177,2.0,1.0,0.0,0.0,0.0,0.0
P67ee7c4408,2008,19.0,75.0,187.0,23.37315758089294,2.0,1.0,1.0,0.0,0.0,0.0
P7c1c1e7eac,2008,19.0,84.0,260.0,25.906758886930472,1.0,0.0,0.0,0.0,0.0,1.0
Pc3a5f10000,2008,19.0,85.0,245.0,23.841113773231015,1.0,0.0,0.0,0.0,0.0,1.0
Pab534e249b,2008,20.0,82.0,220.0,23.003466317759532,1.0,0.0,0.0,1.0,1.0,0.0
Pda7ff44e77,2008,19.0,80.0,214.0,23.508889069184388,,0.0,0.0,1.0,0.0,0.0
P3d1eff1bca,2008,20.0,85.0,225.0,21.894900403987666,,0.0,0.0,0.0,0.0,1.0
Pfcb4575061,2008,20.0,84.0,237.0,23.61500713924047,2.0,0.0,0.0,0.0,0.0,1.0
P2fe87c73a6,2008,21.0,79.0,200.0,22.53067071428167,3.0,0.0,1.0,1.0,0.0,0.0
P4afc5fb3f7,2008,21.0,86.0,272.0,25.856534026751124,4.0,0.0,0.0,0.0,0.0,1.0
Pdb3f441dab,2008,20.0,82.0,245.0,25.617496581141296,2.0,0.0,0.0,0.0,1.0,1.0
P4b0ccf34e0,2008,20.0,81.0,215.0,23.039164703920022,2.0,0.0,0.0,0.0,1.0,0.0
P2e38e474e2,2008,21.0,80.0,230.0,25.266563018282287,3.0,0.0,0.0,1.0,1.0,0.0
Pf1e6555cfc,2008,22.0,79.0,211.0,23.769857603567164,3.0,0.0,1.0,1.0,0.0,0.0
P7e5e28e6b3,2008,20.0,84.0,255.0,25.408551985258736,2.0,0.0,0.0,0.0,1.0,1.0
P4e0fbd7a78,2008,21.0,83.0,250.0,25.514210322222358,4.0,0.0,0.0,0.0,0.0,1.0
Pd19bde5a19,2008,22.0,77.0,200.0,23.71629548453902,4.0,0.0,1.0,1.0,0.0,0.0
Pd2241d6e4b,2008,21.0,80.0,250.0,27.46365545465466,3.0,0.0,0.0,0.0,1.0,0.0
Pffe825f9b7,2008,19.0,81.0,242.0,25.93245515510998,1.0,0.0,0.0,0.0,1.0,0.0
P969f2b1c13,2008,20.0,82.0,240.0,25.09469052846494,2.0,0.0,0.0,0.0,1.0,0.0
Pe67238da8c,2008,22.0,83.0,243.0,24.79981243320013,,0.0,0.0,0.0,0.0,1.0
P51f87bc5f4,2008,21.0,73.0,190.0,25.067220891619495,3.0,1.0,1.0,0.0,0.0,0.0
P4b40cf78ae,2008,21.0,80.0,195.0,21.421651254630635,1.0,0.0,0.0,0.0,1.0,0.0
P41bc73e83b,2008,23.0,77.0,200.0,23.71629548453902,4.0,0.0,1.0,0.0,0.0,0.0
Pf14243ec5e,2008,20.0,78.0,225.0,26.001093921566547,1.0,0.0,0.0,1.0,0.0,0.0
P9f5758481a,2008,21.0,81.0,230.0,24.64654828791444,4.0,0.0,0.0,0.0,1.0,0.0
P6dfb5df5c6,2008,21.0,82.0,282.0,29.486261370946306,,0.0,0.0,0.0,0.0,1.0
P246009ab63,2008,21.0,83.0,230.0,23.47307349644457,,0.0,0.0,0.0,0.0,1.0
P82dd1ca59f,2008,22.0,78.0,201.0,23.227643903266117,4.0,0.0,1.0,1.0,0.0,0.0
Pad8df3794d,2008,24.0,81.0,260.0,27.86131545590328,4.0,0.0,0.0,0.0,1.0,0.0
P16bd14d8e6,2008,21.0,75.0,225.0,28.122783185566373,3.0,1.0,1.0,1.0,0.0,0.0
P4b06d66b80,2008,22.0,76.0,200.0,24.344514530441806,,1.0,0.0,0.0,0.0,0.0
P94bbcbe8b9,2008,21.0,85.0,240.0,23.354560430920177,,0.0,0.0,0.0,0.0,1.0
P8482acfde2,2008,21.0,78.0,201.0,23.227643903266117,4.0,0.0,1.0,1.0,0.0,0.0
P146ec7320a,2009,19.0,82.0,251.0,26.244863844352917,2.0,0.0,0.0,0.0,1.0,1.0
P2acc089d0e,2009,19.0,77.0,218.0,25.850762078147536,2.0,0.0,1.0,0.0,0.0,0.0
P3391f209f3,2009,21.0,82.0,235.0,24.571884475788586,3.0,0.0,0.0,0.0,1.0,0.0
P26f8dd510c,2009,22.0,87.0,265.0,24.61533077082537,3.0,0.0,0.0,0.0,0.0,1.0
P52f9046b71,2009,19.0,73.0,170.0,22.42856606092271,,1.0,0.0,0.0,0.0,0.0
P0086aec335,2009,20.0,74.0,180.0,23.110395240147678,2.0,1.0,1.0,0.0,0.0,0.0
P7b8c6b66e0,2009,20.0,75.0,185.0,23.12317728591013,3.0,1.0,1.0,0.0,0.0,0.0
Pef77516e2b,2009,21.0,77.0,215.0,25.49501764587945,3.0,0.0,1.0,0.0,0.0,0.0
Pc430805a15,2009,21.0,81.0,220.0,23.574959231918164,3.0,0.0,0.0,1.0,1.0,0.0
P20418f8d52,2009,21.0,72.0,195.0,26.446483030408192,3.0,1.0,0.0,0.0,0.0,0.0
Pe2d0a4cddd,2009,19.0,77.0,195.0,23.123388097425547,1.0,1.0,1.0,0.0,0.0,0.0
P5e4e4a8cf1,2009,19.0,79.0,265.0,29.853138696423212,2.0,0.0,0.0,0.0,1.0,1.0
Pad8e6fd6b0,2009,19.0,79.0,207.0,23.319244189281527,1.0,0.0,1.0,1.0,0.0,0.0
P60425a0c89,2009,22.0,80.0,235.0,25.815836127375377,2.0,0.0,0.0,0.0,1.0,0.0
P8afd917a6c,2009,21.0,73.0,165.0,21.76890235324851,4.0,1.0,0.0,0.0,0.0,0.0
P922c03ccad,2009,21.0,79.0,218.0,24.558431078567022,3.0,0.0,1.0,1.0,0.0,0.0
P4417860ddd,2009,21.0,78.0,220.0,25.423291834420624,4.0,0.0,1.0,1.0,0.0,0.0
Pe79f6d1bdb,2009,21.0,74.0,165.0,21.184528970135368,4.0,1.0,0.0,0.0,0.0,0.0
P1738f63a26,2009,20.0,72.0,172.0,23.32715426271902,2.0,1.0,0.0,0.0,0.0,0.0
P4c4f563b8c,2009,23.0,81.0,230.0,24.64654828791444,4.0,0.0,0.0,0.0,1.0,0.0
P977d8b209e,2009,21.0,80.0,241.0,26.47496385828709,3.0,0.0,0.0,1.0,1.0,0.0
Pc643573699,2009,23.0,78.0,210.0,24.267687660128775,4.0,0.0,0.0,1.0,1.0,0.0
P7d7c4d5568,2009,20.0,80.0,220.0,24.1680168000961,,0.0,0.0,1.0,1.0,0.0
Pfd96fb33e5,2009,21.0,77.0,187.0,22.174736278043987,,1.0,1.0,0.0,0.0,0.0
P322900af3b,2009,22.0,74.0,190.0,24.394306086822546,4.0,1.0,0.0,0.0,0.0,0.0
P56bb4beeed,2009,21.0,76.0,198.0,24.10106938513739,4.0,0.0,1.0,0.0,0.0,0.0
P8514f39741,2009,21.0,81.0,210.0,22.50337017592188,,0.0,0.0,0.0,1.0,0.0
P456fdc6328,2009,21.0,78.0,210.0,24.267687660128775,4.0,0.0,1.0,1.0,0.0,0.0
P57a6e7dc53,2009,21.0,74.0,170.0,21.826484393472807,,1.0,0.0,0.0,0.0,0.0
P4b1ba6339f,2009,24.0,75.0,190.0,23.74812802336716,4.0,1.0,1.0,0.0,0.0,0.0
P38fd19ed26,2009,23.0,81.0,210.0,22.50337017592188,3.0,0.0,0.0,0.0,1.0,0.0
P4b68bd7095,2009,22.0,77.0,215.0,25.49501764587945,4.0,0.0,0.0,1.0,0.0,0.0
Pd01ecb3669,2010,19.0,76.0,195.0,23.735901667180762,1.0,1.0,0.0,0.0,0.0,0.0
Ped95bfcd7e,2010,21.0,79.0,205.0,23.093937482138713,3.0,0.0,1.0,1.0,0.0,0.0
Pcc98298533,2010,18.0,82.0,246.0,25.722057791676566,1.0,0.0,0.0,0.0,1.0,1.0
Peb88f22502,2010,22.0,79.0,195.0,21.96740394642463,3.0,0.0,0.0,1.0,1.0,0.0
Pc58bcc8049,2010,20.0,83.0,240.0,24.493641909333466,2.0,0.0,0.0,0.0,1.0,1.0
Pb3be83363c,2010,19.0,83.0,270.0,27.555347148000145,1.0,0.0,0.0,0.0,0.0,1.0
P297adbbd5f,2010,19.0,80.0,210.0,23.06947058190991,2.0,0.0,0.0,1.0,1.0,0.0
P1402e898dc,2010,20.0,80.0,200.0,21.970924363723725,2.0,0.0,0.0,1.0,0.0,0.0
P8fac339738,2010,21.0,81.0,215.0,23.039164703920022,2.0,0.0,0.0,0.0,1.0,0.0
P97ae54051b,2010,23.0,82.0,240.0,25.09469052846494,3.0,0.0,0.0,0.0,1.0,1.0
P10d0b75bed,2010,19.0,78.0,210.0,24.267687660128775,1.0,0.0,1.0,1.0,0.0,0.0
P7f86ce09cc,2010,20.0,81.0,215.0,23.039164703920022,2.0,0.0,0.0,1.0,0.0,0.0
P3f25ee2633,2010,21.0,80.0,223.0,24.497580665551958,3.0,0.0,0.0,0.0,1.0,0.0
P7e584efe40,2010,21.0,83.0,250.0,25.514210322222358,3.0,0.0,0.0,0.0,0.0,1.0
P6f36cd1fed,2010,21.0,79.0,215.0,24.220471017852795,2.0,0.0,0.0,1.0,0.0,0.0
P502aba077e,2010,21.0,81.0,205.0,21.96757564792374,3.0,0.0,0.0,0.0,1.0,1.0
P871b04878c,2010,19.0,75.0,180.0,22.498226548453097,1.0,0.0,1.0,0.0,0.0,0.0
P0d0da4d2bc,2010,19.0,73.0,190.0,25.067220891619495,1.0,1.0,1.0,0.0,0.0,0.0
P3d55371834,2010,22.0,85.0,251.0,24.424977784004017,2.0,0.0,0.0,0.0,0.0,1.0
P38bff88a77,2010,22.0,79.0,225.0,25.34700455356688,4.0,0.0,0.0,1.0,1.0,0.0
P4d2f3d5dbd,2010,19.0,82.0,260.0,27.185914739170354,1.0,0.0,0.0,0.0,0.0,1.0
P440f6cc00f,2010,20.0,81.0,258.0,27.646997644704026,,0.0,0.0,0.0,0.0,1.0
P830611c613,2010,21.0,84.0,235.0,23.415724378571774,1.0,0.0,0.0,0.0,1.0,1.0
Pa56ca2c36c,2010,21.0,76.0,205.0,24.95312739370285,3.0,0.0,1.0,0.0,0.0,0.0
Pd646388a2b,2010,21.0,76.0,175.0,21.30145021413658,2.0,0.0,1.0,0.0,0.0,0.0
Pabb4255b19,2010,20.0,84.0,220.0,21.921103673556555,,0.0,0.0,0.0,0.0,1.0
P2c1e066057,2010,21.0,76.0,195.0,23.735901667180762,2.0,0.0,1.0,0.0,0.0,0.0
P4793f789c0,2010,23.0,77.0,195.0,23.123388097425547,4.0,1.0,1.0,0.0,0.0,0.0
Pdc16ca4e2e,2010,22.0,78.0,220.0,25.423291834420624,4.0,0.0,0.0,1.0,0.0,0.0
Pb46ac34cd7,2010,21.0,78.0,195.0,22.534281398691007,3.0,0.0,1.0,1.0,0.0,0.0
P24b8a1c556,2010,20.0,77.0,211.0,25.02069173618867,2.0,1.0,1.0,0.0,0.0,0.0
P96ac6f0cd3,2010,22.0,79.0,205.0,23.093937482138713,3.0,0.0,0.0,1.0,0.0,0.0
P780225999f,2010,22.0,79.0,215.0,24.220471017852795,4.0,0.0,0.0,0.0,1.0,0.0
P54e531f2ec,2010,22.0,82.0,230.0,24.04907842311224,3.0,0.0,0.0,0.0,1.0,1.0
P815e63680a,2010,21.0,75.0,195.0,24.373078760824193,3.0,1.0,1.0,0.0,0.0,0.0
Pec2bc35d4f,2010,20.0,76.0,200.0,24.344514530441806,2.0,0.0,1.0,0.0,0.0,0.0
P966e81614a,2010,20.0,80.0,205.0,22.52019747281682,2.0,0.0,0.0,1.0,1.0,0.0
Pe82bc0553e,2010,21.0,80.0,233.0,25.596126883738144,3.0,0.0,0.0,0.0,1.0,1.0
P0aa146e53e,2010,19.0,77.0,200.0,23.71629548453902,1.0,0.0,1.0,0.0,0.0,0.0
Pe03992058c,2010,22.0,81.0,210.0,22.50337017592188,4.0,0.0,0.0,0.0,1.0,0.0
P11d27a665c,2010,21.0,80.0,240.0,26.365109236468474,2.0,0.0,0.0,0.0,1.0,1.0
Pdcb8ac9b93,2010,,80.0,320.0,35.15347898195797,1.0,0.0,0.0,0.0,1.0,0.0
Pe97fa79993,2010,22.0,82.0,210.0,21.957854212406822,,1.0,1.0,1.0,0.0,0.0
Pe6ceea2b5e,2010,23.0,83.0,225.0,22.96278929000012,4.0,0.0,0.0,0.0,0.0,1.0
P6ff85cb7e1,2010,22.0,81.0,265.0,28.397109983901423,3.0,0.0,0.0,0.0,1.0,1.0
P4570803785,2010,23.0,71.0,190.0,26.499349361523564,4.0,1.0,0.0,0.0,0.0,0.0
P433bbb1ab7,2010,23.0,84.0,235.0,23.415724378571774,4.0,0.0,0.0,0.0,0.0,1.0
P7072c546bd,2010,23.0,78.0,225.0,26.001093921566547,4.0,0.0,0.0,1.0,0.0,0.0
P581e368d46,2010,22.0,82.0,310.0,32.413975265933885,4.0,0.0,0.0,0.0,0.0,1.0
Pc62b6f4e46,2010,22.0,80.0,251.0,27.573510076473276,4.0,0.0,0.0,0.0,1.0,0.0
P575f19a655,2011,19.0,75.0,190.0,23.74812802336716,1.0,1.0,0.0,0.0,0.0,0.0
P5969d3ea2a,2011,19.0,83.0,260.0,26.534778735111253,,0.0,0.0,0.0,0.0,1.0
Pb035a35ee9,2011,20.0,81.0,250.0,26.789726399907,2.0,0.0,0.0,0.0,1.0,0.0
Pb5da2dd439,2011,19.0,83.0,240.0,24.493641909333466,,0.0,0.0,0.0,0.0,1.0
P4a7a8900d7,2011,19.0,75.0,180.0,22.498226548453097,1.0,1.0,0.0,0.0,0.0,0.0
P4ec69893f6,2011,21.0,83.0,240.0,24.493641909333466,,0.0,0.0,1.0,0.0,0.0
P3ef4d7a55a,2011,22.0,74.0,195.0,25.036261510159985,4.0,1.0,0.0,0.0,0.0,0.0
P148aecdd52,2011,18.0,81.0,240.0,25.718137343910723,,0.0,0.0,0.0,1.0,1.0
P22add316a5,2011,19.0,79.0,225.0,25.34700455356688,2.0,0.0,0.0,1.0,0.0,0.0
Pb0e43997bd,2011,21.0,79.0,205.0,23.093937482138713,3.0,0.0,1.0,1.0,0.0,0.0
P2e890c30d2,2011,21.0,73.0,185.0,24.4075571839453,3.0,1.0,0.0,0.0,0.0,0.0
P701bdb09e4,2011,21.0,81.0,230.0,24.64654828791444,3.0,0.0,0.0,1.0,0.0,0.0
Pc8dae45369,2011,20.0,81.0,230.0,24.64654828791444,1.0,0.0,0.0,0.0,1.0,0.0
Pce366ff1b3,2011,20.0,84.0,215.0,21.422896771884815,,0.0,0.0,0.0,1.0,1.0
P268ca85d2e,2011,21.0,81.0,230.0,24.64654828791444,3.0,0.0,0.0,0.0,1.0,0.0
Pbbfb6a2c4a,2011,20.0,84.0,260.0,25.906758886930472,3.0,0.0,0.0,0.0,1.0,1.0
P2d49f5a403,2011,21.0,82.0,240.0,25.09469052846494,3.0,0.0,0.0,0.0,1.0,0.0
P9e7b32dc92,2011,19.0,78.0,195.0,22.534281398691007,2.0,0.0,1.0,0.0,0.0,0.0
Pc5e44c9142,2011,22.0,77.0,195.0,23.123388097425547,4.0,0.0,1.0,0.0,0.0,0.0
Pe1228b6b2c,2011,20.0,80.0,230.0,25.266563018282287,2.0,0.0,0.0,1.0,0.0,0.0
P0c700e1af1,2011,21.0,80.0,225.0,24.717289909189194,4.0,0.0,0.0,0.0,1.0,0.0
Pce627023f0,2011,18.0,80.0,225.0,24.717289909189194,1.0,0.0,0.0,1.0,1.0,0.0
P47e2698d94,2011,20.0,78.0,220.0,25.423291834420624,3.0,1.0,1.0,0.0,0.0,0.0
P69e13b90fc,2011,23.0,81.0,225.0,24.1107537599163,4.0,0.0,0.0,1.0,1.0,0.0
P2e873db9ac,2011,20.0,80.0,190.0,20.87237814553754,2.0,0.0,0.0,1.0,0.0,0.0
P2606a3d161,2011,18.0,82.0,210.0,21.957854212406822,,0.0,0.0,1.0,0.0,0.0
P749792a28d,2011,22.0,82.0,220.0,23.003466317759532,4.0,0.0,0.0,1.0,0.0,0.0
P74ab2a2c37,2011,21.0,81.0,230.0,24.64654828791444,4.0,0.0,0.0,0.0,1.0,0.0
P31bc34ca23,2011,20.0,82.0,210.0,21.957854212406822,,0.0,0.0,0.0,1.0,0.0
P36b818b767,2011,21.0,76.0,205.0,24.95312739370285,3.0,0.0,0.0,1.0,0.0,0.0
P9cc36d2c64,2011,21.0,75.0,208.0,25.99795067821247,3.0,1.0,0.0,0.0,0.0,0.0
P85135a294f,2011,21.0,80.0,220.0,24.1680168000961,4.0,0.0,0.0,1.0,1.0,0.0
Pc4acbf93e3,2011,20.0,75.0,195.0,24.373078760824193,1.0,0.0,1.0,0.0,0.0,0.0
P355f728583,2011,22.0,75.0,220.0,27.497832448109342,4.0,1.0,1.0,0.0,0.0,0.0
Pde91f9542b,2011,20.0,77.0,190.0,22.53048071031207,2.0,1.0,0.0,0.0,0.0,0.0
Pa98bcc077b,2011,22.0,76.0,190.0,23.127288803919715,4.0,1.0,1.0,0.0,0.0,0.0
P3e5e9d6579,2011,20.0,83.0,260.0,26.534778735111253,,0.0,0.0,0.0,0.0,1.0
P52af59d765,2011,21.0,77.0,200.0,23.71629548453902,3.0,0.0,1.0,0.0,0.0,0.0
P53502448c1,2011,22.0,82.0,220.0,23.003466317759532,4.0,0.0,0.0,0.0,1.0,1.0
Pd9bc466fd2,2011,22.0,74.0,175.0,22.46843981681024,4.0,1.0,0.0,0.0,0.0,0.0
P43d78a0411,2011,21.0,74.0,210.0,26.96212778017229,3.0,1.0,0.0,0.0,0.0,0.0
P2c06075e55,2011,21.0,82.0,240.0,25.09469052846494,3.0,0.0,0.0,0.0,1.0,0.0
P495da5b1cd,2011,22.0,79.0,216.0,24.3331243714242,,0.0,1.0,1.0,0.0,0.0
Pe6bde91a1f,2011,22.0,83.0,220.0,22.452505083555675,4.0,0.0,0.0,0.0,1.0,1.0
P629d2ef8de,2011,20.0,81.0,250.0,26.789726399907,2.0,0.0,0.0,0.0,0.0,1.0
P96af95e7fd,2011,22.0,83.0,225.0,22.96278929000012,4.0,0.0,0.0,0.0,1.0,0.0
Paef9538004,2011,22.0,76.0,191.0,23.24901137657192,4.0,0.0,1.0,0.0,0.0,0.0
P3ce7981258,2011,22.0,70.0,190.0,27.261881659477602,3.0,1.0,0.0,0.0,0.0,0.0
Pd11fd10026,2011,22.0,75.0,200.0,24.99802949828122,4.0,1.0,0.0,0.0,0.0,0.0
P7c4530d600,2011,22.0,81.0,225.0,24.1107537599163,4.0,0.0,0.0,1.0,1.0,0.0
P42d7cc83b1,2011,19.0,79.0,210.0,23.65720424999575,1.0,0.0,0.0,1.0,0.0,0.0
P13a0e44cab,2011,20.0,81.0,250.0,26.789726399907,2.0,0.0,0.0,0.0,0.0,1.0
P4d8e3ba87c,2011,19.0,75.0,185.0,23.12317728591013,1.0,1.0,1.0,0.0,0.0,0.0
P163aa00374,2012,19.0,82.0,222.0,23.21258873883007,1.0,0.0,0.0,0.0,1.0,0.0
Pf849910cdc,2012,21.0,81.0,244.0,26.146772966309232,3.0,0.0,0.0,0.0,1.0,0.0
Pa260a40e68,2012,18.0,77.0,202.0,23.953458439384413,1.0,0.0,1.0,0.0,0.0,0.0
P272afc1b90,2012,18.0,79.0,233.0,26.248231382138147,1.0,0.0,0.0,1.0,0.0,0.0
Pb5ebcb5d6c,2012,20.0,80.0,228.0,25.046853774645047,2.0,0.0,0.0,1.0,0.0,0.0
Pf9e0178b31,2012,21.0,75.0,189.0,23.623137875875756,3.0,1.0,0.0,0.0,0.0,0.0
P43f8251240,2012,20.0,76.0,221.0,26.900688556138196,2.0,0.0,1.0,0.0,0.0,0.0
P2320c27578,2012,19.0,77.0,203.0,24.072039916807107,1.0,0.0,1.0,0.0,0.0,0.0
P4e4e438f6e,2012,18.0,84.0,279.0,27.799945113283083,1.0,0.0,0.0,0.0,0.0,1.0
P4d2e34ba12,2012,20.0,77.0,179.0,21.226084458662427,2.0,0.0,1.0,0.0,0.0,0.0
P400aecdd2c,2012,21.0,82.0,216.0,22.585221475618447,3.0,0.0,0.0,0.0,1.0,0.0
Pbc5d4fc393,2012,22.0,84.0,247.0,24.611420942583948,4.0,0.0,0.0,0.0,0.0,1.0
Pc3d030ae81,2012,21.0,79.0,197.0,22.192710653567445,2.0,0.0,1.0,1.0,0.0,0.0
P3f927eeca6,2012,20.0,85.0,250.0,24.32766711554185,2.0,0.0,0.0,0.0,0.0,1.0
Pcfae2f19b7,2012,20.0,81.0,252.0,27.004044211106258,2.0,0.0,0.0,0.0,1.0,0.0
Pca1e2194fa,2012,20.0,76.0,198.0,24.10106938513739,2.0,1.0,0.0,0.0,0.0,0.0
P83b3d780d7,2012,20.0,81.0,268.0,28.718586700700307,2.0,0.0,0.0,0.0,0.0,1.0
P8d6fb61ea0,2012,21.0,83.0,233.0,23.77924402031124,3.0,0.0,0.0,0.0,1.0,1.0
P47044d9385,2012,21.0,80.0,261.0,28.672056294659466,2.0,0.0,0.0,0.0,1.0,0.0
Pc2a67f2add,2012,22.0,81.0,234.0,25.075183910312955,4.0,0.0,0.0,0.0,1.0,1.0
Pefaae49c8b,2012,19.0,79.0,204.0,22.981284128567307,,0.0,1.0,1.0,0.0,0.0
Pa3f9e715ae,2012,22.0,84.0,255.0,25.408551985258736,2.0,0.0,0.0,0.0,0.0,1.0
P838aeb9cb6,2012,19.0,74.0,180.0,23.110395240147678,1.0,1.0,0.0,0.0,0.0,0.0
