pid,draft_year,bio_height_in,bio_weight_lb,bio_pos_code,bio_age_at_draft,bio_combine_height_in,bio_combine_weight_lb,bio_combine_wingspan_in,bio_combine_reach_in,bio_combine_body_fat_pct,bio_combine_hand_length_in,bio_combine_hand_width_in,bio_combine_vertical_standing_in,bio_combine_vertical_max_in,bio_combine_lane_agility_s,bio_combine_sprint_s,bio_combine_bench_reps,bio_combine_wingspan_minus_height_in,bio_country_usa,col_age,col_gp,col_mpg,col_pts36,col_reb36,col_ast36,col_stl36,col_blk36,col_usg_pct,col_ts_pct,col_efg_pct,col_ast_pct,col_tov_pct,col_orb_pct,col_drb_pct,col_stl_pct,col_blk_pct,col_fg3ar,col_ftar,col_ft_pct,col_fg3_pct,col_fg2_pct,col_ortg,col_drtg,col_adj_ortg,col_adj_drtg,col_impact,col_impact_off,col_impact_def,col_value,col_recruit_score,col_rim_fga_share,col_rim_fg_pct,col_mid_fga_share,col_mid_fg_pct,col_dunks_per40,col_games_missed,col_minutes_share,col_usage_rank_team,col_bpm_rank_team,col_team_strength,col_bpm_pct_class,col_bpm_pct_age,col_usg_pct_age,col_ts_pct_age,col_ast_pct_age,col_stl_pct_age,col_blk_pct_age,col_bpm_pct_role,col_usg_pct_role,col_ast_pct_role,col_stl_pct_role,col_blk_pct_role,col_orb_pct_role,col_ts_pct_role,col_shot_proj_3p,col_fg3a_per40,col_gl_team_rank,col_gl_share_20min,col_gl_late_minus_early_pts40,col_gl_late_minus_early_ts,col_gl_late_minus_early_mpg,col_gl_top50_games,col_gl_top50_pts40,col_gl_top50_ts,col_gl_top50_gap_pts40,col_gl_top50_gap_ts,col_gl_mean_opp_rank,col_gl_ncaa_games,col_gl_ncaa_pts40,col_gl_ncaa_ts,col_gl_game_score_sd,col_gl_game_score_cv,col_gl_best5_game_score,col_gl_worst5_game_score,col_lu_on_off_net,col_lu_on_net,col_lu_rapm,col_lu_orapm,col_lu_drapm,col_lu_poss_on,col_lu_reliable,col_hm_share_rim,col_hm_fg_rim,col_hm_assisted_rim,col_hm_share_2pt_j,col_hm_fg_2pt_j,col_hm_assisted_2pt_j,col_hm_share_3,col_hm_assisted_3,col_hm_putback_share,col_sc_unassisted_rim,col_sc_unassisted_3,col_sc_self_created,col_pts_pg,col_reb_pg,col_ast_pg,col_stl_pg,col_blk_pg,col_final_season,col_class_index,col_n_seasons,col_minutes_total,col_first_bpm,col_bpm_delta,col_first_usg,col_usg_delta,col_bpm_mean,col_bpm_max,col_final_is_current,col_z_impact,col_z_ts_pct,col_z_usg_pct,col_z_ast_pct,col_z_stl_pct,col_z_blk_pct,col_z_orb_pct,col_z_fg3ar,col_z_pts36,bio_bmi_proxy,intl_age,intl_gp,intl_minutes,intl_mpg,intl_pts36,intl_reb36,intl_ast36,intl_stl36,intl_blk36,intl_usg_pct,intl_ts_pct,intl_efg_pct,intl_ast_pct,intl_tov_pct,intl_orb_pct,intl_drb_pct,intl_fg3ar,intl_ftar,intl_ft_pct,intl_fg3_pct,intl_impact,intl_level,intl_last_level,intl_n_seasons,intl_best_level,intl_youth_pts36,intl_youth_n,hs_mcdonalds_aa,hs_jordan_brand,hs_hoop_summit,hs_recruit_rank_first,hs_recruit_rank_final,hs_recruit_rank_delta,hs_recruit_rank_points,hs_rsci_rank,pre_transferred,pre_redshirt,pre_medical_redshirt,pre_withdrew_previous_draft,pre_green_room_invite,pre_n_schools,cons_mock_consensus_rank,cons_mock_best_rank,cons_mock_n_sources,cons_bigboard_consensus_rank,med_n_injuries,med_n_surgeries,med_major_injury,med_red_flag,med_months_since_injury,scout_motor,scout_feel_iq,scout_shooting_mechanics,scout_athleticism,scout_defense,scout_size_for_position,scout_ball_skills,scout_upside,scout_floor,scout_character_concern,scout_injury_concern,scout_consistency_concern,scout_age_concern,scout_overall_tone,scout_n_reports,cs_spot_15ft_pct,cs_spot_college3_pct,cs_spot_nba3_pct,cs_spot_attempts,cs_offdrib_15ft_pct,cs_offdrib_college3_pct,cs_onmove_15ft_pct,cs_onmove_college_pct,txt_has_report,txt_words,bio_measure_src,col_basic_fill,intl_lg_adj_pts36,intl_lg_strength,intl_prev_pts36,intl_season_gap,intl_src,intl_two_minutes,intl_two_pts36,misc_birth_month,misc_birth_q,misc_born_usa,misc_prep,mock_best,mock_delta,mock_delta_late,mock_first,mock_first_days,mock_last,mock_last_days,mock_listed,mock_mean,mock_share,mock_snaps,mock_std,mock_worst,prog_prev_hit_rate,prog_prev_mean_war5,prog_prev_n,traj_d_ast36,traj_d_blk36,traj_d_fg,traj_d_fg3,traj_d_ft,traj_d_mpg,traj_d_pts36,traj_d_reb36,traj_d_stl36,traj_last_gp,traj_last_is_peak,traj_last_mpg,traj_last_pts36,traj_mpg_growth,traj_n_seasons,traj_path,traj_slope_mpg,traj_slope_pts36,traj_years_span,tv_adjoe,tv_adrtg,tv_age_exact,tv_ast_pct,tv_ast_tov,tv_birth_month,tv_bpm,tv_bpm_is_peak,tv_d_adjoe,tv_d_adrtg,tv_d_ast_pct,tv_d_bpm,tv_d_efg,tv_d_ftr,tv_d_min_per,tv_d_ortg,tv_d_ts,tv_d_usg,tv_dbpm,tv_dgbpm,tv_dporpag,tv_drb,tv_drtg,tv_dunk_share,tv_dunks_pg,tv_efg,tv_first_bpm,tv_ftr,tv_gap,tv_gbpm,tv_gp,tv_home_intl,tv_home_state_code,tv_mid_pct,tv_mid_share,tv_min_per,tv_mp,tv_obpm,tv_ogbpm,tv_orb,tv_ortg,tv_pfr,tv_porpag,tv_pts,tv_rec_rank,tv_rim_pct,tv_rim_share,tv_role,tv_seasons,tv_slope_bpm,tv_stops,tv_three_share,tv_to_pct,tv_ts,tv_usg,tv_yr,txt_athlete,txt_athlete_per1k,txt_breakout,txt_breakout_per1k,txt_character,txt_character_per1k,txt_defender,txt_defender_per1k,txt_exists,txt_hype,txt_hype_per1k,txt_injury,txt_injury_per1k,txt_left,txt_left_per1k,txt_national,txt_national_per1k,txt_nba_family,txt_nba_family_per1k,txt_negative,txt_negative_per1k,txt_playmaker,txt_playmaker_per1k,txt_positive,txt_positive_per1k,txt_prep,txt_prep_per1k,txt_pro_family,txt_pro_family_per1k,txt_projected_pick,txt_refs,txt_sections,txt_shooter,txt_shooter_per1k,txt_size,txt_size_bytes,txt_size_per1k,txt_tone,txt_transfer,txt_transfer_per1k,wp_created_days_before,wp_editors_90d,wp_editors_pre,wp_exists,wp_revs_365d,wp_revs_90d,wp_revs_pre,wp_size_pre,ts_coach_prev_hit_rate,ts_coach_prev_mean_war5,ts_coach_prev_n,ts_conf_champ,ts_in_ncaa,ts_ncaa_round,ts_win_pct,tv_conf_tier,tv_ht_growth,tv_jersey,tv_mates_best_bpm,tv_mates_bpm_sum,tv_mates_drafted,tv_star_mate_minshare,tv_team_adjde,tv_team_adjoe,tv_team_barthag,tv_team_losses,tv_team_ncsos,tv_team_rank,tv_team_sos,tv_team_tempo,tv_team_wins,gt_class_pct,gt_days_above10,gt_last30_ratio,gt_peak_ratio,gt_ratio,gt_topic,gt_trend,gt_zero_share,rsci_avg,rsci_best,rsci_chg,rsci_dev,rsci_frac_ranked,rsci_hs_height_in,rsci_hs_pos,rsci_hs_to_pro,rsci_n_ranked,rsci_n_services,rsci_prep_5th,rsci_range,rsci_rank,rsci_std,rsci_top100,rsci_total_norm,rsci_worst,rsci_years_to_draft,cmb_bench,cmb_bmi,cmb_body_fat,cmb_hand_len,cmb_hand_width,cmb_lane_agility,cmb_max_vert,cmb_mod_lane_agility,cmb_offdrib_att,cmb_offdrib_pct,cmb_onmove_att,cmb_onmove_pct,cmb_reach_minus_height,cmb_spot15_att,cmb_spot15_pct,cmb_spotcol_att,cmb_spotcol_pct,cmb_spotnba_att,cmb_spotnba_pct,cmb_sprint,cmb_stand_vert,cmb_wing_minus_height,f50_peer_sd_usage,f50_peer_rank_usage,f50_peer_sd_ts,f50_peer_rank_ts,f50_peer_sd_ast,f50_peer_rank_ast,f50_peer_sd_tov,f50_peer_rank_tov,f50_peer_sd_orb,f50_peer_rank_orb,f50_peer_sd_drb,f50_peer_rank_drb,f50_peer_sd_stl,f50_peer_rank_stl,f50_peer_sd_blk,f50_peer_rank_blk,f50_team_share_fta,f50_team_share_three_a,f50_team_share_rim_a,f50_team_share_dunk_a,f50_team_share_ftm,f50_team_share_three_m,f50_peer_three_diet,f50_peer_rim_diet,f50_peer_defense_density,f50_peer_creation_density,f50_minutes_concentration,f50_usage_concentration,f50_career_slope_two_p,f50_career_slope_three_p,f50_career_slope_ftp,f50_career_slope_ftr,f50_career_slope_ast_tov,f50_career_slope_orb,f50_career_slope_drb,f50_career_slope_minutes,f50_career_slope_ts,f50_career_slope_usage,f50_posterior_ft,f50_posterior_three,f50_posterior_rim,f50_posterior_mid,f50_posterior_dunk,f50_posterior_two,f50_nondunk_rim_pct,f50_rim_ft_pressure,f50_perimeter_ft_agreement,f50_assist_usage_efficiency,f50_balanced_stocks,f50_foul_adjusted_rebounds
P2e38feab3a,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,23.0,27.0,371.9633333333333,13.77641975308642,12.097966645457886,10.64621064800294,1.4517559974549463,0.4839186658183154,1.935674663273261,0.149,54.4,43.8,5.7,12.1,11.2,16.3,0.0112359550561797,0.6629213483146067,0.7966101694915254,0.0,,2.0,2.0,2.0,2.0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0,10.2833,0.85,18.098,3.0,0.0,1196.1,16.28,10.0,4.0,1.0,0.0,,,,,,,,,,,,,,0.333,3.499,12.0,,,,,,,,,,37.0,1.0,2.0,113.4,0.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1853.0,1.0,24.0,1.0,9.0,3.0,43.0,5885.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P76ebdc8d77,2022,,,,,,,,,,,,,,,,,,,22.286105407255302,32.0,32.1562,13.259551812714191,3.7784315310888728,6.437327793706968,1.7843153108887246,0.1399419085588471,19.6,56.38,53.4,26.3,16.6,1.6,8.7,2.7,0.4,0.4290322580645161,0.177,0.873,0.383,0.503,117.3,92.1611,120.673,89.6131,7.08475,5.03053,2.05423,3.93606,95.6,0.2483870967741935,0.6103896103896104,0.3225806451612903,0.42,0.077745504754915,0.0,0.161,4.0,3.0,32.8,96.0,97.0,53.0,74.0,95.0,88.0,22.0,98.0,53.0,88.0,81.0,29.0,20.0,80.0,0.621,5.17,1.0,0.97,4.79,6.2,5.31,13.0,14.76,55.9,0.05,0.0,130.55,3.0,13.33,57.4,6.8,0.62,16.02,5.78,-14.646,26.623,5.008,2.923,2.085,1851.0,1.0,0.268,0.614,0.216,0.303,0.404,0.105,0.429,0.706,0.012,0.21,0.126,0.607,11.8438,3.375,5.75,1.5938,0.125,2022.0,4.0,4.0,4200.9981,3.32261,3.76214,17.6,2.0,4.9590975,7.08475,1.0,1.907,0.541,0.033,1.954,1.054,-0.684,-0.925,0.26,0.201,,18.4,6.0,162.0,27.0,20.88888888888889,5.777777777777778,11.77777777777778,3.555555555555556,0.0,24.453333333333333,53.4,52.46913580246913,,,,,0.3333333333333333,0.1975308641975308,0.5625,0.4074074074074074,19.33333333333333,1.0,1.0,3.0,1.0,13.036359027975791,3.0,0,1,0,31.0,28.0,-3.0,6.0,25.0,1.0,0.0,0.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,1,730.0,,0.0,6.2667,0.3,,4.0,0.0,,,7.0,3.0,0.0,0.0,,,,,,,,,,,,,,0.455,10.226,11.0,1.187,-0.009,-0.028,0.06,0.119,2.3,2.116,0.912,0.464,32.0,1.0,32.2,13.193,-0.7,4.0,1.0,-0.54,1.225,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.589,0.0,0.0,1.0,1.37,7.0,9.589,1.0,1.37,1.0,6.849,1.0,2.74,,17.0,7.0,1.0,1.37,0.0,11669.0,0.0,0.0,1.0,1.37,1011.0,3.0,24.0,1.0,11.0,3.0,63.0,11669.0,0.333,4.311,6.0,1.0,1.0,3.0,0.875,2.0,0.0,3.0,15.0,52.06,3.0,0.7,89.88797931826124,120.30751669413904,0.966173508167972,4.0,0.4933112413203609,1.0,0.5998440777572611,72.64493338274393,28.0,0.719,0.0,0.0,0.02,0.0017,0.0,0.968,0.988,25.0,19.0,4.0,5.9,1.0,76.0,1.0,0.0,4.0,4.0,0.0,12.0,25.0,5.12,1.0,0.765,31.0,4.0,,24.45,4.4,8.0,9.5,10.46,35.0,3.02,,,,,24.0,,,,,,,3.26,26.5,2.75,5.068877950476147,0.6153846153846154,6.537534333864091,0.3846153846153846,4.366033765945201,1.0,3.3166839566487343,0.7692307692307693,3.501890903601524,0.1538461538461538,7.091751487292878,0.2307692307692307,0.9308118374050308,0.9230769230769232,4.0391045706844135,0.3076923076923077,0.0897226753670473,0.1878531073446327,0.0936739659367396,0.0256410256410256,0.1095890410958904,0.1946564885496183,0.3559707134968349,0.4389872328397101,4.59201620591039,0.7865895540978313,0.1208261599999999,0.132880793301947,0.0223999999999972,0.0122999999999905,0.0305999999999866,-1.0399999999992262,0.2570162609998652,0.33999999999983,-0.5499999999997487,-1.119999999999514,2.035999999999325,-0.0699999999996394,0.8266666666666667,0.3715846994535519,0.6074766355140186,0.4153846153846154,0.8461538461538461,0.5023041474654378,0.6081081081081081,0.3028126870137642,0.3546666666666666,1.064766990291262,0.6967741935483871,2.9428571428571426
P3698c87daf,2022,,,,,,,,,,,,,,,,,,,22.85010266940452,28.0,29.2581,21.47294595342828,7.025377587744932,2.6195822695253623,1.8654526438832324,0.3175735950044603,26.8,60.85,55.1,14.2,23.0,5.3,18.0,2.8,0.9,0.4061538461538461,0.551,0.788,0.424,0.492,109.2,90.8386,114.727,93.2958,2.69152,1.78776,0.903768,3.07088,,0.4338461538461538,0.5602836879432624,0.16,0.3076923076923077,0.8788774976599888,0.0,0.146,1.0,4.0,6.4,72.0,73.0,89.0,91.0,66.0,87.0,42.0,79.0,92.0,56.0,85.0,62.0,86.0,94.0,0.593,6.45,105.0,0.9,-2.11,4.4,0.07,2.0,24.79,54.0,1.07,0.0,239.5,0.0,,,5.82,0.49,15.24,7.48,11.967,16.407,4.508,1.885,2.623,1410.0,1.0,0.434,0.568,0.318,0.165,0.339,0.2,0.401,0.864,0.084,0.296,0.055,0.483,17.4516,5.7097,2.129,1.5161,0.2581,2020.0,4.0,4.0,3150.5175,-0.965206,3.656726,20.8,6.0,1.0461845,2.69152,0.0,0.735,1.34,1.551,0.233,1.295,-0.441,0.098,0.173,2.374,,24.61,2.0,34.0,17.0,,,,,,,,,,,,,,,,,-1.5,3.0,3.0,2.0,3.0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0,,0.72,,0.0,0.0,,,12.0,4.0,1.0,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.0,3.0,23.0,1.0,18.0,3.0,58.0,8012.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P9d848af991,2022,,,,,,,,,,,,,,,,,,,22.026009582477755,39.0,35.0513,19.27720797802079,5.188018704013832,1.6327268888743072,0.9480846644774944,0.5793679549688601,23.3,59.49,57.0,8.7,14.5,2.8,12.9,1.5,1.7,0.4659300184162062,0.28,0.743,0.407,0.534,114.0,97.9268,128.321,92.3776,7.44695,5.57594,1.87101,5.17089,73.6,0.3020257826887661,0.725609756097561,0.2320441988950276,0.2857142857142857,1.082662210780141,1.0,0.171,2.0,4.0,28.4,98.0,98.0,77.0,88.0,36.0,38.0,63.0,100.0,78.0,29.0,27.0,85.0,50.0,91.0,0.569,7.4,3.0,1.0,-7.06,0.0,2.06,22.0,19.97,57.7,-3.44,0.0,58.97,6.0,15.62,55.6,6.4,0.5,17.72,6.98,17.231,17.588,8.233,5.58,2.653,2382.0,1.0,0.324,0.715,0.504,0.218,0.267,0.323,0.458,0.856,0.052,0.161,0.066,0.374,18.7692,5.0513,1.5897,0.9231,0.5641,2022.0,4.0,4.0,3912.9451,3.4519,3.99505,17.0,6.300000000000001,5.7305475,7.44695,1.0,2.005,1.053,0.806,-0.529,-0.448,-0.072,-0.588,0.423,1.819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,0.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,1,799.0,,0.0,,,,,0.0,,,4.0,2.0,1.0,0.0,11.0,-2.0,,13.0,131.0,11.0,105.0,2.0,12.0,0.5,4.0,1.0,13.0,0.25,4.325,24.0,-0.389,0.081,0.055,0.032,0.054,1.4,4.22,1.278,-0.252,39.0,1.0,35.1,19.282,9.2,4.0,1.0,2.8,2.665,3.0,128.321,92.3776,22.17,8.7,0.77497194,4.0,7.44695,1.0,12.274,-0.802,-2.4,1.714,4.2,6.9,0.0,4.4,5.0,3.5,1.87101,1.66151,4.21888,12.9,97.9268,0.25,0.949,57.0,3.4519,28.0,0.0,8.14434,39.0,0.0,25.0,0.2857,0.232,84.6,35.0513,5.57594,6.48283,2.8,114.0,1.9,5.17089,18.7692,73.6,0.7256,0.302,4.0,4.0,1.143,245.374,0.466,14.5,59.49,23.3,4.0,1.0,1.252,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,11.264,3.0,3.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.006,0.0,0.0,1.0,2.503,,22.0,7.0,3.0,3.755,0.0,13809.0,0.0,0.571,0.0,0.0,945.0,19.0,37.0,1.0,80.0,31.0,100.0,13809.0,0.294,4.466,17.0,1.0,1.0,0.0,0.85,3.0,0.0,30.0,9.24,42.94,2.0,0.851,91.27003090270634,119.79335315017136,0.9580079489459968,6.0,0.6266704467453442,3.0,0.7797265200415435,69.11401391896406,34.0,0.885,0.0,0.0,0.08,0.0143,0.0,0.918,0.925,,,,,,,,,,,,,,,,,,,,26.04,5.4,8.75,9.5,10.77,39.0,3.11,,,,,27.5,,,,,,,3.13,32.0,5.75,3.946888874189623,0.8461538461538461,5.215165484022321,0.8461538461538461,5.857610919461865,0.3846153846153846,4.15509523900676,0.2307692307692307,5.254517391085432,0.3846153846153846,6.359946581801111,0.5384615384615384,0.6360723092910852,0.4230769230769231,1.885945367722376,0.6153846153846154,0.1963824289405684,0.3190416141235813,0.1763440860215053,0.3014705882352941,0.2036036036036036,0.3601398601398601,0.2867371151955766,0.4190108581706356,4.132658959537572,0.7417431397290286,0.1218618699980993,0.1295019233186944,-0.0174999999999986,0.0339999999999876,0.0154999999999908,1.6999999999988096,0.0621740180000195,-0.5999999999997426,-0.6200000000002702,13.77999999999834,1.7459999999990594,2.1899999999990274,0.7383720930232558,0.396039603960396,0.7061855670103093,0.3076923076923077,0.9019607843137256,0.5303030303030303,0.6666666666666666,0.3785662753328523,0.3440297229003383,0.3061111111111111,1.5937499999999998,5.413793103448276
P9e732e040b,2022,,,,,,,,,,,,,,,,,,,21.11978097193703,30.0,31.7667,17.716627789477663,5.3640699222771016,2.039871941372569,0.8310211636713917,0.1510638498805352,25.2,51.94,48.7,11.5,11.8,2.7,15.0,1.4,0.5,0.3019323671497584,0.191,0.835,0.36,0.464,105.7,98.1726,117.895,93.3334,2.96411,2.45824,0.505869,3.50904,93.6,0.1690821256038647,0.6571428571428571,0.5289855072463768,0.4018264840182648,0.0,5.0,0.136,1.0,8.0,24.4,80.0,79.0,88.0,42.0,55.0,31.0,27.0,82.0,87.0,45.0,21.0,36.0,47.0,51.0,0.593,5.25,12.0,0.93,-6.06,0.0,2.17,9.0,17.72,50.4,-2.83,0.0,93.63,3.0,13.96,49.1,5.92,0.61,16.56,3.42,-12.275,10.131,-1.13,0.309,-1.439,1592.0,1.0,0.203,0.583,0.551,0.495,0.415,0.353,0.302,0.867,0.095,0.091,0.04,0.452,15.6333,4.7333,1.8,0.7333,0.1333,2022.0,3.0,3.0,2170.9999000000003,0.210902,2.753208,13.7,11.5,2.807320666666667,5.24695,1.0,0.791,-0.189,1.203,-0.134,-0.573,-0.637,-0.616,-0.3,1.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,30.0,30.0,0.0,4.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,,,,,0.0,,,3.0,1.0,1.0,0.0,36.0,0.0,,36.0,131.0,36.0,131.0,1.0,36.0,0.25,4.0,0.0,36.0,0.333,8.511,33.0,0.254,-0.221,-0.009,0.007,-0.042,-0.5,-0.172,0.751,-0.099,30.0,0.0,31.8,17.66,19.5,3.0,1.0,9.75,4.586,2.0,117.895,93.3334,21.27,11.5,1.14891171,3.0,2.96411,0.0,-6.116,-2.26,0.8,-2.283,-3.0,1.2,1.1,-3.6,-2.9,0.4,0.505869,0.697328,3.67831,15.0,98.1726,0.0,0.0,48.7,0.210902,19.1,0.0,3.91522,30.0,0.0,5.0,0.4018,0.529,66.9,31.7667,2.45824,3.21789,2.7,105.7,2.5,3.50904,15.6333,93.6,0.6571,0.169,4.0,3.0,1.377,160.709,0.302,11.8,51.94,25.2,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136.0,3.0,58.0,1.0,44.0,9.0,182.0,29460.0,0.5,3.487,2.0,1.0,1.0,3.0,0.771,3.0,1.0,3.0,9.83,48.85,3.0,0.749,92.2474412290016,115.83656861377092,0.9320501224596712,8.0,0.571359350428751,10.0,0.6877565576284166,65.3678932266121,27.0,0.812,0.0,0.0,0.03,0.0068,0.0,0.882,0.948,34.0,29.0,0.0,5.9,1.0,78.0,,0.0,4.0,4.0,0.0,13.0,34.0,5.12,1.0,0.6776,42.0,3.0,,24.57,7.5,8.5,9.5,11.03,32.5,3.17,,,,,25.25,,,,,,,3.29,27.5,5.75,3.737889447462329,1.0,5.694313877951658,0.4166666666666667,5.715563228768422,0.8333333333333334,5.881646361814684,0.5,4.245856476981453,0.4166666666666667,3.907369587327554,0.5,0.5914741260988632,0.25,2.4423982698273288,0.3333333333333333,0.125,0.1865671641791045,,,0.141025641025641,0.189873417721519,0.3022477991182165,0.3482263312079959,4.286209286209286,0.9975315311459804,0.1132649138086607,0.1268280243295426,0.011499999999992,0.017,0.0009999999999929,1.7500000000000828,0.3077954300000043,-1.0500000000000305,1.1500000000003368,19.599999999998897,1.179999999999444,5.749999999999687,0.8080808080808081,0.3542857142857142,0.64,0.4016064257028112,0.9,0.4680851063829787,0.6571428571428571,0.2334432658882253,0.243985751232128,0.3871374045801526,0.7368421052631579,5.057142857142857
P6521ad0003,2022,,,,,,,,,,,,,,,,,,,20.83504449007529,31.0,34.1935,20.241531285185783,6.996277070203401,2.139669820287482,2.071656893854095,1.1886469650664602,25.5,50.67,47.5,11.0,9.1,4.1,16.5,3.1,3.5,0.3614232209737827,0.213,0.781,0.337,0.457,105.4,96.5992,117.109,93.3166,4.9245,3.0628,1.8617,3.73248,,0.297752808988764,0.610062893081761,0.3408239700374532,0.3241758241758242,0.9433975614116435,1.0,0.166,1.0,3.0,12.6,91.0,92.0,91.0,39.0,53.0,93.0,84.0,90.0,90.0,69.0,96.0,92.0,20.0,28.0,0.558,7.28,55.0,1.0,-1.51,0.0,1.1,11.0,20.81,51.8,-2.67,1.2,110.0,0.0,,,8.15,0.57,19.08,5.08,-9.883,4.294,2.829,3.098,-0.269,1812.0,1.0,0.301,0.602,0.711,0.337,0.328,0.475,0.361,0.738,0.081,0.087,0.095,0.358,19.2258,6.6452,2.0323,1.9677,1.129,2022.0,3.0,3.0,2697.9985,3.93112,0.9933800000000002,18.5,7.0,4.59178,4.9245,1.0,1.322,-0.398,1.266,-0.205,1.554,0.775,-0.224,-0.038,2.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,,25.0,,56.7,,64.0,0,,,0.0,,,,,0.0,,,6.0,2.0,1.0,0.0,60.0,0.0,,60.0,131.0,60.0,131.0,1.0,60.0,0.25,4.0,0.0,60.0,0.25,1.552,4.0,0.683,0.064,-0.019,-0.043,-0.106,1.3,-1.455,-1.15,0.573,31.0,0.0,34.2,20.211,8.6,3.0,1.0,4.3,3.144,2.0,117.109,93.3166,20.98,11.0,1.36956672,6.0,4.9245,1.0,-8.189,-1.683,3.1,0.005,-3.7,-8.7,7.1,-5.6,-5.77,-0.4,1.8617,1.1526,4.01145,16.5,96.5992,0.17,0.806,47.5,3.93112,21.3,0.0,5.38381,31.0,0.0,32.0,0.3242,0.341,82.2,34.1935,3.0628,4.23121,4.1,105.4,1.8,3.73248,19.2258,,0.6101,0.298,5.0,3.0,0.497,240.802,0.361,9.1,50.67,25.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.0,1.0,16.0,1.0,11.0,1.0,28.0,9049.0,0.0,-0.028,2.0,1.0,0.0,0.0,0.531,3.0,0.0,2.0,7.08,22.94,0.0,0.717,96.70996720237122,110.19819057228196,0.8177960143762565,15.0,0.4105406785411377,50.0,0.6441660022111608,73.56892242838462,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,24.39,7.1,8.75,9.25,11.39,34.5,3.04,30.0,0.567,25.0,0.64,28.75,,,25.0,0.76,,,3.14,28.5,3.75,3.146856564979967,0.9230769230769232,4.533452237305961,0.3076923076923077,8.438389964845564,0.4615384615384615,3.440739292800058,0.2307692307692307,2.536603751423222,0.4615384615384615,5.304165614386372,0.6153846153846154,1.0576221054848909,0.9230769230769232,3.1297439148607498,0.6923076923076923,0.2046678635547576,0.2789017341040462,,,0.2360742705570291,0.2801724137931034,0.2953410977236809,0.4867621289965261,4.989803733843945,0.9059056341611768,0.11097216,0.1280465736512013,-0.0270000000000009,0.0124999999999925,0.0134999999999814,-2.2500000000012927,0.3689938850000861,-1.3000000000001135,-1.5000000000004503,9.200000000000566,-1.185000000000878,3.499999999999703,0.7686567164179104,0.3374485596707819,0.6084656084656085,0.3349056603773584,0.918918918918919,0.4619422572178477,0.5454545454545454,0.3580525883319638,0.2778103862708927,0.3773207547169812,3.287878787878788,7.357142857142858
