pid,draft_year,site,rank,ts
Pd4282e2cb6,2018,espn_ba,6,20180618041837
P946b6a7bec,2018,espn_ba,7,20180618041837
P50c2524b85,2018,espn_ba,8,20180618041837
P4467431c36,2018,espn_ba,9,20180618041837
P8926a62cc8,2018,espn_ba,10,20180618041837
P5e4a09f56c,2018,espn_ba,11,20180618041837
Peb77360d78,2018,espn_ba,12,20180618041837
P57ab80ef44,2018,espn_ba,13,20180618041837
P1f3e01b488,2018,espn_ba,14,20180618041837
P6ab3598ab0,2018,espn_ba,15,20180618041837
Pcabff956fe,2018,espn_ba,16,20180618041837
P61add2364f,2018,espn_ba,17,20180618041837
P26d2a90c5b,2018,espn_ba,18,20180618041837
Pf5ec6d144b,2018,espn_ba,19,20180618041837
P75b2e5cfed,2018,espn_ba,20,20180618041837
Pd064221ae2,2018,espn_ba,21,20180618041837
P27d264f43c,2018,espn_ba,22,20180618041837
P82bbff96e6,2018,espn_ba,23,20180618041837
P35e592001a,2018,espn_ba,24,20180618041837
P58e5b2eaa8,2018,espn_ba,25,20180618041837
P4d03279429,2018,espn_ba,26,20180618041837
P9f769e6678,2018,espn_ba,27,20180618041837
Pe581c6d22f,2018,espn_ba,28,20180618041837
P15b5ca7021,2018,espn_ba,29,20180618041837
P1597c7370a,2018,espn_ba,30,20180618041837
P8ecb19c544,2018,espn_ba,31,20180618041837
Pf271325d7b,2018,espn_ba,32,20180618041837
Paa92a86ff3,2018,espn_ba,33,20180618041837
Pbb5225b691,2018,espn_ba,34,20180618041837
P379ec45447,2018,espn_ba,35,20180618041837
P6f990ff013,2018,espn_ba,36,20180618041837
P58e5b2eaa8,2018,espn_ba2,1,20180618201908
Pdb9cad4004,2018,espn_ba2,2,20180618201908
Pe581c6d22f,2018,espn_ba2,3,20180618201908
P6786e0dd88,2018,espn_ba2,4,20180618201908
Pbe6b6d05a9,2018,espn_ba2,5,20180618201908
P8eec131338,2018,espn_ba2,6,20180618201908
Pb53e68dfee,2018,espn_ba2,7,20180618201908
P4d03279429,2018,espn_ba2,8,20180618201908
P15b5ca7021,2018,espn_ba2,9,20180618201908
P9f769e6678,2018,espn_ba2,10,20180618201908
P5da3d9ffcd,2018,espn_ba2,11,20180618201908
P8ecb19c544,2018,espn_ba2,12,20180618201908
Pf271325d7b,2018,espn_ba2,13,20180618201908
P9106a597f3,2018,espn_ba2,14,20180618201908
Paa92a86ff3,2018,espn_ba2,15,20180618201908
P379ec45447,2018,espn_ba2,16,20180618201908
P688b157768,2018,espn_ba2,17,20180618201908
P15b4774186,2018,espn_ba2,18,20180618201908
P1a46c41bff,2018,espn_ba2,19,20180618201908
Pbb5225b691,2018,espn_ba2,20,20180618201908
P3f77f707c0,2018,espn_ba2,21,20180618201908
Pf507011aa5,2018,espn_ba2,22,20180618201908
P17f11f33c2,2018,espn_ba2,23,20180618201908
P55d017c927,2018,espn_ba2,24,20180618201908
Pcaa6f4e965,2018,espn_ba2,25,20180618201908
P42b9d239c3,2018,espn_ba2,26,20180618201908
P1f3e01b488,2018,espn_ba2,27,20180618201908
Pd4282e2cb6,2018,espn_ba2,28,20180618201908
Pae17b87a4a,2018,espn_ba2,29,20180618201908
P35e592001a,2018,espn_ba2,30,20180618201908
P4467431c36,2018,espn_ba2,31,20180618201908
Peb77360d78,2018,espn_ba2,32,20180618201908
P50c2524b85,2018,espn_ba2,33,20180618201908
P57ab80ef44,2018,espn_ba2,34,20180618201908
P946b6a7bec,2018,espn_ba2,35,20180618201908
P8926a62cc8,2018,espn_ba2,36,20180618201908
P5e4a09f56c,2018,espn_ba2,37,20180618201908
P6ab3598ab0,2018,espn_ba2,38,20180618201908
P75b2e5cfed,2018,espn_ba2,39,20180618201908
P6f990ff013,2018,espn_ba2,40,20180618201908
Pf5ec6d144b,2018,espn_ba2,41,20180618201908
Pd064221ae2,2018,espn_ba2,42,20180618201908
P61add2364f,2018,espn_ba2,43,20180618201908
Pcabff956fe,2018,espn_ba2,44,20180618201908
P26d2a90c5b,2018,espn_ba2,45,20180618201908
P82bbff96e6,2018,espn_ba2,46,20180618201908
P27d264f43c,2018,espn_ba2,47,20180618201908
P1597c7370a,2018,espn_ba2,48,20180618201908
P5a591d3e24,2015,tankathon,1,20150623224153
Pb9c495a67d,2015,tankathon,2,20150623224153
P67cf99c3eb,2015,tankathon,3,20150623224153
P3e493925a2,2015,tankathon,4,20150623224153
Pc3390f55d0,2015,tankathon,5,20150623224153
P9b0b27ae5d,2015,tankathon,6,20150623224153
P11ed05516e,2015,tankathon,7,20150623224153
Pff77feae98,2015,tankathon,8,20150623224153
Peaf1686cc0,2015,tankathon,9,20150623224153
Pf1eb0b11c1,2015,tankathon,10,20150623224153
Pec96a14b85,2015,tankathon,11,20150623224153
Ped4ca8f8d6,2015,tankathon,12,20150623224153
P7d77f683c0,2015,tankathon,13,20150623224153
P2297a93a7f,2015,tankathon,14,20150623224153
P1c43036b93,2015,tankathon,15,20150623224153
P5492e07ad3,2015,tankathon,16,20150623224153
P1b292d5147,2015,tankathon,17,20150623224153
Pce2a43b358,2015,tankathon,18,20150623224153
P8d6369038a,2015,tankathon,19,20150623224153
P9a02cf437c,2015,tankathon,20,20150623224153
P94d904f95a,2015,tankathon,21,20150623224153
P16f77dc0c6,2015,tankathon,22,20150623224153
Pa24dadc449,2015,tankathon,23,20150623224153
Pb4e1522182,2015,tankathon,24,20150623224153
Pb067831a66,2015,tankathon,25,20150623224153
Pd0eaa15469,2015,tankathon,26,20150623224153
Pe71646e585,2015,tankathon,27,20150623224153
P128f74a48f,2015,tankathon,28,20150623224153
P3cfad83e39,2015,tankathon,29,20150623224153
P84b2e1b413,2015,tankathon,30,20150623224153
P5a591d3e24,2015,cbs,1,20150623175800
Pb9c495a67d,2015,cbs,2,20150623175800
P67cf99c3eb,2015,cbs,3,20150623175800
Pf1eb0b11c1,2015,cbs,4,20150623175800
Pc3390f55d0,2015,cbs,5,20150623175800
P3e493925a2,2015,cbs,6,20150623175800
P11ed05516e,2015,cbs,7,20150623175800
P9b0b27ae5d,2015,cbs,8,20150623175800
Pff77feae98,2015,cbs,9,20150623175800
Pec96a14b85,2015,cbs,10,20150623175800
Peaf1686cc0,2015,cbs,11,20150623175800
P7d77f683c0,2015,cbs,12,20150623175800
Ped4ca8f8d6,2015,cbs,13,20150623175800
Pce2a43b358,2015,cbs,14,20150623175800
P5492e07ad3,2015,cbs,15,20150623175800
P1c43036b93,2015,cbs,16,20150623175800
P94d904f95a,2015,cbs,17,20150623175800
P2297a93a7f,2015,cbs,18,20150623175800
P9a02cf437c,2015,cbs,19,20150623175800
P8d6369038a,2015,cbs,20,20150623175800
P1b292d5147,2015,cbs,21,20150623175800
Pb4e1522182,2015,cbs,22,20150623175800
Pb067831a66,2015,cbs,23,20150623175800
P16f77dc0c6,2015,cbs,24,20150623175800
Pcf63b744fe,2015,cbs,25,20150623175800
P3cfad83e39,2015,cbs,26,20150623175800
P84b2e1b413,2015,cbs,27,20150623175800
Pf634b73f97,2015,cbs,28,20150623175800
P128f74a48f,2015,cbs,29,20150623175800
P4a125216bc,2015,cbs,30,20150623175800
Pe71646e585,2015,cbs,31,20150623175800
Pa24dadc449,2015,cbs,32,20150623175800
