ts,url,slug,layout
20200812230840,https://www.nbadraft.net/players/a-j-slaughter/,a-j-slaughter,players
20201031212935,https://www.nbadraft.net/players/a-j-slaughter/,a-j-slaughter,players
20190923142935,https://www.nbadraft.net/players/aamir-simms,aamir-simms,players
20200815194907,https://www.nbadraft.net/players/aamir-simms/,aamir-simms,players
20201020025344,https://www.nbadraft.net/players/aamir-simms/,aamir-simms,players
20210117214132,https://www.nbadraft.net/players/aamir-simms/,aamir-simms,players
20090322021206,http://www.nbadraft.net:80/players/aaric-murray,aaric-murray,players
20090521205152,http://www.nbadraft.net:80/players/aaric-murray,aaric-murray,players
20090830074615,http://www.nbadraft.net:80/players/aaric-murray,aaric-murray,players
20091120230832,http://www.nbadraft.net:80/players/aaric-murray,aaric-murray,players
20100123223346,http://www.nbadraft.net:80/players/aaric-murray,aaric-murray,players
20100325161149,http://www.nbadraft.net:80/players/aaric-murray,aaric-murray,players
20100510235653,http://www.nbadraft.net:80/players/aaric-murray,aaric-murray,players
20100621023738,http://www.nbadraft.net/players/aaric-murray,aaric-murray,players
20100628122444,http://www.nbadraft.net:80/players/aaric-murray,aaric-murray,players
20100715135929,http://www.nbadraft.net:80/players/aaric-murray,aaric-murray,players
20100804024850,http://www.nbadraft.net:80/players/aaric-murray,aaric-murray,players
20100905120020,http://www.nbadraft.net:80/players/aaric-murray,aaric-murray,players
20101007022455,http://www.nbadraft.net:80/players/aaric-murray,aaric-murray,players
20101206161038,http://www.nbadraft.net/players/aaric-murray,aaric-murray,players
20101230095809,http://www.nbadraft.net/players/aaric-murray,aaric-murray,players
20110902054110,http://www.nbadraft.net:80/players/aaric-murray,aaric-murray,players
20111017005441,http://nbadraft.net/players/aaric-murray,aaric-murray,players
20111101174552,http://www.nbadraft.net:80/players/aaric-murray,aaric-murray,players
20111123205622,http://www.nbadraft.net/players/aaric-murray,aaric-murray,players
20120101091707,http://www.nbadraft.net:80/players/aaric-murray,aaric-murray,players
20120107142135,http://nbadraft.net/players/aaric-murray,aaric-murray,players
20120513052938,http://nbadraft.net:80/players/aaric-murray,aaric-murray,players
20120514010822,http://nbadraft.net/players/aaric-murray,aaric-murray,players
20120712235618,http://www.nbadraft.net:80/players/aaric-murray,aaric-murray,players
20120714001509,http://www.nbadraft.net:80/players/aaric-murray,aaric-murray,players
20120913001147,http://www.nbadraft.net:80/players/aaric-murray,aaric-murray,players
20130117154044,http://nbadraft.net/players/aaric-murray,aaric-murray,players
20130129074109,http://nbadraft.net:80/players/aaric-murray,aaric-murray,players
20130430172132,http://nbadraft.net/players/aaric-murray,aaric-murray,players
20131129233719,http://www.nbadraft.net:80/players/aaric-murray,aaric-murray,players
20140327090555,http://nbadraft.net/players/aaric-murray,aaric-murray,players
20140811105549,http://www.nbadraft.net/players/aaric-murray,aaric-murray,players
20141006142530,http://www.nbadraft.net:80/players/aaric-murray,aaric-murray,players
20141106002041,http://www.nbadraft.net:80/players/aaric-murray,aaric-murray,players
20141206082753,http://www.nbadraft.net:80/players/aaric-murray,aaric-murray,players
20150105232655,http://www.nbadraft.net:80/players/aaric-murray,aaric-murray,players
20150907122446,http://www.nbadraft.net/players/aaric-murray,aaric-murray,players
20160803114141,http://www.nbadraft.net/players/aaric-murray,aaric-murray,players
20190825034738,https://www.nbadraft.net/players/aaric-murray,aaric-murray,players
20191021134935,https://www.nbadraft.net/players/aaric-murray,aaric-murray,players
20200813002027,https://www.nbadraft.net/players/aaric-murray/,aaric-murray,players
20201027182105,https://www.nbadraft.net/players/aaric-murray/,aaric-murray,players
20080917142233,http://www.nbadraft.net:80/admincp/profiles/aaricmurray.html,aaricmurray,asp
20210925211422,https://www.nbadraft.net/players/aaron-bradshaw/,aaron-bradshaw,players
20220928092314,https://www.nbadraft.net/players/aaron-bradshaw/,aaron-bradshaw,players
20221001220557,https://www.nbadraft.net/players/aaron-bradshaw/,aaron-bradshaw,players
20221011151729,https://www.nbadraft.net/players/aaron-bradshaw/,aaron-bradshaw,players
20230209162854,https://www.nbadraft.net/players/aaron-bradshaw/,aaron-bradshaw,players
20230926190333,https://www.nbadraft.net/players/aaron-bradshaw/,aaron-bradshaw,players
20240117041150,https://www.nbadraft.net/players/aaron-bradshaw/,aaron-bradshaw,players
20240418011948,https://www.nbadraft.net/players/aaron-bradshaw/,aaron-bradshaw,players
20081220092714,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20081222063101,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20081229045804,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20090130145149,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20090219064929,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20090302114808,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20090402023223,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20090420204419,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20090503025727,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20090620155143,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20090813185537,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20090918135415,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20091215171930,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20091227172859,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20100128111821,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20100218033619,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20100421035840,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20101201014744,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20101205111252,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20110101090143,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20110401030257,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20110502171758,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20110605195605,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20110723221116,http://www.nbadraft.net/players/aaron-brooks,aaron-brooks,players
20110807140939,http://www.nbadraft.net/players/aaron-brooks,aaron-brooks,players
20110826031716,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20110830062104,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20110917085309,http://www.nbadraft.net/players/aaron-brooks,aaron-brooks,players
20111224224215,http://nbadraft.net/players/aaron-brooks,aaron-brooks,players
20120111035209,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20120207004014,http://www.nbadraft.net/players/aaron-brooks,aaron-brooks,players
20120225041624,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20120327133233,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20120415151105,http://www.nbadraft.net/players/aaron-brooks,aaron-brooks,players
20120427034231,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20120626084522,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20120722075346,http://www.nbadraft.net/players/aaron-brooks,aaron-brooks,players
20120802081215,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20120902054310,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20121003033717,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20121103112116,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20121113112358,http://nbadraft.net/players/aaron-brooks,aaron-brooks,players
20121214191455,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20130115131606,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20130214142410,http://nbadraft.net/players/aaron-brooks,aaron-brooks,players
20130215114613,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20130318105245,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20130504200804,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20130605071154,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20130708210241,http://nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20130812195345,http://nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20130913073118,http://nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20130929005610,http://nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20131018081506,http://nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20131119060748,http://nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20150129024654,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20150327012732,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20150328042646,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20150518051506,http://www.nbadraft.net/players/aaron-brooks,aaron-brooks,players
20150612172744,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20150906211735,http://www.nbadraft.net/players/aaron-brooks,aaron-brooks,players
20160304002710,http://www.nbadraft.net/players/aaron-brooks,aaron-brooks,players
20160528173348,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20170918073510,http://www.nbadraft.net/players/aaron-brooks,aaron-brooks,players
20180318084936,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20180518183712,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20180721172918,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20180923012032,http://www.nbadraft.net:80/players/aaron-brooks,aaron-brooks,players
20200812233021,https://www.nbadraft.net/players/aaron-brooks/,aaron-brooks,players
20201027173634,https://www.nbadraft.net/players/aaron-brooks/,aaron-brooks,players
20200812233135,https://www.nbadraft.net/players/aaron-bruce/,aaron-bruce,players
20201027173742,https://www.nbadraft.net/players/aaron-bruce/,aaron-bruce,players
20150919123104,http://www.nbadraft.net/players/aaron-cosby,aaron-cosby,players
20200812232535,https://www.nbadraft.net/players/aaron-cosby/,aaron-cosby,players
20201027172559,https://www.nbadraft.net/players/aaron-cosby/,aaron-cosby,players
20111113101413,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20111129004552,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20111229092717,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20120107194747,http://nbadraft.net/players/aaron-craft,aaron-craft,players
20120129061901,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20120229035641,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20120402130104,http://nbadraft.net:80/players/aaron-craft,aaron-craft,players
20120512064711,http://nbadraft.net:80/players/aaron-craft,aaron-craft,players
20120513171243,http://nbadraft.net/players/aaron-craft,aaron-craft,players
20120622173546,http://nbadraft.net:80/players/aaron-craft,aaron-craft,players
20120805013327,http://nbadraft.net:80/players/aaron-craft,aaron-craft,players
20120904154847,http://nbadraft.net:80/players/aaron-craft,aaron-craft,players
20121005094902,http://nbadraft.net:80/players/aaron-craft,aaron-craft,players
20121013171652,http://nbadraft.net/players/aaron-craft,aaron-craft,players
20121015124209,http://nbadraft.net/players/aaron-craft,aaron-craft,players
20121106014221,http://nbadraft.net:80/players/aaron-craft,aaron-craft,players
20121215175358,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20130116102655,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20130117140150,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20130117154123,http://nbadraft.net/players/aaron-craft,aaron-craft,players
20130219052207,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20130324103939,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20130428213803,http://nbadraft.net/players/aaron-craft,aaron-craft,players
20130504221056,http://nbadraft.net:80/players/aaron-craft,aaron-craft,players
20130605072739,http://nbadraft.net:80/players/aaron-craft,aaron-craft,players
20130707212407,http://nbadraft.net:80/players/aaron-craft,aaron-craft,players
20130708170225,http://nbadraft.net:80/players/aaron-craft,aaron-craft,players
20130808074038,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20130910123225,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20131015034450,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20131120064752,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20140327084520,http://nbadraft.net/players/aaron-craft,aaron-craft,players
20140804090800,http://www.nbadraft.net/players/aaron-craft,aaron-craft,players
20141027210829,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20141128151749,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20141229073448,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20150131011154,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20150217235301,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20150321074348,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20150422063902,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20150523070542,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20150623055437,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20150726232642,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20150827024401,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20150905103208,http://www.nbadraft.net/players/aaron-craft,aaron-craft,players
20150927191246,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20160321213704,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20160330031639,http://www.nbadraft.net/players/aaron-craft,aaron-craft,players
20160427023337,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20160606124533,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20160803030426,http://www.nbadraft.net/players/aaron-craft,aaron-craft,players
20170530172923,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20170730155615,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20170906070105,http://www.nbadraft.net/players/aaron-craft,aaron-craft,players
20171205014225,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20180207073002,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20180208075346,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20180318035747,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20180417224112,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20180519082823,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20180618200255,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20180619213544,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20180720160721,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20180820102240,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20180920215636,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20181021150058,http://www.nbadraft.net:80/players/aaron-craft,aaron-craft,players
20190917012729,https://www.nbadraft.net/players/aaron-craft,aaron-craft,players
20191120143801,https://www.nbadraft.net/players/aaron-craft/,aaron-craft,players
20200809194332,https://www.nbadraft.net/players/aaron-craft/,aaron-craft,players
20201031213628,https://www.nbadraft.net/players/aaron-craft/,aaron-craft,players
20210128104318,https://www.nbadraft.net/players/aaron-craft/,aaron-craft,players
20210412192435,https://www.nbadraft.net/players/aaron-craft/,aaron-craft,players
20210921225508,https://www.nbadraft.net/players/aaron-craft/,aaron-craft,players
20230401044201,https://www.nbadraft.net/players/aaron-craft/,aaron-craft,players
20200812235405,https://www.nbadraft.net/players/aaron-deloney/,aaron-deloney,players
20201027175806,https://www.nbadraft.net/players/aaron-deloney/,aaron-deloney,players
20150915184957,http://www.nbadraft.net/players/aaron-epps,aaron-epps,players
20160913025752,http://www.nbadraft.net/players/aaron-epps,aaron-epps,players
20200813001416,https://www.nbadraft.net/players/aaron-epps/,aaron-epps,players
20201027181445,https://www.nbadraft.net/players/aaron-epps/,aaron-epps,players
20160814040118,http://www.nbadraft.net/players/aaron-falzon,aaron-falzon,players
20180222191409,http://www.nbadraft.net:80/players/aaron-falzon,aaron-falzon,players
20180223213003,http://www.nbadraft.net:80/players/aaron-falzon,aaron-falzon,players
20200815185647,https://www.nbadraft.net/players/aaron-falzon/,aaron-falzon,players
20201020022200,https://www.nbadraft.net/players/aaron-falzon/,aaron-falzon,players
20110726195850,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20111010055735,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20111018133905,http://nbadraft.net/players/aaron-gordon,aaron-gordon,players
20111123193033,http://www.nbadraft.net/players/aaron-gordon,aaron-gordon,players
20120107132036,http://nbadraft.net/players/aaron-gordon,aaron-gordon,players
20120308014254,http://www.nbadraft.net/players/aaron-gordon,aaron-gordon,players
20120513205517,http://nbadraft.net/players/aaron-gordon,aaron-gordon,players
20120704092847,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20120729025735,http://nbadraft.net/players/aaron-gordon,aaron-gordon,players
20120801080358,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20120901030425,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20120920032132,http://nbadraft.net/players/aaron-gordon,aaron-gordon,players
20121007053036,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20121107031831,http://nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20121214182353,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20130115022458,http://nbadraft.net/players/aaron-gordon,aaron-gordon,players
20130117092142,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20130217012049,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20130324075408,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20130403053719,http://nbadraft.net/players/aaron-gordon,aaron-gordon,players
20130420082030,http://nbadraft.net/players/aaron-gordon,aaron-gordon,players
20130424074534,http://nbadraft.net/players/aaron-gordon,aaron-gordon,players
20130429071151,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20130505151517,http://nbadraft.net/players/aaron-gordon,aaron-gordon,players
20130530071919,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20130704051541,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20130804050648,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20130905065356,http://nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20131016185950,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20131119075409,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20140326201947,http://nbadraft.net/players/aaron-gordon,aaron-gordon,players
20140327211630,http://www.nbadraft.net/players/aaron-gordon,aaron-gordon,players
20140702154829,http://www.nbadraft.net/players/aaron-gordon,aaron-gordon,players
20141013145437,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20141113150325,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20141214112656,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20150114020650,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20150212004004,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20150313064126,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20150409024205,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20150428034045,http://www.nbadraft.net/players/aaron-gordon,aaron-gordon,players
20150509170353,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20150609031044,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20150709120701,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20150809023859,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20150905114947,http://www.nbadraft.net/players/aaron-gordon,aaron-gordon,players
20150909040729,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20151217031851,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20160116175258,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20160117063413,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20160219202337,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20160220040402,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20160304111802,http://www.nbadraft.net/players/aaron-gordon,aaron-gordon,players
20160322100202,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20160327183101,http://www.nbadraft.net/players/aaron-gordon,aaron-gordon,players
20160422102118,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20160523090528,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20160623152317,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20160624192504,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20160726003554,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20160826035922,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20160926144915,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20161031113839,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20170101213608,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20170301203949,http://www.nbadraft.net/players/aaron-gordon,aaron-gordon,players
20170512142916,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20170513173750,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20170614152439,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20170702135620,http://www.nbadraft.net/players/aaron-gordon,aaron-gordon,players
20170715185516,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20170816044056,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20170822123624,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20170922114920,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20171023112552,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20171123051939,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20171223191629,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20180123111708,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20180125160739,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20180126041104,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20180202202856,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20180305070445,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20180405050211,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20180506015339,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20180606105527,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20180707010338,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20180807050623,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20180906192924,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20181007112128,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20181107201338,http://www.nbadraft.net:80/players/aaron-gordon,aaron-gordon,players
20190424150642,https://www.nbadraft.net/players/aaron-gordon,aaron-gordon,players
20190723095739,https://www.nbadraft.net/players/aaron-gordon,aaron-gordon,players
20190918204245,https://www.nbadraft.net/players/aaron-gordon,aaron-gordon,players
20191119155222,https://www.nbadraft.net/players/aaron-gordon/,aaron-gordon,players
20200814140712,https://www.nbadraft.net/players/aaron-gordon/,aaron-gordon,players
20201020031009,https://www.nbadraft.net/players/aaron-gordon/,aaron-gordon,players
20201113042248,https://www.nbadraft.net/players/aaron-gordon/,aaron-gordon,players
20210321170025,https://www.nbadraft.net/players/aaron-gordon/,aaron-gordon,players
20210615101330,https://www.nbadraft.net/players/aaron-gordon/,aaron-gordon,players
20211205113401,https://www.nbadraft.net/players/aaron-gordon/,aaron-gordon,players
20220118182350,https://www.nbadraft.net/players/aaron-gordon/,aaron-gordon,players
20220118184600,https://www.nbadraft.net/players/aaron-gordon/,aaron-gordon,players
20221227150928,https://www.nbadraft.net/players/aaron-gordon/,aaron-gordon,players
20231005023946,https://www.nbadraft.net/players/aaron-gordon/,aaron-gordon,players
20081220092719,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20081222063106,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20081229051803,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20090130144602,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20090219064512,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20090221010643,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20090324024158,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20090714123603,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20090819085727,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20090922151840,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20091125125610,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20091214122803,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20100114090305,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20100116061558,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20110120043230,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20110220090326,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20110324040338,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20110723220652,http://www.nbadraft.net/players/aaron-gray,aaron-gray,players
20110829060433,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20110917084924,http://www.nbadraft.net/players/aaron-gray,aaron-gray,players
20111224224258,http://nbadraft.net/players/aaron-gray,aaron-gray,players
20120111033156,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20120131130901,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20120225213911,http://nbadraft.net/players/aaron-gray,aaron-gray,players
20120302124009,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20120404093426,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20120415045003,http://nbadraft.net/players/aaron-gray,aaron-gray,players
20120510155940,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20120623052400,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20120717074728,http://nbadraft.net/players/aaron-gray,aaron-gray,players
20120725174456,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20120825153959,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20120927151449,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20121028102707,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20121113112617,http://nbadraft.net/players/aaron-gray,aaron-gray,players
20121204055445,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20130104225654,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20130207083504,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20130214142432,http://nbadraft.net/players/aaron-gray,aaron-gray,players
20130313005444,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20130504033324,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20130604201630,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20130705180900,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
20130807033935,http://www.nbadraft.net:80/players/aaron-gray,aaron-gray,players
