pid,draft_year,source_year,source_filename,source_row,match_method
P089ae8ca96,2012,2012,combine_2012.json,16,unique_nba_id
P47044d9385,2012,2012,combine_2012.json,58,unique_nba_id
Pbc5d4fc393,2012,2012,combine_2012.json,60,unique_nba_id
Pcfae2f19b7,2012,2012,combine_2012.json,24,unique_nba_id
Pc2a67f2add,2012,2012,combine_2012.json,42,unique_nba_id
P83b3d780d7,2012,2012,combine_2012.json,51,unique_nba_id
Pa3f9e715ae,2012,2012,combine_2012.json,35,unique_nba_id
P6d4d3ba13b,2012,2012,combine_2012.json,21,unique_nba_id
P31e884be2b,2012,2012,combine_2012.json,7,unique_nba_id
P52c65c114a,2012,2012,combine_2012.json,59,unique_nba_id
P4bc4764e2a,2012,2012,combine_2012.json,44,unique_nba_id
P8d6fb61ea0,2012,2012,combine_2012.json,40,unique_nba_id
Pd2430f6dfc,2012,2012,combine_2012.json,25,unique_nba_id
P838aeb9cb6,2012,2012,combine_2012.json,55,unique_nba_id
Pc6c9992e46,2012,2012,combine_2012.json,12,unique_nba_id
Pb172e7dcfc,2012,2012,combine_2012.json,53,unique_nba_id
Pc0b16a51f2,2012,2012,combine_2012.json,48,unique_nba_id
P86f7665380,2012,2012,combine_2012.json,20,unique_nba_id
Pa548aa166c,2012,2012,combine_2012.json,14,unique_nba_id
Pf2c709b50b,2012,2012,combine_2012.json,22,unique_nba_id
Pff7518dc75,2012,2012,combine_2012.json,0,unique_nba_id
P319cf0c2e0,2012,2012,combine_2012.json,36,unique_nba_id
P798e5b71ce,2012,2012,combine_2012.json,2,unique_nba_id
Pd9273beb4e,2012,2012,combine_2012.json,54,unique_nba_id
P47e358160b,2012,2012,combine_2012.json,30,unique_nba_id
P1ba89514b1,2012,2012,combine_2012.json,49,unique_nba_id
P4b46fb5c89,2012,2012,combine_2012.json,11,unique_nba_id
Pc8a80657b3,2012,2012,combine_2012.json,38,unique_nba_id
P337fb06bb7,2012,2012,combine_2012.json,41,unique_nba_id
Paa36360f59,2012,2012,combine_2012.json,43,unique_nba_id
Pbf890a872a,2012,2012,combine_2012.json,27,unique_nba_id
P2db62bcb6f,2012,2012,combine_2012.json,23,unique_nba_id
P2cdeb4bf00,2012,2012,combine_2012.json,19,unique_nba_id
P093d3a11ad,2012,2012,combine_2012.json,26,unique_nba_id
Pded0fedf79,2012,2012,combine_2012.json,33,unique_nba_id
P488064c36d,2013,2013,combine_2013.json,51,unique_nba_id
Pcad0645e5a,2013,2013,combine_2013.json,11,unique_nba_id
P70aaa5fb09,2013,2013,combine_2013.json,52,unique_nba_id
Pa33d5803eb,2013,2013,combine_2013.json,20,unique_nba_id
P3ede0fa0b1,2013,2013,combine_2013.json,38,unique_nba_id
P467b7b3f59,2013,2013,combine_2013.json,17,unique_nba_id
P3cb5a9e68b,2013,2013,combine_2013.json,37,unique_nba_id
P84101ffd6c,2013,2013,combine_2013.json,62,unique_nba_id
P9dbf445dc5,2013,2013,combine_2013.json,53,unique_nba_id
Pecca0a47dd,2013,2013,combine_2013.json,14,unique_nba_id
P70fe638043,2013,2013,combine_2013.json,21,unique_nba_id
P17a4a5cfae,2013,2013,combine_2013.json,15,unique_nba_id
P5d0988f1e1,2013,2013,combine_2013.json,6,unique_nba_id
Pfb1f867cde,2013,2013,combine_2013.json,18,unique_nba_id
P83fd4822e5,2013,2013,combine_2013.json,56,unique_nba_id
Pef94ae3f83,2013,2013,combine_2013.json,59,unique_nba_id
P1100d011d0,2013,2013,combine_2013.json,45,unique_nba_id
P6a23d47737,2013,2013,combine_2013.json,5,unique_nba_id
P45b94f1aab,2013,2013,combine_2013.json,2,unique_nba_id
P31b4a243f7,2013,2013,combine_2013.json,48,unique_nba_id
P398088f587,2013,2013,combine_2013.json,8,unique_nba_id
P36eaf9779b,2013,2013,combine_2013.json,42,unique_nba_id
P622332ff90,2013,2013,combine_2013.json,60,unique_nba_id
Pf7f191defd,2013,2013,combine_2013.json,49,unique_nba_id
P5e50445e82,2013,2013,combine_2013.json,54,unique_nba_id
Pf209014384,2013,2013,combine_2013.json,36,unique_nba_id
Pccb83c9fcb,2013,2013,combine_2013.json,3,unique_nba_id
Pea46ee56c1,2013,2013,combine_2013.json,32,unique_nba_id
Pb18185e9fe,2013,2013,combine_2013.json,19,unique_nba_id
P36f801ddc1,2013,2013,combine_2013.json,31,unique_nba_id
P84dee8d837,2013,2013,combine_2013.json,0,unique_nba_id
Pf825457ab4,2013,2013,combine_2013.json,22,unique_nba_id
Pd6905b8ed2,2013,2013,combine_2013.json,39,unique_nba_id
Pdbcc4b2801,2013,2013,combine_2013.json,55,unique_nba_id
P6258e82584,2013,2013,combine_2013.json,4,unique_nba_id
Pf22b67943e,2013,2013,combine_2013.json,1,unique_nba_id
Pca1c024cab,2013,2013,combine_2013.json,44,unique_nba_id
Pd2b56a96a1,2013,2013,combine_2013.json,26,unique_nba_id
Pb10604e423,2013,2013,combine_2013.json,41,unique_nba_id
P591a253b3e,2013,2013,combine_2013.json,50,unique_nba_id
P5f6276e4dd,2013,2013,combine_2013.json,16,unique_nba_id
P1497c83aba,2013,2013,combine_2013.json,58,unique_nba_id
P24a562f4ba,2013,2013,combine_2013.json,23,unique_nba_id
P15f2c20d7d,2013,2013,combine_2013.json,30,unique_nba_id
P8d3cc27d9f,2013,2013,combine_2013.json,12,unique_nba_id
P2100fc35c8,2013,2013,combine_2013.json,13,unique_nba_id
P25150e1302,2014,2014,combine_2014.json,2,unique_nba_id
P4d044e6517,2000,2000,combine_2000.json,10,unique_nba_id
Pfe357344e4,2014,2014,combine_2014.json,22,unique_nba_id
P83de6de3ec,2014,2014,combine_2014.json,46,unique_nba_id
P5c19a79a93,2014,2014,combine_2014.json,36,unique_nba_id
P9da0cf7014,2014,2014,combine_2014.json,35,unique_nba_id
P96c6ba4e0f,2014,2014,combine_2014.json,30,unique_nba_id
Pea7725adea,2014,2014,combine_2014.json,17,unique_nba_id
Pb59be03b24,2014,2014,combine_2014.json,6,unique_nba_id
P7f1d080745,2014,2014,combine_2014.json,40,unique_nba_id
Pb8a773b356,2014,2014,combine_2014.json,10,unique_nba_id
P6cee28a4f3,2014,2014,combine_2014.json,11,unique_nba_id
Pc0fff42784,2014,2014,combine_2014.json,31,unique_nba_id
P24fc987f38,2014,2014,combine_2014.json,33,unique_nba_id
Pb51c66667f,2014,2014,combine_2014.json,27,unique_nba_id
Pe966e23e9c,2014,2014,combine_2014.json,52,unique_nba_id
P331cffbdbb,2014,2014,combine_2014.json,7,unique_nba_id
P465ab55c02,2014,2014,combine_2014.json,23,unique_nba_id
Pab87e9a8b8,2014,2014,combine_2014.json,14,unique_nba_id
P12d1ca8d35,2014,2014,combine_2014.json,47,unique_nba_id
P2f95e0c256,2014,2014,combine_2014.json,25,unique_nba_id
Pd907989bcb,2014,2014,combine_2014.json,0,unique_nba_id
Pd5729dac8f,2014,2014,combine_2014.json,15,unique_nba_id
Pdd79d6ef7f,2014,2014,combine_2014.json,43,unique_nba_id
Pf7c7a85a9a,2014,2014,combine_2014.json,54,unique_nba_id
Pd8244d9a42,2014,2014,combine_2014.json,21,unique_nba_id
P944e30c99c,2014,2014,combine_2014.json,24,unique_nba_id
Pc7e0f691c6,2014,2014,combine_2014.json,34,unique_nba_id
Pa47459a77d,2014,2014,combine_2014.json,26,unique_nba_id
P59ddf4705a,2014,2014,combine_2014.json,28,unique_nba_id
P11fb43c4ea,2014,2014,combine_2014.json,20,unique_nba_id
P49827cf895,2014,2014,combine_2014.json,51,unique_nba_id
P9e30954b9f,2014,2014,combine_2014.json,38,unique_nba_id
P1044a073cf,2014,2014,combine_2014.json,45,unique_nba_id
P4f181909b7,2014,2014,combine_2014.json,1,unique_nba_id
P6e49424689,2014,2014,combine_2014.json,41,unique_nba_id
Pa9426d162d,2014,2014,combine_2014.json,39,unique_nba_id
P0a4bbd8b0a,2014,2014,combine_2014.json,50,unique_nba_id
P1dca1ecf2b,2014,2014,combine_2014.json,42,unique_nba_id
Pee1a8f2e9d,2014,2014,combine_2014.json,29,unique_nba_id
P8c383a7533,2014,2014,combine_2014.json,4,unique_nba_id
Pd6e0b051bb,2014,2014,combine_2014.json,37,unique_nba_id
Pa380a0ce3c,2014,2014,combine_2014.json,32,unique_nba_id
P31e153a014,2014,2014,combine_2014.json,48,unique_nba_id
Pc9a1f10582,2014,2014,combine_2014.json,18,unique_nba_id
Pe00e8a81b3,2015,2015,combine_2015.json,33,unique_nba_id
P8b55924f31,2000,2000,combine_2000.json,6,unique_nba_id
P8df0a8788c,2000,2000,combine_2000.json,22,unique_nba_id
P91ba0ccfb7,2000,2000,combine_2000.json,4,unique_nba_id
Pc3df7f8dbd,2000,2000,combine_2000.json,37,unique_nba_id
P98015d62ae,2000,2000,combine_2000.json,43,unique_nba_id
P39bae689b5,2000,2000,combine_2000.json,30,unique_nba_id
Pd5c75d3b01,2000,2000,combine_2000.json,35,unique_nba_id
P189ad0416e,2000,2000,combine_2000.json,19,unique_nba_id
P07fb065f28,2000,2000,combine_2000.json,12,unique_nba_id
P6c17983aad,2000,2000,combine_2000.json,59,unique_nba_id
P1d1b852c8c,2000,2000,combine_2000.json,27,unique_nba_id
P620c88aaa1,2000,2000,combine_2000.json,46,unique_nba_id
Pd764197a9d,2000,2000,combine_2000.json,60,unique_nba_id
P7903308993,2000,2000,combine_2000.json,21,unique_nba_id
Paff659398c,2000,2000,combine_2000.json,47,unique_nba_id
P1f7c85948b,2000,2000,combine_2000.json,5,unique_nba_id
P0e7eb7e056,2000,2000,combine_2000.json,38,unique_nba_id
P497243f189,2000,2000,combine_2000.json,45,unique_nba_id
P9a587a1a63,2000,2000,combine_2000.json,15,unique_nba_id
P2899765f70,2000,2000,combine_2000.json,52,unique_nba_id
P3f83cdea39,2001,2001,combine_2001.json,10,unique_nba_id
Pe88af25410,2001,2001,combine_2001.json,21,unique_nba_id
P854c694553,2001,2001,combine_2001.json,60,unique_nba_id
Peca9b04dbf,2001,2001,combine_2001.json,34,unique_nba_id
P0fd2ff4395,2001,2001,combine_2001.json,23,unique_nba_id
Pac419c235c,2001,2001,combine_2001.json,74,unique_nba_id
P704a5fd478,2001,2001,combine_2001.json,46,unique_nba_id
Pdcd864f0fb,2001,2001,combine_2001.json,43,unique_nba_id
P842a2f3c2e,2001,2001,combine_2001.json,54,unique_nba_id
P563df84956,2001,2001,combine_2001.json,36,unique_nba_id
P3a25271b04,2001,2001,combine_2001.json,8,unique_nba_id
P75d87cd190,2001,2001,combine_2001.json,18,unique_nba_id
P2ee25c689c,2001,2001,combine_2001.json,38,unique_nba_id
P1bd862cc0f,2001,2001,combine_2001.json,30,unique_nba_id
P9650bb1a40,2001,2001,combine_2001.json,62,unique_nba_id
Pcba63fe240,2001,2001,combine_2001.json,2,unique_nba_id
P3ebb78aaf3,2001,2001,combine_2001.json,70,unique_nba_id
Pd3b6bf6d79,2001,2001,combine_2001.json,67,unique_nba_id
P0a2d28a2d0,2001,2001,combine_2001.json,29,unique_nba_id
Pf7459f37f3,2001,2001,combine_2001.json,25,unique_nba_id
P2a8e69fc8a,2001,2001,combine_2001.json,35,unique_nba_id
Pc0571f7238,2001,2001,combine_2001.json,20,unique_nba_id
P989fbfa539,2001,2001,combine_2001.json,64,unique_nba_id
Pf532d918b8,2001,2001,combine_2001.json,11,unique_nba_id
P3d1a59b5a2,2001,2001,combine_2001.json,73,unique_nba_id
P002581103b,2001,2001,combine_2001.json,9,unique_nba_id
P6d3c0c239e,2001,2001,combine_2001.json,66,unique_nba_id
P5303425662,2001,2001,combine_2001.json,49,unique_nba_id
P0fee52cfc4,2001,2001,combine_2001.json,75,unique_nba_id
Pe0f44d3916,2001,2001,combine_2001.json,47,unique_nba_id
Pc5a3285209,2001,2001,combine_2001.json,6,unique_nba_id
Pc0e2cf5bcc,2001,2001,combine_2001.json,19,unique_nba_id
Pbd83a701c7,2001,2001,combine_2001.json,5,unique_nba_id
Pe929ebb536,2002,2002,combine_2002.json,77,unique_nba_id
P1199724869,2002,2002,combine_2002.json,19,unique_nba_id
P979bc77e15,2002,2002,combine_2002.json,26,unique_nba_id
P7662bd9a71,2002,2002,combine_2002.json,23,unique_nba_id
Pb7f87f6748,2002,2002,combine_2002.json,31,unique_nba_id
P792efcc523,2002,2002,combine_2002.json,8,unique_nba_id
P59cd2b2d22,2002,2002,combine_2002.json,37,unique_nba_id
P4c416f9cab,2002,2002,combine_2002.json,80,unique_nba_id
Pb74259d44e,2002,2002,combine_2002.json,78,unique_nba_id
P70ecb2ee9d,2002,2002,combine_2002.json,81,unique_nba_id
P2abf5d1b69,2002,2002,combine_2002.json,7,unique_nba_id
P39c99a28df,2002,2002,combine_2002.json,48,unique_nba_id
P5635d18ecc,2002,2002,combine_2002.json,42,unique_nba_id
Pe961cc9c52,2002,2002,combine_2002.json,55,unique_nba_id
P47eee57e35,2002,2002,combine_2002.json,5,unique_nba_id
P3514cc9b35,2002,2002,combine_2002.json,3,unique_nba_id
P021e6add75,2002,2002,combine_2002.json,57,unique_nba_id
P830efff813,2002,2002,combine_2002.json,71,unique_nba_id
Pdacee2a50f,2002,2002,combine_2002.json,14,unique_nba_id
P3769bd015c,2002,2002,combine_2002.json,70,unique_nba_id
P648b9117f8,2002,2002,combine_2002.json,36,unique_nba_id
Pebd90a92ff,2002,2002,combine_2002.json,21,unique_nba_id
P3c40dc7411,2002,2002,combine_2002.json,9,unique_nba_id
Pe932df1062,2002,2002,combine_2002.json,66,unique_nba_id
P396b44b337,2002,2002,combine_2002.json,58,unique_nba_id
Pcf7f47cd26,2002,2002,combine_2002.json,59,unique_nba_id
Pd72acae20f,2002,2002,combine_2002.json,24,unique_nba_id
Pbc5a0470c9,2003,2003,combine_2003.json,37,unique_nba_id
Pae0e6be256,2003,2003,combine_2003.json,2,unique_nba_id
P01056a0f18,2003,2003,combine_2003.json,41,unique_nba_id
P0efa2b4f7d,2003,2003,combine_2003.json,22,unique_nba_id
Pced63c164c,2003,2003,combine_2003.json,12,unique_nba_id
P539180f113,2003,2003,combine_2003.json,4,unique_nba_id
P37455198a4,2003,2003,combine_2003.json,73,unique_nba_id
Pb7edd3ead7,2003,2003,combine_2003.json,39,unique_nba_id
Pc441e97a64,2003,2003,combine_2003.json,13,unique_nba_id
P82d1799627,2003,2003,combine_2003.json,32,unique_nba_id
P47846f7398,2003,2003,combine_2003.json,42,unique_nba_id
P08c56d3590,2003,2003,combine_2003.json,72,unique_nba_id
P4649b7d232,2003,2003,combine_2003.json,26,unique_nba_id
Pa2e0858910,2003,2003,combine_2003.json,77,unique_nba_id
Pe4a1b20238,2003,2003,combine_2003.json,24,unique_nba_id
P3a913af04c,2003,2003,combine_2003.json,6,unique_nba_id
P624e80554f,2003,2003,combine_2003.json,7,unique_nba_id
P554dd6632a,2003,2003,combine_2003.json,74,unique_nba_id
P9f79255649,2003,2003,combine_2003.json,47,unique_nba_id
Pce38c03d45,2003,2003,combine_2003.json,40,unique_nba_id
P1f926eb06b,2003,2003,combine_2003.json,33,unique_nba_id
Pa3bf9b334b,2003,2003,combine_2003.json,3,unique_nba_id
Pf436b2be04,2003,2003,combine_2003.json,66,unique_nba_id
Ped90afeb58,2003,2003,combine_2003.json,58,unique_nba_id
P7d6aa2dfe0,2003,2003,combine_2003.json,38,unique_nba_id
Pae24459193,2003,2003,combine_2003.json,18,unique_nba_id
P78dd3f3917,2003,2003,combine_2003.json,11,unique_nba_id
Pfb5ad97400,2004,2004,combine_2004.json,50,unique_nba_id
Pd353deb783,2004,2004,combine_2004.json,39,unique_nba_id
P5246294b22,2004,2004,combine_2004.json,27,unique_nba_id
P6292223fd6,2004,2004,combine_2004.json,13,unique_nba_id
P8abebd0da5,2004,2004,combine_2004.json,16,unique_nba_id
Pff029e3151,2004,2004,combine_2004.json,31,unique_nba_id
Pcca6045f01,2004,2004,combine_2004.json,30,unique_nba_id
P67b7122a99,2004,2004,combine_2004.json,34,unique_nba_id
P44f5111142,2004,2004,combine_2004.json,68,unique_nba_id
P25c05d7b38,2004,2004,combine_2004.json,66,unique_nba_id
P0ad01302af,2004,2004,combine_2004.json,76,unique_nba_id
Pe6c8b117c8,2004,2004,combine_2004.json,0,unique_nba_id
P7aeaf13cc2,2004,2004,combine_2004.json,74,unique_nba_id
Pc02213b2fe,2004,2004,combine_2004.json,75,unique_nba_id
Pffd0721d82,2004,2004,combine_2004.json,58,unique_nba_id
P8eebd87e26,2004,2004,combine_2004.json,20,unique_nba_id
Pcc92138fb2,2004,2004,combine_2004.json,9,unique_nba_id
Pb3e080e381,2004,2004,combine_2004.json,18,unique_nba_id
P20571734e6,2004,2004,combine_2004.json,1,unique_nba_id
P46af6c0052,2004,2004,combine_2004.json,61,unique_nba_id
Pd2c0348ebe,2004,2004,combine_2004.json,69,unique_nba_id
Pe4ea2d8948,2004,2004,combine_2004.json,23,unique_nba_id
Pf2b6b60b16,2004,2004,combine_2004.json,22,unique_nba_id
P27d4bedf9b,2004,2004,combine_2004.json,5,unique_nba_id
P391abc2490,2004,2004,combine_2004.json,19,unique_nba_id
P2b413e3467,2004,2004,combine_2004.json,15,unique_nba_id
P23c2e6b3e7,2004,2004,combine_2004.json,2,unique_nba_id
P868c4004ba,2004,2004,combine_2004.json,77,unique_nba_id
P630cc033c0,2004,2004,combine_2004.json,10,unique_nba_id
Pddd42c77c5,2004,2004,combine_2004.json,59,unique_nba_id
P42d0d6de9a,2005,2005,combine_2005.json,24,unique_nba_id
P471bec0288,2005,2005,combine_2005.json,30,unique_nba_id
Pdd972253d5,2005,2005,combine_2005.json,73,unique_nba_id
Pe68742d859,2005,2005,combine_2005.json,43,unique_nba_id
P74b9613d69,2005,2005,combine_2005.json,18,unique_nba_id
P0ad0c7ed95,2005,2005,combine_2005.json,60,unique_nba_id
Pf1999192da,2005,2005,combine_2005.json,32,unique_nba_id
Pa24dadc449,2015,2015,combine_2015.json,0,unique_nba_id
Pff77feae98,2015,2015,combine_2015.json,26,unique_nba_id
P84b2e1b413,2015,2015,combine_2015.json,56,unique_nba_id
Pe2eac4ddf4,2016,2016,combine_2016.json,37,unique_nba_id
Pd59c0506ca,2017,2017,combine_2017.json,20,unique_nba_id
Pfaef4e4fa0,2017,2017,combine_2017.json,52,unique_nba_id
P946b6a7bec,2018,2018,combine_2018.json,36,unique_nba_id
Pd31d743729,2006,2006,combine_2006.json,65,unique_nba_id
P91b09695de,2006,2006,combine_2006.json,71,unique_nba_id
Pa1953f4a95,2006,2006,combine_2006.json,55,unique_nba_id
P05061c84a0,2006,2006,combine_2006.json,57,unique_nba_id
P78afb3722d,2006,2006,combine_2006.json,16,unique_nba_id
P82e987418b,2006,2006,combine_2006.json,60,unique_nba_id
P2224af8be2,2007,2007,combine_2007.json,48,unique_nba_id
P12dc2a4dac,2007,2007,combine_2007.json,22,unique_nba_id
Pb70d7d0b57,2007,2007,combine_2007.json,9,unique_nba_id
P1a6f58deb5,2007,2007,combine_2007.json,61,unique_nba_id
Pcb5c1e8ac6,2007,2007,combine_2007.json,24,unique_nba_id
P5f07dfebd6,2008,2008,combine_2008.json,3,unique_nba_id
P20418f8d52,2009,2009,combine_2009.json,30,unique_nba_id
P8afd917a6c,2009,2009,combine_2009.json,10,unique_nba_id
P56bb4beeed,2009,2009,combine_2009.json,43,unique_nba_id
Pb3be83363c,2010,2010,combine_2010.json,11,unique_nba_id
P1402e898dc,2010,2010,combine_2010.json,21,unique_nba_id
P6f36cd1fed,2010,2010,combine_2010.json,4,unique_nba_id
P780225999f,2010,2010,combine_2010.json,6,unique_nba_id
P4d2f3d5dbd,2010,2010,combine_2010.json,33,unique_nba_id
P7072c546bd,2010,2010,combine_2010.json,22,unique_nba_id
P24b8a1c556,2010,2010,combine_2010.json,50,unique_nba_id
P0aa146e53e,2010,2010,combine_2010.json,42,unique_nba_id
P575f19a655,2011,2011,combine_2011.json,16,unique_nba_id
Pc5e44c9142,2011,2011,combine_2011.json,1,unique_nba_id
P749792a28d,2011,2011,combine_2011.json,35,unique_nba_id
Paef9538004,2011,2011,combine_2011.json,31,unique_nba_id
P2320c27578,2012,2012,combine_2012.json,45,unique_nba_id
P0267b55e6b,2012,2012,combine_2012.json,6,unique_nba_id
P41b1bb4705,2012,2012,combine_2012.json,37,unique_nba_id
P9fd176d178,2012,2012,combine_2012.json,50,unique_nba_id
P854bff0ae3,2013,2013,combine_2013.json,43,unique_nba_id
Pde25a111c0,2013,2013,combine_2013.json,33,unique_nba_id
P73a117bd09,2013,2013,combine_2013.json,10,unique_nba_id
P93a13b19c2,2013,2013,combine_2013.json,40,unique_nba_id
Pf1323eea4d,2013,2013,combine_2013.json,27,unique_nba_id
P65db320efe,2000,2000,combine_2000.json,49,unique_nba_id
Pc7c312fdc1,2001,2001,combine_2001.json,14,unique_nba_id
P1d7e465328,2001,2001,combine_2001.json,3,unique_nba_id
P675a30c147,2001,2001,combine_2001.json,40,unique_nba_id
P07655923d4,2001,2001,combine_2001.json,1,unique_nba_id
P4caf77098c,2001,2001,combine_2001.json,61,unique_nba_id
Pa08cb88c9e,2002,2002,combine_2002.json,75,unique_nba_id
P634aaac9d4,2002,2002,combine_2002.json,0,unique_nba_id
P3d9db1cda1,2002,2002,combine_2002.json,76,unique_nba_id
P6031807405,2002,2002,combine_2002.json,72,unique_nba_id
P01fc763e95,2002,2002,combine_2002.json,13,unique_nba_id
P91e42fff83,2002,2002,combine_2002.json,38,unique_nba_id
P540f972282,2002,2002,combine_2002.json,40,unique_nba_id
P71d533551f,2002,2002,combine_2002.json,63,unique_nba_id
P33c766f164,2002,2002,combine_2002.json,65,unique_nba_id
Pfdab72198e,2002,2002,combine_2002.json,1,unique_nba_id
P014b6ed928,2003,2003,combine_2003.json,52,unique_nba_id
Peab571b95d,2003,2003,combine_2003.json,8,unique_nba_id
P39c1b5b439,2003,2003,combine_2003.json,70,unique_nba_id
P7feaaeffcb,2003,2003,combine_2003.json,29,unique_nba_id
P3d283763c2,2003,2003,combine_2003.json,68,unique_nba_id
P3c6c730bf2,2003,2003,combine_2003.json,62,unique_nba_id
P3e7075c22e,2003,2003,combine_2003.json,46,unique_nba_id
P85bb3eb8b9,2003,2003,combine_2003.json,15,unique_nba_id
P269736d407,2004,2004,combine_2004.json,28,unique_nba_id
Pec20f0f060,2004,2004,combine_2004.json,26,unique_nba_id
P977a8945dd,2004,2004,combine_2004.json,33,unique_nba_id
P5c0fad1503,2004,2004,combine_2004.json,4,unique_nba_id
P0d50e77b95,2004,2004,combine_2004.json,67,unique_nba_id
P0b1f22f2d4,2004,2004,combine_2004.json,48,unique_nba_id
P4a4f2b1371,2019,2019,combine_2019.json,6,unique_nba_id
P5cd98708f1,2019,2019,combine_2019.json,20,unique_nba_id
P1ddfe32e8c,2019,2019,combine_2019.json,44,unique_nba_id
P4a79c6caeb,2019,2019,combine_2019.json,69,unique_nba_id
P519f028bfb,2019,2019,combine_2019.json,56,unique_nba_id
P4f7a1b04a6,2019,2019,combine_2019.json,9,unique_nba_id
P47c5a2733b,2019,2019,combine_2019.json,15,unique_nba_id
Pc3b8b90cf8,2019,2019,combine_2019.json,13,unique_nba_id
Pcb86ff794b,2019,2019,combine_2019.json,19,unique_nba_id
P8534216773,2019,2019,combine_2019.json,26,unique_nba_id
P8a97dbabe6,2019,2019,combine_2019.json,28,unique_nba_id
P5a277fef0e,2019,2019,combine_2019.json,33,unique_nba_id
P18facb688d,2019,2019,combine_2019.json,43,unique_nba_id
P224fa713e4,2019,2019,combine_2019.json,66,unique_nba_id
P273938bb97,2019,2019,combine_2019.json,4,unique_nba_id
P00e7133fc6,2019,2019,combine_2019.json,75,unique_nba_id
Pa9cae64430,2019,2019,combine_2019.json,1,unique_nba_id
P2f61c21e93,2019,2019,combine_2019.json,61,unique_nba_id
Pfe4fcea486,2019,2019,combine_2019.json,47,unique_nba_id
P846172a369,2019,2019,combine_2019.json,32,unique_nba_id
P43dec358d1,2019,2019,combine_2019.json,72,unique_nba_id
Pbc4309c829,2019,2019,combine_2019.json,14,unique_nba_id
Peecc71d248,2019,2019,combine_2019.json,11,unique_nba_id
P297d12820e,2019,2019,combine_2019.json,22,unique_nba_id
Ped6b9a1a7c,2019,2019,combine_2019.json,27,unique_nba_id
P6f1d3c64d2,2019,2019,combine_2019.json,0,unique_nba_id
P4ebfdd4833,2019,2019,combine_2019.json,29,unique_nba_id
Pa4c28f80ad,2019,2019,combine_2019.json,35,unique_nba_id
P714602a9aa,2019,2019,combine_2019.json,39,unique_nba_id
P6a5f6ac2d8,2019,2019,combine_2019.json,42,unique_nba_id
P7c5888ec9d,2019,2019,combine_2019.json,51,unique_nba_id
Pd17e70140c,2019,2019,combine_2019.json,52,unique_nba_id
Pba03162225,2019,2019,combine_2019.json,59,unique_nba_id
Pb15c668c3a,2019,2019,combine_2019.json,3,unique_nba_id
P2c24c6affb,2019,2019,combine_2019.json,5,unique_nba_id
Pd50729b5d0,2019,2019,combine_2019.json,8,unique_nba_id
Pe661d7acde,2019,2019,combine_2019.json,12,unique_nba_id
P37457bff4f,2019,2019,combine_2019.json,16,unique_nba_id
P2f4b26e6e1,2019,2019,combine_2019.json,21,unique_nba_id
Pb69fbd28c6,2019,2019,combine_2019.json,24,unique_nba_id
P5c11762ec9,2019,2019,combine_2019.json,31,unique_nba_id
Pb16e641fe9,2019,2019,combine_2019.json,34,unique_nba_id
Pb14f594f0a,2019,2019,combine_2019.json,36,unique_nba_id
P8209ad6040,2019,2019,combine_2019.json,37,unique_nba_id
P6a3fce0af3,2019,2019,combine_2019.json,38,unique_nba_id
P6b5b70ee01,2019,2019,combine_2019.json,41,unique_nba_id
P338a42b9d0,2019,2019,combine_2019.json,46,unique_nba_id
Pc1416b3728,2019,2019,combine_2019.json,48,unique_nba_id
Pab169ed872,2019,2019,combine_2019.json,49,unique_nba_id
Pd88f1bdac2,2019,2019,combine_2019.json,53,unique_nba_id
P7ff4af5e7c,2019,2019,combine_2019.json,54,unique_nba_id
Pefa2378416,2019,2019,combine_2019.json,57,unique_nba_id
P8df31bfe17,2019,2019,combine_2019.json,62,unique_nba_id
P90a39c14ab,2019,2019,combine_2019.json,63,unique_nba_id
P9b3e496395,2019,2019,combine_2019.json,64,unique_nba_id
P2084d7c5fc,2019,2019,combine_2019.json,65,unique_nba_id
Pf6db5ed983,2019,2019,combine_2019.json,70,unique_nba_id
P4797fb50d3,2019,2019,combine_2019.json,71,unique_nba_id
P023bbe5ec1,2019,2019,combine_2019.json,74,unique_nba_id
Pf1b3205a09,2019,2019,combine_2019.json,76,unique_nba_id
Pf450c7fe3d,2019,2019,combine_2019.json,7,unique_nba_id
P4516ced6d5,2019,2019,combine_2019.json,10,unique_nba_id
P1a41a85440,2019,2019,combine_2019.json,30,unique_nba_id
P19aaf87bc8,2019,2019,combine_2019.json,45,unique_exact_same_cohort_name
Pbafaf944fd,2019,2019,combine_2019.json,40,unique_exact_same_cohort_name
Pb0f44d6b69,2019,2019,combine_2019.json,25,unique_exact_same_cohort_name
Pb1eb09fa94,2019,2019,combine_2019.json,73,unique_exact_same_cohort_name
P539176b694,2020,2020,combine_2020.json,22,unique_exact_same_cohort_name
P6142a39d2b,2020,2020,combine_2020.json,5,unique_nba_id
P173da90181,2020,2020,combine_2020.json,8,unique_nba_id
P9d5ce33ec0,2020,2020,combine_2020.json,26,unique_nba_id
P076dcdb147,2020,2020,combine_2020.json,6,unique_nba_id
P9cddcdc1ad,2020,2020,combine_2020.json,25,unique_nba_id
P98391b949f,2020,2020,combine_2020.json,39,unique_nba_id
Pb7d583a85a,2020,2020,combine_2020.json,0,unique_nba_id
Pde7308c87b,2020,2020,combine_2020.json,19,unique_nba_id
P289da7f9c1,2020,2020,combine_2020.json,38,unique_nba_id
