pid,draft_year,vcmb_height_without_shoes_in,vcmb_height_with_shoes_in,vcmb_weight_lb,vcmb_wingspan_in,vcmb_standing_reach_in,vcmb_body_fat_pct,vcmb_hand_length_in,vcmb_hand_width_in,vcmb_standing_vertical_in,vcmb_max_vertical_in,vcmb_lane_agility_s,vcmb_modified_lane_agility_s,vcmb_three_quarter_sprint_s,vcmb_bench_press_reps,vcmb_bmi_kg_m2,vcmb_wingspan_minus_height_in,vcmb_spot_15ft_made,vcmb_spot_15ft_attempted,vcmb_spot_15ft_pct,vcmb_spot_college3_made,vcmb_spot_college3_attempted,vcmb_spot_college3_pct,vcmb_spot_nba3_made,vcmb_spot_nba3_attempted,vcmb_spot_nba3_pct,vcmb_off_dribble_15ft_made,vcmb_off_dribble_15ft_attempted,vcmb_off_dribble_15ft_pct,vcmb_off_dribble_college3_made,vcmb_off_dribble_college3_attempted,vcmb_off_dribble_college3_pct,vcmb_on_move_15ft_made,vcmb_on_move_15ft_attempted,vcmb_on_move_15ft_pct,vcmb_on_move_college3_made,vcmb_on_move_college3_attempted,vcmb_on_move_college3_pct
P16e9d60aa9,2020,75.5,76.7,203.0,79.5,102.5,5.65,9.0,9.75,28.0,34.5,11.04,2.5,3.18,,25.03804651844206,4.0,,,,,,,,,,,,,,,,,,,,,
P4f020a46a6,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pa8a4b42a31,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P198bb02a0c,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P8884c4fd03,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3bfc12237e,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P04b95b58e0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pc2faa1488c,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P12d4263452,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P56764c9c75,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3eb05301ef,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pba89c73461,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P9c6ee0d9a6,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P837f74ef42,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pe6009787c4,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pf77538a69a,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2900148dca,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P08bc96e9be,2020,82.0,83.5,259.5,91.25,109.0,9.61,9.25,10.0,37.0,41.0,11.82,3.61,3.23,,27.133634133902717,9.25,,,,,,,,,,,,,,,,,,,,,
P87be528da0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4722b5d5ff,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pc4f35f8bd3,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P8943f8c99a,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pa974d0f28b,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4ddb9bf638,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ped501e46cc,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P9d7519067e,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P92b5b7a56d,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5fdfb73e8f,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5b50a9b58b,2020,77.5,79.0,205.0,84.25,105.5,5.3,9.25,10.25,29.0,39.0,11.17,2.61,3.28,,23.996547567288687,6.75,,,,,,,,,,,,,,,,,,,,,
Pd3cfd798be,2020,81.25,82.2,252.6,87.5,111.5,12.5,9.0,10.75,21.5,27.0,11.73,2.64,3.6,,26.902021425511258,6.25,,,,,,,,,,,,,,,,,,,,,
P9b1073be42,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pc76c8c8711,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P51e6803c0a,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2dd8b69701,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P770d276313,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P051c4d4903,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pa9f698b274,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
