source_subject_id,source_team_id,source_season,cgd_observed_gp,cgd_two_m_pg,cgd_two_a_pg,cgd_three_m_pg,cgd_three_a_pg,cgd_ft_m_pg,cgd_ft_a_pg,cgd_points_pg,cgd_orb_pg,cgd_drb_pg,cgd_ast_pg,cgd_tov_pg,cgd_stl_pg,cgd_blk_pg,cgd_pf_pg
subject_3ca5656de92c2284088075ea,team_df40d633722d726bf2e9c164,2014,34,0.8235294117647058,1.9411764705882353,0.5588235294117647,1.588235294117647,0.6176470588235294,0.9411764705882353,3.9411764705882355,0.5588235294117647,1.2058823529411764,1.911764705882353,0.47058823529411764,0.7647058823529411,0.058823529411764705,1.9705882352941178
subject_10eb4309981ee65e87159369,team_72f2dfebb9e0030d7c2ee77d,2014,29,1.1724137931034482,2.4827586206896552,2.896551724137931,7.241379310344827,1.0344827586206897,1.3103448275862069,12.068965517241379,0.20689655172413793,1.3793103448275863,0.8620689655172413,0.8275862068965517,0.2413793103448276,0.034482758620689655,1.0
subject_18b292cb2503602bc3447c53,team_7ca0dfc843d6a4cfb2940f5e,2014,30,0.3333333333333333,0.9,1.0,2.8333333333333335,0.9,1.0666666666666667,4.566666666666666,0.16666666666666666,0.8666666666666667,0.3333333333333333,0.5666666666666667,0.36666666666666664,0.0,1.1333333333333333
subject_ecc9f3e35c5de3304679daa6,team_6a8ea995b8b8b849cf44bb6d,2014,6,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.3333333333333333
subject_44ebfc5c1b6adacbc5e077c4,team_683ef46a0c11257f88beb8c4,2014,32,0.3125,0.96875,0.9375,3.40625,0.6875,1.0,4.125,0.28125,1.25,1.25,0.625,0.46875,0.09375,1.25
subject_30a07c72c3cfd92d25809e09,team_c816d6f31495d365cbbe9dd1,2014,29,1.4482758620689655,3.793103448275862,1.1724137931034482,3.7586206896551726,2.6551724137931036,3.6206896551724137,9.068965517241379,0.1724137931034483,2.206896551724138,4.0,2.1724137931034484,0.9655172413793104,0.2413793103448276,3.1724137931034484
subject_1f580ad5688b1ff0b42c98cc,team_21f9171def966ff6abd0cdd4,2014,31,1.7096774193548387,3.4838709677419355,1.5806451612903225,3.870967741935484,1.3870967741935485,1.8709677419354838,9.548387096774194,0.3548387096774194,1.1935483870967742,0.7096774193548387,1.1612903225806452,0.5161290322580645,0.0967741935483871,2.161290322580645
subject_6e655a0774256fb8c9ec5f95,team_8fd6929f6f50d830140c1b89,2014,31,2.161290322580645,4.483870967741935,0.0,0.0,1.2258064516129032,1.967741935483871,5.548387096774194,1.3548387096774193,2.2580645161290325,0.5483870967741935,1.1935483870967742,0.3548387096774194,0.5483870967741935,2.2903225806451615
subject_0c847d49fe63aa7a25d58c43,team_30b270af577dfeb88f4c9476,2014,30,3.5,7.7,0.06666666666666667,0.26666666666666666,3.1333333333333333,4.233333333333333,10.333333333333334,0.9666666666666667,1.2333333333333334,1.5,1.0,0.7333333333333333,0.06666666666666667,0.9333333333333333
subject_caeb185ff56f96f97ae00833,team_8977a8a59fafe58b3e0edd80,2014,37,2.27027027027027,5.324324324324325,0.918918918918919,2.5675675675675675,2.6216216216216215,3.27027027027027,9.91891891891892,0.24324324324324326,3.189189189189189,3.2162162162162162,2.4324324324324325,1.027027027027027,0.24324324324324326,2.4054054054054053
