source_subject_id,source_team_id,source_season,cgd_observed_gp,cgd_two_m_pg,cgd_two_a_pg,cgd_three_m_pg,cgd_three_a_pg,cgd_ft_m_pg,cgd_ft_a_pg,cgd_points_pg,cgd_orb_pg,cgd_drb_pg,cgd_ast_pg,cgd_tov_pg,cgd_stl_pg,cgd_blk_pg,cgd_pf_pg
subject_f5448270b79d6d159b747362,team_74ee56a7c2ae6accb3d5b49e,2009,23,0.6086956521739131,2.0,0.0,0.13043478260869565,0.43478260869565216,1.0869565217391304,1.6521739130434783,0.34782608695652173,0.8695652173913043,0.4782608695652174,0.8260869565217391,0.391304347826087,0.0,0.8695652173913043
subject_67a559cee3dca43a53b197cc,team_5d8ee85b3a8f24859fa69dc5,2009,35,0.6,1.3428571428571427,0.45714285714285713,1.4,0.5142857142857142,0.7714285714285715,3.085714285714286,0.22857142857142856,1.1142857142857143,2.085714285714286,1.5714285714285714,0.8857142857142857,0.05714285714285714,2.1714285714285713
subject_7c5f49ad7c93fa9fd52e8ae7,team_df59c75d4923330457877ca3,2009,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
subject_bfc11069889a2b5933644786,team_5d8ee85b3a8f24859fa69dc5,2009,6,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,1.0,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.0,0.0,1.0
subject_b39ff18c99a6c00f274ce322,team_74ee56a7c2ae6accb3d5b49e,2009,28,2.3214285714285716,5.107142857142857,0.0,0.39285714285714285,1.2857142857142858,2.607142857142857,5.928571428571429,1.4642857142857142,2.75,0.17857142857142858,1.6428571428571428,0.35714285714285715,0.21428571428571427,2.3214285714285716
subject_cb653633531484b850b4137f,team_74ee56a7c2ae6accb3d5b49e,2009,16,0.125,0.3125,0.0,0.125,0.125,0.25,0.375,0.3125,0.375,0.0,0.125,0.0,0.0,0.4375
subject_ee71030e6c0208af9534b680,team_74ee56a7c2ae6accb3d5b49e,2009,28,1.2142857142857142,2.857142857142857,2.107142857142857,5.107142857142857,1.0357142857142858,1.1785714285714286,9.785714285714286,0.6785714285714286,1.75,0.7142857142857143,1.3571428571428572,1.0357142857142858,0.07142857142857142,1.6785714285714286
subject_79d4b9a69af0cc2b871d790e,team_897cb6393277fa25a1909377,2009,35,0.8,1.9142857142857144,1.4285714285714286,3.4,0.6571428571428571,0.8285714285714286,6.542857142857143,0.8285714285714286,2.142857142857143,2.6285714285714286,1.3428571428571427,1.2285714285714286,0.14285714285714285,1.7142857142857142
subject_68df3c7b5fb7dd6c3680a01b,team_58c7b77cf0de012b799b8662,2009,31,2.5806451612903225,4.838709677419355,1.5806451612903225,3.6774193548387095,2.7096774193548385,3.774193548387097,12.612903225806452,1.7741935483870968,4.483870967741935,1.3225806451612903,1.8709677419354838,0.6129032258064516,0.25806451612903225,3.064516129032258
subject_3ff808e6e3b5beff6b768bc2,team_1c1fb083f0f3a60b78f3257a,2009,4,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0
subject_40ca581ccfd94ecd42d28f50,team_74cb064b3c2538db55145737,2009,30,2.0,3.8333333333333335,0.0,0.0,1.2666666666666666,2.3333333333333335,5.266666666666667,1.0333333333333334,1.5333333333333334,0.26666666666666666,1.0333333333333334,0.3,0.5333333333333333,1.7666666666666666
subject_3e7ffa60b258d3ae55c5ed38,team_14c56e2bd425e5249e7ee4a7,2009,36,0.6388888888888888,1.4444444444444444,2.75,7.5,0.8888888888888888,1.1944444444444444,10.416666666666666,0.3333333333333333,3.0,2.861111111111111,2.0,1.3333333333333333,0.16666666666666666,2.0833333333333335
subject_7e40ee60f157f776181e67ca,team_48e603a3d57de3a2f9949684,2009,30,0.7,1.7333333333333334,1.5,4.4,0.6,0.9666666666666667,6.5,1.1666666666666667,1.8,0.9,1.2666666666666666,0.5666666666666667,0.13333333333333333,1.2
subject_00aa1a6bd09bd20c99d84a26,team_ebb62d764f460d3aa11a4f04,2009,16,0.3125,0.5625,1.0625,2.9375,1.0,1.25,4.8125,0.0,0.8125,1.25,0.5625,0.1875,0.0,1.0
subject_8219ca02d3cf512058c2ddaf,team_ebb62d764f460d3aa11a4f04,2009,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
subject_b7677ab706e71c89a66df118,team_2e6894ba58255b69a5f9157c,2009,4,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0
subject_d0d167f671478c0cdfc8484c,team_48e603a3d57de3a2f9949684,2009,31,1.7419354838709677,3.4838709677419355,0.4838709677419355,1.7741935483870968,0.41935483870967744,0.8709677419354839,5.354838709677419,1.1935483870967742,2.806451612903226,2.4516129032258065,1.6129032258064515,1.1612903225806452,0.25806451612903225,2.0
subject_cfd1262a27d658b4fc77dd38,team_bc7d72ab3efb3d99fe5efca6,2009,30,0.6666666666666666,2.1,1.3666666666666667,3.433333333333333,1.1666666666666667,1.6,6.6,0.5,3.033333333333333,2.066666666666667,2.1,0.6,0.06666666666666667,1.8
subject_31eae58f753e1ba2035b05fe,team_bc7d72ab3efb3d99fe5efca6,2009,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.0
subject_cc15327e4234c615f68cf9bf,team_bc7d72ab3efb3d99fe5efca6,2009,30,1.9,3.9,0.0,0.0,0.7333333333333333,0.9666666666666667,4.533333333333333,0.9333333333333333,1.4666666666666666,0.16666666666666666,0.8,0.06666666666666667,1.0666666666666667,2.033333333333333
subject_14ae244e74b1f57dd0f3f37a,team_745192d17ba51603ca3b368f,2009,19,0.5789473684210527,1.2105263157894737,0.10526315789473684,0.3684210526315789,0.15789473684210525,0.3157894736842105,1.631578947368421,0.21052631578947367,0.21052631578947367,0.3157894736842105,0.3684210526315789,0.10526315789473684,0.0,0.7894736842105263
subject_1db56c6493172de4910bfce0,team_3d0cae2a10efa11193e47cf3,2009,32,0.6875,1.46875,1.84375,5.21875,1.3125,1.6875,8.21875,0.4375,2.25,0.625,0.84375,0.875,0.09375,2.125
subject_831eb41010cce31635dcdcef,team_6672a17055eaa85518e7b6d5,2009,29,0.6896551724137931,1.7241379310344827,0.5862068965517241,2.0344827586206895,0.3793103448275862,0.5862068965517241,3.5172413793103448,0.27586206896551724,1.1724137931034482,1.2413793103448276,0.7241379310344828,0.9655172413793104,0.06896551724137931,0.9310344827586207
subject_d8ea521dcf53670962b4db94,team_48e603a3d57de3a2f9949684,2009,29,0.41379310344827586,0.9655172413793104,0.3103448275862069,0.6896551724137931,0.2413793103448276,0.5172413793103449,2.0,0.4482758620689655,0.9655172413793104,0.6206896551724138,0.8275862068965517,0.4827586206896552,0.3103448275862069,1.6206896551724137
subject_cc41ae104b1a74e91865e4ca,team_904ecd947f1860568c1948a6,2009,28,1.4285714285714286,3.4285714285714284,0.03571428571428571,0.10714285714285714,1.2857142857142858,1.7857142857142858,4.25,0.9285714285714286,1.0357142857142858,0.6071428571428571,0.7142857142857143,0.4642857142857143,0.10714285714285714,1.1071428571428572
subject_25cd0f108532eb6a38f1c230,team_c47ca598c6bab5eeb7365dc5,2009,12,0.25,0.4166666666666667,0.08333333333333333,0.25,0.0,0.0,0.75,0.16666666666666666,0.4166666666666667,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.5
subject_3f1f3b95d3f97510cf831197,team_92755a4c04545c16f4eb40a3,2009,31,2.193548387096774,4.225806451612903,0.0,0.03225806451612903,1.7741935483870968,2.5806451612903225,6.161290322580645,1.8064516129032258,2.096774193548387,0.5483870967741935,1.4193548387096775,0.2903225806451613,0.1935483870967742,2.0
subject_536f05e7a6f16a1d60a0015a,team_92755a4c04545c16f4eb40a3,2009,6,0.6666666666666666,1.1666666666666667,0.8333333333333334,2.6666666666666665,0.6666666666666666,0.8333333333333334,4.5,0.3333333333333333,0.8333333333333334,1.1666666666666667,1.0,0.8333333333333334,0.0,0.5
subject_ccda46f8dce13e76c2de154f,team_92755a4c04545c16f4eb40a3,2009,29,0.27586206896551724,0.9310344827586207,0.27586206896551724,1.206896551724138,0.1724137931034483,0.3793103448275862,1.5517241379310345,0.06896551724137931,0.8620689655172413,1.1724137931034482,0.41379310344827586,0.2413793103448276,0.06896551724137931,0.8275862068965517
subject_a787fbf83735447553a8dc48,team_e78b3c0098d57261ef6e77b5,2009,33,0.24242424242424243,0.696969696969697,0.3333333333333333,0.9696969696969697,0.3939393939393939,0.5454545454545454,1.878787878787879,0.12121212121212122,1.1818181818181819,1.2424242424242424,1.0303030303030303,0.24242424242424243,0.0,0.8787878787878788
subject_60ea17d7bdd10044b6d53603,team_48e603a3d57de3a2f9949684,2009,31,1.1935483870967742,3.0,1.3548387096774193,3.806451612903226,0.41935483870967744,0.6774193548387096,6.870967741935484,0.7741935483870968,1.032258064516129,1.5161290322580645,1.032258064516129,0.6451612903225806,0.12903225806451613,1.967741935483871
subject_cb8f771fdaabd6334dbc3861,team_58c7b77cf0de012b799b8662,2009,15,0.13333333333333333,0.6,0.4,1.0,0.26666666666666666,0.4,1.7333333333333334,0.2,0.5333333333333333,0.2,0.3333333333333333,0.06666666666666667,0.0,0.5333333333333333
subject_3b56c80f1e14c4cf5d4c4f09,team_c47ca598c6bab5eeb7365dc5,2009,29,1.1379310344827587,2.2758620689655173,0.0,0.0,0.4482758620689655,1.206896551724138,2.7241379310344827,1.0344827586206897,1.5862068965517242,0.3793103448275862,0.7931034482758621,0.2413793103448276,0.1724137931034483,1.2413793103448276
subject_68e6e21d8cf8d902829ba18f,team_4d17ac3cacdace7a0c03d906,2009,16,0.3125,0.4375,0.0625,0.0625,0.0,0.0,0.8125,0.1875,0.4375,0.0625,0.25,0.125,0.0625,0.75
subject_788586fdc2dd0b2e9589f565,team_74292e800b9dd6db18dc11f8,2009,13,0.3076923076923077,1.0,0.23076923076923078,0.6923076923076923,0.0,0.0,1.3076923076923077,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.0,0.3076923076923077
subject_20ee7f633a03df8c47679b2a,team_74292e800b9dd6db18dc11f8,2009,27,1.5925925925925926,3.7037037037037037,0.3333333333333333,1.037037037037037,1.5185185185185186,2.2222222222222223,5.703703703703703,0.7777777777777778,2.0,1.5925925925925926,1.7037037037037037,0.8518518518518519,0.1111111111111111,3.0
subject_caa89088f9f8f3747363b999,team_74292e800b9dd6db18dc11f8,2009,24,0.08333333333333333,0.125,0.125,1.0,0.3333333333333333,0.3333333333333333,0.875,0.041666666666666664,0.16666666666666666,0.2916666666666667,0.4583333333333333,0.125,0.041666666666666664,0.4583333333333333
subject_f55c6ecd06acd0fc3c97fcff,team_dea81558129999e3d10c1724,2009,14,0.2857142857142857,0.8571428571428571,0.07142857142857142,0.35714285714285715,0.14285714285714285,0.5714285714285714,0.9285714285714286,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.8571428571428571,0.21428571428571427,0.2857142857142857,1.2857142857142858
subject_9419cf81b24ef80b0c58285e,team_dea81558129999e3d10c1724,2009,30,0.5333333333333333,1.6333333333333333,0.23333333333333334,0.8333333333333334,0.6666666666666666,1.3666666666666667,2.433333333333333,0.23333333333333334,1.1,2.6333333333333333,1.8,1.1,0.06666666666666667,2.6
subject_53e90026a49e04cfcb9145b9,team_dea81558129999e3d10c1724,2009,17,0.17647058823529413,0.8235294117647058,0.0,0.0,0.0,0.29411764705882354,0.35294117647058826,0.4117647058823529,0.17647058823529413,0.23529411764705882,0.23529411764705882,0.058823529411764705,0.0,1.0
subject_7ba881a6d5f146e14aa2b3d3,team_c47ca598c6bab5eeb7365dc5,2009,27,1.962962962962963,4.703703703703703,0.2962962962962963,1.1481481481481481,1.5925925925925926,2.7777777777777777,6.407407407407407,1.7777777777777777,2.4074074074074074,1.1111111111111112,2.074074074074074,0.7037037037037037,0.4444444444444444,2.2962962962962963
subject_dafa25010195f0890f0aff09,team_f5de6a77a689193110a68f37,2009,30,0.3333333333333333,0.8,0.9666666666666667,2.6333333333333333,0.36666666666666664,0.5,3.933333333333333,0.5333333333333333,1.3,0.6666666666666666,0.9,0.3,0.13333333333333333,0.7
subject_c479f0de14531be9145e5e1a,team_c7d645dd25476c0ac7c5092c,2009,32,0.5,1.1875,0.34375,1.09375,0.40625,0.5625,2.4375,0.3125,0.46875,0.71875,0.875,0.1875,0.03125,0.875
subject_06c954e440be3517e559d8fd,team_c7d645dd25476c0ac7c5092c,2009,28,0.6785714285714286,1.6428571428571428,0.32142857142857145,1.25,0.42857142857142855,0.7857142857142857,2.75,1.0714285714285714,1.5,0.7142857142857143,0.7857142857142857,0.5357142857142857,0.10714285714285714,1.4285714285714286
subject_35985a91bb6b44a93cd893cd,team_c7d645dd25476c0ac7c5092c,2009,27,0.7037037037037037,1.8888888888888888,0.0,0.0,0.8888888888888888,1.6296296296296295,2.2962962962962963,0.37037037037037035,0.9259259259259259,0.037037037037037035,0.6296296296296297,0.1111111111111111,0.2962962962962963,1.0740740740740742
subject_230531bbe098d39464e3637a,team_c47ca598c6bab5eeb7365dc5,2009,28,0.6428571428571429,1.75,0.8928571428571429,2.357142857142857,0.6785714285714286,0.8928571428571429,4.642857142857143,0.25,0.6785714285714286,0.6785714285714286,0.9285714285714286,0.2857142857142857,0.10714285714285714,0.8928571428571429
subject_248f09e7fc3dcbb8af7313c8,team_9cf0a8685039d6cd7dfc0a09,2009,8,0.5,2.375,0.125,0.25,0.375,0.5,1.75,0.625,1.125,1.125,1.25,0.25,0.0,2.125
subject_31a2916240c666123af868be,team_3bfa03ab90b6f194533e60bc,2009,14,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.14285714285714285,0.42857142857142855
subject_454d16b216b32d991e0b3527,team_a8ae46a4d0c72359b300f714,2009,30,4.7,8.3,0.03333333333333333,0.06666666666666667,1.8333333333333333,2.2,11.333333333333334,1.5333333333333334,2.6666666666666665,0.6333333333333333,1.7333333333333334,0.5666666666666667,0.6333333333333333,2.566666666666667
subject_68fdd22698d5f259caef2782,team_36f5e01d6d5059c6b47de5de,2009,19,0.21052631578947367,0.9473684210526315,0.0,0.0,0.15789473684210525,0.21052631578947367,0.5789473684210527,0.5263157894736842,0.7894736842105263,0.10526315789473684,0.3684210526315789,0.10526315789473684,0.2631578947368421,0.6842105263157895
subject_8913a91287c1b87f3ff72057,team_b0136685ca763bdcdfa485ac,2009,29,2.9655172413793105,6.172413793103448,0.8620689655172413,2.9655172413793105,1.206896551724138,1.8275862068965518,9.724137931034482,1.8620689655172413,4.379310344827586,0.8620689655172413,1.7586206896551724,0.7586206896551724,0.5517241379310345,2.0689655172413794
subject_08bd0e144f314887e35449c8,team_6268cabcf2064dbd6058d494,2009,31,3.5483870967741935,8.03225806451613,4.193548387096774,11.451612903225806,4.161290322580645,4.67741935483871,23.838709677419356,0.5806451612903226,2.6774193548387095,1.6129032258064515,2.6451612903225805,1.032258064516129,0.03225806451612903,2.0
subject_590094e90b32a41518f85c64,team_9cfdff8f90b9235a8766eb1d,2009,32,1.96875,4.09375,0.0,0.03125,1.0,1.5,4.9375,1.6875,3.3125,1.15625,1.3125,0.9375,1.59375,3.40625
subject_3607f0faa13009044e7e0ef4,team_955d3028056bdf0510c5673e,2009,16,0.25,0.75,0.0,0.0,0.25,0.375,0.75,0.125,0.75,0.3125,0.3125,0.1875,0.0,0.375
subject_922562b67d14c43856364be6,team_5fb60c338b53bc7e213158c9,2009,28,1.5,3.892857142857143,2.2142857142857144,6.0,1.5714285714285714,1.8214285714285714,11.214285714285714,0.6071428571428571,1.3214285714285714,2.392857142857143,2.6785714285714284,1.2142857142857142,0.0,2.142857142857143
subject_de187240088dcf594c7056d3,team_955d3028056bdf0510c5673e,2009,21,1.5714285714285714,2.857142857142857,0.0,0.0,0.42857142857142855,1.2857142857142858,3.5714285714285716,0.5238095238095238,1.2380952380952381,0.14285714285714285,0.8571428571428571,0.047619047619047616,0.2857142857142857,1.5714285714285714
subject_6235433a210123079a96c39a,team_b9291fee76976e1ca316238d,2009,5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
subject_74bbf02475d0421922061bf7,team_8fabfcbf506b4df5c6345ef6,2009,24,3.75,6.708333333333333,0.0,0.0,2.3333333333333335,4.791666666666667,9.833333333333334,2.625,3.5833333333333335,0.4583333333333333,1.4166666666666667,0.4583333333333333,0.7916666666666666,2.25
subject_eac46133a3767c5d00550daf,team_d49fba1c6f190119f63f361c,2009,30,6.566666666666666,12.7,3.2666666666666666,9.466666666666667,4.8,5.466666666666667,27.733333333333334,2.2,5.866666666666666,4.133333333333334,3.4,2.1,0.6,2.7333333333333334
subject_1f5a26174c6dfba507d90e56,team_736dffc4d722f9af4a2d1edf,2009,8,2.5,4.625,1.875,5.875,2.0,2.5,12.625,1.375,3.5,1.125,1.75,0.875,0.25,3.5
subject_0539faac6a4561456db286cf,team_9873e12145bb5670f43f97cc,2009,26,3.230769230769231,7.230769230769231,1.4230769230769231,4.884615384615385,1.8461538461538463,2.769230769230769,12.576923076923077,1.8846153846153846,5.615384615384615,1.3076923076923077,1.8461538461538463,1.0,0.11538461538461539,1.7307692307692308
subject_567dced5ef35660b85e90966,team_0848818379c82d5a7d80e1bd,2009,15,0.6666666666666666,1.2666666666666666,0.13333333333333333,0.8666666666666667,0.4,0.8,2.1333333333333333,0.4,0.4666666666666667,0.26666666666666666,0.3333333333333333,0.06666666666666667,0.3333333333333333,0.8
subject_5d820b046a4c6c2d17ae1791,team_9873e12145bb5670f43f97cc,2009,25,1.6,3.88,0.4,1.76,1.04,1.76,5.44,0.52,1.84,2.68,1.8,0.6,0.04,2.48
subject_e7bd8e1901dea5373b0ace40,team_14c56e2bd425e5249e7ee4a7,2009,33,1.0303030303030303,2.0303030303030303,0.0,0.18181818181818182,1.0303030303030303,1.7878787878787878,3.090909090909091,1.7878787878787878,3.0303030303030303,1.2424242424242424,0.8787878787878788,0.6666666666666666,0.5757575757575758,2.121212121212121
subject_0799d971bade351afe27e841,team_683ef46a0c11257f88beb8c4,2009,19,0.7368421052631579,1.5263157894736843,0.05263157894736842,0.10526315789473684,0.3684210526315789,0.3684210526315789,2.0,0.631578947368421,0.631578947368421,0.15789473684210525,0.21052631578947367,0.21052631578947367,0.05263157894736842,1.0
subject_2a530f6c2753ff0884f19940,team_14c56e2bd425e5249e7ee4a7,2009,11,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.0,0.09090909090909091,0.5454545454545454
subject_871b3827ccb9b543648c1f67,team_d1ba5a7e6595472528153ccc,2009,30,2.1,5.133333333333334,0.43333333333333335,1.4333333333333333,0.7666666666666667,1.2,6.266666666666667,1.3666666666666667,2.2666666666666666,1.3333333333333333,1.2,0.8666666666666667,0.16666666666666666,1.7333333333333334
subject_d4fca00f02485569c08ce2cc,team_e4adc132826136cc4f0dfce2,2009,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
subject_85a5f7da059fd5fc68956e05,team_09f1c0cce1b4ad637aa47aee,2009,16,1.75,3.3125,1.9375,5.5625,2.5,3.375,11.8125,1.3125,2.5625,0.9375,0.9375,0.6875,0.25,2.25
subject_af80f653c44a92c5b3715e3b,team_70658accb4d933ce5df4a024,2009,26,1.8846153846153846,4.538461538461538,1.6923076923076923,4.923076923076923,3.423076923076923,4.3076923076923075,12.26923076923077,0.6538461538461539,2.1538461538461537,2.3076923076923075,2.1923076923076925,1.1153846153846154,0.038461538461538464,2.1153846153846154
subject_ec93162c0f02d7920612cbc6,team_14c56e2bd425e5249e7ee4a7,2009,37,3.72972972972973,5.945945945945946,0.0,0.02702702702702703,0.9459459459459459,2.027027027027027,8.405405405405405,2.027027027027027,3.6486486486486487,0.918918918918919,1.5135135135135136,0.8378378378378378,1.5405405405405406,2.0
subject_d67596c4d8e590584aca29b0,team_6a2b77100ff42a0641a1ab4f,2009,21,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,0.0,0.5714285714285714,0.2857142857142857,0.9523809523809523,0.14285714285714285,0.23809523809523808,0.047619047619047616,0.14285714285714285,1.2380952380952381
subject_8d973e88c8b2c20b6a75827d,team_6a2b77100ff42a0641a1ab4f,2009,,,,,,,,,,,,,,,
subject_65d5cee69d42c06ae916459e,team_6ecb254c786262728baaca2f,2009,35,0.7428571428571429,1.4,1.0285714285714285,3.0285714285714285,0.22857142857142856,0.37142857142857144,4.8,0.8857142857142857,1.7714285714285714,0.6285714285714286,0.5142857142857142,0.17142857142857143,0.22857142857142856,1.6571428571428573
subject_4c6dd7944c09ed5aaa877aa1,team_fa6a7d7f4aec9783900016bc,2009,11,0.45454545454545453,1.0,0.0,0.0,0.0,0.09090909090909091,0.9090909090909091,0.36363636363636365,0.5454545454545454,0.0,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.9090909090909091
subject_47915e19d6fe0225a9c832a1,team_d1388c49b177356afabe2546,2009,27,1.1851851851851851,3.4074074074074074,0.7407407407407407,2.3333333333333335,0.4074074074074074,0.8148148148148148,5.0,0.37037037037037035,2.111111111111111,3.074074074074074,2.185185185185185,0.9259259259259259,0.037037037037037035,1.7777777777777777
subject_b20942741764d4267fddc521,team_de26e319aa132f8f730e9492,2009,37,1.1081081081081081,2.5945945945945947,0.24324324324324326,1.027027027027027,1.027027027027027,1.4594594594594594,3.972972972972973,1.135135135135135,2.4054054054054053,0.972972972972973,0.6216216216216216,0.6486486486486487,0.4594594594594595,1.837837837837838
subject_084ba6fa3e6b84127cf1cfb9,team_ceb3f1546f0fb786f2471eb2,2009,30,3.1333333333333333,5.466666666666667,0.8666666666666667,2.8333333333333335,2.566666666666667,3.4,11.433333333333334,1.1666666666666667,3.033333333333333,2.033333333333333,1.3333333333333333,0.8666666666666667,0.16666666666666666,2.1
subject_b8323197ca649a7c8a700cdc,team_ef01ae24e0930401f5080108,2009,35,3.5428571428571427,6.714285714285714,0.0,0.0,1.457142857142857,1.9142857142857144,8.542857142857143,1.542857142857143,3.2857142857142856,0.45714285714285713,0.9714285714285714,0.2857142857142857,1.6,1.6571428571428573
subject_44027a79181f6b01bd346c63,team_5c5dae20fe1f4ecada9c4c14,2009,24,0.041666666666666664,0.16666666666666666,0.4166666666666667,1.875,0.25,0.375,1.5833333333333333,0.16666666666666666,0.3333333333333333,0.5,0.5,0.375,0.08333333333333333,0.7083333333333334
