source_subject_id,source_team_id,source_season,cgd_observed_gp,cgd_two_m_pg,cgd_two_a_pg,cgd_three_m_pg,cgd_three_a_pg,cgd_ft_m_pg,cgd_ft_a_pg,cgd_points_pg,cgd_orb_pg,cgd_drb_pg,cgd_ast_pg,cgd_tov_pg,cgd_stl_pg,cgd_blk_pg,cgd_pf_pg
subject_cdbde93928efd66fb73fdf07,team_c609adc5fbae0fad37642ea6,2016,,,,,,,,,,,,,,,
subject_d99b5488d57ac5962335e2c9,team_e6172bc6d51098166f8d175a,2016,6,0.5,0.5,0.0,0.16666666666666666,0.3333333333333333,0.5,1.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.5,0.0,0.16666666666666666
subject_d793378a760dd0782d006978,team_683ef46a0c11257f88beb8c4,2016,10,1.6,3.1,0.0,0.0,1.4,2.1,4.6,2.1,2.1,0.1,2.0,1.0,0.3,3.2
subject_c53ec9fcc673bbf059438cb3,team_2b8b905ef3c9aba7b5fc8048,2016,33,3.242424242424242,6.393939393939394,1.1515151515151516,3.5454545454545454,2.727272727272727,3.9393939393939394,12.666666666666666,2.4545454545454546,3.484848484848485,2.787878787878788,2.1818181818181817,1.7575757575757576,0.48484848484848486,2.1818181818181817
subject_7135b7a3670133534657a9b1,team_4090f14bebbc2358290cc51b,2016,32,3.59375,8.15625,2.1875,6.21875,2.875,3.6875,16.625,1.0,4.5,1.25,1.75,1.09375,0.125,1.78125
subject_7b72e1dc7186966f53a42e9e,team_e6172bc6d51098166f8d175a,2016,27,5.592592592592593,12.407407407407407,1.7037037037037037,4.481481481481482,7.222222222222222,8.444444444444445,23.51851851851852,1.0,4.037037037037037,1.7777777777777777,1.8888888888888888,1.1481481481481481,0.2962962962962963,2.4814814814814814
subject_8bf5631dd336de071126c474,team_049720ef59e58cb3c967683c,2016,37,5.054054054054054,8.756756756756756,0.05405405405405406,0.05405405405405406,3.4864864864864864,4.675675675675675,13.756756756756756,2.1621621621621623,3.972972972972973,0.7567567567567568,1.135135135135135,0.6486486486486487,0.5675675675675675,2.2972972972972974
subject_4e4802ad03f9b46389d8e778,team_d6146aa602e52a35c77d4772,2016,21,3.142857142857143,6.523809523809524,0.9523809523809523,2.3333333333333335,2.4285714285714284,3.857142857142857,11.571428571428571,0.8571428571428571,2.3333333333333335,2.7142857142857144,1.9047619047619047,0.9523809523809523,0.047619047619047616,2.619047619047619
subject_a8dc02721325fa946a68a6b1,team_740dbd4f5885f25d179a95b4,2016,35,4.485714285714286,8.342857142857143,0.02857142857142857,0.08571428571428572,2.2285714285714286,3.085714285714286,11.285714285714286,2.0,4.171428571428572,0.6571428571428571,1.3428571428571427,0.5714285714285714,0.9714285714285714,2.942857142857143
subject_3cf4578abbdd2fc380c2432e,team_d81276ed845e02c30d5fe81e,2016,32,1.5,3.1875,1.9375,4.9375,2.09375,2.46875,10.90625,0.96875,2.53125,2.21875,0.8125,1.03125,0.34375,2.15625
subject_a77fb3c1d80c2db8fcf00b5e,team_74cb064b3c2538db55145737,2016,29,1.8275862068965518,3.8275862068965516,1.4827586206896552,4.275862068965517,2.0689655172413794,2.586206896551724,10.172413793103448,0.5172413793103449,2.2758620689655173,4.103448275862069,1.9655172413793103,1.2758620689655173,0.10344827586206896,2.5172413793103448
subject_b1f6802cf6d72c1266f1232c,team_e496f3361fc4cf42094bf108,2016,10,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6
subject_46dfed5ea8cf792748d9891b,team_3b4ad405fd63673a5c834129,2016,28,1.0357142857142858,2.5357142857142856,0.21428571428571427,1.1071428571428572,1.4642857142857142,2.2142857142857144,4.178571428571429,0.32142857142857145,0.8214285714285714,0.8928571428571429,1.9642857142857142,0.4642857142857143,0.07142857142857142,1.2857142857142858
subject_7f057fc1c90d18d066691673,team_e4601f7d0d03b046314349f7,2016,32,3.40625,5.71875,0.15625,0.6875,1.375,1.875,8.65625,1.1875,3.625,0.6875,1.65625,0.21875,1.125,2.78125
