source_subject_id,source_team_id,source_season,cgd_observed_gp,cgd_two_m_pg,cgd_two_a_pg,cgd_three_m_pg,cgd_three_a_pg,cgd_ft_m_pg,cgd_ft_a_pg,cgd_points_pg,cgd_orb_pg,cgd_drb_pg,cgd_ast_pg,cgd_tov_pg,cgd_stl_pg,cgd_blk_pg,cgd_pf_pg
subject_08c6b5594a5d49b9f8b903e4,team_72f2dfebb9e0030d7c2ee77d,2013,30,3.6666666666666665,7.733333333333333,0.0,0.0,2.7,3.966666666666667,10.033333333333333,2.466666666666667,3.3333333333333335,1.5666666666666667,2.033333333333333,0.6333333333333333,0.7,2.066666666666667
subject_e64416a9dab3956efa337e61,team_72f2dfebb9e0030d7c2ee77d,2013,30,0.8,2.2,2.7333333333333334,6.866666666666666,1.2666666666666666,1.5666666666666667,11.066666666666666,0.06666666666666667,1.5,1.0,0.7666666666666667,0.6333333333333333,0.03333333333333333,1.4333333333333333
subject_218a3e450e673c64714da82e,team_17384f1adc65563ee6823285,2013,12,0.0,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.0,0.0,0.25,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0
subject_547418bc045396eb62f74bbe,team_b2f670a51e82e6d355735ad7,2013,19,0.21052631578947367,0.631578947368421,0.10526315789473684,0.47368421052631576,0.3684210526315789,0.5263157894736842,1.105263157894737,0.2631578947368421,0.5789473684210527,0.21052631578947367,0.3684210526315789,0.21052631578947367,0.21052631578947367,0.8421052631578947
subject_8e2ffdc4e1f35e1a42df0f34,team_3f27015711cb0e41950e3591,2013,32,0.75,1.84375,0.34375,1.1875,0.5,1.0,3.03125,0.15625,1.21875,1.4375,0.78125,0.59375,0.0625,0.875
subject_ae71f97250df066bc0ac05ad,team_8ab8c453e78569a3749c589b,2013,30,2.4,4.233333333333333,0.23333333333333334,1.0666666666666667,0.6333333333333333,1.0666666666666667,6.133333333333334,1.9,5.633333333333334,0.9666666666666667,1.3,0.36666666666666664,0.26666666666666666,1.6
subject_500d25840a8f8747d39fcffd,team_b53387fbfb2de12022cf6046,2013,30,0.9666666666666667,1.9333333333333333,0.0,0.0,0.9666666666666667,1.6,2.9,0.8,1.8666666666666667,0.4,0.8666666666666667,0.3333333333333333,0.9,1.1
subject_7ffc12b520796541662b3892,team_d04b6c01699517519d1920f9,2013,18,0.6666666666666666,1.5555555555555556,0.6111111111111112,2.5555555555555554,0.2222222222222222,0.2777777777777778,3.388888888888889,0.5,1.3333333333333333,0.16666666666666666,0.8888888888888888,0.2222222222222222,0.3888888888888889,0.9444444444444444
subject_349cbaeb557cfdab512366e8,team_1c1fb083f0f3a60b78f3257a,2013,13,2.3846153846153846,4.923076923076923,0.9230769230769231,2.4615384615384617,0.9230769230769231,1.6153846153846154,8.461538461538462,0.23076923076923078,0.6153846153846154,0.6923076923076923,1.9230769230769231,0.6153846153846154,0.07692307692307693,2.3076923076923075
subject_b4cf8c43e39e6908fc3faa75,team_7ca0dfc843d6a4cfb2940f5e,2013,32,0.5,1.5625,1.90625,5.4375,0.59375,0.625,7.3125,0.28125,1.53125,0.46875,0.53125,0.34375,0.03125,1.46875
subject_4f523fe4801f0a1533829274,team_e7124e0e3e0e0c792f235b78,2013,28,1.5714285714285714,3.9285714285714284,1.8928571428571428,5.678571428571429,1.5714285714285714,2.2857142857142856,10.392857142857142,0.39285714285714285,2.642857142857143,3.7857142857142856,2.642857142857143,1.0714285714285714,0.10714285714285714,1.7857142857142858
subject_962c4b2d698ea3d31b50e3b2,team_07416bbdfe7003332edf1e02,2013,28,0.6428571428571429,1.2857142857142858,0.0,0.10714285714285714,0.39285714285714285,0.5,1.6785714285714286,0.6428571428571429,0.9642857142857143,0.6071428571428571,0.4642857142857143,0.25,0.14285714285714285,0.8928571428571429
subject_416589558768ebd04798805c,team_ac01ffab79f5257ba50e1a0f,2013,28,1.7142857142857142,2.892857142857143,0.0,0.0,0.8214285714285714,1.3214285714285714,4.25,1.4285714285714286,1.2142857142857142,0.25,0.4642857142857143,0.25,0.5357142857142857,2.0
subject_2fa13c2dbef635e0325db148,team_5c5dae20fe1f4ecada9c4c14,2013,30,0.8333333333333334,1.7666666666666666,1.5,4.066666666666666,0.9666666666666667,1.0333333333333334,7.133333333333334,0.6333333333333333,1.5,1.0,1.8,0.5333333333333333,0.03333333333333333,1.5666666666666667
subject_c8e2c1ee794ecf3439cd9cbe,team_c816d6f31495d365cbbe9dd1,2013,30,1.2333333333333334,2.8,1.8,4.933333333333334,2.1666666666666665,2.8,10.033333333333333,0.6,3.6333333333333333,3.9,2.6,0.7666666666666667,0.26666666666666666,1.8
subject_64145bad676274b43bff74b4,team_5c5dae20fe1f4ecada9c4c14,2013,31,0.5161290322580645,1.7096774193548387,0.6451612903225806,1.903225806451613,0.5806451612903226,1.0,3.5483870967741935,0.3870967741935484,0.8709677419354839,1.6129032258064515,1.3548387096774193,0.7419354838709677,0.16129032258064516,1.3870967741935485
subject_5232874466c6a84fb3cd2fc4,team_e6ac2305d81f445d3b2fcd40,2013,33,1.0303030303030303,2.6363636363636362,2.1515151515151514,5.393939393939394,2.5454545454545454,3.090909090909091,11.06060606060606,0.21212121212121213,2.4545454545454546,2.3636363636363638,1.0909090909090908,0.36363636363636365,0.12121212121212122,1.606060606060606
subject_cc09649ea024893c020b8afa,team_d18cd5cb988c839ac5963170,2013,34,1.3529411764705883,3.264705882352941,2.323529411764706,6.088235294117647,1.0294117647058822,1.5294117647058822,10.705882352941176,0.35294117647058826,2.2058823529411766,2.0,1.2058823529411764,1.2647058823529411,0.0,2.2941176470588234
subject_05605d9a8feb0a069de0ba2a,team_81071d44e827d8fd9ad59f76,2013,25,2.16,5.32,1.96,6.28,3.52,4.16,13.72,0.48,1.96,2.0,2.2,0.96,0.08,1.68
subject_e9c534ba9e70a781a2141feb,team_21f9171def966ff6abd0cdd4,2013,28,1.6785714285714286,3.4642857142857144,1.0357142857142858,3.4642857142857144,1.0,1.6785714285714286,7.464285714285714,0.17857142857142858,1.2142857142857142,0.2857142857142857,1.5714285714285714,0.39285714285714285,0.07142857142857142,1.5
subject_78087e2f9389d74effc2b85d,team_38df72451e2b9a4ecf91503a,2013,36,3.4722222222222223,5.916666666666667,0.0,0.0,2.4722222222222223,4.611111111111111,9.416666666666666,3.0833333333333335,4.444444444444445,0.8055555555555556,1.4166666666666667,1.0833333333333333,2.7222222222222223,3.2777777777777777
subject_9c52a77bbfca316202769fbc,team_74ee56a7c2ae6accb3d5b49e,2013,29,1.7241379310344827,3.9655172413793105,0.0,0.06896551724137931,0.9310344827586207,1.8275862068965518,4.379310344827586,1.4827586206896552,3.689655172413793,0.6896551724137931,1.2413793103448276,1.1379310344827587,0.6206896551724138,2.3448275862068964
subject_3ca481d5506b55cafbfcf665,team_6029feb399940f1646f99e55,2013,30,2.466666666666667,5.133333333333334,2.4,5.633333333333334,5.933333333333334,6.966666666666667,18.066666666666666,0.8,2.966666666666667,1.3666666666666667,2.2,0.6666666666666666,0.6333333333333333,2.3333333333333335
subject_82af8d7e46252021bdbec4ba,team_70658accb4d933ce5df4a024,2013,30,1.0,2.6,0.0,0.0,0.9333333333333333,1.4666666666666666,2.933333333333333,1.0666666666666667,1.4333333333333333,0.43333333333333335,0.9333333333333333,0.16666666666666666,0.7,1.6
subject_8183ec0c5701d08c5e5cd45f,team_8fd6929f6f50d830140c1b89,2013,20,2.85,6.7,0.0,0.25,1.3,1.95,7.0,1.05,3.0,0.7,1.4,0.85,0.7,2.85
subject_47f92d5ffde2e20759b406ec,team_1c8d8750bbd71231b921adc8,2013,26,3.3846153846153846,8.5,0.0,0.038461538461538464,2.0,2.923076923076923,8.76923076923077,1.2307692307692308,4.615384615384615,0.8846153846153846,1.4615384615384615,0.8461538461538461,0.6923076923076923,2.730769230769231
subject_0dd3baa19fc53280fc390350,team_6cf10d5ed8a4aeff3817696b,2013,30,3.1,5.266666666666667,0.0,0.0,0.9666666666666667,1.6,7.166666666666667,1.7,2.2333333333333334,0.36666666666666664,1.2333333333333334,0.4666666666666667,1.5666666666666667,2.6
subject_cad03720cdabb7d706b4b663,team_0fefa70d19dc31ee24b39b93,2013,33,3.3333333333333335,7.0,0.5151515151515151,1.2424242424242424,2.9393939393939394,4.363636363636363,11.151515151515152,2.272727272727273,2.8181818181818183,1.0303030303030303,1.8181818181818181,0.42424242424242425,0.36363636363636365,2.393939393939394
subject_79e8b1f6371ba8d46bc44e38,team_0fefa70d19dc31ee24b39b93,2013,32,2.46875,5.40625,1.59375,4.46875,3.5625,4.5625,13.28125,0.1875,2.34375,3.75,1.84375,0.78125,0.09375,1.78125
subject_aed3ba4a814e5489be64efdc,team_0fefa70d19dc31ee24b39b93,2013,31,3.0,5.258064516129032,0.2903225806451613,0.7419354838709677,1.5161290322580645,2.3870967741935485,8.387096774193548,4.129032258064516,4.774193548387097,2.2580645161290325,1.2903225806451613,1.096774193548387,0.45161290322580644,2.3225806451612905
subject_1d02aef95fdbf01ecd20b66b,team_da881ef530352f4bd731bcb8,2013,28,0.75,2.0,1.5357142857142858,4.892857142857143,0.2857142857142857,0.39285714285714285,6.392857142857143,0.32142857142857145,1.25,0.5,1.2142857142857142,0.2857142857142857,0.03571428571428571,1.1071428571428572
subject_3e70886fe9bb0b116b8af566,team_da881ef530352f4bd731bcb8,2013,29,4.724137931034483,10.827586206896552,0.034482758620689655,0.27586206896551724,2.1379310344827585,3.2758620689655173,11.689655172413794,2.7241379310344827,3.9310344827586206,1.0,2.310344827586207,0.7931034482758621,0.5517241379310345,2.586206896551724
subject_53c70c59d8d33eab7681f427,team_30b270af577dfeb88f4c9476,2013,26,3.769230769230769,8.76923076923077,0.19230769230769232,0.6538461538461539,3.3461538461538463,4.5,11.461538461538462,1.4615384615384615,1.9615384615384615,1.3846153846153846,1.3076923076923077,0.46153846153846156,0.07692307692307693,1.0769230769230769
subject_297be606825694f8953e181c,team_d32142d8a2898c77bb02195a,2013,28,6.357142857142857,11.214285714285714,0.0,0.0,2.9642857142857144,4.035714285714286,15.678571428571429,3.1785714285714284,4.392857142857143,1.6428571428571428,2.2142857142857144,1.25,0.5714285714285714,2.5714285714285716
subject_0bc0bdf924bad5d17af758dd,team_1c8fc546f23b7a9bf4d76d02,2013,25,0.84,2.56,2.16,5.92,0.96,1.24,9.12,0.44,2.24,1.28,1.44,1.28,0.44,1.28
subject_18d0a74dda133cb866e96fab,team_6560e41821d9ae9ac8a4b602,2013,22,0.18181818181818182,0.4090909090909091,0.0,0.0,0.18181818181818182,0.2727272727272727,0.5454545454545454,0.045454545454545456,0.5454545454545454,0.6818181818181818,0.7272727272727273,0.36363636363636365,0.045454545454545456,0.8181818181818182
subject_4817eaf4d742a3a6ceae4218,team_c5e0b1fb5f60b77c7ae5e03e,2013,5,0.6,2.8,2.0,4.0,2.6,3.0,9.8,0.4,3.4,2.0,1.8,1.0,0.0,2.0
subject_4679fac4ec576610cb8f8ed6,team_a4709528d547c12477fcaec5,2013,36,1.5833333333333333,3.2777777777777777,0.8055555555555556,2.9444444444444446,0.5555555555555556,1.25,6.138888888888889,1.1111111111111112,5.805555555555555,2.0833333333333335,2.0555555555555554,0.8055555555555556,2.9444444444444446,2.9166666666666665
subject_28fbf60bf9f20397f5b6ce6b,team_15114d3689025da463123ba3,2013,30,2.3,5.533333333333333,0.9333333333333333,2.6,1.6,2.533333333333333,9.0,0.16666666666666666,2.433333333333333,3.4,2.433333333333333,1.1666666666666667,0.03333333333333333,2.566666666666667
subject_ad932ed90f9d7136effe8bfe,team_0ee43069acbe1c3bb41e494f,2013,32,2.6875,6.1875,1.6875,5.375,1.21875,1.625,11.65625,0.34375,1.5625,3.65625,3.6875,1.03125,0.0625,1.5625
subject_18bc33829b9f38e41fc7cba3,team_a78d487c63d603e21af25965,2013,32,5.34375,10.625,1.40625,4.1875,3.75,5.0625,18.65625,1.90625,4.375,1.09375,2.40625,0.625,0.8125,2.3125
subject_a83bd44f896a5e9959a08aef,team_6d075367100ee7c2f9cb440e,2013,32,0.5,1.25,0.75,2.28125,0.46875,0.59375,3.71875,0.53125,1.03125,0.46875,0.6875,0.15625,0.0625,0.59375
subject_b57fc645ad29e43ff96b1fe7,team_8977a8a59fafe58b3e0edd80,2013,31,4.806451612903226,11.193548387096774,0.8064516129032258,2.6129032258064515,2.096774193548387,2.870967741935484,14.129032258064516,0.3870967741935484,3.129032258064516,4.193548387096774,3.903225806451613,1.5483870967741935,0.25806451612903225,1.8709677419354838
subject_a24ac5cba87314eff15f065f,team_2b8b905ef3c9aba7b5fc8048,2013,34,4.411764705882353,9.0,1.5,4.411764705882353,2.4411764705882355,3.264705882352941,15.764705882352942,2.1176470588235294,3.235294117647059,2.0294117647058822,1.7058823529411764,1.2647058823529411,0.2647058823529412,1.588235294117647
subject_74e86ce4210497663fbfcdcb,team_2b8b905ef3c9aba7b5fc8048,2013,32,0.71875,2.0,1.0625,2.71875,0.53125,0.71875,5.15625,0.375,1.40625,2.125,1.0625,0.53125,0.0625,1.53125
subject_93ace12463366ec6de2f9e6d,team_2b8b905ef3c9aba7b5fc8048,2013,32,2.0,3.96875,0.0,0.0,0.875,2.1875,4.875,2.21875,2.71875,0.40625,0.78125,0.21875,2.0,2.46875
subject_d1487f717de1117fb2bcbd11,team_2d905d581f3bf2eb6bfe87eb,2013,4,3.25,7.75,0.5,2.75,8.25,9.75,16.25,2.25,2.25,3.75,3.0,2.25,0.25,2.0
subject_e07d0fbae3ab3c33ba834a8d,team_07416bbdfe7003332edf1e02,2013,5,1.4,3.8,1.8,3.4,1.0,1.2,9.2,0.8,2.2,1.8,1.8,0.6,0.4,2.6
subject_80963af313a603dfc3c78424,team_2d905d581f3bf2eb6bfe87eb,2013,31,2.967741935483871,5.451612903225806,0.0,0.03225806451612903,1.4838709677419355,2.225806451612903,7.419354838709677,1.3870967741935485,2.193548387096774,0.4838709677419355,1.096774193548387,0.4838709677419355,0.41935483870967744,3.032258064516129
subject_83b667d7f16de2fcd1d85a06,team_1b83441d5e47c7f9ff447793,2013,28,1.1071428571428572,2.9285714285714284,0.5,1.5714285714285714,1.3928571428571428,1.7857142857142858,5.107142857142857,0.07142857142857142,1.3214285714285714,2.0357142857142856,1.3928571428571428,0.6785714285714286,0.07142857142857142,1.1428571428571428
subject_811a5b5670d686587e06148f,team_8247ed28742228482e34da28,2013,30,2.3666666666666667,6.066666666666666,1.0666666666666667,3.3666666666666667,3.566666666666667,4.7,11.5,0.8333333333333334,2.2666666666666666,1.7333333333333334,1.7666666666666666,0.6666666666666666,0.3,2.1333333333333333
subject_4f053fd4ae6465146e797f80,team_13c871144d136bc3ea902d88,2013,31,1.4838709677419355,3.6451612903225805,1.2258064516129032,3.5483870967741935,1.6774193548387097,2.6129032258064515,8.32258064516129,0.5161290322580645,2.193548387096774,2.935483870967742,1.7096774193548387,0.8064516129032258,0.0,2.2903225806451615
subject_b452f530534711a739311538,team_4d17ac3cacdace7a0c03d906,2013,26,1.0769230769230769,3.076923076923077,1.6153846153846154,4.615384615384615,0.7307692307692307,0.8076923076923077,7.730769230769231,0.8846153846153846,2.8076923076923075,1.0,1.8076923076923077,0.5769230769230769,0.2692307692307692,2.730769230769231
subject_5a825bf087982a1b9d0a5080,team_8247ed28742228482e34da28,2013,29,2.5172413793103448,4.862068965517241,0.0,0.0,0.9310344827586207,2.4827586206896552,5.9655172413793105,2.103448275862069,3.4827586206896552,0.5517241379310345,1.4137931034482758,0.1724137931034483,1.7241379310344827,2.586206896551724
subject_97fca05f90621eb66bae969a,team_c06ebb48cc8da0951f3e3250,2013,30,4.066666666666666,9.2,1.7,5.4,1.6666666666666667,2.2,14.9,0.5666666666666667,1.9,4.366666666666666,3.7,1.7,0.0,2.2333333333333334
subject_0810713b1b1bf095e102bb99,team_86de9e8837fe727e9f7fdbd5,2013,34,2.176470588235294,5.176470588235294,1.6176470588235294,4.117647058823529,1.4705882352941178,1.7647058823529411,10.676470588235293,0.35294117647058826,1.6470588235294117,3.088235294117647,1.1764705882352942,0.7352941176470589,0.17647058823529413,1.911764705882353
subject_fc8f43f18ecdf38085f663d3,team_86de9e8837fe727e9f7fdbd5,2013,33,4.666666666666667,10.696969696969697,1.9090909090909092,4.818181818181818,5.484848484848484,6.121212121212121,20.545454545454547,0.7575757575757576,2.909090909090909,4.0606060606060606,2.212121212121212,1.4848484848484849,0.06060606060606061,2.1515151515151514
subject_9e456d20f4f6f8584da1c734,team_86de9e8837fe727e9f7fdbd5,2013,35,2.5428571428571427,5.6,0.0,0.0,1.7428571428571429,2.857142857142857,6.828571428571428,2.1142857142857143,4.885714285714286,3.8857142857142857,2.1714285714285713,1.3714285714285714,0.08571428571428572,2.4857142857142858
subject_a673a77cd36381f04184b30c,team_9cd30518a706112557e3512d,2013,31,5.774193548387097,11.193548387096774,0.3225806451612903,1.4516129032258065,2.774193548387097,3.5483870967741935,15.290322580645162,1.8064516129032258,6.064516129032258,1.1612903225806452,1.5161290322580645,0.7741935483870968,1.3225806451612903,2.225806451612903
subject_f440af93943a017898b0f077,team_e1e679b70345069ce1eaa07a,2013,32,3.53125,7.125,0.375,1.34375,1.875,2.5,10.0625,1.71875,3.46875,0.75,1.84375,0.6875,0.75,2.25
subject_718f628fa18c21d81c54dde7,team_5d8ee85b3a8f24859fa69dc5,2013,33,2.787878787878788,6.090909090909091,1.9090909090909092,4.96969696969697,3.515151515151515,4.303030303030303,14.818181818181818,0.6666666666666666,3.787878787878788,2.484848484848485,2.757575757575758,1.0,0.45454545454545453,2.4545454545454546
subject_86b29ebc127a7241aa1feca5,team_9873e12145bb5670f43f97cc,2013,28,1.8214285714285714,4.178571428571429,1.6071428571428572,4.642857142857143,1.2857142857142858,1.6785714285714286,9.75,0.7857142857142857,2.107142857142857,1.3214285714285714,1.6428571428571428,0.8214285714285714,0.03571428571428571,1.3214285714285714
subject_ca0798b4593d492e7f5e927d,team_07416bbdfe7003332edf1e02,2013,30,3.9,6.7,0.4666666666666667,1.7333333333333334,2.4,3.0,11.6,1.2666666666666666,4.066666666666666,0.9666666666666667,1.7666666666666666,0.7666666666666667,0.9333333333333333,2.1333333333333333
subject_ecf3fc45f2abf56da0fda02e,team_aa50a2cdd8c0250187764977,2013,32,4.1875,8.65625,2.15625,6.15625,2.5625,3.5,17.40625,1.40625,3.71875,1.28125,1.96875,1.25,0.78125,2.5
subject_d8f39f6e27a37f613ccdbd8f,team_16630a5dfee4c88029c4e6e7,2013,28,0.32142857142857145,0.7857142857142857,0.75,1.8214285714285714,0.4642857142857143,0.5714285714285714,3.357142857142857,0.2857142857142857,1.1071428571428572,0.25,0.6785714285714286,0.5,0.07142857142857142,1.6785714285714286
subject_e8d38a981be1ea0db09e9c4b,team_34bc139f7b1138381acbb9b1,2013,32,3.34375,5.96875,0.0625,0.15625,0.65625,1.9375,7.53125,2.3125,3.5625,1.8125,1.875,0.75,0.6875,2.3125
subject_4d826034bf2cfa6d754e9ebe,team_4a5b5c30da03eab83267ffc6,2013,25,2.28,5.88,1.16,3.72,4.4,5.0,12.44,0.52,1.84,4.12,1.44,1.52,0.08,1.64
subject_3a1ca405fc8688f624338b25,team_4a5b5c30da03eab83267ffc6,2013,26,3.1153846153846154,7.230769230769231,0.0,0.0,1.5,2.1538461538461537,7.730769230769231,1.9230769230769231,3.730769230769231,0.6153846153846154,1.0769230769230769,0.4230769230769231,0.7307692307692307,3.076923076923077
subject_69ec277a12a0461a16610cf9,team_8dc13de3f7642fd1b07c74cf,2013,31,1.967741935483871,4.032258064516129,0.6129032258064516,2.0,1.7741935483870968,2.5806451612903225,7.548387096774194,1.032258064516129,3.032258064516129,1.064516129032258,1.3225806451612903,0.5161290322580645,0.16129032258064516,1.6129032258064515
subject_67314cd51e3d6dfc003520eb,team_2e6894ba58255b69a5f9157c,2013,10,0.1,0.3,0.3,0.8,0.0,0.0,1.1,0.0,0.3,0.3,0.0,0.0,0.0,0.2
subject_5aea99de4d36ec23b316294c,team_8ab8c453e78569a3749c589b,2013,29,1.206896551724138,2.793103448275862,3.6551724137931036,7.931034482758621,0.6896551724137931,0.9310344827586207,14.068965517241379,0.6206896551724138,2.6551724137931036,1.6206896551724137,1.4827586206896552,0.41379310344827586,0.1724137931034483,2.103448275862069
subject_18b42c4f1d2940974a150cfd,team_6672a17055eaa85518e7b6d5,2013,33,3.1515151515151514,6.212121212121212,0.9696969696969697,2.606060606060606,3.090909090909091,4.545454545454546,12.303030303030303,1.2727272727272727,2.606060606060606,1.2727272727272727,1.9090909090909092,0.8181818181818182,0.5151515151515151,3.696969696969697
subject_54bc8a1bac8bb17c2c5f2919,team_1c8fc546f23b7a9bf4d76d02,2013,27,2.5925925925925926,5.37037037037037,1.8518518518518519,5.518518518518518,3.2222222222222223,4.481481481481482,13.962962962962964,0.6666666666666666,3.5925925925925926,2.2222222222222223,1.8518518518518519,1.7407407407407407,0.07407407407407407,2.740740740740741
subject_c634c36c7f04ee6e9cb8b697,team_981f20e8b95942fea4617d92,2013,34,1.7352941176470589,4.470588235294118,2.4705882352941178,5.764705882352941,3.235294117647059,3.7058823529411766,14.117647058823529,0.47058823529411764,1.911764705882353,1.2058823529411764,1.2941176470588236,0.9705882352941176,0.17647058823529413,1.9705882352941178
subject_25ac112766fb83a5ecf8d76d,team_cb74797790cefb993027c3d2,2013,5,0.0,0.6,0.0,0.6,0.4,0.4,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0
subject_82192886008ef5048c654ac1,team_81071d44e827d8fd9ad59f76,2013,13,1.0,1.8461538461538463,0.6923076923076923,2.3846153846153846,0.9230769230769231,1.2307692307692308,5.0,0.5384615384615384,1.7692307692307692,0.5384615384615384,0.6923076923076923,0.07692307692307693,0.07692307692307693,0.6923076923076923
subject_eed6d2700ec615794158fed8,team_d32a2282eda048c018c21f8e,2013,30,1.7666666666666666,3.6,0.8333333333333334,2.3,1.7333333333333334,2.4,7.766666666666667,0.43333333333333335,2.2,3.533333333333333,1.5333333333333334,0.9333333333333333,0.0,1.2666666666666666
subject_de312e2f894c74337047ab32,team_5a092edd8194f53146dac7f0,2013,29,5.862068965517241,10.724137931034482,0.27586206896551724,0.7241379310344828,4.379310344827586,7.413793103448276,16.93103448275862,4.068965517241379,6.310344827586207,0.6896551724137931,2.103448275862069,1.6206896551724137,1.5517241379310345,3.3448275862068964
subject_cf0aefcbfb91b548787bfe4d,team_5a092edd8194f53146dac7f0,2013,11,0.18181818181818182,0.6363636363636364,0.0,0.0,0.2727272727272727,0.6363636363636364,0.6363636363636364,0.18181818181818182,0.5454545454545454,0.09090909090909091,0.6363636363636364,0.0,0.0,1.1818181818181819
subject_28fc96422041c6378e8fbfde,team_f6eaeecec46ce8d06dfee476,2013,29,4.172413793103448,7.413793103448276,0.034482758620689655,0.1724137931034483,4.344827586206897,7.206896551724138,12.793103448275861,3.8620689655172415,6.068965517241379,0.9655172413793104,2.103448275862069,1.1379310344827587,1.6551724137931034,3.0689655172413794
subject_b886af0d1918471bece199a7,team_f9b7becf509306cd978ae4b8,2013,29,0.7241379310344828,1.3793103448275863,0.2413793103448276,0.8275862068965517,0.4482758620689655,0.9310344827586207,2.6206896551724137,0.8275862068965517,1.2413793103448276,1.0344827586206897,0.8275862068965517,0.41379310344827586,0.41379310344827586,1.8275862068965518
subject_ebae0d60712ec8b43cdc4910,team_de26e319aa132f8f730e9492,2013,21,0.2857142857142857,0.38095238095238093,0.09523809523809523,0.3333333333333333,0.09523809523809523,0.19047619047619047,0.9523809523809523,0.42857142857142855,0.8571428571428571,0.8095238095238095,0.6190476190476191,0.6190476190476191,0.0,0.8571428571428571
subject_46a35189081f0ce11ac36bed,team_f7a8193f564094633933a07f,2013,39,2.2051282051282053,5.0256410256410255,1.564102564102564,4.538461538461538,1.564102564102564,1.9487179487179487,10.666666666666666,0.7435897435897436,3.1025641025641026,4.0256410256410255,2.282051282051282,1.9487179487179487,0.05128205128205128,2.3076923076923075
subject_7214d6710301d77a6c804638,team_6a6ba4ea3437174935c37827,2013,37,2.4324324324324325,5.4324324324324325,1.3783783783783783,3.8378378378378377,2.675675675675676,3.4054054054054053,11.675675675675675,1.3243243243243243,3.5675675675675675,2.8378378378378377,2.4864864864864864,0.918918918918919,0.2972972972972973,2.2972972972972974
