source_subject_id,source_team_id,source_season,cgd_observed_gp,cgd_two_m_pg,cgd_two_a_pg,cgd_three_m_pg,cgd_three_a_pg,cgd_ft_m_pg,cgd_ft_a_pg,cgd_points_pg,cgd_orb_pg,cgd_drb_pg,cgd_ast_pg,cgd_tov_pg,cgd_stl_pg,cgd_blk_pg,cgd_pf_pg
subject_946ba8c5d2c6f42f8643efda,team_14c56e2bd425e5249e7ee4a7,2017,7,0.8571428571428571,1.2857142857142858,0.0,0.0,0.0,1.2857142857142858,1.7142857142857142,1.5714285714285714,2.5714285714285716,0.2857142857142857,1.4285714285714286,0.42857142857142855,2.0,2.142857142857143
subject_b336d2f0656e09a31dd8c98e,team_f7cae99ef41babc6fdebdbcd,2017,33,0.9696969696969697,2.1515151515151514,2.242424242424242,4.878787878787879,1.7272727272727273,2.3333333333333335,10.393939393939394,1.1515151515151516,3.0303030303030303,0.6666666666666666,0.696969696969697,0.8484848484848485,0.24242424242424243,2.090909090909091
subject_d1f3275e89d3743111a14eec,team_f7cae99ef41babc6fdebdbcd,2017,8,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.375,0.375,0.0,0.25,0.0,0.125,0.125
subject_8ddae3cbac3c4bc37afdd435,team_fc75ce67f8962f962cdf0e87,2017,33,3.5757575757575757,7.666666666666667,2.303030303030303,5.03030303030303,4.03030303030303,4.9393939393939394,18.09090909090909,1.8484848484848484,7.2727272727272725,2.212121212121212,2.121212121212121,0.7878787878787878,0.3333333333333333,2.0606060606060606
subject_f89ff5ed4f4a1cc2cfa9dc61,team_fc75ce67f8962f962cdf0e87,2017,18,0.16666666666666666,0.2777777777777778,0.16666666666666666,0.3888888888888889,0.1111111111111111,0.3888888888888889,0.9444444444444444,0.16666666666666666,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.05555555555555555,0.3333333333333333
subject_6b1177b4fd7bf0877de31487,team_8af9f42593d8a9961f772def,2017,29,0.3448275862068966,1.3103448275862069,1.2413793103448276,4.172413793103448,0.6206896551724138,0.8620689655172413,5.0344827586206895,0.41379310344827586,1.3448275862068966,1.5517241379310345,1.4482758620689655,0.5517241379310345,0.06896551724137931,1.8620689655172413
subject_3145f6b1466b554776d24779,team_74ee56a7c2ae6accb3d5b49e,2017,29,5.448275862068965,9.241379310344827,0.896551724137931,2.6551724137931036,2.103448275862069,2.8275862068965516,15.689655172413794,2.4827586206896552,4.344827586206897,0.7931034482758621,1.4137931034482758,0.3448275862068966,0.3103448275862069,1.6551724137931034
subject_ad36c00cd6bbbe32fcde5f81,team_d1388c49b177356afabe2546,2017,24,3.7916666666666665,8.166666666666666,0.16666666666666666,0.5,2.7916666666666665,4.0,10.875,2.375,5.541666666666667,0.8333333333333334,1.75,0.9166666666666666,1.0416666666666667,3.5833333333333335
subject_94048d32f86e65a77bee22e6,team_32468cef3564788eceb4a952,2017,9,0.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.8888888888888888,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.2222222222222222
subject_eb9e95f61381092c599ce95f,team_c080ca606c2ce5806bcdad2c,2017,3,1.3333333333333333,3.6666666666666665,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,4.0,1.6666666666666667,3.0,0.0,0.6666666666666666,0.0,0.0,2.6666666666666665
subject_635b3958f8f426ee5aeeec1a,team_d0462651125955ee0feabc11,2017,32,0.5,1.90625,1.46875,3.625,1.5625,1.75,6.96875,0.15625,1.3125,1.53125,0.65625,0.78125,0.0625,1.84375
subject_abdcedf319eb1fcaaf2dd0e8,team_ae334b2a7edadf1159ac5762,2017,26,1.1538461538461537,1.8846153846153846,0.5384615384615384,1.1923076923076923,0.7307692307692307,1.0769230769230769,4.653846153846154,0.8076923076923077,1.8461538461538463,0.6923076923076923,0.7692307692307693,0.19230769230769232,0.3076923076923077,1.7307692307692308
subject_4b19d82731cd41d387105519,team_ae334b2a7edadf1159ac5762,2017,33,5.575757575757576,9.878787878787879,2.3636363636363638,5.636363636363637,7.212121212121212,8.272727272727273,25.454545454545453,2.1515151515151514,5.909090909090909,1.393939393939394,2.8181818181818183,0.5757575757575758,0.3333333333333333,2.606060606060606
subject_23aef4f06d478cc54a2a276e,team_133f6ad31d5e601443180147,2017,32,2.1875,5.34375,2.28125,6.78125,2.3125,2.84375,13.53125,0.375,3.78125,2.46875,1.78125,1.03125,0.21875,2.1875
subject_147c87b44eb23fd2fc9abf81,team_67114a446e65a5d531f9f1ee,2017,30,0.03333333333333333,0.03333333333333333,0.6666666666666666,1.8333333333333333,0.13333333333333333,0.2,2.2,0.1,0.7,0.16666666666666666,0.5666666666666667,0.16666666666666666,0.03333333333333333,1.1333333333333333
subject_87646e50bdeb2e7c4e3aeb55,team_b0136685ca763bdcdfa485ac,2017,31,1.1612903225806452,2.7419354838709675,0.3225806451612903,1.4838709677419355,1.8387096774193548,3.3548387096774195,5.129032258064516,0.6774193548387096,3.5161290322580645,0.8387096774193549,1.2258064516129032,0.5483870967741935,0.45161290322580644,2.0
subject_c09daf984558b99eb7444313,team_ad8c327f20fba5f2ca94fe88,2017,30,0.3333333333333333,0.4666666666666667,0.26666666666666666,1.2333333333333334,0.3,0.6,1.7666666666666666,0.6333333333333333,0.9,0.06666666666666667,0.23333333333333334,0.2,0.06666666666666667,0.9666666666666667
subject_01224c6b05e9dbaf3ebe8138,team_e6ac2305d81f445d3b2fcd40,2017,35,2.4857142857142858,4.9714285714285715,1.457142857142857,3.6285714285714286,1.8,2.657142857142857,11.142857142857142,0.34285714285714286,2.8285714285714287,4.771428571428571,1.8,1.6285714285714286,0.08571428571428572,1.8857142857142857
subject_e2f606c74e6a10fab3cee1ce,team_ef01ae24e0930401f5080108,2017,29,0.3448275862068966,0.5517241379310345,0.20689655172413793,0.6206896551724138,0.13793103448275862,0.2413793103448276,1.4482758620689655,0.034482758620689655,0.9310344827586207,1.3103448275862069,0.8620689655172413,0.27586206896551724,0.034482758620689655,1.206896551724138
subject_f721788410e561b28a64fab4,team_56d3ab8fc188eea96f2a5fda,2017,32,3.5625,8.15625,0.375,1.5,4.78125,6.625,13.03125,2.28125,4.4375,1.28125,2.0625,0.8125,0.25,2.9375
subject_4ef0ee8e7ccc184800d6a3cf,team_e6ac2305d81f445d3b2fcd40,2017,35,3.5428571428571427,6.9714285714285715,1.6,3.914285714285714,4.0,4.914285714285715,15.885714285714286,1.1142857142857143,5.457142857142857,3.4285714285714284,3.085714285714286,1.1142857142857143,0.4857142857142857,2.342857142857143
subject_2e3b17794947ba66c8412395,team_6cf10d5ed8a4aeff3817696b,2017,27,4.62962962962963,9.74074074074074,0.07407407407407407,0.37037037037037035,1.1851851851851851,1.8518518518518519,10.666666666666666,1.5555555555555556,3.3703703703703702,1.1481481481481481,1.5555555555555556,0.5555555555555556,1.1111111111111112,2.185185185185185
subject_89ca63720ae66c9e51ee58fd,team_b977d4526dbcb2a45f903a5b,2017,27,0.9629629629629629,1.5185185185185186,0.0,0.0,0.7777777777777778,1.2592592592592593,2.7037037037037037,0.8518518518518519,1.3333333333333333,0.037037037037037035,0.6296296296296297,0.18518518518518517,0.1111111111111111,1.4444444444444444
subject_a4c3972023dee54ee93f5233,team_a946558a8c8d69bb7fddad34,2017,28,0.6428571428571429,1.6785714285714286,0.14285714285714285,0.7857142857142857,0.5714285714285714,1.0,2.2857142857142856,0.10714285714285714,1.25,1.25,1.3214285714285714,0.35714285714285715,0.03571428571428571,1.5
subject_b4c73fec79190ec40c12ea2b,team_a946558a8c8d69bb7fddad34,2017,5,0.2,0.2,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.0,0.0,0.2,0.0,0.6
subject_d71642100867b5e6184411f1,team_a946558a8c8d69bb7fddad34,2017,,,,,,,,,,,,,,,
subject_2d183dc65760a92b86253bca,team_a946558a8c8d69bb7fddad34,2017,7,1.8571428571428572,4.0,0.2857142857142857,1.2857142857142858,2.2857142857142856,2.857142857142857,6.857142857142857,0.14285714285714285,1.7142857142857142,3.4285714285714284,1.4285714285714286,1.2857142857142858,0.0,2.4285714285714284
subject_3051c2437c64c7db1db16fa7,team_83837f1be36f7cee898d41d2,2017,37,5.891891891891892,10.054054054054054,0.0,0.0,2.189189189189189,4.378378378378378,13.972972972972974,3.1621621621621623,5.8108108108108105,2.810810810810811,2.189189189189189,1.8108108108108107,1.162162162162162,2.7567567567567566
subject_5d654f4dce90c83fe01f1abe,team_e10cc8e25d0a4478925eaf23,2017,26,1.8461538461538463,3.8076923076923075,0.8461538461538461,2.5384615384615383,0.9230769230769231,1.3076923076923077,7.153846153846154,1.4230769230769231,2.576923076923077,0.4230769230769231,1.6923076923076923,0.38461538461538464,0.7307692307692307,2.8461538461538463
subject_7b5af4bc324cd794574e3494,team_d49fba1c6f190119f63f361c,2017,5,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.2,0.0,0.0,0.2
subject_7bd4fd69497f05a1aece930b,team_b2f670a51e82e6d355735ad7,2017,34,2.7058823529411766,5.0588235294117645,2.0588235294117645,5.5588235294117645,1.1764705882352942,1.5588235294117647,12.764705882352942,0.35294117647058826,4.029411764705882,2.5,2.2941176470588234,0.8529411764705882,0.08823529411764706,2.1470588235294117
subject_639e5b54e05ea4fc7a61c2da,team_b2f670a51e82e6d355735ad7,2017,30,2.7666666666666666,5.0,3.033333333333333,7.166666666666667,2.4,2.8666666666666667,17.033333333333335,0.9666666666666667,3.8333333333333335,1.8666666666666667,1.9333333333333333,0.7,0.03333333333333333,1.8
subject_7e143d0a64820c888eba01aa,team_df8e54eabfd48140dfde0616,2017,12,0.0,0.3333333333333333,0.16666666666666666,0.25,0.08333333333333333,0.3333333333333333,0.5833333333333334,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666
subject_6ab3784aedf49c7589a6a0da,team_dbe547bd10f71040f5870649,2017,32,1.8125,4.46875,1.5625,4.15625,1.0625,1.15625,9.375,0.28125,1.8125,0.96875,1.0625,0.75,0.125,1.5
subject_698769dacccf0b07ec73ce86,team_1ce2575333daee25f6885c95,2017,33,3.696969696969697,7.787878787878788,1.9696969696969697,5.242424242424242,3.696969696969697,5.151515151515151,17.0,1.696969696969697,5.303030303030303,3.0,2.6363636363636362,1.3636363636363635,0.42424242424242425,2.393939393939394
subject_65411a013727bd8c359ee89f,team_fa6a7d7f4aec9783900016bc,2017,35,2.8,4.314285714285714,0.11428571428571428,0.5428571428571428,2.5142857142857142,3.2285714285714286,8.457142857142857,1.9714285714285715,4.8,0.5142857142857142,0.9428571428571428,0.5714285714285714,1.5714285714285714,3.2857142857142856
subject_1b2b026042b77bbdeefea5a4,team_5cf1f0698afb2e33f8ec4c0f,2017,37,2.027027027027027,4.756756756756757,0.972972972972973,2.5675675675675675,2.5675675675675675,3.4864864864864864,9.54054054054054,0.6216216216216216,2.27027027027027,3.027027027027027,1.5405405405405406,1.7027027027027026,0.3783783783783784,1.8918918918918919
subject_4d2568d3a8d61653dccc5139,team_07416bbdfe7003332edf1e02,2017,30,1.9,3.7666666666666666,0.8666666666666667,2.7,0.6,0.9,7.0,0.6,2.3666666666666667,0.7333333333333333,1.2,0.7666666666666667,0.13333333333333333,2.4
subject_a57df2b9640c50ec7d23ba20,team_85e6ee18dd81bca014cf2cbe,2017,25,2.48,5.36,0.8,2.0,0.8,1.24,8.16,1.4,2.12,0.44,1.32,0.36,0.88,1.52
subject_d70c1d34137cced189eae980,team_736dffc4d722f9af4a2d1edf,2017,8,0.125,0.125,0.0,0.0,0.375,0.5,0.625,0.125,0.125,0.0,0.125,0.0,0.0,0.625
