source_subject_id,source_team_id,source_season,cgd_observed_gp,cgd_two_m_pg,cgd_two_a_pg,cgd_three_m_pg,cgd_three_a_pg,cgd_ft_m_pg,cgd_ft_a_pg,cgd_points_pg,cgd_orb_pg,cgd_drb_pg,cgd_ast_pg,cgd_tov_pg,cgd_stl_pg,cgd_blk_pg,cgd_pf_pg
subject_f5b3c83bc437e51850ea1e81,team_c080ca606c2ce5806bcdad2c,2008,6,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666
subject_73762354ea76677d52e3b08e,team_e7f4995f09c958d2cbafca14,2008,29,3.310344827586207,6.551724137931035,1.4137931034482758,3.6206896551724137,2.793103448275862,3.9310344827586206,13.655172413793103,1.9655172413793103,3.896551724137931,2.206896551724138,2.1724137931034484,1.2413793103448276,0.1724137931034483,2.2413793103448274
subject_f21b0e1a70cf998d66d3acc9,team_96a8e7fe41941fecf3b382fc,2008,33,2.3636363636363638,5.333333333333333,0.0,0.030303030303030304,0.5454545454545454,1.2121212121212122,5.2727272727272725,1.7575757575757576,3.1515151515151514,0.8181818181818182,0.9696969696969697,0.6060606060606061,1.2727272727272727,2.303030303030303
subject_5e4eeb700e10d5e0f545da70,team_8dc13de3f7642fd1b07c74cf,2008,31,2.096774193548387,3.806451612903226,0.25806451612903225,0.9354838709677419,1.8064516129032258,2.5483870967741935,6.774193548387097,1.2258064516129032,1.4193548387096775,0.5161290322580645,1.5161290322580645,0.3548387096774194,0.3870967741935484,2.774193548387097
subject_9195a63a9b4fc0d37c566f68,team_c609adc5fbae0fad37642ea6,2008,34,1.1176470588235294,2.2941176470588234,1.588235294117647,3.823529411764706,1.7058823529411764,2.0294117647058822,8.705882352941176,0.5588235294117647,3.0294117647058822,2.0,1.5,0.8529411764705882,0.2647058823529412,2.5294117647058822
subject_d7a7b9135cad205037729a81,team_d2c1bdbdb774564558d3095e,2008,30,1.6333333333333333,2.933333333333333,0.0,0.0,0.9333333333333333,1.6,4.2,0.8666666666666667,1.4666666666666666,0.26666666666666666,0.9,0.36666666666666664,0.16666666666666666,1.6666666666666667
subject_fd8c049ed4b9dde8554c3dd1,team_fde664f6cb4885c13d3df7c6,2008,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
subject_fe2f2074b9687dbe180c464c,team_15114d3689025da463123ba3,2008,29,1.4137931034482758,3.413793103448276,2.7241379310344827,6.413793103448276,1.6896551724137931,1.8620689655172413,12.689655172413794,0.3793103448275862,1.7586206896551724,2.5172413793103448,1.1724137931034482,1.0,0.0,1.6896551724137931
subject_34cad10eccfafe47c4c0f585,team_c29286304134b931837f242f,2008,34,1.5588235294117647,3.3529411764705883,2.7941176470588234,8.264705882352942,2.1176470588235294,2.3823529411764706,13.617647058823529,0.29411764705882354,2.6176470588235294,2.176470588235294,1.6176470588235294,1.588235294117647,0.08823529411764706,1.2352941176470589
subject_d5e3afb175bc83fe83ca150e,team_e6ac2305d81f445d3b2fcd40,2008,15,1.6,3.1333333333333333,0.26666666666666666,0.8,0.4,0.9333333333333333,4.4,0.8666666666666667,1.4,0.9333333333333333,1.2666666666666666,0.4666666666666667,0.13333333333333333,2.2
