source_subject_id,source_team_id,source_season,cgd_observed_gp,cgd_two_m_pg,cgd_two_a_pg,cgd_three_m_pg,cgd_three_a_pg,cgd_ft_m_pg,cgd_ft_a_pg,cgd_points_pg,cgd_orb_pg,cgd_drb_pg,cgd_ast_pg,cgd_tov_pg,cgd_stl_pg,cgd_blk_pg,cgd_pf_pg
subject_04fc6713b6971f7efe97d9fc,team_6594bc6549bde7d3a08d33c6,2015,31,2.064516129032258,4.161290322580645,1.2258064516129032,3.6451612903225805,1.3225806451612903,2.096774193548387,9.129032258064516,1.2580645161290323,3.2580645161290325,1.935483870967742,1.096774193548387,0.4838709677419355,0.9032258064516129,2.903225806451613
subject_571c754d3186291d67490d59,team_70476a62172796f15e179346,2015,32,2.375,4.59375,2.40625,7.0,3.28125,4.46875,15.25,0.40625,3.09375,2.125,1.90625,1.375,0.0625,2.875
subject_02a45620343dc6aad6b1cf8e,team_955d3028056bdf0510c5673e,2015,29,1.5862068965517242,3.4482758620689653,0.8275862068965517,2.6551724137931036,1.4827586206896552,2.0689655172413794,7.137931034482759,0.5172413793103449,1.9655172413793103,1.9310344827586208,1.3793103448275863,0.5172413793103449,0.4827586206896552,2.103448275862069
subject_0d805c07ec49a0e6bef46add,team_d65e724a7762ad31637d8098,2015,28,0.25,1.0714285714285714,0.10714285714285714,0.5714285714285714,0.42857142857142855,0.8214285714285714,1.25,0.10714285714285714,0.6785714285714286,1.5714285714285714,1.3214285714285714,0.35714285714285715,0.0,0.8571428571428571
subject_5861831c6a8ec2d01236fa62,team_38df72451e2b9a4ecf91503a,2015,34,0.7058823529411765,1.7058823529411764,0.7058823529411765,1.9705882352941178,0.4117647058823529,0.5588235294117647,3.9411764705882355,0.058823529411764705,1.1764705882352942,1.7058823529411764,0.5588235294117647,0.2647058823529412,0.058823529411764705,1.411764705882353
subject_b8140f4d6c6a054318fa9564,team_4a5b5c30da03eab83267ffc6,2015,25,0.84,2.12,1.76,4.2,0.48,0.52,7.44,0.16,1.68,0.6,0.76,0.32,0.2,1.36
subject_273e47edb32fcaf72ee84eee,team_032fae8f0986ba050843e006,2015,20,1.45,3.55,1.0,3.4,1.85,2.9,7.75,0.65,1.95,0.8,1.0,1.35,0.3,1.35
subject_042d813b2416e09230f8a0ba,team_740dbd4f5885f25d179a95b4,2015,30,0.3,0.4,0.7,2.0,0.4666666666666667,0.5333333333333333,3.1666666666666665,0.16666666666666666,0.8,0.4666666666666667,0.26666666666666666,0.23333333333333334,0.1,1.0666666666666667
subject_b534e926f7efa731a2d82edc,team_c514d3f97e7927c80e6eb96a,2015,2,0.5,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
subject_dd17bd6074c469e623162620,team_adb75b650ae8348d6d610562,2015,31,4.064516129032258,8.096774193548388,0.2903225806451613,0.967741935483871,3.3225806451612905,4.806451612903226,12.32258064516129,1.7096774193548387,5.580645161290323,1.032258064516129,1.4838709677419355,0.7419354838709677,1.1290322580645162,3.032258064516129
subject_78ef72dd417c3da85900ae80,team_df59c75d4923330457877ca3,2015,15,1.0666666666666667,2.2,0.0,0.2,0.4,1.2,2.533333333333333,1.1333333333333333,0.6,0.4666666666666667,0.26666666666666666,0.13333333333333333,0.2,1.9333333333333333
subject_ad5ab3eabf7f6e41b10a5201,team_da881ef530352f4bd731bcb8,2015,28,5.107142857142857,10.0,0.6785714285714286,2.6785714285714284,3.5357142857142856,4.678571428571429,15.785714285714286,1.9642857142857142,5.714285714285714,0.9285714285714286,2.75,0.9642857142857143,1.0,2.9642857142857144
subject_686db2d8a28b75a5b4f929f2,team_b0136685ca763bdcdfa485ac,2015,28,4.321428571428571,8.892857142857142,0.17857142857142858,0.7142857142857143,2.142857142857143,3.142857142857143,11.321428571428571,2.0,3.392857142857143,1.0,1.6785714285714286,0.7142857142857143,0.8928571428571429,2.0714285714285716
subject_0830fcd8d2a4ebfb8b1b1e1e,team_7d4a00921c02d28ee57afabf,2015,28,4.107142857142857,9.107142857142858,1.8928571428571428,5.214285714285714,1.9642857142857142,3.2142857142857144,15.857142857142858,2.4642857142857144,5.678571428571429,1.2857142857142858,2.357142857142857,1.1428571428571428,0.7142857142857143,2.5714285714285716
subject_6c34de5ac831938e743e0ac5,team_5055ed6e8b7fda86d555eb41,2015,29,1.793103448275862,3.689655172413793,0.0,0.0,0.3793103448275862,0.5517241379310345,3.9655172413793105,1.1379310344827587,1.5517241379310345,0.06896551724137931,0.5172413793103449,0.10344827586206896,0.4482758620689655,2.206896551724138
subject_914a28360b8a362599018e71,team_3887d5a565b8699f73e0ad10,2015,33,3.515151515151515,6.909090909090909,0.8787878787878788,2.272727272727273,3.4242424242424243,4.393939393939394,13.090909090909092,1.0606060606060606,3.515151515151515,1.878787878787879,2.0303030303030303,0.7272727272727273,0.48484848484848486,2.696969696969697
subject_24d4da606cc60df71533bc28,team_41554b4327cb3dc649ea6f6a,2015,29,2.896551724137931,5.758620689655173,1.206896551724138,4.689655172413793,2.103448275862069,2.793103448275862,11.517241379310345,1.0344827586206897,2.103448275862069,1.8275862068965518,2.2758620689655173,1.206896551724138,0.2413793103448276,1.6551724137931034
subject_8c4a7590cddf7f4f3b1bfd64,team_1c8d8750bbd71231b921adc8,2015,29,0.8620689655172413,1.793103448275862,1.8620689655172413,5.793103448275862,0.6206896551724138,0.896551724137931,7.931034482758621,0.4482758620689655,2.206896551724138,1.0689655172413792,1.3448275862068966,0.4482758620689655,0.0,1.9655172413793103
subject_5ebd7f98dc8b09fd72f8fcac,team_fa6a7d7f4aec9783900016bc,2015,,,,,,,,,,,,,,,
subject_057d922afc9306450bf809f8,team_2b456f1e481b4059a30fcecc,2015,23,0.7391304347826086,1.434782608695652,0.8260869565217391,2.5217391304347827,1.6521739130434783,2.0869565217391304,5.608695652173913,0.17391304347826086,1.1304347826086956,0.8260869565217391,1.0,0.6086956521739131,0.043478260869565216,1.0434782608695652
