source_subject_id,source_team_id,source_season,cgd_observed_gp,cgd_two_m_pg,cgd_two_a_pg,cgd_three_m_pg,cgd_three_a_pg,cgd_ft_m_pg,cgd_ft_a_pg,cgd_points_pg,cgd_orb_pg,cgd_drb_pg,cgd_ast_pg,cgd_tov_pg,cgd_stl_pg,cgd_blk_pg,cgd_pf_pg
subject_7d6b0ef3172cb0a3f2888550,team_e2bdb9f006e7bfbf0eeeb924,2018,30,2.966666666666667,6.433333333333334,1.2333333333333334,3.8666666666666667,3.4,4.433333333333334,13.033333333333333,1.2666666666666666,3.8333333333333335,3.7333333333333334,2.0,0.9333333333333333,0.4,2.466666666666667
subject_585a064534364ddd53ee375b,team_707ca5b4340ddd25bd5e9811,2018,21,0.5238095238095238,1.619047619047619,0.23809523809523808,0.9523809523809523,0.6190476190476191,0.8095238095238095,2.380952380952381,0.7142857142857143,3.0952380952380953,0.5714285714285714,0.7142857142857143,0.19047619047619047,0.38095238095238093,1.2380952380952381
subject_00faaa419e9fa5a4247158b2,team_7455194938ef781950869a57,2018,19,0.8947368421052632,1.368421052631579,0.0,0.0,0.05263157894736842,0.47368421052631576,1.8421052631578947,0.9473684210526315,1.1578947368421053,0.0,0.21052631578947367,0.2631578947368421,0.15789473684210525,1.2105263157894737
subject_3ca95031526d57f0b89e53a1,team_52c282a5d589e0f3e50191ca,2018,5,0.2,2.2,2.8,5.6,1.4,1.6,10.2,0.6,3.0,4.0,2.0,1.2,0.0,1.0
subject_9f46ae30ba99f3fbc8bad7fe,team_6a8ea995b8b8b849cf44bb6d,2018,27,1.5555555555555556,3.1481481481481484,0.14814814814814814,0.6666666666666666,0.6296296296296297,0.7407407407407407,4.185185185185185,0.6296296296296297,2.3703703703703702,1.5925925925925926,1.5555555555555556,0.18518518518518517,0.3333333333333333,2.4074074074074074
subject_67588e1d910d1fb18b178fe6,team_efbb30a65fdfcdf4afeecbb5,2018,23,0.30434782608695654,0.6956521739130435,0.0,0.043478260869565216,0.043478260869565216,0.30434782608695654,0.6521739130434783,0.34782608695652173,0.8695652173913043,0.8695652173913043,0.34782608695652173,0.13043478260869565,0.21739130434782608,0.9130434782608695
subject_1afa4e64ebcdd775a0a54c08,team_1b612c6913744fd4c29ae47a,2018,31,4.838709677419355,8.483870967741936,0.0,0.0,1.967741935483871,3.193548387096774,11.64516129032258,3.032258064516129,4.193548387096774,1.3548387096774193,2.7096774193548385,0.6451612903225806,1.6451612903225807,3.5483870967741935
subject_ad59f70866de7012f3306498,team_745192d17ba51603ca3b368f,2018,26,4.384615384615385,7.1923076923076925,0.23076923076923078,0.9615384615384616,4.038461538461538,5.615384615384615,13.5,2.0384615384615383,4.076923076923077,1.2307692307692308,1.5769230769230769,0.15384615384615385,0.3076923076923077,3.269230769230769
subject_80af187eb586ca1b5bccf225,team_ae9812c655d77d89526a57a1,2018,32,0.375,0.75,0.1875,0.5625,0.25,0.4375,1.5625,0.125,0.625,1.09375,0.625,0.0625,0.0,0.78125
subject_2088b94f8ce250bb3f3899d7,team_8c10fad3e0d3b0894eafcb28,2018,31,2.935483870967742,5.838709677419355,0.3548387096774194,1.1935483870967742,1.032258064516129,1.5806451612903225,7.967741935483871,0.7419354838709677,2.6129032258064515,1.2580645161290323,1.6774193548387097,0.4838709677419355,0.22580645161290322,1.8709677419354838
subject_0822c9e766bea4a24c5f64da,team_e020cef84a714e5feed92723,2018,32,0.9375,1.90625,1.53125,4.21875,1.28125,1.84375,7.75,0.59375,3.75,2.40625,1.46875,1.125,0.125,2.4375
subject_a326be200c1f3549c28f0bea,team_16630a5dfee4c88029c4e6e7,2018,,,,,,,,,,,,,,,
subject_8317ac88b4353d1361a930c3,team_efbb30a65fdfcdf4afeecbb5,2018,34,1.0588235294117647,1.5,0.0,0.0,0.8235294117647058,1.411764705882353,2.9411764705882355,1.1764705882352942,2.235294117647059,0.35294117647058826,0.6470588235294118,0.23529411764705882,0.35294117647058826,1.5
subject_73414ab17734ec30a249c544,team_c47ca598c6bab5eeb7365dc5,2018,27,5.444444444444445,11.25925925925926,1.7407407407407407,4.851851851851852,4.666666666666667,5.37037037037037,20.77777777777778,2.111111111111111,6.222222222222222,0.7037037037037037,2.5185185185185186,1.2962962962962963,0.7037037037037037,2.111111111111111
subject_146948531d5b812ee1b0fb46,team_cd480c72f0d7e962b92d1f6d,2018,29,2.0,5.0,1.103448275862069,3.310344827586207,1.5862068965517242,1.8620689655172413,8.89655172413793,0.8275862068965517,3.413793103448276,1.103448275862069,1.206896551724138,0.4482758620689655,0.2413793103448276,2.0344827586206895
subject_35dffea65efc639b11f1257e,team_32724839c3f23857365fd9b5,2018,31,3.4838709677419355,7.161290322580645,0.25806451612903225,0.967741935483871,1.6129032258064515,2.3870967741935485,9.35483870967742,1.8387096774193548,2.064516129032258,0.5161290322580645,1.4193548387096775,0.2903225806451613,1.8064516129032258,3.3870967741935485
subject_da7e8face018e10cfd2a64a6,team_c33dc5b613eb63e8908bb29f,2018,33,2.4242424242424243,5.666666666666667,0.9393939393939394,2.393939393939394,1.4545454545454546,2.0,9.121212121212121,0.696969696969697,3.1515151515151514,3.3636363636363638,1.696969696969697,0.8484848484848485,0.3333333333333333,2.1515151515151514
subject_bfe13bb86f210e5aeb490e72,team_03b0f0f405ba25d174a6cf6c,2018,35,1.4285714285714286,3.1714285714285713,1.5142857142857142,4.685714285714286,1.7142857142857142,2.085714285714286,9.114285714285714,0.9142857142857143,2.085714285714286,0.5142857142857142,1.0857142857142856,0.42857142857142855,0.05714285714285714,1.8857142857142857
subject_c247301fb3104164888f7bc0,team_3887d5a565b8699f73e0ad10,2018,32,4.625,9.0625,1.46875,4.25,4.1875,5.90625,17.84375,1.71875,6.21875,4.21875,2.34375,0.78125,0.1875,2.28125
subject_cf7ea8e1da4f8448011d31ab,team_81513fb5b6a2adf5dd4ebf54,2018,21,0.23809523809523808,0.42857142857142855,0.0,0.0,0.14285714285714285,0.3333333333333333,0.6190476190476191,0.3333333333333333,0.42857142857142855,0.09523809523809523,0.38095238095238093,0.09523809523809523,0.3333333333333333,1.8095238095238095
subject_56e5de8d7d220dda5e13df5a,team_dbe547bd10f71040f5870649,2018,34,0.6176470588235294,1.088235294117647,0.4411764705882353,1.1470588235294117,0.4117647058823529,0.5294117647058824,2.9705882352941178,0.38235294117647056,1.4411764705882353,2.1176470588235294,1.088235294117647,0.9411764705882353,0.029411764705882353,1.1764705882352942
