pid,draft_year,bio_height_in,bio_weight_lb,bio_pos_code,bio_age_at_draft,bio_combine_height_in,bio_combine_weight_lb,bio_combine_wingspan_in,bio_combine_reach_in,bio_combine_body_fat_pct,bio_combine_hand_length_in,bio_combine_hand_width_in,bio_combine_vertical_standing_in,bio_combine_vertical_max_in,bio_combine_lane_agility_s,bio_combine_sprint_s,bio_combine_bench_reps,bio_combine_wingspan_minus_height_in,bio_country_usa,col_age,col_gp,col_mpg,col_pts36,col_reb36,col_ast36,col_stl36,col_blk36,col_usg_pct,col_ts_pct,col_efg_pct,col_ast_pct,col_tov_pct,col_orb_pct,col_drb_pct,col_stl_pct,col_blk_pct,col_fg3ar,col_ftar,col_ft_pct,col_fg3_pct,col_fg2_pct,col_ortg,col_drtg,col_adj_ortg,col_adj_drtg,col_impact,col_impact_off,col_impact_def,col_value,col_recruit_score,col_rim_fga_share,col_rim_fg_pct,col_mid_fga_share,col_mid_fg_pct,col_dunks_per40,col_games_missed,col_minutes_share,col_usage_rank_team,col_bpm_rank_team,col_team_strength,col_bpm_pct_class,col_bpm_pct_age,col_usg_pct_age,col_ts_pct_age,col_ast_pct_age,col_stl_pct_age,col_blk_pct_age,col_bpm_pct_role,col_usg_pct_role,col_ast_pct_role,col_stl_pct_role,col_blk_pct_role,col_orb_pct_role,col_ts_pct_role,col_shot_proj_3p,col_fg3a_per40,col_gl_team_rank,col_gl_share_20min,col_gl_late_minus_early_pts40,col_gl_late_minus_early_ts,col_gl_late_minus_early_mpg,col_gl_top50_games,col_gl_top50_pts40,col_gl_top50_ts,col_gl_top50_gap_pts40,col_gl_top50_gap_ts,col_gl_mean_opp_rank,col_gl_ncaa_games,col_gl_ncaa_pts40,col_gl_ncaa_ts,col_gl_game_score_sd,col_gl_game_score_cv,col_gl_best5_game_score,col_gl_worst5_game_score,col_lu_on_off_net,col_lu_on_net,col_lu_rapm,col_lu_orapm,col_lu_drapm,col_lu_poss_on,col_lu_reliable,col_hm_share_rim,col_hm_fg_rim,col_hm_assisted_rim,col_hm_share_2pt_j,col_hm_fg_2pt_j,col_hm_assisted_2pt_j,col_hm_share_3,col_hm_assisted_3,col_hm_putback_share,col_sc_unassisted_rim,col_sc_unassisted_3,col_sc_self_created,col_pts_pg,col_reb_pg,col_ast_pg,col_stl_pg,col_blk_pg,col_final_season,col_class_index,col_n_seasons,col_minutes_total,col_first_bpm,col_bpm_delta,col_first_usg,col_usg_delta,col_bpm_mean,col_bpm_max,col_final_is_current,col_z_impact,col_z_ts_pct,col_z_usg_pct,col_z_ast_pct,col_z_stl_pct,col_z_blk_pct,col_z_orb_pct,col_z_fg3ar,col_z_pts36,bio_bmi_proxy,intl_age,intl_gp,intl_minutes,intl_mpg,intl_pts36,intl_reb36,intl_ast36,intl_stl36,intl_blk36,intl_usg_pct,intl_ts_pct,intl_efg_pct,intl_ast_pct,intl_tov_pct,intl_orb_pct,intl_drb_pct,intl_fg3ar,intl_ftar,intl_ft_pct,intl_fg3_pct,intl_impact,intl_level,intl_last_level,intl_n_seasons,intl_best_level,intl_youth_pts36,intl_youth_n,hs_mcdonalds_aa,hs_jordan_brand,hs_hoop_summit,hs_recruit_rank_first,hs_recruit_rank_final,hs_recruit_rank_delta,hs_recruit_rank_points,hs_rsci_rank,pre_transferred,pre_redshirt,pre_medical_redshirt,pre_withdrew_previous_draft,pre_green_room_invite,pre_n_schools,cons_mock_consensus_rank,cons_mock_best_rank,cons_mock_n_sources,cons_bigboard_consensus_rank,med_n_injuries,med_n_surgeries,med_major_injury,med_red_flag,med_months_since_injury,scout_motor,scout_feel_iq,scout_shooting_mechanics,scout_athleticism,scout_defense,scout_size_for_position,scout_ball_skills,scout_upside,scout_floor,scout_character_concern,scout_injury_concern,scout_consistency_concern,scout_age_concern,scout_overall_tone,scout_n_reports,cs_spot_15ft_pct,cs_spot_college3_pct,cs_spot_nba3_pct,cs_spot_attempts,cs_offdrib_15ft_pct,cs_offdrib_college3_pct,cs_onmove_15ft_pct,cs_onmove_college_pct,txt_has_report,txt_words,bio_measure_src,col_basic_fill,intl_lg_adj_pts36,intl_lg_strength,intl_prev_pts36,intl_season_gap,intl_src,intl_two_minutes,intl_two_pts36,misc_birth_month,misc_birth_q,misc_born_usa,misc_prep,mock_best,mock_delta,mock_delta_late,mock_first,mock_first_days,mock_last,mock_last_days,mock_listed,mock_mean,mock_share,mock_snaps,mock_std,mock_worst,prog_prev_hit_rate,prog_prev_mean_war5,prog_prev_n,traj_d_ast36,traj_d_blk36,traj_d_fg,traj_d_fg3,traj_d_ft,traj_d_mpg,traj_d_pts36,traj_d_reb36,traj_d_stl36,traj_last_gp,traj_last_is_peak,traj_last_mpg,traj_last_pts36,traj_mpg_growth,traj_n_seasons,traj_path,traj_slope_mpg,traj_slope_pts36,traj_years_span,tv_adjoe,tv_adrtg,tv_age_exact,tv_ast_pct,tv_ast_tov,tv_birth_month,tv_bpm,tv_bpm_is_peak,tv_d_adjoe,tv_d_adrtg,tv_d_ast_pct,tv_d_bpm,tv_d_efg,tv_d_ftr,tv_d_min_per,tv_d_ortg,tv_d_ts,tv_d_usg,tv_dbpm,tv_dgbpm,tv_dporpag,tv_drb,tv_drtg,tv_dunk_share,tv_dunks_pg,tv_efg,tv_first_bpm,tv_ftr,tv_gap,tv_gbpm,tv_gp,tv_home_intl,tv_home_state_code,tv_mid_pct,tv_mid_share,tv_min_per,tv_mp,tv_obpm,tv_ogbpm,tv_orb,tv_ortg,tv_pfr,tv_porpag,tv_pts,tv_rec_rank,tv_rim_pct,tv_rim_share,tv_role,tv_seasons,tv_slope_bpm,tv_stops,tv_three_share,tv_to_pct,tv_ts,tv_usg,tv_yr,txt_athlete,txt_athlete_per1k,txt_breakout,txt_breakout_per1k,txt_character,txt_character_per1k,txt_defender,txt_defender_per1k,txt_exists,txt_hype,txt_hype_per1k,txt_injury,txt_injury_per1k,txt_left,txt_left_per1k,txt_national,txt_national_per1k,txt_nba_family,txt_nba_family_per1k,txt_negative,txt_negative_per1k,txt_playmaker,txt_playmaker_per1k,txt_positive,txt_positive_per1k,txt_prep,txt_prep_per1k,txt_pro_family,txt_pro_family_per1k,txt_projected_pick,txt_refs,txt_sections,txt_shooter,txt_shooter_per1k,txt_size,txt_size_bytes,txt_size_per1k,txt_tone,txt_transfer,txt_transfer_per1k,wp_created_days_before,wp_editors_90d,wp_editors_pre,wp_exists,wp_revs_365d,wp_revs_90d,wp_revs_pre,wp_size_pre,ts_coach_prev_hit_rate,ts_coach_prev_mean_war5,ts_coach_prev_n,ts_conf_champ,ts_in_ncaa,ts_ncaa_round,ts_win_pct,tv_conf_tier,tv_ht_growth,tv_jersey,tv_mates_best_bpm,tv_mates_bpm_sum,tv_mates_drafted,tv_star_mate_minshare,tv_team_adjde,tv_team_adjoe,tv_team_barthag,tv_team_losses,tv_team_ncsos,tv_team_rank,tv_team_sos,tv_team_tempo,tv_team_wins,gt_class_pct,gt_days_above10,gt_last30_ratio,gt_peak_ratio,gt_ratio,gt_topic,gt_trend,gt_zero_share,rsci_avg,rsci_best,rsci_chg,rsci_dev,rsci_frac_ranked,rsci_hs_height_in,rsci_hs_pos,rsci_hs_to_pro,rsci_n_ranked,rsci_n_services,rsci_prep_5th,rsci_range,rsci_rank,rsci_std,rsci_top100,rsci_total_norm,rsci_worst,rsci_years_to_draft,cmb_bench,cmb_bmi,cmb_body_fat,cmb_hand_len,cmb_hand_width,cmb_lane_agility,cmb_max_vert,cmb_mod_lane_agility,cmb_offdrib_att,cmb_offdrib_pct,cmb_onmove_att,cmb_onmove_pct,cmb_reach_minus_height,cmb_spot15_att,cmb_spot15_pct,cmb_spotcol_att,cmb_spotcol_pct,cmb_spotnba_att,cmb_spotnba_pct,cmb_sprint,cmb_stand_vert,cmb_wing_minus_height,f50_peer_sd_usage,f50_peer_rank_usage,f50_peer_sd_ts,f50_peer_rank_ts,f50_peer_sd_ast,f50_peer_rank_ast,f50_peer_sd_tov,f50_peer_rank_tov,f50_peer_sd_orb,f50_peer_rank_orb,f50_peer_sd_drb,f50_peer_rank_drb,f50_peer_sd_stl,f50_peer_rank_stl,f50_peer_sd_blk,f50_peer_rank_blk,f50_team_share_fta,f50_team_share_three_a,f50_team_share_rim_a,f50_team_share_dunk_a,f50_team_share_ftm,f50_team_share_three_m,f50_peer_three_diet,f50_peer_rim_diet,f50_peer_defense_density,f50_peer_creation_density,f50_minutes_concentration,f50_usage_concentration,f50_career_slope_two_p,f50_career_slope_three_p,f50_career_slope_ftp,f50_career_slope_ftr,f50_career_slope_ast_tov,f50_career_slope_orb,f50_career_slope_drb,f50_career_slope_minutes,f50_career_slope_ts,f50_career_slope_usage,f50_posterior_ft,f50_posterior_three,f50_posterior_rim,f50_posterior_mid,f50_posterior_dunk,f50_posterior_two,f50_nondunk_rim_pct,f50_rim_ft_pressure,f50_perimeter_ft_agreement,f50_assist_usage_efficiency,f50_balanced_stocks,f50_foul_adjusted_rebounds,vcmb_height_without_shoes_in,vcmb_height_with_shoes_in,vcmb_weight_lb,vcmb_wingspan_in,vcmb_standing_reach_in,vcmb_body_fat_pct,vcmb_hand_length_in,vcmb_hand_width_in,vcmb_standing_vertical_in,vcmb_max_vertical_in,vcmb_lane_agility_s,vcmb_modified_lane_agility_s,vcmb_three_quarter_sprint_s,vcmb_bench_press_reps,vcmb_bmi_kg_m2,vcmb_wingspan_minus_height_in,vcmb_spot_15ft_made,vcmb_spot_15ft_attempted,vcmb_spot_15ft_pct,vcmb_spot_college3_made,vcmb_spot_college3_attempted,vcmb_spot_college3_pct,vcmb_spot_nba3_made,vcmb_spot_nba3_attempted,vcmb_spot_nba3_pct,vcmb_off_dribble_15ft_made,vcmb_off_dribble_15ft_attempted,vcmb_off_dribble_15ft_pct,vcmb_off_dribble_college3_made,vcmb_off_dribble_college3_attempted,vcmb_off_dribble_college3_pct,vcmb_on_move_15ft_made,vcmb_on_move_15ft_attempted,vcmb_on_move_15ft_pct,vcmb_on_move_college3_made,vcmb_on_move_college3_attempted,vcmb_on_move_college3_pct
Pfb1f04f295,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,25.0,39.0,1216.8516666666667,31.201324786324783,19.52579813206485,4.556019564148465,7.159459315090445,1.1833817049736273,0.1479227131217034,0.231,59.1,51.1,30.7,11.7,2.1,9.4,0.2086614173228346,0.2244094488188976,0.7368421052631579,0.3113207547169811,,2.0,2.0,4.0,2.0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,,,0.0,16.5969,0.85,,1.0,0.0,,,10.0,4.0,1.0,0.0,,,,,,,,,,,,,,0.125,-0.675,8.0,-0.016,0.093,-0.005,-0.019,0.132,7.0,8.119,0.531,-0.35,33.0,1.0,38.7,21.86,14.5,3.0,1.0,7.25,4.608,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2718.0,4.0,95.0,1.0,19.0,4.0,258.0,16561.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3ffd955342,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,27.3,12.0,321.6,26.8,12.8955,3.6269,3.2239,2.0149,0.1343,,,,,,,,,,0.619,0.257,,3.0,3.0,3.0,3.0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0,5.803,0.45,,0.0,1.0,321.6,12.896,4.0,2.0,1.0,0.0,,,,,,,,,,,,,,0.286,3.287,14.0,0.508,-0.299,-0.018,0.021,-0.055,10.2,1.879,0.187,0.038,34.0,1.0,33.3,16.216,27.5,4.0,1.0,8.38,0.723,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2412.0,2.0,66.0,1.0,9.0,2.0,157.0,11448.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P659829b9e5,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,21.0,15.0,177.51333333333332,11.834222222222222,11.76249671386187,8.31486836669546,2.433620009764525,0.6084050024411313,2.0280166748037707,0.199,39.1,38.2,10.6,15.8,7.8,13.7,0.2205882352941176,0.2058823529411764,0.4285714285714285,0.4,,2.0,2.0,1.0,2.0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0,9.9981,0.85,,4.0,0.0,,,10.0,4.0,1.0,0.0,,,,,,,,,,,,,,0.0,-0.335,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pdd3a369707,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,26.0,41.0,966.8916666666668,23.58272357723577,14.185663681729253,5.5476742482353245,3.611573168314272,2.6062899152783405,1.0052832530359312,0.195,52.3,44.7,14.0,16.8,2.7,12.6,0.2102102102102102,0.2132132132132132,0.6901408450704225,0.2,,2.0,2.0,3.0,2.0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0,12.0578,0.85,,1.0,0.0,,,10.0,4.0,1.0,0.0,,,,,,,,,,,,,,0.0,-0.145,2.0,1.231,0.529,-0.0,-0.128,-0.025,4.4,-0.376,0.744,0.151,31.0,0.0,29.2,16.027,2.5,4.0,1.0,0.42,0.446,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2258.0,1.0,20.0,1.0,4.0,1.0,50.0,7006.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P64f9a357ca,2021,,,,,,,,,,,,,,,,,,,22.51334702258727,36.0,33.3056,22.84902238662568,10.989178996925444,2.161798616448886,0.4203617409684858,1.080899308224443,30.1,66.84,64.4,13.5,14.6,12.5,26.6,0.7,3.2,0.0212765957446808,0.445,0.746,,0.648,125.7,97.4358,142.584,97.4703,7.39605,5.51149,1.88455,6.26632,,0.6382978723404256,0.6933333333333334,0.3404255319148936,0.5625,1.9349432060807925,0.0,0.167,1.0,1.0,18.3,97.0,97.0,97.0,97.0,61.0,5.0,83.0,94.0,98.0,91.0,14.0,43.0,88.0,97.0,0.536,0.33,28.0,1.0,-3.92,0.0,1.21,2.0,16.22,69.3,-9.77,1.7,173.06,0.0,,,6.88,0.38,25.04,12.2,1.019,17.968,4.157,2.497,1.66,1486.0,1.0,0.66,0.668,0.676,0.319,0.607,0.297,0.021,1.0,0.084,0.214,0.0,0.438,21.1389,10.1667,2.0,0.3889,1.0,2018.0,4.0,4.0,2756.0002,-5.42051,12.81656,24.6,5.5,3.4699075,9.28099,0.0,1.954,2.069,2.228,0.143,-1.307,0.554,2.078,-1.459,2.471,,25.27,35.0,963.766662,27.536190342857143,21.4408744509986,10.272195947778073,3.100335504238473,0.7470687962020417,1.9050254303152063,19.586649698825127,63.3,60.97256857855362,,,,,0.3241895261845386,0.2967581047381546,0.7142857142857143,0.3923076923076923,,4.0,3.0,3.0,4.0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0,21.4409,1.0,,0.0,0.0,,,4.0,2.0,0.0,0.0,,,,,,,,,,,,,,1.0,7.913,2.0,-0.0,-0.445,0.029,0.078,0.024,5.0,1.313,-1.058,0.051,36.0,1.0,33.3,22.811,28.3,4.0,1.0,9.87,2.496,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1509.0,10.0,49.0,1.0,32.0,17.0,114.0,13900.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pdb02e7ce99,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,25.0,32.0,797.815,24.93171875,12.454015028546715,7.941690742841385,1.5793134999968663,1.263450799997493,0.4963556714275866,0.142,61.0,57.1,6.2,13.2,7.5,13.1,0.4608294930875576,0.0967741935483871,0.7142857142857143,0.38,,2.0,2.0,2.0,2.0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0,10.5859,0.85,,1.0,0.0,,,10.0,4.0,1.0,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P9161b1752d,2021,,,,,,,,,,,,,,,,,,,22.60369609856263,27.0,32.3704,17.258544843437218,4.242542569755086,5.47822702221783,1.153275832241801,0.7414551565627858,29.0,53.26,45.7,31.6,23.1,2.1,11.1,1.9,2.2,0.4721311475409836,0.61,0.753,0.313,0.447,99.8,96.3398,116.861,93.4579,3.80493,2.90201,0.902919,3.4294,89.0,0.2852459016393442,0.4942528735632184,0.2032786885245901,0.4032258064516129,0.0,3.0,0.146,1.0,4.0,13.4,80.0,82.0,95.0,51.0,97.0,58.0,70.0,87.0,97.0,95.0,51.0,94.0,37.0,59.0,0.535,6.59,49.0,0.93,-0.42,3.0,8.28,7.0,19.75,49.9,0.85,0.0,94.19,0.0,,,5.91,0.57,17.4,4.94,-10.525,3.677,-0.933,-1.066,0.133,1497.0,1.0,0.302,0.478,0.227,0.226,0.406,0.0,0.472,0.622,0.011,0.233,0.178,0.638,15.5185,3.8148,4.9259,1.037,0.6667,2020.0,4.0,4.0,3720.001,7.40351,-3.59858,21.2,7.800000000000001,6.07085,7.40351,0.0,1.037,0.077,2.012,2.602,0.141,0.162,-0.784,0.459,1.262,,23.0,8.0,105.68833333333332,13.211041666666668,6.131234920284484,3.406241622380269,2.724993297904215,0.6812483244760538,0.3406241622380269,0.074,55.1,46.7,9.8,7.4,3.6,6.1,0.5333333333333333,0.2,1.0,0.25,,2.0,2.0,1.0,2.0,,,0,0,0,63.0,55.0,-8.0,5.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0,5.2115,0.85,,0.0,0.0,,,9.0,3.0,1.0,0.0,,,,,,,,,,,,,,0.333,3.664,3.0,1.457,0.335,-0.02,-0.075,-0.02,-0.1,-3.602,-0.652,-0.107,27.0,0.0,32.4,17.222,13.3,4.0,1.0,4.35,1.123,3.0,116.861,93.4579,23.85,31.6,1.31683909,9.0,3.80493,0.0,-11.89,-0.533,6.0,-2.968,-2.5,19.8,-10.1,-9.8,-0.4,-2.3,0.902919,1.11862,3.68646,11.1,96.3398,0.0,0.0,45.7,7.40351,61.0,1.0,4.87335,27.0,0.0,35.0,0.4032,0.212,70.5,32.3704,2.90201,3.75473,2.1,99.8,2.8,3.4294,15.5185,89.0,0.4943,0.297,2.0,4.0,-1.032,159.236,0.491,23.1,53.26,29.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.0,0.0,15.0,1.0,21.0,0.0,39.0,8580.0,,,0.0,1.0,0.0,0.0,0.667,2.0,0.0,34.0,6.93,20.84,0.0,0.815,94.93912888769604,108.49003377307292,0.8226429492133062,10.0,0.5996299391629935,48.0,0.6614898943570359,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,63.0,55.0,-8.0,8.6,1.0,76.0,2.0,0.0,6.0,6.0,0.0,34.0,67.0,11.95,1.0,0.3378,89.0,5.0,,,,,,,,,,,,,,,,,,,,,,,3.091368664751972,1.0,8.03029810199155,0.6428571428571429,3.534971568361991,1.0,4.135144800558309,0.7142857142857143,4.104652431840388,0.5714285714285714,6.491695664550178,0.5,0.7436151066810637,0.5714285714285714,1.840796720401048,0.7142857142857143,0.2743362831858407,0.233009708737864,,,0.3050108932461873,0.2284263959390862,0.3290736096756663,0.4479346035541647,4.3649662240857205,0.5916561736997447,0.1167028636184365,0.1334754670780782,-0.0678000000000086,-0.0076999999999996,0.0422000000000048,6.020000000000239,-0.0793024980000074,-1.350000000000115,1.0400000000001424,8.150000000001173,-2.017000000000253,3.3100000000003864,0.7475728155339806,0.3195876288659793,0.5213675213675214,0.4021739130434782,0.9,0.4577114427860697,0.4942528735632184,0.4364595181470375,0.3529524112685023,0.8100133333333335,2.0390243902439025,3.473684210526316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pcc9fe4d64c,2021,,,,,,,,,,,,,,,,,,,22.06433949349761,31.0,13.2581,9.547340870863849,9.635045745619658,1.4013772712530452,1.664220363400487,2.3650447650870032,14.2,58.6,56.1,6.2,21.5,10.0,19.0,2.5,6.0,0.081081081081081,0.541,0.65,,0.588,110.0,87.4399,105.225,84.0059,7.02116,1.56431,5.45685,0.900271,92.4,0.8243243243243243,0.6229508196721312,0.0945945945945946,0.2857142857142857,0.7785867239771378,0.0,0.066,8.0,1.0,25.7,97.0,97.0,11.0,81.0,16.0,81.0,96.0,94.0,14.0,39.0,96.0,82.0,62.0,73.0,0.481,0.58,5.0,0.06,-2.15,2.6,-0.91,6.0,12.37,67.0,2.28,9.5,116.52,0.0,,,4.03,1.09,7.88,0.44,-10.368,10.508,0.256,-2.318,2.575,656.0,1.0,0.824,0.623,0.553,0.095,0.286,0.0,0.081,1.0,0.18,0.368,0.0,0.463,3.5161,3.5484,0.5161,0.6129,0.871,2020.0,4.0,4.0,1535.9996999999998,3.80001,3.22115,13.7,0.5,7.4620475,10.0499,0.0,1.91,0.965,-1.091,-0.856,0.91,1.923,1.393,-1.237,-0.774,,23.0,7.0,77.895,11.127857142857142,9.243212016175622,10.629693818601964,1.8486424032351243,1.3864818024263432,1.8486424032351243,0.111,69.8,53.8,7.3,23.1,6.9,16.8,0.2307692307692307,0.2307692307692307,1.0,0.6666666666666666,,2.0,2.0,1.0,2.0,,,0,0,0,44.0,44.0,0.0,7.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0,7.8567,0.85,,0.0,0.0,,,4.0,2.0,1.0,0.0,,,,,,,,,,,,,,0.25,3.016,20.0,0.249,-0.435,-0.193,0.167,0.09,-3.0,1.081,0.027,-0.364,31.0,0.0,13.3,9.474,6.1,4.0,1.0,2.19,0.318,3.0,105.225,84.0059,23.31,6.2,0.69564627,4.0,7.02116,0.0,-7.933,1.482,2.0,-3.029,-18.6,-9.2,-7.9,-10.1,-12.45,2.7,5.45685,4.75061,1.96201,19.0,87.4399,0.164,0.258,56.1,3.80001,54.1,1.0,4.76022,31.0,0.0,46.0,0.2857,0.095,32.6,13.2581,1.56431,0.00960069,10.0,110.0,6.8,0.900271,3.5161,92.4,0.623,0.824,8.0,4.0,1.074,100.422,0.081,21.5,58.6,14.2,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,1.0,9.0,1.0,42.0,2.0,42.0,9453.0,0.417,3.128,12.0,1.0,0.0,0.0,0.806,3.0,0.0,12.0,6.82,45.48,1.0,0.816,91.91466530751362,115.26544378779656,0.9310759973891874,6.0,0.580707659921505,6.0,0.6788142510147229,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,41.0,33.0,1.0,2.0,1.0,81.0,4.0,0.0,6.0,6.0,0.0,11.0,35.0,3.35,1.0,0.6171,44.0,5.0,,,,,,,,,,,,,,,,,,,,,,,5.985597154062472,0.1818181818181818,4.653681287227263,0.7272727272727273,8.616576776642267,0.0,4.436304459001475,0.8181818181818182,3.420618790371374,0.9090909090909092,5.590055116441352,0.8181818181818182,0.7576428861994206,0.5454545454545454,2.458192881230573,0.9090909090909092,0.057471264367816,0.0097244732576985,0.0702764976958525,0.0769230769230769,0.0518962075848303,0.0046082949308755,0.3465734674478909,0.4197155765220792,4.735760171306209,0.7507693180661525,0.1076185207573584,0.1283857412842476,-0.0890000000000076,0.0376000000000018,0.1207000000000128,6.210000000000907,0.1547846010000167,-0.7100000000000256,-0.3100000000000847,9.280000000001234,-3.7670000000002406,-0.1100000000000551,0.6666666666666666,0.3214285714285714,0.6153846153846154,0.3783783783783784,0.85,0.5555555555555556,0.5882352941176471,0.8580786026200873,0.054054054054054,0.3201973684210527,3.5294117647058822,3.717948717948718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
