draft_year,player,pick,war5,r,colin_rank,outcome_rank,pick_rank,pid,bio_age_at_draft,cons_mock_consensus_rank,hs_rsci_rank,col_impact,col_ts_pct,col_fg3_pct,col_ast_pct,path,bio_height_in,steal,our_rank
2021,Corey Kispert,15.0,2.0008049651103272,0.9041666666666668,7.0,26.0,15.0,P0057628fa2,22.41,16.2,,9.90284,67.38,0.44,9.0,college_2008plus,79.25,-11.0,8.0
2021,Dalano Banton,46.0,1.9927199263159971,0.3416666666666667,40.0,27.0,46.0,Pb149e1d8c2,21.72,,,4.53571,48.63,0.241,27.5,college_2008plus,80.0,19.0,30.0
2021,David Johnson,47.0,0.0096715491604875,0.4291666666666667,32.0,40.0,47.0,P152905cef4,20.42,44.75,79.0,2.97282,50.42,0.386,19.1,college_2008plus,76.75,7.0,55.0
2021,Davion Mitchell,9.0,5.776975837734941,0.7333333333333334,17.0,20.0,9.0,P2c8aa67899,22.9,12.2,58.0,9.17366,62.0,0.447,28.3,college_2008plus,73.25,-11.0,16.0
2021,Day'Ron Sharpe,29.0,6.260917677691306,0.7916666666666667,14.0,18.0,29.0,Pe728a39ea0,19.73,39.5,,7.60599,52.09,,15.4,college_2008plus,83.0,11.0,17.0
2021,Evan Mobley,3.0,28.50583317204172,0.9541666666666666,3.0,3.0,3.0,Pc3e0235987,20.11,3.4,3.0,12.9968,62.4,0.3,14.1,college_2008plus,84.0,0.0,2.0
2021,Filip Petrušev,50.0,-0.02,0.65,18.0,45.0,50.0,P30aaba02d5,21.29,41.75,81.0,3.82661,59.38,,10.3,college_2008plus,83.0,5.0,46.0
2021,Franz Wagner,8.0,25.714506287309835,0.975,2.0,4.0,8.0,Pb2632428b5,19.83,10.0,,11.3184,58.65,0.343,17.4,college_2008plus,81.0,4.0,1.0
2021,Georgios Kalaitzakis,60.0,-1.11950701472578,0.25,51.0,52.0,60.0,Pa09bdf4e64,22.57,,,,,,,international,79.0,8.0,49.0
2021,Greg Brown III,43.0,-2.155576846011328,0.0416666666666666,58.0,58.0,43.0,P6680e3073f,19.91,36.666666666666664,8.0,0.438483,53.48,0.33,3.8,college_2008plus,80.5,-15.0,54.0
2021,Herbert Jones,35.0,15.060262486949918,0.4458333333333333,31.0,9.0,35.0,P21372aaded,22.81,43.75,,8.91512,52.89,0.351,21.7,college_2008plus,79.25,26.0,19.0
2021,Isaiah Jackson,22.0,3.7062321611590856,0.8916666666666666,8.0,24.0,22.0,P87ada0d006,19.55,19.8,26.0,9.6041,58.69,,7.5,college_2008plus,82.0,-2.0,7.0
2021,Isaiah Livers,42.0,-0.516393327093717,0.3875,36.0,48.0,42.0,Pbfadf35dca,23.0,45.25,,9.32712,60.53,0.431,11.6,college_2008plus,79.25,-6.0,33.0
2021,Isaiah Todd,31.0,-0.5876930842707935,0.0333333333333333,60.0,49.0,31.0,Pb1d56c9c96,19.78,33.0,,,,,,college_pre2008_or_unlinked,82.0,-18.0,35.0
2021,JT Thor,37.0,-2.17278182423954,0.2833333333333333,47.0,59.0,37.0,Pc624860c4a,18.92,35.4,44.0,3.72912,54.67,0.297,7.1,college_2008plus,81.25,-22.0,38.0
2021,Jaden Springer,28.0,0.1857538262119121,0.5958333333333333,22.0,37.0,28.0,P90b2305671,18.84,23.8,13.0,4.93376,57.01,0.435,24.1,college_2008plus,76.25,-9.0,40.0
2021,Jalen Green,2.0,7.5453190476786975,0.3375,42.0,15.0,2.0,P64263ced9d,19.47,2.2,,,,,,college_pre2008_or_unlinked,78.0,-13.0,25.0
2021,Jalen Johnson,20.0,16.989981068394776,0.8458333333333333,10.0,8.0,20.0,P392363bcf2,19.61,12.0,11.0,7.16174,57.91,,20.5,college_2008plus,81.25,12.0,15.0
2021,Jalen Suggs,5.0,12.81882528458284,0.9458333333333332,4.0,10.0,5.0,Pc97a1282a3,20.15,4.0,7.0,9.32121,59.39,0.337,23.7,college_2008plus,76.0,-5.0,3.0
2021,James Bouknight,11.0,-1.445916747282818,0.5791666666666666,23.0,56.0,11.0,Pa090759337,20.86,9.2,72.0,4.43359,54.57,0.293,12.8,college_2008plus,76.75,-45.0,23.0
2021,Jared Butler,40.0,0.7428662855892363,0.8583333333333334,9.0,33.0,40.0,P82dc635a40,20.93,20.4,95.0,9.70997,59.87,0.416,27.8,college_2008plus,75.75,7.0,14.0
2021,Jason Preston,33.0,0.04,0.575,24.0,38.0,33.0,P30169adef4,21.97,36.5,,7.17643,57.41,0.385,37.6,college_2008plus,76.0,-5.0,27.0
2021,Jeremiah Robinson-Earl,32.0,-1.032913201049563,0.6291666666666667,20.0,51.0,32.0,P5480a34012,20.73,30.666666666666668,15.0,7.1838,55.84,0.28,13.5,college_2008plus,81.0,-19.0,22.0
2021,Jericho Sims,58.0,0.937566113774156,0.1833333333333333,55.0,31.0,58.0,Pba95727095,22.77,42.0,51.0,6.58155,65.04,,5.4,college_2008plus,82.0,27.0,45.0
2021,Joe Wieskamp,41.0,-0.4416088592413991,0.4166666666666666,34.0,47.0,41.0,Pac178f1473,21.93,41.25,54.0,7.72466,61.56,0.462,10.4,college_2008plus,79.25,-6.0,39.0
2021,Jonathan Kuminga,7.0,3.519246924382312,0.4,35.0,25.0,7.0,P7dcdc4ccdd,18.81,5.6,,,,,,international,79.0,-18.0,13.0
2021,Josh Christopher,24.0,-1.83928447341291,0.3708333333333333,39.0,57.0,24.0,Pf6213e9937,19.64,27.75,10.0,2.53401,52.94,0.305,9.8,college_2008plus,76.5,-33.0,47.0
2021,Josh Giddey,6.0,19.590803405799356,0.4208333333333333,33.0,7.0,6.0,P854a3a23a2,18.8,11.2,,,,,,international,80.0,-1.0,10.0
2021,Joshua Primo,12.0,-1.122440539947578,0.0791666666666666,57.0,53.0,12.0,P4e35bd6add,18.6,30.25,,3.49124,56.51,0.381,6.5,college_2008plus,77.0,-41.0,51.0
2021,Juhann Begarin,45.0,0.0,0.2208333333333333,52.0,41.0,45.0,,,,,,,,,,,4.0,
2021,Kai Jones,19.0,0.5551271515517341,0.8166666666666667,11.0,35.0,19.0,P69549f38f2,20.52,14.0,50.0,7.83384,64.55,0.382,5.4,college_2008plus,83.5,-16.0,18.0
2021,Keon Johnson,21.0,-3.668130032631617,0.2166666666666666,53.0,60.0,21.0,P721d8fa8f9,19.39,9.0,23.0,1.93997,51.71,0.271,21.2,college_2008plus,76.75,-39.0,26.0
2021,Kessler Edwards,44.0,-0.2394284061272512,0.275,49.0,46.0,44.0,P3364db28a5,20.97,44.5,,4.43081,60.1,0.383,7.2,college_2008plus,80.0,-2.0,44.0
2021,Luka Garza,52.0,3.734239497664703,0.4916666666666667,29.0,23.0,52.0,P60da7b4537,22.59,50.0,,10.7441,61.99,0.44,12.1,college_2008plus,83.25,29.0,32.0
2021,Marcus Zegarowski,49.0,0.0,0.3416666666666667,40.0,41.0,49.0,P6bb68789bc,22.89058863791924,,,6.39164,60.04,0.421,23.9,college_declared,74.0,8.0,
2021,Miles McBride,36.0,6.72068412439932,0.8,13.0,16.0,36.0,P606c98790a,20.89,26.5,,9.09572,54.34,0.414,28.6,college_2008plus,74.5,20.0,12.0
2021,Moses Moody,14.0,5.649672956448945,0.7833333333333333,15.0,21.0,14.0,Pa0882490f6,19.16,14.4,40.0,5.47923,56.81,0.358,8.0,college_2008plus,78.0,-7.0,9.0
2021,Neemias Queta,39.0,7.793800030567848,0.8125,12.0,13.0,39.0,P90932c4b0a,22.05,48.0,,12.9486,59.27,,18.4,college_2008plus,84.5,26.0,4.0
2021,Quentin Grimes,25.0,9.53736284936776,0.5458333333333334,26.0,12.0,25.0,P88205fde52,21.22,28.5,8.0,8.00347,55.77,0.403,12.6,college_2008plus,77.25,13.0,20.0
2021,RaiQuan Gray,59.0,0.21,0.2583333333333333,50.0,36.0,59.0,P2b13664da5,22.06,55.0,,7.54987,58.2,0.267,16.1,college_2008plus,79.75,23.0,34.0
2021,Rokas Jokubaitis,34.0,0.0,0.3291666666666666,43.0,41.0,34.0,,,,,,,,,,,-7.0,
2021,Sandro Mamukelashvili,54.0,5.563641210353774,0.5208333333333334,27.0,22.0,54.0,P624b2b5afe,22.18,54.0,,4.79756,52.54,0.336,20.6,college_2008plus,82.0,32.0,48.0
2021,Santi Aldama,30.0,11.37525153420986,0.2958333333333333,44.0,11.0,30.0,P213b82c86a,20.55,51.0,,4.99633,59.4,0.368,15.5,college_2008plus,84.0,19.0,36.0
2021,Scottie Barnes,4.0,32.03235450345905,0.9333333333333332,5.0,1.0,4.0,P45a39b68c1,19.99,5.8,5.0,8.27121,54.78,0.275,31.6,college_2008plus,80.0,3.0,6.0
2021,Scottie Lewis,56.0,0.0186683479642079,0.6458333333333334,19.0,39.0,56.0,Pd1118f9ab3,21.38,62.0,9.0,5.54963,53.53,0.318,10.4,college_2008plus,77.25,17.0,56.0
2021,Sharife Cooper,48.0,-1.0010223898274613,0.5125,28.0,50.0,48.0,P1e1b55c58c,20.13,25.6,19.0,4.29689,51.95,0.228,51.9,college_2008plus,73.0,-2.0,21.0
2021,Tre Mann,18.0,-1.38752549839661,0.0416666666666666,59.0,55.0,18.0,Pfce02776de,20.48,26.4,22.0,5.82762,57.93,0.402,22.3,college_2008plus,76.25,-37.0,28.0
2021,Trey Murphy III,17.0,20.745686975260423,0.5666666666666667,25.0,6.0,17.0,P54240b8a24,21.11,20.5,,7.64696,66.99,0.433,8.2,college_2008plus,81.25,11.0,41.0
2021,Usman Garuba,23.0,0.85178567316801,0.3833333333333333,37.0,32.0,23.0,P4110110f37,19.39,23.4,,,,,,international,80.0,-9.0,28.0
2021,Ziaire Williams,10.0,1.006966628545234,0.2916666666666667,45.0,30.0,10.0,P9e82692a6d,19.88,18.0,,0.160526,47.29,0.291,16.4,college_2008plus,81.75,-20.0,52.0
2022,AJ Griffin,16.0,0.7000000000000001,0.4827586206896551,32.0,25.0,16.0,Pa95793f720,18.83,10.833333333333334,18.0,6.33861,63.05,0.447,6.8,college_2008plus,78.0,-9.0,29.0
2022,Andrew Nembhard,31.0,5.11,0.6206896551724138,22.0,14.0,31.0,P76ebdc8d77,22.43,39.2,25.0,7.08475,56.38,0.383,26.3,college_2008plus,76.5,17.0,27.0
2022,Bennedict Mathurin,6.0,-1.32,0.8448275862068966,12.0,52.0,6.0,Pce7c8a9da0,20.01,8.0,91.0,5.85641,57.7,0.372,13.8,college_2008plus,78.0,-46.0,13.0
2022,Blake Wesley,25.0,-3.03,0.043103448275862,58.0,57.0,25.0,P5cba6e4b4b,19.27,22.142857142857142,,1.47636,49.4,0.302,17.4,college_2008plus,76.25,-32.0,40.0
2022,Bryce McGowens,40.0,-2.28,0.0560344827586206,55.0,54.0,40.0,Pd5316f2e65,19.62,37.4,25.0,-0.673336,53.31,0.274,8.6,college_2008plus,78.5,-14.0,51.0
2022,Caleb Houstan,32.0,0.05,0.0948275862068965,54.0,28.0,32.0,P70fa3dc827,19.45,34.333333333333336,6.0,3.51096,53.03,0.355,7.4,college_2008plus,80.0,4.0,49.0
2022,Chet Holmgren,2.0,19.92,0.9870689655172412,2.0,2.0,2.0,Pbfdaa31fd0,20.15,2.2857142857142856,1.0,15.0043,69.11,0.39,11.4,college_2008plus,84.0,0.0,1.0
2022,Christian Braun,21.0,8.13,0.7112068965517242,15.0,11.0,21.0,P3b1e823247,21.18,33.0,,9.24483,58.49,0.386,14.5,college_2008plus,79.0,10.0,11.0
2022,Christian Koloko,33.0,-0.35,0.6853448275862069,17.0,43.0,33.0,P9345155d6a,22.01,35.666666666666664,,11.2204,66.08,,9.8,college_2008plus,84.0,-10.0,16.0
2022,Dalen Terry,18.0,0.8,0.8663793103448276,10.0,24.0,18.0,P416088a2b5,19.95,25.285714285714285,48.0,7.43036,58.42,0.364,22.1,college_2008plus,79.25,-6.0,22.0
2022,David Roddy,23.0,-2.42,0.5646551724137931,28.0,56.0,23.0,P63014948f5,21.24,37.333333333333336,,9.66648,64.87,0.437,19.8,college_2008plus,78.0,-33.0,19.0
2022,Dyson Daniels,8.0,15.43,0.6120689655172413,25.0,5.0,8.0,Pab39ee5462,19.27,7.714285714285714,,,,,,international,79.5,3.0,9.0
2022,E.J. Liddell,41.0,-0.23,0.6896551724137931,16.0,41.0,41.0,Pe22f69b7a0,21.51,21.571428571428573,41.0,10.0122,59.83,0.374,16.1,college_2008plus,79.0,0.0,28.0
2022,Gabriele Procida,36.0,0.0,0.3017241379310345,42.0,29.0,36.0,,,,,,,,,,,7.0,
2022,Gui Santos,55.0,2.3600000000000003,0.2974137931034483,43.0,21.0,55.0,Pd3eb42d2a8,20.0,52.0,,,,,,international,79.0,34.0,45.0
2022,Hugo Besson,58.0,0.0,0.2241379310344827,47.0,29.0,58.0,,,,,,,,,,,29.0,
2022,Isaiah Mobley,49.0,-0.04,0.3620689655172414,38.0,35.0,49.0,P7c29e11a29,22.75,63.0,18.0,6.95074,53.51,0.352,18.8,college_2008plus,80.0,14.0,37.0
2022,Ismael Kamagate,46.0,0.0,0.521551724137931,29.0,29.0,46.0,,,,,,,,,,,17.0,
2022,JD Davison,53.0,0.06,0.2025862068965517,49.0,27.0,53.0,Pa067c50f94,19.72,44.8,9.0,3.9465,55.85,0.301,29.4,college_2008plus,74.5,26.0,41.0
2022,Jabari Smith Jr.,3.0,7.51,0.9698275862068966,3.0,12.0,3.0,P12c0373e62,19.11,1.5,4.0,7.00491,57.15,0.422,13.8,college_2008plus,83.0,-9.0,7.0
2022,Jabari Walker,57.0,-1.22,0.4008620689655172,36.0,51.0,57.0,Pdd8eeaed18,19.9,49.0,,3.21425,56.96,0.346,10.0,college_2008plus,80.0,6.0,43.0
2022,Jaden Hardy,37.0,-2.3200000000000003,0.0474137931034482,57.0,55.0,37.0,P20596267f7,19.97,23.142857142857142,,,,,,college_pre2008_or_unlinked,76.0,-18.0,30.0
2022,Jaden Ivey,5.0,-0.48,0.6637931034482758,19.0,44.0,5.0,P16b88a2183,20.36,3.7142857142857144,87.0,5.47417,57.96,0.358,19.2,college_2008plus,76.0,-39.0,12.0
2022,Jake LaRavia,19.0,3.52,0.8793103448275862,8.0,16.0,19.0,P97df826a61,20.64,29.428571428571427,,8.89585,64.68,0.384,20.0,college_2008plus,80.0,3.0,23.0
2022,Jalen Duren,13.0,17.07,0.8491379310344828,11.0,4.0,13.0,P3a3a5bbbef,18.6,11.0,,9.39587,60.79,,10.5,college_2008plus,83.0,9.0,4.0
2022,Jalen Williams,12.0,22.38,0.7327586206896551,14.0,1.0,12.0,Pa89859be17,21.19,19.0,,4.94916,60.12,0.396,22.7,college_2008plus,77.75,11.0,31.0
2022,Jaylin Williams,34.0,8.68,0.6120689655172414,24.0,7.0,34.0,Pa2e8c74c1f,19.98,34.5,79.0,7.22707,53.81,0.239,15.3,college_2008plus,82.0,27.0,15.0
2022,Jeremy Sochan,9.0,-0.14,0.9051724137931034,5.0,38.0,9.0,Pe3c0fc5a9e,19.09,11.571428571428571,90.0,8.94783,54.58,0.296,12.3,college_2008plus,81.0,-29.0,2.0
2022,Johnny Davis,10.0,-1.93,0.646551724137931,20.0,53.0,10.0,P919e355315,20.32,8.428571428571429,,5.14269,52.21,0.303,14.6,college_2008plus,77.75,-43.0,17.0
2022,Josh Minott,45.0,3.25,0.6810344827586207,18.0,17.0,45.0,P76f8234113,19.58,41.166666666666664,44.0,8.53619,57.14,,12.8,college_2008plus,80.0,28.0,32.0
2022,Karlo Matković,52.0,1.71,0.4913793103448276,30.0,23.0,52.0,Paee04abbe6,21.23,48.0,,,,,,international,82.0,29.0,39.0
2022,Keegan Murray,4.0,8.41,0.9913793103448276,1.0,10.0,4.0,P86df290cda,21.84,5.857142857142857,,13.2833,63.8,0.398,10.1,college_2008plus,80.0,-6.0,3.0
2022,Kendall Brown,48.0,-0.18,0.3189655172413793,39.0,40.0,48.0,Pd6b4848f72,19.12,32.57142857142857,10.0,7.786,62.99,0.341,12.3,college_2008plus,79.5,8.0,37.0
2022,Kennedy Chandler,38.0,-0.63,0.6422413793103449,21.0,46.0,38.0,P8c8d5105c2,19.77,24.166666666666668,6.0,7.36443,53.87,0.383,32.4,college_2008plus,72.5,-8.0,42.0
2022,Khalifa Diop,39.0,0.0,0.4181034482758621,35.0,29.0,39.0,,,,,,,,,,,10.0,
2022,Luke Travers,56.0,-0.26,0.3146551724137931,40.0,42.0,56.0,Pd4287ba490,20.8,64.0,,,,,,international,79.0,14.0,47.0
2022,Malaki Branham,20.0,-5.15,0.4008620689655172,36.0,58.0,20.0,Pae46fa4aa5,19.12,14.571428571428571,32.0,4.21078,59.44,0.411,14.7,college_2008plus,77.5,-38.0,43.0
2022,MarJon Beauchamp,24.0,-1.17,0.1077586206896551,52.0,50.0,24.0,P4e8883caf8,21.69,28.142857142857142,,,,0.398,,college_pre2008_or_unlinked,78.5,-26.0,34.0
2022,Mark Williams,15.0,8.42,0.8836206896551724,7.0,9.0,15.0,P3a5b76349f,20.52,12.857142857142858,25.0,13.1483,72.38,,6.9,college_2008plus,86.0,6.0,5.0
2022,Matteo Spagnolo,50.0,0.0,0.2284482758620689,46.0,29.0,50.0,,,,,,,,,,,21.0,
2022,Max Christie,35.0,0.4499999999999999,0.1293103448275862,51.0,26.0,35.0,Paac5dcb74c,19.36,35.8,17.0,2.29862,49.37,0.317,8.6,college_2008plus,77.75,9.0,52.0
2022,Moussa Diabaté,43.0,6.09,0.1077586206896551,52.0,13.0,43.0,Pc5f6ac0bb7,20.42,52.0,11.0,3.56742,56.47,,6.2,college_2008plus,82.25,30.0,46.0
2022,Nikola Jović,27.0,3.23,0.4870689655172414,31.0,18.0,27.0,P1191691c20,19.04,24.714285714285715,,,,,,international,83.0,9.0,20.0
2022,Ochai Agbaji,14.0,-0.8099999999999999,0.4784482758620689,33.0,47.0,14.0,P9d848af991,22.17,16.714285714285715,,7.44695,59.49,0.407,8.7,college_2008plus,77.75,-33.0,26.0
2022,Ousmane Dieng,11.0,-0.6000000000000001,0.4784482758620689,33.0,45.0,11.0,P4b5f95e771,19.09,14.571428571428571,,,,,,international,81.0,-34.0,18.0
2022,Paolo Banchero,1.0,18.48,0.8793103448275862,8.0,3.0,1.0,Pfa7a6f2536,19.61,3.5714285714285716,2.0,7.03346,55.7,0.338,17.5,college_2008plus,82.0,-2.0,10.0
2022,Patrick Baldwin Jr.,28.0,-0.15,0.0560344827586206,55.0,39.0,28.0,P8be99fecd0,19.59,31.666666666666668,5.0,-4.49632,45.05,0.266,12.2,college_2008plus,82.25,-11.0,48.0
2022,Peyton Watson,30.0,2.1900000000000004,0.2586206896551724,44.0,22.0,30.0,Pc69570e4d2,19.78,40.0,8.0,2.41336,39.41,0.226,10.1,college_2008plus,80.0,8.0,33.0
2022,Ryan Rollins,44.0,3.82,0.3103448275862069,41.0,15.0,44.0,Pafb050f1ad,19.97,35.666666666666664,,4.00866,55.66,0.311,20.0,college_2008plus,75.25,29.0,25.0
2022,Shaedon Sharpe,7.0,2.68,0.7370689655172414,13.0,19.0,7.0,P7d4b1d6e8f,19.07,7.0,,,,,,international,77.25,-12.0,14.0
2022,Tari Eason,17.0,8.63,0.8879310344827586,6.0,8.0,17.0,P14882ceff6,21.12,16.428571428571427,93.0,10.6389,61.52,0.359,10.1,college_2008plus,80.0,9.0,6.0
2022,Trevor Keels,42.0,-0.13,0.1724137931034483,50.0,37.0,42.0,P123f055136,18.83,38.0,19.0,4.82945,52.01,0.312,14.6,college_2008plus,76.75,5.0,50.0
2022,TyTy Washington Jr.,29.0,-0.91,0.6163793103448276,23.0,48.0,29.0,Pa408da26a2,20.6,17.5,,6.60826,52.8,0.35,23.0,college_2008plus,75.75,-19.0,24.0
2022,Tyrese Martin,51.0,-0.98,0.25,45.0,49.0,51.0,P9a2935e78c,23.3,,,4.50648,54.02,0.43,12.1,college_2008plus,78.0,2.0,35.0
2022,Vince Williams Jr.,47.0,2.46,0.603448275862069,26.0,20.0,47.0,P6876f611cb,21.82,57.0,,8.45559,62.9,0.387,19.6,college_2008plus,76.0,27.0,36.0
2022,Walker Kessler,22.0,12.86,0.9094827586206896,4.0,6.0,22.0,Pa5128e8532,20.91,22.166666666666668,18.0,15.7419,62.69,0.2,7.0,college_2008plus,85.0,16.0,8.0
2022,Wendell Moore Jr.,26.0,-0.05,0.5689655172413793,27.0,36.0,26.0,Pa6b76d042d,20.76,29.0,25.0,7.96656,60.53,0.413,21.7,college_2008plus,77.5,-10.0,21.0
2022,Yannick Nzosa,54.0,0.0,0.2155172413793103,48.0,29.0,54.0,,,,,,,,,,,25.0,
2023,Amari Bailey,41.0,-0.17,0.1379310344827586,51.0,30.0,41.0,Pf85863f4bd,19.34,38.666666666666664,10.0,3.48647,55.29,0.389,15.2,college_2008plus,76.0,11.0,48.0
2023,Amen Thompson,4.0,20.43,0.8146551724137931,11.0,2.0,4.0,P1999b4880f,20.39,4.0,,,,,,college_pre2008_or_unlinked,79.0,2.0,22.0
2023,Andre Jackson Jr.,36.0,-1.55,0.7327586206896551,14.0,50.0,36.0,P737b0588be,21.6,34.0,50.0,8.84306,50.89,0.281,26.6,college_2008plus,78.0,-14.0,20.0
2023,Anthony Black,6.0,4.17,0.9612068965517242,3.0,11.0,6.0,Pa813594724,19.42,7.0,14.0,6.48724,54.86,0.301,20.9,college_2008plus,79.0,-5.0,3.0
2023,Ausar Thompson,5.0,10.73,0.7025862068965517,17.0,4.0,5.0,P9180c4596b,20.39,8.0,,,,,,college_pre2008_or_unlinked,79.0,1.0,19.0
2023,Ben Sheppard,26.0,0.3199999999999999,0.4224137931034483,35.0,23.0,26.0,P2a6c79e3dc,21.93,27.5,,2.45912,58.02,0.416,16.7,college_2008plus,78.0,3.0,50.0
2023,Bilal Coulibaly,7.0,-2.93,0.5732758620689655,25.0,53.0,7.0,Pa4e79c2199,18.9,11.0,,,,,,international,79.0,-46.0,13.0
2023,Brandin Podziemski,19.0,9.07,0.875,7.0,5.0,19.0,P0db0d3c576,20.32,24.333333333333332,79.0,9.28219,60.75,0.447,20.8,college_2008plus,77.0,14.0,1.0
2023,Brandon Miller,2.0,6.04,0.9310344827586208,5.0,7.0,2.0,P664a2ede66,20.58,2.0,11.0,9.82941,58.32,0.384,12.7,college_2008plus,81.0,-5.0,4.0
2023,Brice Sensabaugh,28.0,-0.5800000000000001,0.1508620689655172,50.0,41.0,28.0,P6187cee451,19.64,26.666666666666668,52.0,3.7691,58.82,0.405,10.9,college_2008plus,78.0,-13.0,51.0
2023,Cam Whitmore,20.0,2.12,0.6336206896551724,21.0,13.0,20.0,P1e59a7a7a1,18.95,5.333333333333333,12.0,3.27211,57.11,0.343,6.4,college_2008plus,79.0,7.0,10.0
2023,Cason Wallace,10.0,13.71,0.9310344827586208,6.0,3.0,10.0,Pf0ef0714b6,19.62,11.0,8.0,7.65946,54.31,0.346,24.4,college_2008plus,76.0,7.0,9.0
2023,Chris Livingston,58.0,-0.37,0.1939655172413793,47.0,38.0,58.0,Paf99c23c4d,19.69,55.5,13.0,2.10268,51.28,0.305,5.5,college_2008plus,79.0,20.0,52.0
2023,Colby Jones,34.0,-0.2,0.6206896551724138,23.0,33.0,34.0,P9b886526e3,21.07,33.333333333333336,,6.60437,57.95,0.378,22.3,college_2008plus,78.0,1.0,27.0
2023,Dariq Whitehead,22.0,-0.85,0.125,53.0,45.0,22.0,Pd742da0a27,18.89,26.0,1.0,2.5934,54.8,0.429,9.2,college_2008plus,79.0,-23.0,53.0
2023,Dereck Lively II,12.0,5.720000000000001,0.9913793103448276,1.0,8.0,12.0,Pdcc28d7d6b,19.36,14.0,2.0,13.7218,65.74,,9.8,college_2008plus,85.0,4.0,2.0
2023,Emoni Bates,49.0,-0.27,0.1206896551724137,54.0,36.0,49.0,P659b205e3c,19.4,51.0,,-3.43955,52.76,0.33,9.4,college_2008plus,82.0,13.0,54.0
2023,GG Jackson II,45.0,-0.03,0.0387931034482758,57.0,29.0,45.0,P7200ebcdd8,18.52,39.0,,,,0.324,,college_pre2008_or_unlinked,81.0,16.0,42.0
2023,Gradey Dick,13.0,-3.45,0.7198275862068966,15.0,55.0,13.0,Pfdcf13c664,19.59,14.333333333333334,16.0,6.95374,58.11,0.403,9.4,college_2008plus,79.0,-42.0,16.0
2023,Hunter Tyson,37.0,-0.63,0.4956896551724138,32.0,43.0,37.0,Pe46a376580,23.03,48.0,,6.58126,63.15,0.405,8.3,college_2008plus,80.0,-6.0,40.0
2023,Isaiah Wong,55.0,-0.21,0.3362068965517241,40.0,34.0,55.0,Pd5f2794063,22.4,41.0,76.0,5.43102,57.84,0.384,17.1,college_2008plus,76.0,21.0,47.0
2023,Jaime Jaquez Jr.,18.0,5.69,0.875,7.0,9.0,18.0,P3dd06c5ebd,22.34,22.0,,8.76189,54.27,0.317,14.6,college_2008plus,78.0,9.0,5.0
2023,Jalen Hood-Schifino,17.0,-1.23,0.3146551724137931,42.0,49.0,17.0,Pf07b0c62fd,20.01,14.0,20.0,-0.348196,49.19,0.333,20.2,college_2008plus,77.0,-32.0,49.0
2023,Jalen Pickett,32.0,0.45,0.7586206896551724,13.0,21.0,32.0,Pc4ba85a58f,23.67,40.0,,10.8812,57.65,0.381,39.3,college_2008plus,75.0,11.0,18.0
2023,Jalen Slawson,54.0,0.26,0.6896551724137931,18.0,25.0,54.0,P0e1f032d1f,23.67,57.0,,7.71257,64.14,0.385,20.2,college_2008plus,79.0,29.0,30.0
2023,Jalen Wilson,51.0,-3.15,0.1637931034482758,49.0,54.0,51.0,P18c14dbf8f,22.64,38.333333333333336,51.0,4.51782,53.99,0.337,12.5,college_2008plus,79.0,-3.0,43.0
2023,James Nnaji,31.0,0.0,0.3836206896551725,36.0,26.0,31.0,,,,,,,,,,,5.0,
2023,Jarace Walker,8.0,0.3,0.935344827586207,4.0,24.0,8.0,P7bf5b1ca03,19.8,6.666666666666667,8.0,8.49956,53.32,0.347,12.4,college_2008plus,80.0,-16.0,12.0
2023,Jaylen Clark,53.0,0.99,0.8146551724137931,11.0,17.0,53.0,Pa6029bb5a6,21.69,55.5,84.0,10.3784,54.85,0.329,11.4,college_2008plus,77.0,36.0,17.0
2023,Jett Howard,11.0,-0.44,0.4525862068965517,34.0,40.0,11.0,P0035c2f0b3,19.77,18.0,34.0,4.56533,56.19,0.368,12.9,college_2008plus,80.0,-29.0,31.0
2023,Jordan Hawkins,14.0,-3.52,0.1293103448275862,52.0,56.0,14.0,P0b253c1504,21.15,19.0,48.0,6.92721,58.4,0.388,8.2,college_2008plus,77.0,-42.0,24.0
2023,Jordan Miller,48.0,2.19,0.6767241379310345,19.0,12.0,48.0,P7c2cc1d590,23.41,54.0,,7.69323,61.61,0.352,14.1,college_2008plus,77.0,36.0,28.0
2023,Jordan Walsh,38.0,2.06,0.25,46.0,14.0,38.0,Pe356195976,19.3,41.5,17.0,4.19108,51.34,0.278,6.7,college_2008plus,79.0,24.0,44.0
2023,Julian Phillips,35.0,-0.38,0.5086206896551724,29.0,39.0,35.0,P89e5a35bc7,19.63,32.0,14.0,4.76954,53.62,0.239,11.4,college_2008plus,80.0,-4.0,39.0
2023,Julian Strawther,29.0,-1.5600000000000005,0.2887931034482758,44.0,51.0,29.0,P5698276a02,21.18,36.0,58.0,4.46594,60.21,0.405,6.7,college_2008plus,79.0,-22.0,37.0
2023,Keyontae Johnson,50.0,-0.24,0.1810344827586207,48.0,35.0,50.0,P07bb9cb58f,23.08,48.5,69.0,3.75977,59.29,0.405,13.5,college_2008plus,77.0,15.0,56.0
2023,Keyonte George,16.0,-0.9500000000000002,0.3491379310344827,38.0,46.0,16.0,P523c5eb5e6,19.62,17.333333333333332,7.0,4.68797,52.35,0.338,20.0,college_2008plus,76.0,-30.0,29.0
