29,new,35,16.1,,Yves Missi,50,18,37,29,270,,"6'11""",C,"Napa, CA",Baylor
30,21,34,7.8,,DeShawn Harris-Smith,40,36,25,35,268,,"6’3""",CG,"Fairfax, VA",Maryland
31,-14,34,9.1,,Simeon Wilcher,27,30,44,37,266,,"6’3""",SG,"Plainfield, NJ",North Carolina
32,-3,32,24.2,,Dennis Evans,59,13,23,46,263,,"7’1""",C,"Riverside, CA",Louisville
33,-8,40,27.5,,Reed Sheppard,22,27,72,26,257,,"6’3""",CG,"London, KY",Kentucky
34,2,31,5.6,,Jeremy Fears,26,37,30,69,242,,"6’1""",PG,"Joliet, IL",Michigan State
34,3,43,19.8,,Gavin Griffiths,47,22,61,32,242,,"6’6""",SF,"West Hartford, CT",Rutgers
34,31,38,6.1,,Garwey Dual,41,31,42,48,242,,"6’6""",SF,"Carmel, IN",Providence
37,-8,40,8,,Milan Momcilovic,48,41,32,42,241,,"6’8""",CF,"Pewaukee, WI",Iowa State
37,7,41,8.7,,Taison Chatman,45,47,31,40,241,,"6’3""",CG,"Brooklyn Park, MN",Ohio State
39,,36,6.1,,Brandon Garrison,39,29,40,59,237,,"6’9""",PF,"Del City, OK",Oklahoma State
40,5,47,1.7,,Devin Royal,49,46,46,30,233,,"6’6""",SF,"Pikerington, OH",Ohio State
41,-14,35,15.1,,Layden Blocker,30,23,52,74,225,,"6’3""",SG,"Little Rock, AR",Arkansas
42,-27,NA,NA,,A.J. Johnson,44,,22,14,223,,"6’3""",PG,"Woodland Hills, CA",Pro
43,-17,46,7.1,,Wesley Yates,52,38,47,50,217,,"6’4""",SG,"Beaumont, TX",Washington
43,8,44,15.1,,Solomon Ball,32,61,39,55,217,,"6’2""",PG,"Saint James, MD",Connecticut
45,-24,50,17.8,,Mikey Williams,46,69,34,39,216,,"6’3""",SG,"San Ysidro, CA",Memphis
46,32,42,9,,Miro Little,37,52,36,64,215,,"6'4""",PG,"Helsinki, Finland",Baylor
47,-5,45,11.5,,Dusty Stromer,33,45,56,56,214,,"6’5""",SF,"Sherman Oaks, CA",Gonzaga
48,-24,51,7.2,,Kanaan Carlyle,43,57,53,45,206,,"6’3""",CG,"Milton, GA",Stanford
49,-3,47,11.3,,Scott Middleton,34,53,54,68,195,,"6’6""",SF,"Miami, FL",Ohio State
50,-2,53,20,,Eric Dailey Jr.,54,73,33,51,193,,"6’6""",SF,"Palmetto, FL",Oklahoma State
51,-13,51,17.7,,Chris Johnson,42,39,71,65,187,,"6’5""",SG,"Missouri City, TX",Kansas
52,7,46,6.8,,Arrinten Page,38,48,51,89,178,,"6’9""",PF,"Marietta, GA",USC
53,36,67,27.6,,Elijah Gertrude,97,60,43,38,166,,"6'3""",SG,"Jersey City, NJ",Virginia
54,-19,64,7.6,,J.P. Estrella,67,55,69,58,155,,"6’11""",C,"Portland, ME",Tennessee
55,new,NA,NA,,Cameron Carr,,44,48,60,151,,"6'4""",SG,"Manhattan, KS",Tennessee
56,21,58,6.7,,Sebastian Mack,64,51,60,80,149,,"6’3""",CG,"Las Vegas, NV",UCLA
57,new,NA,NA,,Marcus Adams Jr.,,59,45,52,147,,"6'8""",SF,"Harbor City, CA",Kansas
58,17,68,14.6,,Amani Hansberry,66,84,55,53,146,,"6’8""",PF,"Baltimore, MD",Illinois
59,22,62,15.9,,Carey Booth,58,80,49,73,144,,"6'11""",C,"Englewood, CO",Notre Dame
60,-20,62,5.5,,Kaden Cooper,68,58,59,77,142,,"6’6""",SF,"Ada, OK",Oklahoma
61,12,NA,NA,,Silas DeMary Jr.,,54,65,43,141,,"6’4""",SG,"Charlotte, NC",Georgia
62,36,72,20.6,,Blue Cain,53,94,70,49,138,,"6’3""",SG,"Knoxville, TN",Georgia
63,-8,63,6.4,,Trey Green,56,68,66,79,135,,"5’11""",PG,"Charlotte, NC",Xavier
64,19,60,16.8,,Sam Walters,51,49,79,91,134,,"6’9""",PF,"Orlando, FL",Alabama
65,23,70,21.1,,Jaylin Stewart,92,67,50,63,132,,"6’7""",CF,"Seattle, WA",Connecticut
66,-1,65,10.5,,Darrin “Dai-Dai” Ames,55,64,76,83,126,,"6’1""",PG,"Chicago, IL",Kansas State
66,-16,67,4.2,,Jaimie Kaiser,70,62,68,78,126,,"6’6""",SG,"Alexandria, VA",Maryland
68,-15,72,14.8,,Zayden High,76,56,85,62,125,,"6’8""",PF,"Spring Branch, TX",North Carolina
68,-4,64,17.9,,"Edgerrin ""Jizzle"" James Jr.",75,43,73,88,125,,"6’1""",PG,"Orlando, FL",Cincinnati
70,-7,70,13.6,,Joseph Tugler,86,63,62,70,123,,"6’8""",PF,"Houston, TX",Houston
71,-28,NA,NA,,Taylor Bol Bowen,79,42,,61,121,,"6’8""",SF,"Wolfeboro, NH",Florida State
72,-19,78,11,,Devin Williams,69,90,74,54,117,,"6’8""",CF,"Corona, CA",UCLA
72,new,82,4.6,,Jayden Ross,81,78,87,41,117,,"6'7""",SF,"Sharpsburg, MD",Connecticut
74,23,NA,NA,,Myles Colvin,,50,57,85,111,,"6'5""",SF,"Indianapolis, IN",Purdue
75,-8,NA,NA,,Blake Buchanan,60,,75,67,101,,"6’10""",C,"Coeur D'Alene, ID",Virginia
76,new,NA,NA,,Ilane Fibleuil,,,38,66,98,,"6'5""",SF,"Paris, France",UCLA
77,15,NA,NA,,Brandon Williams,72,,63,84,84,,"6'7""",PF,"Middle Village, NY",UCLA
77,-21,NA,NA,,K.J. Lewis,,66,78,75,84,,"6'4""",SF,"Duncanville, TX",Arizona
79,-4,NA,NA,,Kaleb Glenn,63,71,,86,83,,"6’6""",SF,"Louisville, KY",Louisville
80,-19,74,13.7,,Rayvon Griffith,80,83,58,,82,,"6’6""",SF,"Cincinnati, OH",Cincinnati
81,new,NA,NA,,Aday Mara,,,,20,81,,"7'2""",C,Spain,
82,new,NA,NA,,Thierry Serge Darlan,,,,21,80,,"6'6""",SG,Dakar,G League
83,-13,NA,NA,,Gehrig Normand,,82,,44,76,,"6’6""",SG,"North Richlands Hills, TX",Michigan State
84,2,NA,NA,,Papa Kante,,87,67,76,73,,"6'10""",C,"South Kent, CT",Pittsburgh
85,-56,NA,NA,,Freddie Dilione,36,,,,65,,"6’5""",CG,"Fayetteville, NC",Tennessee
86,-14,NA,NA,,Ty-Laur Johnson,90,65,,87,61,,"6’0""",PG,"Bronx, NY",Louisville
87,-27,82,14.8,,R.J. Jones Jr.,65,89,92,99,59,,"6’3""",SG,"Aubrey, TX",Kansas State
88,-27,NA,NA,,Curtis Williams,73,72,,,57,,"6’6""",SF,"Birmingham, MI",Louisville
89,-40,NA,NA,,"Javonte ""JJ"" Taylor",62,85,,,55,,"6’8""",CF,"Chicago, IL",Memphis
90,new,NA,NA,,Nolan Winter,,,,47,54,,"6'3""",SF,"Lakeville, MN",Wisconsin
91,new,84,6.1,,Dylan James,91,81,80,,51,,"6'9""",PF,"Winter Haven, FL",Georgia
92,new,NA,NA,,Trent Pierce,57,,95,,50,,"6’7""",SF,"Tulsa, OK",Missouri
93,-22,NA,NA,,Kris Parker,74,86,,95,48,,"6’6""",SF,"Quincy, FL",Alabama
94,-5,95,2.1,,Dailyn Swain,93,97,96,72,46,,"6’6""",SF,"Columbus, OH",Xavier
95,-11,NA,NA,,Brandon Gardner,82,75,,,45,,"6’8""",PF,"Middle Village, NY",St. John's
96,-3,NA,NA,,Jordan Butler,,,,57,44,,"6'11""",C,"Greenville, SC",Missouri
97,new,NA,NA,,Jaland Lowe,77,,82,,43,,"6’1""",PG,"Houston, TX",Pittsburgh
98,new,NA,NA,,Collin Murray-Boyles,61,,100,,41,,"6'7""",PF,"Mount Pleasant, UT",South Carolina
99,-12,NA,NA,,Rashaud Marshall,,,83,82,37,,"6'9""",C,"Blytheville, AR",Mississippi
99,new,NA,NA,,Nils Cooper,,,64,,37,,"6'5""",SG,"Santa Monica, CA",Pepperdine
