pid,draft_year,vcons_mock_mean_rank,vcons_mock_best_rank,vcons_mock_rank_range,vcons_mock_n_sources
P989e9714fc,2010,,,,
Pec2bc35d4f,2010,,,,
Pbbec177bac,2010,,,,
Pe6ceea2b5e,2010,,,,
P6ff85cb7e1,2010,,,,
P544c115a68,2010,,,,
P19913201dd,2010,,,,
P07a1fb349e,2011,,,,
P76dbb66d26,2010,,,,
Pb486223088,2010,,,,
P4570803785,2010,,,,
P11d27a665c,2010,,,,
P467d53ba82,2010,,,,
Pebc69ca1f1,2010,,,,
P05848850fc,2011,,,,
P25609e2dfe,2014,,,,
Pcdba4ddbae,2010,,,,
P9c4bb7f4c2,2010,,,,
P06e60a886f,2010,,,,
Pc42b84faf5,2011,,,,
P8a6c25e945,2011,,,,
Pf755f2c0c0,2011,,,,
P0074b51801,2012,,,,
Pd44ef7a78e,2013,,,,
Pc6eddeb128,2011,,,,
Pb035a35ee9,2011,,,,
P5969d3ea2a,2011,,,,
Pc8dae45369,2011,,,,
Pb5da2dd439,2011,,,,
P4ec69893f6,2011,,,,
P148aecdd52,2011,,,,
P4a7a8900d7,2011,,,,
P2e890c30d2,2011,,,,
Pb0e43997bd,2011,,,,
P9e7b32dc92,2011,,,,
P2d49f5a403,2011,,,,
P268ca85d2e,2011,,,,
P22add316a5,2011,,,,
Pbbfb6a2c4a,2011,,,,
P47e2698d94,2011,,,,
P701bdb09e4,2011,,,,
Pce627023f0,2011,,,,
Pce366ff1b3,2011,,,,
Pa98bcc077b,2011,,,,
P0c700e1af1,2011,,,,
P31bc34ca23,2011,,,,
P9cc36d2c64,2011,,,,
Pe1228b6b2c,2011,,,,
P53502448c1,2011,,,,
Pd9bc466fd2,2011,,,,
P4d8e3ba87c,2011,,,,
P85135a294f,2011,,,,
P74ab2a2c37,2011,,,,
P69e13b90fc,2011,,,,
P43d78a0411,2011,,,,
P2e873db9ac,2011,,,,
P629d2ef8de,2011,,,,
P2c06075e55,2011,,,,
P3e5e9d6579,2011,,,,
P96af95e7fd,2011,,,,
Pde91f9542b,2011,,,,
P2606a3d161,2011,,,,
P52af59d765,2011,,,,
P355f728583,2011,,,,
P50ca99530f,2011,,,,
Pd11fd10026,2011,,,,
P36b818b767,2011,,,,
Pe6bde91a1f,2011,,,,
Pc4acbf93e3,2011,,,,
Pbb988d44ca,2011,,,,
P4f47ca7b5d,2011,,,,
P7f14bdd3aa,2011,,,,
P3ce7981258,2011,,,,
P109788f4ba,2011,,,,
P8ec07e793f,2013,,,,
P762dcd7f87,2011,,,,
P9ee45f9ea5,2011,,,,
Pa5d1a1783b,2011,,,,
Pf7cebccf2c,2011,,,,
P0736b54145,2011,,,,
P4e1bce542d,2011,,,,
P3d4bf642e0,2011,,,,
Pe0ab16a2ed,2011,,,,
P89d1117940,2011,,,,
P7c4530d600,2011,,,,
Pd125ec3ee3,2018,,,,
P13a0e44cab,2011,,,,
P542c8bbfa1,2011,,,,
Pfb151947b8,2000,,,,
P1edb3aa5e4,2012,,,,
P163aa00374,2012,,,,
P272afc1b90,2012,,,,
Pa260a40e68,2012,,,,
P43f8251240,2012,,,,
Pf849910cdc,2012,,,,
Pf9e0178b31,2012,,,,
Pc3d030ae81,2012,,,,
P4e4e438f6e,2012,,,,
Pb5ebcb5d6c,2012,,,,
P3f927eeca6,2012,,,,
P4d2e34ba12,2012,,,,
Pca1e2194fa,2012,,,,
P400aecdd2c,2012,,,,
P089ae8ca96,2012,,,,
P47044d9385,2012,,,,
Pbc5d4fc393,2012,,,,
Pcfae2f19b7,2012,,,,
Pc2a67f2add,2012,,,,
P83b3d780d7,2012,,,,
Pa3f9e715ae,2012,,,,
P6d4d3ba13b,2012,,,,
P31e884be2b,2012,,,,
Pb9c8134dba,2000,,,,
P52c65c114a,2012,,,,
P4bc4764e2a,2012,,,,
P8d6fb61ea0,2012,,,,
Pd2430f6dfc,2012,,,,
P838aeb9cb6,2012,,,,
Pc6c9992e46,2012,,,,
Pb172e7dcfc,2012,,,,
Pc0b16a51f2,2012,,,,
P86f7665380,2012,,,,
Pa548aa166c,2012,,,,
Pf2c709b50b,2012,,,,
Pff7518dc75,2012,,,,
P319cf0c2e0,2012,,,,
P798e5b71ce,2012,,,,
Pd9273beb4e,2012,,,,
P47e358160b,2012,,,,
P1ba89514b1,2012,,,,
P4b46fb5c89,2012,,,,
Pbfcceae701,2012,,,,
Pc8a80657b3,2012,,,,
P337fb06bb7,2012,,,,
Paa36360f59,2012,,,,
Pbf890a872a,2012,,,,
P0dca4f55c4,2012,,,,
P8e2f7481af,2012,,,,
P2db62bcb6f,2012,,,,
P2cdeb4bf00,2012,,,,
P711641b36d,2012,,,,
Pf3fb310df6,2012,,,,
P310fe8e32c,2013,,,,
P289650de8a,2012,,,,
P909613bae5,2012,,,,
Pc6095e56a1,2012,,,,
P0c0603520c,2012,,,,
P10bdb64d5d,2012,,,,
P5ed74be24f,2012,,,,
Pbe0e1f0064,2012,,,,
P8d17fbd48e,2013,,,,
Pae1e3e2903,2012,,,,
P093d3a11ad,2012,,,,
Pded0fedf79,2012,,,,
P9926013d5a,2012,,,,
P58c3f134a2,2013,,,,
P65d56567c7,2015,,,,
Pee7c22ed91,2012,,,,
Pfa75ae8d76,2012,,,,
P64210277c7,2012,,,,
P70be92ee2a,2000,,,,
P416dc6431a,2012,,,,
Pf37ef86b30,2012,,,,
Pd6736ed788,2013,,,,
P01a00a5983,2013,,,,
P26312e5087,2013,,,,
Pf0384da7bc,2012,,,,
P488064c36d,2013,,,,
P8ea6b00194,2012,,,,
Pe4182c4c9a,2000,,,,
Pcad0645e5a,2013,,,,
P70aaa5fb09,2013,,,,
P00193b3ed9,2013,,,,
Pa33d5803eb,2013,,,,
P3ede0fa0b1,2013,,,,
P1223e5ee2c,2017,,,,
P467b7b3f59,2013,,,,
P3cb5a9e68b,2013,,,,
P84101ffd6c,2013,,,,
P9dbf445dc5,2013,,,,
Pecca0a47dd,2013,,,,
P85abb7e5de,2013,,,,
P70fe638043,2013,,,,
P17a4a5cfae,2013,,,,
P5d0988f1e1,2013,,,,
Pfb1f867cde,2013,,,,
P83fd4822e5,2013,,,,
Pef94ae3f83,2013,,,,
P1100d011d0,2013,,,,
P6a23d47737,2013,,,,
P45b94f1aab,2013,,,,
P31b4a243f7,2013,,,,
P398088f587,2013,,,,
P36eaf9779b,2013,,,,
P622332ff90,2013,,,,
Pf7f191defd,2013,,,,
P5e50445e82,2013,,,,
Pf209014384,2013,,,,
Pccb83c9fcb,2013,,,,
Pea46ee56c1,2013,,,,
Pb18185e9fe,2013,,,,
P36f801ddc1,2013,,,,
P84dee8d837,2013,,,,
Pf825457ab4,2013,,,,
Pd6905b8ed2,2013,,,,
Pdbcc4b2801,2013,,,,
P6258e82584,2013,,,,
Pf22b67943e,2013,,,,
Pca1c024cab,2013,,,,
P2ad610b277,2013,,,,
P824176de50,2013,,,,
Pd2b56a96a1,2013,,,,
P9702e35c0a,2013,,,,
Pb10604e423,2013,,,,
P591a253b3e,2013,,,,
P5f6276e4dd,2013,,,,
P56b91ee390,2013,,,,
P1497c83aba,2013,,,,
P24a562f4ba,2013,,,,
P15f2c20d7d,2013,,,,
Pa0a2c9503f,2013,,,,
P05c9e8e43e,2013,,,,
P7d52184fb7,2013,,,,
P15c3bdbcba,2013,,,,
Pe364fefd34,2013,,,,
Paf55ace901,2013,,,,
P45450124ed,2013,,,,
P38145d33eb,2013,,,,
P8d3cc27d9f,2013,,,,
P2100fc35c8,2013,,,,
P1108cb2921,2014,,,,
Pf0c15e8037,2014,,,,
Pe8dc26218f,2013,,,,
P17aee771c1,2014,,,,
P33a3ea1e89,2013,,,,
Pe666c9e1f4,2016,,,,
P8bea6ece5d,2017,,,,
P0a16bf5dcd,2000,,,,
Pca83b848d1,2015,,,,
P25150e1302,2014,,,,
Paec8fae19e,2017,,,,
P4d044e6517,2000,,,,
P5a43e18763,2017,,,,
P122cdb8b56,2017,,,,
Pfe357344e4,2014,,,,
P332366fd23,2000,,,,
P9c40b5aa37,2014,,,,
Pbe299942e3,2013,,,,
Pcc25131c3d,2013,,,,
P83de6de3ec,2014,,,,
P5c19a79a93,2014,,,,
P9da0cf7014,2014,,,,
P96c6ba4e0f,2014,,,,
Pea7725adea,2014,,,,
Pf596e595fa,2000,,,,
Pb59be03b24,2014,,,,
P7f1d080745,2014,,,,
Pb8a773b356,2014,,,,
P6cee28a4f3,2014,,,,
Pc0fff42784,2014,,,,
P24fc987f38,2014,,,,
Pb51c66667f,2014,,,,
Pe966e23e9c,2014,,,,
P331cffbdbb,2014,,,,
P465ab55c02,2014,,,,
Pab87e9a8b8,2014,,,,
P12d1ca8d35,2014,,,,
P2f95e0c256,2014,,,,
Pd907989bcb,2014,,,,
Pd3b81c81b9,2017,,,,
Pd5729dac8f,2014,,,,
Pdd79d6ef7f,2014,,,,
Pf7c7a85a9a,2014,,,,
Pd8244d9a42,2014,,,,
P944e30c99c,2014,,,,
Pc7e0f691c6,2014,,,,
Pa47459a77d,2014,,,,
P59ddf4705a,2014,,,,
P11fb43c4ea,2014,,,,
P49827cf895,2014,,,,
P9e30954b9f,2014,,,,
P1044a073cf,2014,,,,
P4f181909b7,2014,,,,
P6e49424689,2014,,,,
Pa9426d162d,2014,,,,
P0a4bbd8b0a,2014,,,,
P1dca1ecf2b,2014,,,,
Pee1a8f2e9d,2014,,,,
P8c383a7533,2014,,,,
Pd6e0b051bb,2014,,,,
Pa380a0ce3c,2014,,,,
P31e153a014,2014,,,,
P26e74779f0,2015,,,,
Pdb1689c286,2014,,,,
P23f1ba707f,2014,,,,
P2171d2817b,2014,,,,
P1b1aa3dc82,2014,,,,
Pc9a1f10582,2014,,,,
Pd856b04e96,2014,,,,
Pbda800ed55,2014,,,,
Pa76f81d8c3,2014,,,,
P2dde5c1214,2014,,,,
P8df71877a2,2017,,,,
P3997afa4f2,2014,,,,
P23026d4d13,2014,,,,
P360c31499c,2014,,,,
P44154d877a,2014,,,,
Paf95fb158c,2014,,,,
Pbed27928bf,2014,,,,
Pf78412d8c5,2014,,,,
Pe73b4eac92,2014,,,,
P962232fdc6,2014,,,,
P2225ba1e79,2000,,,,
Pf1eb0b11c1,2015,4.5,4.0,1.0,2.0
Pbac4f67696,2014,,,,
Pb59dd639f9,2014,,,,
P2dd4d0a4f4,2014,,,,
Pcb993abaa5,2014,,,,
Pceb2ff7429,2014,,,,
P0ee95e3925,2014,,,,
Pfa73181e89,2014,,,,
Pbbdf67d0e0,2014,,,,
P0acc99bae4,2014,,,,
P187235ce4e,2014,,,,
P68a89b7756,2014,,,,
P5aa610b7ff,2017,,,,
Pa2709c7876,2015,,,,
P88b9812a96,2014,,,,
P9990134f41,2015,,,,
Pa1cb69e2d5,2000,,,,
P3fe5b0aa24,2017,,,,
Pbd1bd31363,2000,,,,
P049a006ba4,2000,,,,
Pf2b2bf7c90,2000,,,,
Pe00e8a81b3,2015,,,,
P382ba08b06,2000,,,,
Pdfcccbc0ee,2000,,,,
P180bfe573f,2000,,,,
P5ea8063b82,2000,,,,
P8b55924f31,2000,,,,
P360a02c8f3,2000,,,,
P8df0a8788c,2000,,,,
P22993a7ac8,2000,,,,
P52ae6ebde1,2000,,,,
P3ef49a42d2,2000,,,,
Pa5a2a6e8b9,2000,,,,
P91ba0ccfb7,2000,,,,
P8b719e2981,2000,,,,
Pc3df7f8dbd,2000,,,,
P98015d62ae,2000,,,,
P39bae689b5,2000,,,,
Pd5c75d3b01,2000,,,,
P189ad0416e,2000,,,,
Pefcb67dee7,2000,,,,
P07fb065f28,2000,,,,
P6c17983aad,2000,,,,
P0b8d4db24c,2000,,,,
P1d1b852c8c,2000,,,,
P620c88aaa1,2000,,,,
P69d740b582,2000,,,,
P9c1ee88716,2000,,,,
Pfdb326aa01,2000,,,,
Pd764197a9d,2000,,,,
P7903308993,2000,,,,
Paff659398c,2000,,,,
P1f7c85948b,2000,,,,
P0e7eb7e056,2000,,,,
P497243f189,2000,,,,
P7cf0118ef7,2000,,,,
P7b63dad40c,2000,,,,
Pbc657442d8,2000,,,,
Pa0da0f38dc,2000,,,,
P9a587a1a63,2000,,,,
P2899765f70,2000,,,,
P1f84c6033c,2000,,,,
Pd1e82d8666,2001,,,,
Pcb83527531,2000,,,,
P3b6ec2df2f,2003,,,,
P9aa2c80a45,2000,,,,
Pd49ad433a6,2000,,,,
P3f83cdea39,2001,,,,
Pff73e1eace,2001,,,,
Pe88af25410,2001,,,,
P854c694553,2001,,,,
Peca9b04dbf,2001,,,,
P0fd2ff4395,2001,,,,
Pac419c235c,2001,,,,
P704a5fd478,2001,,,,
P0d7e76d154,2001,,,,
P98f905fdef,2001,,,,
Pdcd864f0fb,2001,,,,
P842a2f3c2e,2001,,,,
P563df84956,2001,,,,
P3a25271b04,2001,,,,
P75d87cd190,2001,,,,
P2ee25c689c,2001,,,,
P1bd862cc0f,2001,,,,
P9650bb1a40,2001,,,,
Pcba63fe240,2001,,,,
Pd4900db84d,2001,,,,
Pfcc31e3705,2001,,,,
P3ebb78aaf3,2001,,,,
Pd3b6bf6d79,2001,,,,
P0a2d28a2d0,2001,,,,
P820aca19f1,2001,,,,
Pf7459f37f3,2001,,,,
Pa93cedf1ed,2001,,,,
P4f8c953cc8,2001,,,,
P2a8e69fc8a,2001,,,,
Pc0571f7238,2001,,,,
Paeace7e70c,2001,,,,
P989fbfa539,2001,,,,
Pe0dd44e42b,2001,,,,
Pf532d918b8,2001,,,,
P3d1a59b5a2,2001,,,,
P002581103b,2001,,,,
P6d3c0c239e,2001,,,,
P5303425662,2001,,,,
P0fee52cfc4,2001,,,,
Pe0f44d3916,2001,,,,
Pc5a3285209,2001,,,,
Pc0e2cf5bcc,2001,,,,
Pf65d71b77e,2001,,,,
P9aa7ef7a41,2001,,,,
Pbd83a701c7,2001,,,,
Pca59ea1b39,2001,,,,
P85381afe4a,2002,,,,
P2c0a429f79,2001,,,,
Pa33e366fdf,2001,,,,
P759a9434cf,2001,,,,
P8fba680b01,2001,,,,
P6d016b475a,2001,,,,
P2ca94b8a14,2002,,,,
Pc7cce81961,2004,,,,
P73f5726100,2001,,,,
Pd06a43915a,2002,,,,
Pe929ebb536,2002,,,,
P1199724869,2002,,,,
P979bc77e15,2002,,,,
Pc692096d48,2002,,,,
P7662bd9a71,2002,,,,
Pb7f87f6748,2002,,,,
P5656ae84e7,2002,,,,
P792efcc523,2002,,,,
P59cd2b2d22,2002,,,,
P4c416f9cab,2002,,,,
P0459b830f2,2002,,,,
Pd2dc1d3e0e,2002,,,,
P357471422c,2002,,,,
Pb74259d44e,2002,,,,
Pd4f1d19d77,2002,,,,
P42dd9e15a4,2002,,,,
P4cd866005e,2002,,,,
P70ecb2ee9d,2002,,,,
P780ecd00c5,2002,,,,
P2abf5d1b69,2002,,,,
P7d55637f90,2002,,,,
P39c99a28df,2002,,,,
Pe79941522f,2002,,,,
P5635d18ecc,2002,,,,
Pe961cc9c52,2002,,,,
P47eee57e35,2002,,,,
P3514cc9b35,2002,,,,
P71645345d7,2002,,,,
P021e6add75,2002,,,,
P830efff813,2002,,,,
Pdacee2a50f,2002,,,,
P3769bd015c,2002,,,,
P4adcc58a26,2002,,,,
P648b9117f8,2002,,,,
Pebd90a92ff,2002,,,,
P3c40dc7411,2002,,,,
Pe932df1062,2002,,,,
P83519063cc,2002,,,,
Pfe4a1d82f4,2002,,,,
P396b44b337,2002,,,,
Pa3f1da9bab,2002,,,,
Pce9ab1622f,2003,,,,
P98207c2747,2002,,,,
Pcf7f47cd26,2002,,,,
P4b934e1435,2002,,,,
Pca9a20b4db,2002,,,,
P8176cc6d95,2004,,,,
Pe09c2486c8,2002,,,,
Pb3905915d4,2003,,,,
Pd72acae20f,2002,,,,
P797b6b2deb,2002,,,,
Pbc5a0470c9,2003,,,,
Pae0e6be256,2003,,,,
P01056a0f18,2003,,,,
P0efa2b4f7d,2003,,,,
Pc5cf3e8f14,2003,,,,
Pced63c164c,2003,,,,
P64b1bc7766,2003,,,,
Pace4fe8116,2003,,,,
P539180f113,2003,,,,
P5e97ce9bc9,2003,,,,
P37455198a4,2003,,,,
Pa526a12aa4,2003,,,,
Pb7edd3ead7,2003,,,,
P38d9dee28f,2003,,,,
P53313a94c2,2003,,,,
Pc441e97a64,2003,,,,
P6294004747,2003,,,,
P3dd5c6b05b,2003,,,,
Pd0fb9bca1b,2003,,,,
Pd8afdd28b5,2003,,,,
P82d1799627,2003,,,,
Pf4d331b9a5,2003,,,,
P47846f7398,2003,,,,
P08c56d3590,2003,,,,
P4649b7d232,2003,,,,
P9827437e3d,2003,,,,
Pa2e0858910,2003,,,,
Pe4a1b20238,2003,,,,
Pa59b169e09,2003,,,,
P3a913af04c,2003,,,,
P624e80554f,2003,,,,
P554dd6632a,2003,,,,
P9f79255649,2003,,,,
Pce38c03d45,2003,,,,
P1f926eb06b,2003,,,,
P5895ae6315,2003,,,,
Pa3bf9b334b,2003,,,,
Pf436b2be04,2003,,,,
Pd073d30524,2003,,,,
P7d5e80b812,2004,,,,
Ped90afeb58,2003,,,,
P0a4d4ad000,2005,,,,
P7d6aa2dfe0,2003,,,,
Pae24459193,2003,,,,
Pd53814d6fa,2004,,,,
P05a2123919,2003,,,,
Pbd99bc4676,2003,,,,
P06d8dc5829,2003,,,,
P78dd3f3917,2003,,,,
P769efab0d3,2003,,,,
Pf7c6d819f2,2005,,,,
P6ce52469e7,2004,,,,
P4be402ea04,2003,,,,
P023105521e,2005,,,,
P85ac223123,2006,,,,
P3070bdd73b,2003,,,,
Pfb5ad97400,2004,,,,
Pd353deb783,2004,,,,
P5246294b22,2004,,,,
P6292223fd6,2004,,,,
P8abebd0da5,2004,,,,
Pcdb1e8afaa,2004,,,,
Pff029e3151,2004,,,,
P679159f4f1,2004,,,,
P6e6444ed0f,2004,,,,
Pcca6045f01,2004,,,,
P67b7122a99,2004,,,,
P44f5111142,2004,,,,
P25c05d7b38,2004,,,,
Pc9a523c1e4,2004,,,,
P0685226773,2004,,,,
Pe4a9ff24c9,2004,,,,
Pbc9cc4070d,2004,,,,
P0ad01302af,2004,,,,
Pe6c8b117c8,2004,,,,
P6547eb6540,2004,,,,
P7aeaf13cc2,2004,,,,
P3dd4b68d3d,2004,,,,
Pc02213b2fe,2004,,,,
Pffd0721d82,2004,,,,
P984d62c606,2004,,,,
Pbc201d669f,2004,,,,
P8eebd87e26,2004,,,,
Pcc92138fb2,2004,,,,
Paf7b3d5c90,2004,,,,
Pb3e080e381,2004,,,,
P8438cd9418,2004,,,,
P20571734e6,2004,,,,
P46af6c0052,2004,,,,
P92a5884e77,2004,,,,
Pd2c0348ebe,2004,,,,
Pfa91aaf1ef,2004,,,,
Pe4ea2d8948,2004,,,,
Pf2b6b60b16,2004,,,,
P35d8517b9d,2004,,,,
Pd6e783f74c,2004,,,,
P27d4bedf9b,2004,,,,
P51ef89c5e3,2004,,,,
P063b0ea350,2005,,,,
P15657a7054,2006,,,,
P391abc2490,2004,,,,
P8cdc1bb5f1,2004,,,,
P80665441e6,2004,,,,
P2b413e3467,2004,,,,
P16796cf3ab,2004,,,,
P4abddfb1a4,2005,,,,
P23c2e6b3e7,2004,,,,
P868c4004ba,2004,,,,
P630cc033c0,2004,,,,
P5c6144028a,2007,,,,
P34cc8e28e0,2004,,,,
Pddd42c77c5,2004,,,,
P42d0d6de9a,2005,,,,
P471bec0288,2005,,,,
Pdd972253d5,2005,,,,
Pe68742d859,2005,,,,
P74b9613d69,2005,,,,
Pf72d9be4b9,2005,,,,
P0ad0c7ed95,2005,,,,
P26b57d2aae,2005,,,,
Pbd8640195d,2005,,,,
Pf1999192da,2005,,,,
Pa24dadc449,2015,35.0,34.0,2.0,2.0
Pff77feae98,2015,9.0,8.0,2.0,2.0
P84b2e1b413,2015,41.5,37.0,9.0,2.0
P11ed05516e,2015,6.5,6.0,1.0,2.0
P98102db2bd,2015,,,,
Pe2eac4ddf4,2016,38.0,38.0,,1.0
P07954fea73,2016,19.0,15.0,8.0,2.0
Pc00908f11e,2016,,,,
Pd7d10f6f4c,2016,,,,
Pd59c0506ca,2017,39.0,39.0,,1.0
Pfaef4e4fa0,2017,60.0,60.0,,1.0
Pbced5f5600,2017,,,,
Pb8664aec2d,2017,,,,
Pe0f4e51abf,2018,,,,
Pac86c1698b,2017,,,,
P946b6a7bec,2018,10.0,10.0,0.0,2.0
P1de330dcda,2000,,,,
Pd31d743729,2006,,,,
P91b09695de,2006,,,,
Pa1953f4a95,2006,,,,
P05061c84a0,2006,,,,
P78afb3722d,2006,,,,
Pe5c2b5692d,2006,,,,
Pb01091942c,2006,,,,
P82e987418b,2006,,,,
P8be75213cc,2006,,,,
P2224af8be2,2007,,,,
P12dc2a4dac,2007,,,,
Pb70d7d0b57,2007,,,,
P473b24f6eb,2007,,,,
P1a6f58deb5,2007,,,,
Peefc30f89c,2007,,,,
Pcb5c1e8ac6,2007,,,,
P3b02df9dfc,2008,,,,
P5f07dfebd6,2008,,,,
P4e0fbd7a78,2008,,,,
P51f87bc5f4,2008,,,,
P20418f8d52,2009,,,,
P8afd917a6c,2009,,,,
P56bb4beeed,2009,,,,
P597d181897,2009,,,,
Pe39c876df8,2014,,,,
Peb1d9a0135,2009,,,,
P4b68bd7095,2009,,,,
Pb3be83363c,2010,,,,
P1402e898dc,2010,,,,
P6f36cd1fed,2010,,,,
P780225999f,2010,,,,
P4d2f3d5dbd,2010,,,,
P7072c546bd,2010,,,,
P24b8a1c556,2010,,,,
P0aa146e53e,2010,,,,
P433bbb1ab7,2010,,,,
P3daa0c9125,2010,,,,
P29b17f6d68,2010,,,,
P575f19a655,2011,,,,
P3ef4d7a55a,2011,,,,
Pc5e44c9142,2011,,,,
P495da5b1cd,2011,,,,
P749792a28d,2011,,,,
Paef9538004,2011,,,,
P2320c27578,2012,,,,
Pefaae49c8b,2012,,,,
P0267b55e6b,2012,,,,
P41b1bb4705,2012,,,,
P404f9fdfb6,2012,,,,
P9fd176d178,2012,,,,
P9df5f3f8bb,2014,,,,
P7aebb4f3da,2000,,,,
P854bff0ae3,2013,,,,
Pde25a111c0,2013,,,,
P73a117bd09,2013,,,,
P93a13b19c2,2013,,,,
Pdaa5dc2ffe,2000,,,,
Pf1323eea4d,2013,,,,
P8aa2e06ade,2013,,,,
Pebbd613418,2013,,,,
Pa9d4084dfb,2013,,,,
Pccdaab2014,2014,,,,
Pa5d86611c0,2014,,,,
P9075a4686f,2014,,,,
Pdd3e192436,2014,,,,
P65db320efe,2000,,,,
P1c5dc0dbc6,2000,,,,
Pe7b575da0a,2000,,,,
Pbcfa5eaec6,2000,,,,
Pc7c312fdc1,2001,,,,
P1d7e465328,2001,,,,
P675a30c147,2001,,,,
Paf6a9c1c9e,2001,,,,
P4da2c7e178,2001,,,,
P6dc3d3ca5e,2001,,,,
P07655923d4,2001,,,,
Paa277db6ca,2001,,,,
P0e7fc05f4f,2001,,,,
P4caf77098c,2001,,,,
Pa08cb88c9e,2002,,,,
P634aaac9d4,2002,,,,
P3d9db1cda1,2002,,,,
P6031807405,2002,,,,
P01fc763e95,2002,,,,
P91e42fff83,2002,,,,
P540f972282,2002,,,,
P33f4d69488,2002,,,,
Pc0e29b5887,2002,,,,
P71d533551f,2002,,,,
P33c766f164,2002,,,,
Pfdab72198e,2002,,,,
P014b6ed928,2003,,,,
Peab571b95d,2003,,,,
P39c1b5b439,2003,,,,
P7feaaeffcb,2003,,,,
P3d283763c2,2003,,,,
P9dc8436179,2003,,,,
P3c6c730bf2,2003,,,,
P5e60e1df8d,2003,,,,
P62fd3b7dd9,2003,,,,
P3e7075c22e,2003,,,,
P85bb3eb8b9,2003,,,,
P8bc3dd7f6c,2003,,,,
P269736d407,2004,,,,
Pec20f0f060,2004,,,,
P977a8945dd,2004,,,,
P5c0fad1503,2004,,,,
P0d50e77b95,2004,,,,
P0b1f22f2d4,2004,,,,
P1b3889c122,2004,,,,
P079efef655,2004,,,,
P9ba3c3f8a6,2006,,,,
