pid,draft_year,source_id,source_url,archive_url,publication_date,capture_utc,metric,value,unit,method,evidence_sha256,draft_date
Pc62b6f4e46,2010,dx2010pf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Power-Forward-Crop-3505,https://web.archive.org/web/20100617150549id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Power-Forward-Crop-3505,2010-06-14,2010-06-17T15:05:49+00:00,report_text_shooting_per1k,58.8235294117647,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,f961f2e1a54f90e7f24ee1a0ca05feda0d972221766e62650e6debf346ea7281,2010-06-24
Pc62b6f4e46,2010,dx2010pf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Power-Forward-Crop-3505,https://web.archive.org/web/20100617150549id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Power-Forward-Crop-3505,2010-06-14,2010-06-17T15:05:49+00:00,report_text_defense_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,f961f2e1a54f90e7f24ee1a0ca05feda0d972221766e62650e6debf346ea7281,2010-06-24
Pc62b6f4e46,2010,dx2010pf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Power-Forward-Crop-3505,https://web.archive.org/web/20100617150549id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Power-Forward-Crop-3505,2010-06-14,2010-06-17T15:05:49+00:00,report_text_rebounding_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,f961f2e1a54f90e7f24ee1a0ca05feda0d972221766e62650e6debf346ea7281,2010-06-24
Pc62b6f4e46,2010,dx2010pf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Power-Forward-Crop-3505,https://web.archive.org/web/20100617150549id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Power-Forward-Crop-3505,2010-06-14,2010-06-17T15:05:49+00:00,report_text_athleticism_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,f961f2e1a54f90e7f24ee1a0ca05feda0d972221766e62650e6debf346ea7281,2010-06-24
Pc62b6f4e46,2010,dx2010pf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Power-Forward-Crop-3505,https://web.archive.org/web/20100617150549id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Power-Forward-Crop-3505,2010-06-14,2010-06-17T15:05:49+00:00,report_text_strength_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,f961f2e1a54f90e7f24ee1a0ca05feda0d972221766e62650e6debf346ea7281,2010-06-24
Pc62b6f4e46,2010,dx2010pf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Power-Forward-Crop-3505,https://web.archive.org/web/20100617150549id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Power-Forward-Crop-3505,2010-06-14,2010-06-17T15:05:49+00:00,report_text_length_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,f961f2e1a54f90e7f24ee1a0ca05feda0d972221766e62650e6debf346ea7281,2010-06-24
Pc62b6f4e46,2010,dx2010pf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Power-Forward-Crop-3505,https://web.archive.org/web/20100617150549id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Power-Forward-Crop-3505,2010-06-14,2010-06-17T15:05:49+00:00,report_text_decisions_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,f961f2e1a54f90e7f24ee1a0ca05feda0d972221766e62650e6debf346ea7281,2010-06-24
Pc62b6f4e46,2010,dx2010pf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Power-Forward-Crop-3505,https://web.archive.org/web/20100617150549id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Power-Forward-Crop-3505,2010-06-14,2010-06-17T15:05:49+00:00,report_text_effort_per1k,19.607843137254903,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,f961f2e1a54f90e7f24ee1a0ca05feda0d972221766e62650e6debf346ea7281,2010-06-24
Pc62b6f4e46,2010,dx2010pf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Power-Forward-Crop-3505,https://web.archive.org/web/20100617150549id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Power-Forward-Crop-3505,2010-06-14,2010-06-17T15:05:49+00:00,report_text_development_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,f961f2e1a54f90e7f24ee1a0ca05feda0d972221766e62650e6debf346ea7281,2010-06-24
Pc62b6f4e46,2010,dx2010pf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Power-Forward-Crop-3505,https://web.archive.org/web/20100617150549id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Power-Forward-Crop-3505,2010-06-14,2010-06-17T15:05:49+00:00,report_text_injury_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,f961f2e1a54f90e7f24ee1a0ca05feda0d972221766e62650e6debf346ea7281,2010-06-24
Pc62b6f4e46,2010,dx2010pf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Power-Forward-Crop-3505,https://web.archive.org/web/20100617150549id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Power-Forward-Crop-3505,2010-06-14,2010-06-17T15:05:49+00:00,report_text_limitations_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,f961f2e1a54f90e7f24ee1a0ca05feda0d972221766e62650e6debf346ea7281,2010-06-24
Pc62b6f4e46,2010,dx2010pf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Power-Forward-Crop-3505,https://web.archive.org/web/20100617150549id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Power-Forward-Crop-3505,2010-06-14,2010-06-17T15:05:49+00:00,report_text_efficiency_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,f961f2e1a54f90e7f24ee1a0ca05feda0d972221766e62650e6debf346ea7281,2010-06-24
Pc62b6f4e46,2010,dx2010pf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Power-Forward-Crop-3505,https://web.archive.org/web/20100617150549id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Power-Forward-Crop-3505,2010-06-14,2010-06-17T15:05:49+00:00,report_text_pickroll_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,f961f2e1a54f90e7f24ee1a0ca05feda0d972221766e62650e6debf346ea7281,2010-06-24
Pc62b6f4e46,2010,dx2010pf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Power-Forward-Crop-3505,https://web.archive.org/web/20100617150549id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Power-Forward-Crop-3505,2010-06-14,2010-06-17T15:05:49+00:00,report_text_catchshoot_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,f961f2e1a54f90e7f24ee1a0ca05feda0d972221766e62650e6debf346ea7281,2010-06-24
Pc62b6f4e46,2010,dx2010pf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Power-Forward-Crop-3505,https://web.archive.org/web/20100617150549id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Power-Forward-Crop-3505,2010-06-14,2010-06-17T15:05:49+00:00,report_text_pullup_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,f961f2e1a54f90e7f24ee1a0ca05feda0d972221766e62650e6debf346ea7281,2010-06-24
P7f86ce09cc,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_words,549.0,count,fixed_lexicon_count_in_unique_subject_archived_section,591ec85f4d383792301107692e82284e207c0c1238651bea580e0e81cd3e08b7,2010-06-24
P7f86ce09cc,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_finishing_per1k,5.46448087431694,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,591ec85f4d383792301107692e82284e207c0c1238651bea580e0e81cd3e08b7,2010-06-24
P7f86ce09cc,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_creation_per1k,1.8214936247723132,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,591ec85f4d383792301107692e82284e207c0c1238651bea580e0e81cd3e08b7,2010-06-24
P7f86ce09cc,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_passing_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,591ec85f4d383792301107692e82284e207c0c1238651bea580e0e81cd3e08b7,2010-06-24
P7f86ce09cc,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_shooting_per1k,12.750455373406194,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,591ec85f4d383792301107692e82284e207c0c1238651bea580e0e81cd3e08b7,2010-06-24
P7f86ce09cc,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_defense_per1k,1.8214936247723132,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,591ec85f4d383792301107692e82284e207c0c1238651bea580e0e81cd3e08b7,2010-06-24
P7f86ce09cc,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_rebounding_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,591ec85f4d383792301107692e82284e207c0c1238651bea580e0e81cd3e08b7,2010-06-24
P7f86ce09cc,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_athleticism_per1k,10.92896174863388,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,591ec85f4d383792301107692e82284e207c0c1238651bea580e0e81cd3e08b7,2010-06-24
P7f86ce09cc,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_strength_per1k,5.46448087431694,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,591ec85f4d383792301107692e82284e207c0c1238651bea580e0e81cd3e08b7,2010-06-24
P7f86ce09cc,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_length_per1k,1.8214936247723132,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,591ec85f4d383792301107692e82284e207c0c1238651bea580e0e81cd3e08b7,2010-06-24
P7f86ce09cc,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_decisions_per1k,5.46448087431694,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,591ec85f4d383792301107692e82284e207c0c1238651bea580e0e81cd3e08b7,2010-06-24
P7f86ce09cc,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_effort_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,591ec85f4d383792301107692e82284e207c0c1238651bea580e0e81cd3e08b7,2010-06-24
P7f86ce09cc,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_development_per1k,7.285974499089253,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,591ec85f4d383792301107692e82284e207c0c1238651bea580e0e81cd3e08b7,2010-06-24
P7f86ce09cc,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_injury_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,591ec85f4d383792301107692e82284e207c0c1238651bea580e0e81cd3e08b7,2010-06-24
P7f86ce09cc,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_limitations_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,591ec85f4d383792301107692e82284e207c0c1238651bea580e0e81cd3e08b7,2010-06-24
P7f86ce09cc,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_efficiency_per1k,3.6429872495446265,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,591ec85f4d383792301107692e82284e207c0c1238651bea580e0e81cd3e08b7,2010-06-24
P7f86ce09cc,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_pickroll_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,591ec85f4d383792301107692e82284e207c0c1238651bea580e0e81cd3e08b7,2010-06-24
P7f86ce09cc,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_catchshoot_per1k,1.8214936247723132,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,591ec85f4d383792301107692e82284e207c0c1238651bea580e0e81cd3e08b7,2010-06-24
P7f86ce09cc,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_pullup_per1k,1.8214936247723132,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,591ec85f4d383792301107692e82284e207c0c1238651bea580e0e81cd3e08b7,2010-06-24
P10d0b75bed,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_words,366.0,count,fixed_lexicon_count_in_unique_subject_archived_section,ebfe8fc200c401bd6b02d47c6dff37707a806187f0cc4fd8900deacd45e18bfa,2010-06-24
P10d0b75bed,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_finishing_per1k,2.73224043715847,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,ebfe8fc200c401bd6b02d47c6dff37707a806187f0cc4fd8900deacd45e18bfa,2010-06-24
P10d0b75bed,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_creation_per1k,5.46448087431694,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,ebfe8fc200c401bd6b02d47c6dff37707a806187f0cc4fd8900deacd45e18bfa,2010-06-24
P10d0b75bed,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_passing_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,ebfe8fc200c401bd6b02d47c6dff37707a806187f0cc4fd8900deacd45e18bfa,2010-06-24
P10d0b75bed,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_shooting_per1k,13.66120218579235,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,ebfe8fc200c401bd6b02d47c6dff37707a806187f0cc4fd8900deacd45e18bfa,2010-06-24
P10d0b75bed,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_defense_per1k,2.73224043715847,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,ebfe8fc200c401bd6b02d47c6dff37707a806187f0cc4fd8900deacd45e18bfa,2010-06-24
P10d0b75bed,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_rebounding_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,ebfe8fc200c401bd6b02d47c6dff37707a806187f0cc4fd8900deacd45e18bfa,2010-06-24
P10d0b75bed,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_athleticism_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,ebfe8fc200c401bd6b02d47c6dff37707a806187f0cc4fd8900deacd45e18bfa,2010-06-24
P10d0b75bed,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_strength_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,ebfe8fc200c401bd6b02d47c6dff37707a806187f0cc4fd8900deacd45e18bfa,2010-06-24
P10d0b75bed,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_length_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,ebfe8fc200c401bd6b02d47c6dff37707a806187f0cc4fd8900deacd45e18bfa,2010-06-24
P10d0b75bed,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_decisions_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,ebfe8fc200c401bd6b02d47c6dff37707a806187f0cc4fd8900deacd45e18bfa,2010-06-24
P10d0b75bed,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_effort_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,ebfe8fc200c401bd6b02d47c6dff37707a806187f0cc4fd8900deacd45e18bfa,2010-06-24
P10d0b75bed,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_development_per1k,2.73224043715847,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,ebfe8fc200c401bd6b02d47c6dff37707a806187f0cc4fd8900deacd45e18bfa,2010-06-24
P10d0b75bed,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_injury_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,ebfe8fc200c401bd6b02d47c6dff37707a806187f0cc4fd8900deacd45e18bfa,2010-06-24
P10d0b75bed,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_limitations_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,ebfe8fc200c401bd6b02d47c6dff37707a806187f0cc4fd8900deacd45e18bfa,2010-06-24
P10d0b75bed,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_efficiency_per1k,8.19672131147541,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,ebfe8fc200c401bd6b02d47c6dff37707a806187f0cc4fd8900deacd45e18bfa,2010-06-24
P10d0b75bed,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_pickroll_per1k,0.0,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,ebfe8fc200c401bd6b02d47c6dff37707a806187f0cc4fd8900deacd45e18bfa,2010-06-24
P10d0b75bed,2010,dx2010sf,http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,https://web.archive.org/web/20100615143232id_/http://www.draftexpress.com:80/article/Situational-Statistics-This-Yearas-Small-Forward-Crop-3503,2010-06-12,2010-06-15T14:32:32+00:00,report_text_catchshoot_per1k,2.73224043715847,literal matched terms per 1000 words; not a player grade,fixed_lexicon_count_in_unique_subject_archived_section,ebfe8fc200c401bd6b02d47c6dff37707a806187f0cc4fd8900deacd45e18bfa,2010-06-24
