pid,draft_year,f50_peer_sd_usage,f50_peer_rank_usage,f50_peer_sd_ts,f50_peer_rank_ts,f50_peer_sd_ast,f50_peer_rank_ast,f50_peer_sd_tov,f50_peer_rank_tov,f50_peer_sd_orb,f50_peer_rank_orb,f50_peer_sd_drb,f50_peer_rank_drb,f50_peer_sd_stl,f50_peer_rank_stl,f50_peer_sd_blk,f50_peer_rank_blk,f50_team_share_fta,f50_team_share_three_a,f50_team_share_rim_a,f50_team_share_dunk_a,f50_team_share_ftm,f50_team_share_three_m,f50_peer_three_diet,f50_peer_rim_diet,f50_peer_defense_density,f50_peer_creation_density,f50_minutes_concentration,f50_usage_concentration,f50_career_slope_two_p,f50_career_slope_three_p,f50_career_slope_ftp,f50_career_slope_ftr,f50_career_slope_ast_tov,f50_career_slope_orb,f50_career_slope_drb,f50_career_slope_minutes,f50_career_slope_ts,f50_career_slope_usage,f50_posterior_ft,f50_posterior_three,f50_posterior_rim,f50_posterior_mid,f50_posterior_dunk,f50_posterior_two,f50_nondunk_rim_pct,f50_rim_ft_pressure,f50_perimeter_ft_agreement,f50_assist_usage_efficiency,f50_balanced_stocks,f50_foul_adjusted_rebounds
P4e0fbd7a78,2008,3.012511899921943,1.0,7.70324582034879,0.5833333333333334,6.260642029298828,0.8333333333333334,5.159336348516669,0.16666666666666666,3.78795573134154,0.9166666666666666,1.846691102234066,1.0,0.7703854208641339,0.4583333333333333,1.301246259406299,1.0,0.30982019363762103,0.05792163543441227,,,0.2801724137931034,0.04741379310344827,0.3834879768923224,,3.531425727792984,0.615004074869751,0.12111839152900342,0.14617249664423157,,,,,,,,,,,0.5901639344262295,0.3333333333333333,,,,0.5720164609053497,,,0.04180327868852459,0.484258064516129,2.9943925233644855,9.068181818181817
Pf1e6555cfc,2008,2.9481034952272047,0.6666666666666666,5.583858022695322,0.4,8.68486817378144,0.4,5.215424008904356,0.4,4.800627901889531,0.4666666666666667,5.695054193097902,0.6,1.434433681049548,0.3333333333333333,3.19571935715967,0.7333333333333333,0.10378510378510379,0.2863636363636364,,,0.1157167530224525,0.3015267175572519,0.2784924430111338,,6.101678321678324,0.8096852363479496,0.11239024,0.11790709488798237,,,,,,,,,,,0.7714285714285715,0.401673640167364,,,,0.45384615384615384,,,0.356479217603912,0.45759292035398225,2.1333333333333333,6.09375
P7c81e9aca5,2008,6.092963993070539,0.7727272727272727,6.438994445447039,0.5454545454545454,5.258798082181527,0.36363636363636365,6.013706809162362,0.2727272727272727,2.257734659165203,1.0,3.18928660145541,0.9090909090909091,0.9236895436053921,0.6363636363636364,2.6703533816466747,0.9090909090909091,0.31952662721893493,0.03150912106135987,,,0.2955145118733509,0.010309278350515464,0.40742406578341067,,3.9519837476099418,0.5418458914900585,0.12752694412127374,0.15763377195218714,,,,,,,,,,,0.6923076923076923,0.2753623188405797,,,,0.47880299251870323,,,0.03461538461538462,0.23707317073170736,3.0804597701149428,6.386363636363636
P7e5e28e6b3,2008,5.3086957069427285,0.9090909090909091,5.618751304922736,0.6363636363636364,7.661283361811555,0.0,5.708598047047236,0.45454545454545453,4.804359373001673,0.8181818181818182,3.4166861691654535,0.7272727272727273,0.340166402153402,0.5454545454545454,2.0969496556319607,1.0,0.1660377358490566,0.001838235294117647,,,0.15579710144927536,0.005025125628140704,0.3175848338582952,,2.9782025028441406,0.7245774436881705,0.1092188,0.11713861062962333,,,,,,,,,,,0.6578947368421053,0.35294117647058826,,,,0.5282392026578073,,,0.0025110486139011652,0.18419491525423728,2.2870370370370368,5.018867924528302
Pdb3f441dab,2008,4.33147141333443,0.8181818181818182,4.2815592022646305,0.9090909090909091,8.87024258281322,0.2727272727272727,3.2532480204982437,0.36363636363636365,2.966037966294051,1.0,5.075774683087816,1.0,0.9218274441776052,0.4090909090909091,1.4056574789140615,1.0,0.19756838905775076,0.0,,,0.19522776572668113,0.0,0.42449260818832085,,2.9583257506824387,0.8399803637471688,0.12551854756023403,0.1385273040950224,,,,,,,,,,,0.6933333333333334,0.34,,,,0.6113989637305699,,,0.0,0.26297014925373136,1.710144927536232,8.125
P4afc5fb3f7,2008,3.2916667379451052,1.0,7.793721106086427,0.8181818181818182,5.405334371381402,0.7272727272727273,3.3591317783785173,0.09090909090909091,2.5167300789833784,1.0,3.623335936110174,0.9090909090909091,0.5386412054102064,0.18181818181818182,1.8359424777426256,1.0,0.24283305227655985,0.0042796005706134095,,,0.23969072164948454,0.011152416356877323,0.46403902002610553,,4.042406810860561,0.6623002147954794,0.11486958323851207,0.1235809427570946,,,,,,,,,,,0.6524390243902439,0.37735849056603776,,,,0.5921450151057401,,,0.0066575410652065705,0.5260827067669173,2.2927272727272725,5.549019607843138
Pfcb4575061,2008,6.1380395900059534,0.8333333333333334,6.04934379987225,0.4166666666666667,6.333007524150058,0.16666666666666666,7.6414145874852135,0.16666666666666666,3.106698495211642,0.8333333333333334,3.365273829087924,1.0,0.4269870372829149,0.9166666666666666,1.3282659808953952,1.0,0.2033132530120482,0.07677543186180422,,,0.14526315789473684,0.06878306878306878,0.30363486812849655,,2.9579081632653064,0.735026947001437,0.12041728000000004,0.15369231859844074,,,,,,,,,,,0.535483870967742,0.3333333333333333,,,,0.5491329479768786,,,0.06190564982286034,0.14451449275362319,2.8745454545454545,6.212765957446808
Pffe825f9b7,2008,3.8048878085825675,1.0,5.996290551703248,0.9166666666666666,5.908905387949231,0.4166666666666667,7.005988487961089,0.5,2.1425654469969997,1.0,3.4068109267406057,1.0,0.689093262594772,0.75,0.6671281605567263,1.0,0.27350427350427353,0.0020833333333333333,,,0.2594059405940594,0.0,0.3997805081713863,,3.275711529184756,0.6561232891082208,0.11209932723174647,0.13010150913581575,,,,,,,,,,,0.6839622641509434,0.3333333333333333,,,,0.5798045602605864,,,0.002552098000563222,0.2762237762237762,2.3076923076923075,9.486486486486486
Pd19bde5a19,2008,5.208562764656899,0.9285714285714286,7.1649309444466756,0.6428571428571429,8.134111126381624,0.8571428571428571,6.158467227198042,0.14285714285714285,4.624900411401436,0.5714285714285714,4.019924909869779,0.6428571428571429,0.7554976383424299,0.9285714285714286,2.4552614231196004,0.75,0.24267782426778242,0.25115562403698,,,0.2826086956521739,0.2559055118110236,0.29996595789584196,,4.0238572761194025,0.5073727318548196,0.10095290336862354,0.12773469351162492,,,,,,,,,,,0.8092783505154639,0.38497652582159625,,,,0.4935064935064935,,,0.25967002191736344,0.42241214057507986,3.1428571428571423,4.619047619047619
Pc3a5f10000,2008,3.3096652959393107,0.9166666666666666,6.693444652313447,0.5833333333333334,9.71324116869009,0.3333333333333333,5.270107904810275,0.25,3.532793662156601,0.8333333333333334,3.7283276064683566,0.6666666666666666,0.5707812670100705,0.16666666666666666,2.34760185824046,0.9166666666666666,0.17301038062283736,0.08422459893048129,,,0.1712846347607053,0.0873015873015873,0.40454742267585847,,4.3162080924855495,0.7036409881540746,0.131746,0.14445575356186005,,,,,,,,,,,0.6833333333333333,0.34513274336283184,,,,0.5314009661835749,,,0.09851258581235699,0.14337591240875913,1.770114942528736,6.642857142857142
P0e7908a570,2008,4.1783454770009145,1.0,8.54535998655992,0.9,4.198512551042554,1.0,5.410731017559325,0.4,3.6633043823559652,0.4,4.392018459966135,1.0,0.5228039268136986,0.9,1.4542358602495677,0.5,0.40394973070017953,0.19322709163346613,,,0.4151376146788991,0.2,0.31122296257860904,,4.005341395817586,0.6464575891675688,0.13622493687766615,0.1623223389088181,,,,,,,,,,,0.7959183673469388,0.4013605442176871,,,,0.5614617940199336,,,0.2156538593090868,0.6961474358974359,2.1702127659574466,6.05
P4b0ccf34e0,2008,2.2282764616501956,1.0,5.658245929392659,0.5333333333333333,8.01101869506013,0.13333333333333333,5.252548745356998,0.4666666666666667,4.219363117932614,0.8,5.424548297373704,0.8,1.3579459876992956,0.2,2.9466336150971952,0.8666666666666667,0.12942612942612944,0.01818181818181818,,,0.12780656303972365,0.007633587786259542,0.34284938603549064,,5.723210214318287,0.8563874968077064,0.11239024,0.11790709488798237,,,,,,,,,,,0.6984126984126984,0.3064516129032258,,,,0.5507246376811594,,,0.02171231186775228,0.2123822393822394,1.8684931506849316,5.017241379310345
Pab534e249b,2008,3.1641177850360305,0.9230769230769231,5.594232958455248,0.3076923076923077,8.346327108525713,0.6153846153846154,5.820672582918388,0.07692307692307693,4.144571761309586,0.6923076923076923,4.786844926512733,0.8846153846153846,0.5369086368482597,0.38461538461538464,2.697745794646531,0.8461538461538461,0.1528735632183908,0.46774193548387094,,,0.16179001721170397,0.47368421052631576,0.17715160555331064,,5.108513743614693,0.6631763754540386,0.1417925578852169,0.15476413380115786,,,,,,,,,,,0.7058823529411765,0.3440514469453376,,,,0.49333333333333335,,,0.35361860675172185,0.36832773109243694,2.823529411764706,5.0
P9f5758481a,2008,6.678708804130362,0.9230769230769231,8.735165759924554,0.7692307692307693,6.238764790301475,0.38461538461538464,6.249262868150078,0.15384615384615385,3.4121942841432062,0.6923076923076923,3.9484885011383803,1.0,0.50128005491873,0.38461538461538464,1.0072000706698905,0.9230769230769231,0.2710526315789474,0.004739336492890996,,,0.24610051993067592,0.004524886877828055,0.41384633124284215,,3.6630544233996645,0.6952163964153474,0.12462212386466091,0.15336840194178566,,,,,,,,,,,0.6902654867256637,0.33962264150943394,,,,0.5964467005076142,,,0.0058005503086190225,0.18296296296296297,2.2235294117647055,8.825
P41bc73e83b,2008,2.7797694577789134,1.0,8.82584886938015,0.4444444444444444,7.301439534287342,0.8333333333333334,5.029820334189009,0.2222222222222222,3.6164123954258303,0.5555555555555556,2.7579258990134448,1.0,0.8627820227014599,0.8888888888888888,1.0885341899077519,1.0,0.21506849315068494,0.11609907120743033,,,0.19126819126819128,0.09225092250922509,0.39302201321237884,,2.8456919060052215,0.7795860099639915,0.10983128000000002,0.1228882491610898,,,,,,,,,,,0.5988700564971752,0.336,,,,0.5510752688172043,,,0.11035689001790697,0.6830645161290323,3.4815789473684213,9.882352941176471
Pbbde966f1e,2008,4.813121037289513,1.0,7.179205991161385,0.3076923076923077,9.80569023554026,0.7692307692307693,7.8582954183480185,0.5384615384615384,4.793222465304394,0.6923076923076923,5.692904053684398,0.9230769230769231,0.745056387267398,0.8846153846153846,1.2587211536389198,1.0,0.08783783783783784,0.004424778761061947,,,0.06500956022944551,0.0,0.3385391706744072,,3.0635793435082586,0.572880247423174,0.10130223999999999,0.12062156235373908,,,,,,,,,,,0.5647058823529412,0.32075471698113206,,,,0.5269461077844312,,,0.013031674208144797,0.402289156626506,3.9844660194174755,5.275862068965518
Pad8df3794d,2008,4.558436273226064,0.08333333333333333,5.5979400117056315,0.9166666666666666,8.935028832168067,0.25,3.7715480069288843,0.6666666666666666,3.2236836349888534,1.0,3.6327236038380053,1.0,0.5460369773064893,0.625,2.276001748864806,1.0,0.12008072653884964,0.0011560693641618498,,,0.07401315789473684,0.0,0.37661789214390795,,4.747308653191006,0.8740724626765402,0.1118824480572541,0.1259517312705177,,,,,,,,,,,0.4244604316546763,0.3333333333333333,,,,0.6213592233009708,,,0.0025416792314651277,0.18832258064516127,3.6479999999999997,7.4
P51f87bc5f4,2008,3.0575240847390037,0.4666666666666667,5.100434130323482,0.8666666666666667,7.688069054488121,0.8666666666666667,5.3456301076485095,0.5333333333333333,4.252445753500097,0.06666666666666667,5.475344396995711,0.4,1.0431900772127998,1.0,3.1623238210277056,0.6,0.1562881562881563,0.2318181818181818,,,0.16580310880829016,0.2748091603053435,0.2729501227869415,,5.698525626023873,0.7254726010635867,0.11239024,0.11790709488798237,,,,,,,,,,,0.7432432432432432,0.43842364532019706,,,,0.542713567839196,,,0.3644750519750519,0.9512463768115941,3.0555555555555554,2.545454545454545
P7c1c1e7eac,2008,2.7916920001683105,0.7647058823529411,4.3181984214685665,0.8235294117647058,5.968078067744724,0.29411764705882354,6.074620008245513,0.5294117647058824,3.525711207273247,0.8235294117647058,3.775894104678347,0.7647058823529411,0.6700088936235506,0.4117647058823529,1.733275674690137,0.9411764705882353,0.14575411913814956,0.0,,,0.104,0.0,0.33048409946616003,,3.005287610619469,0.7976120002799164,0.11653342196987516,0.11757148129051369,,,,,,,,,,,0.4888888888888889,0.34,,,,0.5852534562211982,,,0.0,0.14895238095238097,0.9285714285714286,6.875
P486b5c76fa,2008,4.579040020078045,0.5333333333333333,7.154619024019251,0.5333333333333333,7.705803946798017,0.5333333333333333,4.191636949578036,0.6,5.313712927955953,0.7333333333333333,7.429533930891337,0.8,0.943067369519486,0.5666666666666667,2.4460970416658023,0.6666666666666666,0.08871989860583017,0.0387858347386172,,,0.08433734939759036,0.0196078431372549,0.28794702489572216,,4.516176805650489,0.735094324389949,0.12680475683054196,0.14480446252514045,,,,,,,,,,,0.7,0.2876712328767123,,,,0.5058365758754864,,,0.06708333333333333,0.3808205128205128,1.8789473684210527,7.636363636363637
P82dd1ca59f,2008,3.272685523739679,1.0,6.733017476905285,0.45454545454545453,8.982465874523779,1.0,3.847239783271294,0.7272727272727273,3.911656314727203,0.5454545454545454,5.2594066067449825,0.8181818181818182,0.7492193476553314,1.0,1.5982770949960388,0.5454545454545454,0.26021180030257185,0.11359724612736662,,,0.26195426195426197,0.11214953271028037,0.3462819936728765,,3.360320497488639,0.7285326143655436,0.13279488,0.14558422692387593,,,,,,,,,,,0.7291666666666666,0.35344827586206895,,,,0.49264705882352944,,,0.16149328859060402,0.8357865168539326,2.9836065573770494,6.363636363636364
P8482acfde2,2008,3.469656046236766,1.0,7.773923216502275,0.6666666666666666,6.670757777414901,0.8333333333333334,5.303180548140251,0.5,4.182506123695211,0.4166666666666667,4.992109379577071,0.5,0.615090494114494,0.7916666666666666,4.0440280819941306,0.4166666666666667,0.10026385224274406,0.24052718286655683,,,0.11867704280155641,0.2608695652173913,0.30049838278108965,,5.076739797121963,0.5991909097719611,0.11860403687058682,0.12876912971132043,,,,,,,,,,,0.78125,0.3622448979591837,,,,0.5109717868338558,,,0.26838235294117646,0.5395138339920948,1.2,4.36842105263158
P2fe87c73a6,2008,4.234201899727297,0.9166666666666666,4.847203208773319,1.0,9.959398239662653,0.5833333333333334,3.813866500924294,0.4166666666666667,4.572148194201821,0.375,5.942639088712047,0.3333333333333333,0.5534022013924443,0.625,2.8746109503746617,0.6666666666666666,0.22805247225025227,0.1260115606936416,,,0.26480263157894735,0.1490066225165563,0.3499278060042933,,5.6006532897806816,0.7966695107003675,0.1118824480572541,0.1259517312705177,,,,,,,,,,,0.7113821138211383,0.389937106918239,,,,0.5707317073170731,,,0.1618802722473989,0.39764705882352946,1.92,4.5588235294117645
P1ca581fef0,2008,2.445812308790059,1.0,7.973048778073106,0.8125,5.6755751922553,0.9375,4.703782105983291,0.5625,3.4646096685377765,0.03125,4.45250526155753,0.0625,0.5217448876486831,0.9375,0.8678344809873209,0.375,0.31136044880785413,0.21122994652406418,,,0.3757455268389662,0.2116788321167883,0.346035282869983,,2.8668509615384616,0.4506127212311049,0.10544408,0.13294686508143946,,,,,,,,,,,0.8388429752066116,0.3605769230769231,,,,0.46089385474860334,,,0.2784394749635391,0.9389433962264152,0.19354838709677422,3.073170731707317
Pc9371b494a,2008,3.9934269089273493,0.6363636363636364,7.929582398633969,0.7272727272727273,5.351456530800346,0.6363636363636364,3.852664778873081,0.8181818181818182,3.1771288577837025,0.7727272727272727,4.005778600861414,0.7272727272727273,0.6004071292607206,0.7272727272727273,3.357662222387788,0.8181818181818182,0.12310286677908938,0.06562054208273894,,,0.12371134020618557,0.048327137546468404,0.4139634184617886,,4.77616591928251,0.717104540026216,0.11486958323851207,0.1235809427570946,,,,,,,,,,,0.6666666666666666,0.3125,,,,0.6044776119402985,,,0.21904761904761905,0.6201036269430051,3.15,4.127272727272727
P79f9e777a1,2008,4.167732976049737,0.8181818181818182,7.002331037017545,0.9090909090909091,6.740567282495684,0.6363636363636364,6.303006942487795,0.18181818181818182,3.428031676818099,0.45454545454545453,6.113420344284675,0.6363636363636364,0.5609183449314749,0.36363636363636365,0.5593639930490968,1.0,0.21036585365853658,0.16877637130801687,,,0.22197802197802197,0.1863799283154122,0.3986581055862979,,2.4903719397363466,0.6790417463748901,0.12674338501304794,0.13895084695429505,,,,,,,,,,,0.7278481012658228,0.40588235294117647,,,,0.5647058823529412,,,0.2607217079161156,0.4937448559670781,1.6975609756097563,3.914893617021276
P951f092ec6,2008,3.014792228865537,0.5333333333333333,5.241784629416413,0.8,8.230211386450351,0.3333333333333333,5.020154777199529,0.3333333333333333,4.530555353051206,0.5333333333333333,4.757704770093648,0.9333333333333333,1.4470371308257872,0.4,3.1195227025006114,0.5333333333333333,0.1794871794871795,0.00909090909090909,,,0.17443868739205526,0.007633587786259542,0.3433124271844496,,6.193949044585989,0.8339739780408166,0.11239024,0.11790709488798237,,,,,,,,,,,0.688622754491018,0.3392857142857143,,,,0.6166666666666667,,,0.015532844086263563,0.33470192307692304,1.9384615384615385,6.458333333333334
P28594efa12,2008,2.9016833792566943,0.3333333333333333,5.6153308071406425,0.7333333333333333,7.550907795633003,0.06666666666666667,4.8834060898063205,0.26666666666666666,4.4366398893635,0.6,5.524895167468031,0.6666666666666666,1.4010879517041501,0.26666666666666666,2.6641670663080466,0.9333333333333333,0.14163614163614163,0.0,,,0.11053540587219343,0.0,0.33409949321044674,,5.5596752961825375,0.8523000544250487,0.11239024,0.11790709488798237,,,,,,,,,,,0.5735294117647058,0.34,,,,0.589622641509434,,,0.0,0.13594736842105262,2.3916666666666666,3.8124999999999996
P2bc925c307,2008,5.291821074919932,0.9411764705882353,6.638746524127096,0.6470588235294118,5.180781653642311,0.8235294117647058,9.371452874745902,0.35294117647058826,3.5443406463546814,0.47058823529411764,3.3959183147759475,0.23529411764705882,0.8326998790758556,0.4117647058823529,2.33880707269881,0.35294117647058826,0.20186335403726707,0.3509127789046653,,,0.2097457627118644,0.34615384615384615,0.2814244463777621,,5.211719866603144,0.6046938305892855,0.11538178809996846,0.14329392730561347,,,,,,,,,,,0.7533333333333333,0.35874439461883406,,,,0.5410447761194029,,,0.32500415627597673,0.4640569395017793,0.7499999999999999,3.071428571428571
Pbbe7c2361f,2008,3.1895976396035537,0.3076923076923077,5.630780809641696,1.0,9.944986705688446,0.3076923076923077,5.078593587001222,0.15384615384615385,4.243567504388022,0.46153846153846156,4.936136613076403,0.5,0.8402637224371541,0.6153846153846154,2.2316438203221276,0.6153846153846154,0.1087866108786611,0.31478260869565217,,,0.13346613545816732,0.37850467289719625,0.24492284157719466,,4.389209476894206,0.627745335122623,0.10584216,0.10699658854958648,,,,,,,,,,,0.826530612244898,0.42424242424242425,,,,0.47692307692307695,,,0.4452441690962099,0.31406185567010314,1.5272727272727273,4.571428571428571
Pc06b79b843,2008,4.29227213899642,0.5,6.352805113198337,0.8333333333333334,10.003715329594035,0.4583333333333333,6.107331304237737,0.3333333333333333,3.814686476401083,0.6666666666666666,3.7458255182860656,0.5833333333333334,0.6470537548820512,0.3333333333333333,2.7292799661557483,0.8333333333333334,0.1522491349480969,0.0106951871657754,,,0.12090680100755667,0.007936507936507936,0.4227894708335511,,4.468541666666666,0.7012912006594699,0.131746,0.14445575356186005,,,,,,,,,,,0.5740740740740741,0.3275862068965517,,,,0.5925925925925926,,,0.017330538085255066,0.26479187817258887,2.161038961038961,5.955555555555555
P8ff779ec76,2008,3.245146243191666,0.3333333333333333,6.490573903839041,1.0,5.739929384028182,0.08333333333333333,4.829310468524714,0.9166666666666666,3.9682675228329503,0.5833333333333334,4.918684417769637,0.5833333333333334,0.6210369474613737,0.5,1.8754386298632337,1.0,0.06728232189973615,0.0,,,0.058365758754863814,0.0,0.334035908063159,,3.797149075081611,0.6734812111996012,0.11860403687058682,0.12876912971132043,,,,,,,,,,,0.6197183098591549,0.34,,,,0.6220472440944882,,,0.0,0.14579999999999999,3.351552795031056,2.9577464788732395
Pfa9e39fc67,2008,6.484406986666611,0.8333333333333334,6.561589324024961,0.75,7.291024932201834,0.25,6.550926832381385,0.75,4.236593000008004,0.5,6.417628475338515,0.75,0.679931096648956,0.2916666666666667,0.9904531919430818,0.9166666666666666,0.20845481049562684,0.14623338257016247,,,0.24110671936758893,0.14233576642335766,0.3636239480297968,,3.0817439962695268,0.9559827223291304,0.13376452883788376,0.1520059998288705,,,,,,,,,,,0.8343558282208589,0.37583892617449666,,,,0.4840182648401826,,,0.2971267158052699,0.4484474885844748,1.9118644067796609,4.846153846153847
